Gene = MED18
index = 829
Annotated 5SS: [ 143 1698]
Annotated 3SS: [1558 5378]
SMsplice 5SS: [ 143 1698]
SMsplice 3SS: [1558 5378]
top_k =  500
Partition function (log Z): -8.978896329587498

Sorted 5' Splice Sites (High to Low Probability):
Position 1698: 0.7514557401241091
Position 143: 0.5433214573748335
Position 87: 0.3274387824000392
Position 2572: 0.3019488520856378
Position 5474: 0.20329338695808724
Position 1559: 0.05621455249073053
Position 5715: 0.04518436359605765
Position 43: 0.042480332490483635
Position 5609: 0.02415690118322541
Position 1338: 0.021930139361215396
Position 2386: 0.02010274477198124
Position 3941: 0.015848425698266118
Position 2848: 0.013941544635533733
Position 1372: 0.010044829486160981
Position 722: 0.009647132393322684
Position 5427: 0.008569102302742129
Position 763: 0.0076612859816741815
Position 3963: 0.006488362817359565
Position 58: 0.006241709782888767
Position 5257: 0.005888832782490018
Position 3673: 0.005576116150586463
Position 801: 0.0049281486570368046
Position 2141: 0.004344558520295781
Position 852: 0.004335581482743211
Position 3807: 0.004104050482772919
Position 3847: 0.0030864828615862444
Position 1299: 0.00274799965456453
Position 4350: 0.0023297241905980686
Position 1940: 0.002037932418587026
Position 3888: 0.0013615336856337011
Position 3634: 0.0013442524641898324
Position 1924: 0.0013224905961219517
Position 530: 0.0012819404611509359
Position 5223: 0.0011302428173985057
Position 1543: 0.001065398195669023
Position 5228: 0.0009154292920648818
Position 5689: 0.0008814362645383498
Position 5009: 0.0008702218511027491
Position 3084: 0.0008088276365284656
Position 3998: 0.0005776541697514886
Position 95: 0.0005583029677048008
Position 343: 0.0005315193420206331
Position 1512: 0.0005066898551916991
Position 4358: 0.0005053067325333212
Position 4547: 0.0003875310617998975
Position 650: 0.0003581534614438184
Position 513: 0.00029930233361110206
Position 145: 0.00028651193133645266
Position 4130: 0.0002691969924638779
Position 1533: 0.00022935780732005157
Position 797: 0.00020817304454423148
Position 2098: 0.00016799128854537998
Position 644: 0.00015251266230589502
Position 3240: 0.00012498017541188176
Position 2985: 0.00011823361803212812
Position 3961: 0.00010090127497382529
Position 3578: 9.517011994924631e-05
Position 3020: 5.228211613433856e-05
Position 3895: 4.683652999760796e-05
Position 772: 4.676544471624343e-05
Position 2530: 3.729912018774816e-05
Position 1702: 2.681507082528617e-05
Position 2071: 1.2640385324775133e-05
Position 1742: 9.067975101165768e-06
Position 172: 8.378323039054779e-06
Position 2194: 7.100213722273441e-06
Position 2092: 5.040060258343245e-06
Position 1684: 4.407648634366759e-07
Position 156: 5.7710665466723593e-08
Position 170: 3.632187224602658e-08
Position 3: 2.706916691639879e-08
Position 274: 2.4528900276728806e-08
Position 455: 2.1921522294839552e-08
Position 451: 1.5832809196913553e-08
Position 430: 1.1771328134870535e-08
Position 52: 3.780774374060251e-09
Position 464: 3.1405561945903312e-09
Position 154: 3.0112789997541794e-09
Position 11: 2.8548058612272024e-09
Position 68: 1.724950535126843e-10
Position 421: 3.5328526488905866e-12
Position 300: 7.69505905429875e-14
Position 285: 4.268647960272522e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5378: 0.6887142775894375
Position 2311: 0.39019468034859106
Position 1558: 0.38241808451318837
Position 1619: 0.28556038023924973
Position 6028: 0.2651646512202157
Position 1424: 0.06489682461435507
Position 5538: 0.04922947800002318
Position 1490: 0.045807558229847056
Position 3764: 0.036448557415512055
Position 6048: 0.03136685881140919
Position 5575: 0.03021324521696071
Position 6024: 0.019850735455736845
Position 5517: 0.018931285643580428
Position 5305: 0.01756896634193401
Position 2726: 0.016069702693200693
Position 2307: 0.0088877178492125
Position 3451: 0.006735154592917832
Position 1906: 0.006482403726518415
Position 6447: 0.006361714349828369
Position 5071: 0.006258881016082246
Position 2696: 0.00598919457276083
Position 5382: 0.005279783090632035
Position 5094: 0.005005001006602746
Position 1747: 0.004879308496402002
Position 2473: 0.004447671047457849
Position 2750: 0.004350659133215772
Position 5820: 0.004316707163953321
Position 1395: 0.0035715296043134885
Position 2476: 0.0035614116473756535
Position 4170: 0.0033643428264052964
Position 268: 0.003210767643224658
Position 6431: 0.0031420993821931606
Position 1495: 0.0031377305632143662
Position 1599: 0.0029289533619719517
Position 6341: 0.002711666261966917
Position 3633: 0.0025250140258944002
Position 3126: 0.0019315042363301548
Position 4446: 0.001855914711079039
Position 2331: 0.0017881862660275851
Position 6188: 0.0017404444753763098
Position 4575: 0.0015624222606656565
Position 2238: 0.0015392638285500568
Position 1506: 0.001431748083545188
Position 293: 0.0013617626878639694
Position 1836: 0.0013597546253687782
Position 2889: 0.0013272527185922488
Position 3706: 0.0011466277821620414
Position 5543: 0.0010385249246617951
Position 2940: 0.001028830239609816
Position 6185: 0.0010268357694158598
Position 1543: 0.0009607101708486572
Position 5390: 0.0008387020113396934
Position 1446: 0.0006372471092254601
Position 1279: 0.0005521394134432684
Position 6360: 0.0005245408979253541
Position 4884: 0.0004899069284741421
Position 606: 0.00047247053756063794
Position 4505: 0.00043511085266671767
Position 1640: 0.00039558629763069203
Position 5768: 0.0003937702328267544
Position 1355: 0.00038339312676384003
Position 4918: 0.00038031492262860685
Position 1696: 0.00036394766872439367
Position 679: 0.0003151235205793598
Position 2681: 0.000288243887920189
Position 2557: 0.0002637395025263887
Position 1923: 0.0002509495398047723
Position 6869: 0.00023404112229444485
Position 983: 0.0002320349218302888
Position 2268: 0.00022846538992060304
Position 4043: 0.00022129268797645125
Position 823: 0.00021250360753993897
Position 4199: 0.00020837713588057067
Position 1208: 0.0002059421839689148
Position 2800: 0.0002048114523143464
Position 1312: 0.0002017825123677558
Position 2422: 0.00019134274177609316
Position 5346: 0.00018492367390569015
Position 4219: 0.00018112336604398095
Position 2409: 0.00017314254100697564
Position 566: 0.00016540909920376168
Position 1337: 0.00016399767957668492
Position 2313: 0.00015148959233256918
Position 3786: 0.0001453678222928645
Position 2454: 0.00012547977914831768
Position 1123: 0.00011915062105714672
Position 2786: 9.36762431886494e-05
Position 1328: 8.618170815088398e-05
Position 3344: 7.656110591513007e-05
Position 576: 7.509179217365903e-05
Position 609: 6.769317787269302e-05
Position 1170: 5.7009685374463315e-05
Position 485: 4.907101596294136e-05
Position 459: 3.604558617377157e-05
Position 1172: 3.521959422116536e-05
Position 430: 2.8466319274538097e-05
Position 1283: 2.3913209659379484e-05
Position 1972: 2.2028835308044186e-05
Position 634: 2.1983627382310958e-05
Position 2036: 2.0815057908432877e-05
Position 1166: 1.7470680434895034e-05
Position 433: 1.644589155898255e-05
Position 1316: 1.5215081112000692e-05
Position 1805: 1.3714294934942769e-05
Position 3480: 1.2560227949967694e-05
Position 1144: 1.1870967549817414e-05
Position 691: 1.1383727267939953e-05
Position 2434: 1.098434976560991e-05
Position 913: 7.206150048947442e-06
Position 2530: 6.203203442075253e-06
Position 743: 5.624874485767766e-06
Position 873: 5.218406035422168e-06
Position 513: 5.117519786663964e-06
Position 851: 2.7645130269886526e-06
Position 2357: 2.7515771265465233e-06
Position 921: 2.2653209588749894e-06
Position 2285: 1.038709466627267e-06
Position 3789: 6.428983504744486e-07
Position 1140: 2.2188499662363906e-07
Position 629: 9.000005245427226e-08
Position 1368: 9.195187752247337e-09
Position 1348: 8.074882241310647e-09
