Gene = PXK
index = 1103
Annotated 5SS: [  211 33045 36599 49821 57780 58341 58968 62223 62880 64321 64843 66498
 71031 76122 76739 77280 80084]
Annotated 3SS: [32993 36550 49633 57701 58266 58892 62117 62777 64158 64724 66418 70981
 76043 76651 77209 80020 91871]
SMsplice 5SS: [  211  2573 33045 36599 45185 58341 59084 62223 62880 64321 64843 71031
 76122 76739 77280]
SMsplice 3SS: [ 2476 32993 36550 45028 58266 58996 62117 62777 64158 64724 70981 76043
 76651 77209 91871]
top_k =  500
Partition function (log Z): -41.53364681233256

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9863043490661612
Position 2573: 0.9761577221168238
Position 8356: 0.5980773819907451
Position 3752: 0.0714128532237319
Position 745: 0.054202291701279506
Position 712: 0.04377219109882527
Position 2275: 0.03863756390387141
Position 1612: 0.03587922655123711
Position 3490: 0.018523555735757542
Position 3705: 0.01593419525441287
Position 1311: 0.011726542313610696
Position 1960: 0.01008868845787574
Position 2265: 0.006872596919958491
Position 808: 0.0048269768017819275
Position 2558: 0.004023970962740742
Position 10321: 0.0030429091980773877
Position 160: 0.002194812861472662
Position 9451: 0.00202793072411299
Position 142: 0.00166444124202116
Position 1110: 0.0014784619684630599
Position 1103: 0.0012107096387072662
Position 2637: 0.0011088143095660246
Position 324: 0.0010498971880323702
Position 1392: 0.0009113199408540861
Position 1468: 0.0007781407950507915
Position 2332: 0.0007781134804494208
Position 2049: 0.0004409470261472507
Position 5281: 0.0004307138762500877
Position 2043: 0.00033986994907465905
Position 2410: 0.0003139205324816951
Position 611: 0.00030641097158454184
Position 1144: 0.00023797163157194924
Position 776: 0.0002355153468301661
Position 5079: 0.00019416782106256508
Position 810: 0.00018536184013296205
Position 2259: 0.00018485606985189996
Position 370: 0.00016881547254801643
Position 2847: 0.00013388976335924023
Position 799: 0.00012735850375469906
Position 2021: 0.00012017322166480078
Position 725: 9.885456474635622e-05
Position 818: 8.363845648652337e-05
Position 2351: 8.34125003549391e-05
Position 1358: 7.898438793544116e-05
Position 1134: 7.405045256302145e-05
Position 1332: 7.118743290436536e-05
Position 1197: 5.744693532609783e-05
Position 912: 4.074117827915556e-05
Position 851: 3.963078807433064e-05
Position 364: 7.779495451819894e-06
Position 488: 3.573332010002964e-06
Position 656: 1.3426246490465119e-06
Position 635: 1.1518740888272994e-06
Position 641: 9.788946317244721e-07
Position 903: 5.95064339593149e-07
Position 763: 3.946001025008608e-07
Position 297: 3.6727801196741203e-07
Position 240: 2.724399550876648e-07
Position 64: 2.531174526512447e-07
Position 1084: 1.5817003687903702e-07
Position 927: 1.4601885745029522e-07
Position 449: 1.2649133751878716e-07
Position 896: 9.662558529704498e-08
Position 773: 7.063459397603353e-08
Position 949: 6.591584077545812e-08
Position 1180: 4.264709496559544e-08
Position 28: 3.643741300769097e-08
Position 841: 9.765057934470155e-09
Position 201: 8.020426731415097e-09
Position 349: 6.4996854347799645e-09
Position 51: 5.026141109932605e-09
Position 883: 2.807901906280857e-09
Position 675: 3.140507349001694e-11
Position 300: 8.474576009134125e-12
Position 101: 1.2800149760379046e-12
Position 12: 1.051648930020086e-12
Position 10: 9.318129951081597e-14
Position 77: 8.508275612702684e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2476: 0.9888044094598827
Position 8242: 0.42224429690325005
Position 8118: 0.16642691890888933
Position 20807: 0.11461962650250117
Position 20141: 0.0920040730826018
Position 14480: 0.08908524158320286
Position 628: 0.0839584379667653
Position 16496: 0.08243768762651395
Position 13803: 0.07169760129483288
Position 11135: 0.06516702123796181
Position 7917: 0.05207299520770382
Position 2186: 0.04157842596815589
Position 3583: 0.03788711900644508
Position 13019: 0.034410077712935805
Position 12942: 0.03278047195789445
Position 5850: 0.030998350625561093
Position 6954: 0.030853328389001115
Position 14505: 0.028647033789357172
Position 1463: 0.02514536543923846
Position 10166: 0.02512579443965731
Position 9289: 0.023880334634503286
Position 6859: 0.020171283509276335
Position 13418: 0.01965155387735417
Position 16111: 0.019169371670068207
Position 3640: 0.018421570642922866
Position 8868: 0.017457986904765296
Position 1197: 0.014517833690576534
Position 3241: 0.014262596070184987
Position 12555: 0.01376294121742703
