Gene = RAD17
index = 1113
Annotated 5SS: [  479  1366  1752  4282  4906 12252 15128 16290 16500 16660 19340 22208
 23435 23695 26741 30364 40745]
Annotated 3SS: [ 1228  1647  4023  4821 12094 14990 16236 16373 16589 19227 22024 23348
 23547 26590 30242 40686 44224]
SMsplice 5SS: [  175  1752  4906 12252 15128 16290 16500 16660 19340 22208 23435 23695
 26741 30364 34299 40745]
SMsplice 3SS: [ 1647  4821 12119 14990 16236 16373 16589 19227 22024 23335 23547 26607
 30242 34225 40686 44224]
top_k =  500
Partition function (log Z): 14.924511690705021

Sorted 5' Splice Sites (High to Low Probability):
Position 4906: 0.9901491324118898
Position 40745: 0.9786617256859521
Position 16500: 0.9756373718917283
Position 30364: 0.9557071383996275
Position 1752: 0.9452543417190988
Position 23695: 0.9352689494811832
Position 23435: 0.914682810609308
Position 12252: 0.9145296156932882
Position 15128: 0.9050814720076346
Position 19340: 0.8820738233161
Position 16660: 0.8689244319646989
Position 26741: 0.8605382180213286
Position 16290: 0.8491601055901151
Position 22208: 0.6543435447149406
Position 4282: 0.6029602673928244
Position 175: 0.5878130556428857
Position 34299: 0.5439199523189471
Position 1366: 0.40177396989509706
Position 42016: 0.3128907752171766
Position 36840: 0.27630167483439994
Position 26508: 0.20968093974772525
Position 479: 0.19976328254050765
Position 2412: 0.1687709984641888
Position 43: 0.13707758946580412
Position 6426: 0.09455692950420935
Position 128: 0.09065690635898248
Position 14392: 0.08123367644580023
Position 12270: 0.06889857549445097
Position 12499: 0.0628461373203348
Position 12007: 0.06167234166576724
Position 16871: 0.05604745947947606
Position 23087: 0.046580068180283055
Position 1737: 0.04365121514962623
Position 19377: 0.039631082088284704
Position 3526: 0.03833966885612087
Position 28547: 0.036131736223926916
Position 28610: 0.03580051298326914
Position 8370: 0.030605420769028925
Position 19640: 0.03021074652011289
Position 34311: 0.021742886049562482
Position 24045: 0.021718469027085924
Position 33736: 0.021371506275821458
Position 28097: 0.02124519051558544
Position 42737: 0.020756069630532278
Position 2076: 0.0207465783407984
Position 3618: 0.020397036821795802
Position 384: 0.018282648965136972
Position 30153: 0.01735526217725858
Position 26789: 0.017172417653482184
Position 12890: 0.014050676074912552
Position 7609: 0.013226733246133026
Position 41653: 0.012229635409178275
Position 12383: 0.010933458910068394
Position 16944: 0.0105375111730732
Position 17432: 0.010525718204229085
Position 15702: 0.009744307187763791
Position 2104: 0.00948294987793699
Position 2185: 0.008785176686674057
Position 9991: 0.008315735448652878
Position 23314: 0.007635445779503575
Position 6731: 0.007294203247197583
Position 53: 0.007144118798569196
Position 30043: 0.006803203635905408
Position 21550: 0.0064718204434078665
Position 19723: 0.006452236164263513
Position 4024: 0.006084540331579669
Position 36830: 0.005959290492006174
Position 34109: 0.005299902425840183
Position 12174: 0.005269708416008436
Position 30688: 0.005251733936615559
Position 1377: 0.0049426236998324794
Position 1288: 0.004921950605219984
Position 1243: 0.0048125282160126825
Position 15745: 0.004504783805531453
Position 23684: 0.004487322734055316
Position 40805: 0.004359025328087616
Position 13258: 0.0036587643172673765
Position 10883: 0.0035420660090647394
Position 2249: 0.00348107856146783
Position 10820: 0.0032498476688452996
Position 30987: 0.00290609814054368
Position 3600: 0.0028711066856800765
Position 20592: 0.0027431308121677995
Position 16940: 0.0026780930313729176
Position 20501: 0.002506163187458509
Position 33933: 0.0020737306876588784
Position 4211: 0.0020363027576726805
Position 411: 0.0020099912831389602
Position 13521: 0.0020018348756280025
Position 29938: 0.001971964123762814
Position 44709: 0.0019263246715637656
Position 18351: 0.0018389816730129721
Position 31967: 0.001836918026008763
Position 22466: 0.0016225513497584649
Position 23641: 0.0016204287004275505
Position 17266: 0.0015554675800616073
Position 840: 0.0015461079295688855
Position 4103: 0.001529226164338354
Position 32720: 0.0015003660927625038
Position 19818: 0.0014948954733508507
Position 15064: 0.0014000579064927488
Position 16449: 0.001371948809217689
Position 3082: 0.001370491080064381
Position 24537: 0.0013436936069733548
Position 13297: 0.0012262610776699557
Position 986: 0.0012017305833092171
Position 31118: 0.0011484880705264434
Position 11708: 0.0010999063012777192
Position 388: 0.0010689670517315788
Position 30714: 0.0010583077642347507
Position 12581: 0.0010089777155219963
Position 799: 0.0009826172600104746
Position 2064: 0.0008939834432294427
Position 12543: 0.0008353418663670712
Position 5631: 0.0008118445265517131
Position 3279: 0.0008059357481998537
Position 1232: 0.0007860849654928631
Position 12182: 0.0007338493252527642
Position 265: 0.0007242549804241564
Position 74: 0.0006941259642833433
Position 355: 0.0006936808389205234
Position 30915: 0.0006874248115478501
Position 2059: 0.0005876650407082827
Position 2016: 0.0005188564086662297
Position 435: 0.0005058039811452286
Position 16527: 0.00048214063102133495
Position 1450: 0.0004597496967207206
Position 16377: 0.0004329071506490355
Position 3513: 0.0004249801938125055
Position 3084: 0.000404223654019531
Position 1775: 0.0004028398724456456
Position 158: 0.0003757364962886312
Position 1016: 0.00031605171271792073
Position 886: 0.0002711495893607603
Position 16305: 0.0002711366059047113
Position 6144: 0.00026719885322512224
Position 142: 0.0002519132180004788
Position 1648: 0.00015896082945510322
Position 42491: 0.00014560160508999664
Position 1370: 0.00013896280396325533
Position 2139: 0.0001206155633784688
Position 27154: 0.00011947084398747701
Position 2115: 9.019449680244263e-05
Position 1890: 8.287086346340223e-05
Position 27239: 8.220689370564798e-05
Position 1320: 7.960085710270749e-05
Position 27306: 6.358728264578e-05
Position 2098: 4.248498376545884e-05
Position 1021: 3.9375267122781266e-05
Position 2951: 3.0181546778685454e-05
Position 2072: 2.7388533547758345e-05
Position 2933: 9.259154824234849e-06
Position 2019: 8.884149191171243e-06
Position 17022: 4.894466115737758e-06
Position 373: 4.098229925114785e-06
Position 371: 2.691722062503949e-06
Position 976: 2.6298538617770433e-06
Position 5968: 2.1040526121015135e-06
Position 84: 1.6774561771856167e-06
Position 179: 8.697816137751062e-07
Position 364: 8.131297185691066e-07
Position 381: 7.151432919050626e-07
Position 378: 6.59613003017489e-07
Position 3398: 6.47752088663779e-07
Position 1136: 5.742484984029861e-07
Position 16949: 4.231664249051087e-07
Position 17033: 4.10456235107676e-07
Position 12: 2.8919018656580287e-07
Position 32: 1.6244791567245131e-07
Position 2158: 1.5585891960608849e-07
Position 504: 9.218286350448433e-08
Position 635: 3.7255574133144893e-08
Position 164: 2.8182039177816356e-08
Position 77: 2.094206241821176e-08
Position 277: 1.0374185339751745e-08
Position 333: 9.418217808823809e-09
Position 213: 6.155797268838989e-09
Position 458: 3.1466947662447323e-09
Position 485: 3.0016596902050327e-09
Position 402: 2.41262856643807e-09
Position 16804: 2.481633615448274e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 40686: 0.9905207876077144
Position 16373: 0.9821583415833316
Position 1647: 0.9681531717191358
Position 30242: 0.9480778166454312
Position 4821: 0.9397592942994386
Position 23547: 0.9268141715092667
Position 19227: 0.8838083052289457
Position 16236: 0.8521498769186123
Position 14990: 0.8513061217895279
Position 16589: 0.8505373276748911
Position 23335: 0.6177565864976828
Position 22024: 0.5880597109624618
Position 34225: 0.5593015185006521
Position 12119: 0.5242062942692794
Position 12094: 0.4658137158284172
Position 26607: 0.44601941337988005
Position 1228: 0.38677206450288365
Position 26590: 0.3814858602723116
Position 41841: 0.3504383258634482
Position 4023: 0.25691660236572655
Position 44224: 0.2535039318249363
Position 26318: 0.22553115119293693
Position 4102: 0.20924964812344285
Position 36719: 0.17440100665768588
Position 23236: 0.15574055058484243
Position 2227: 0.15164642252450908
Position 43753: 0.13843545352624376
Position 42630: 0.11983308489467981
Position 23399: 0.11815316950663737
Position 44613: 0.11147847123150656
Position 36715: 0.10539673402771627
Position 4063: 0.10057993147896718
Position 42171: 0.08875889248817573
Position 6279: 0.08057153354490232
Position 40911: 0.07669793821600153
Position 12359: 0.07499932499187638
Position 16756: 0.06380970559407022
Position 11875: 0.061702857962633015
Position 22072: 0.05697378548175256
Position 28443: 0.05617716273620358
Position 3397: 0.0459393537240152
Position 15019: 0.04576989760763948
Position 22992: 0.03739692748503579
Position 4748: 0.03637277114695099
Position 14165: 0.03496912457760369
Position 14246: 0.0318017504055232
Position 19554: 0.03015304138344809
Position 41356: 0.028460880925939767
Position 43691: 0.026341830808911795
Position 42581: 0.026305265520247752
Position 23348: 0.025559950261707938
Position 1954: 0.024871556307720224
Position 4150: 0.024374931545531896
Position 29873: 0.024158465813163967
Position 435: 0.022983657099209718
Position 19267: 0.022511415252208275
Position 33579: 0.021620220990573587
Position 27928: 0.021256554093087455
Position 26616: 0.01893516171625496
Position 40885: 0.017961695695865088
Position 41812: 0.01785352286006252
Position 41991: 0.017720679933895173
Position 285: 0.015428618221040111
Position 2292: 0.015403399438759935
Position 28578: 0.014920951533629222
Position 8319: 0.01436792457012495
Position 23949: 0.014249639709494383
Position 44251: 0.014198304186941199
Position 19190: 0.01405315409038925
Position 12783: 0.013522157555578297
Position 3512: 0.012963233019390353
Position 8254: 0.01236153209961034
Position 326: 0.012174926966377135
Position 26657: 0.011050546772133917
Position 14116: 0.01092994527437429
Position 7524: 0.010692540224980573
Position 22964: 0.010613232239886177
Position 44904: 0.009985329232091736
Position 43773: 0.009764864889273516
Position 22178: 0.009353781453424418
Position 34230: 0.009145095222563049
Position 14929: 0.008710616240955957
Position 15487: 0.00870041213191327
Position 1944: 0.008622073542962743
Position 1538: 0.008571318695295217
Position 4198: 0.00856841628867068
Position 1201: 0.008530261348290925
Position 23614: 0.008164049417086755
Position 30297: 0.007655479904354527
Position 33837: 0.00740883395308127
Position 4782: 0.00738920516782314
Position 6370: 0.0071386022473026705
Position 1881: 0.006856548602597137
Position 10693: 0.006791913677910039
Position 44541: 0.006694639589396562
Position 16007: 0.00660074149365369
