Gene = RP11-475E11.9
index = 1172
Annotated 5SS: [   124 113948 114573 114733 120351]
Annotated 3SS: [113907 114423 114669 120216 125777]
SMsplice 5SS: [   124    739  13176  13665  15874  16147  20010  22080  23440  23849
  26205  26408  85920 114733 120351]
SMsplice 3SS: [   616  13035  13562  15765  15975  19868  21985  23341  23701  26065
  26323  85720 114669 120216 124791]
top_k =  500
Partition function (log Z): -32.007206867017864

Sorted 5' Splice Sites (High to Low Probability):
Position 13665: 0.9818605981635397
Position 26205: 0.9673639411798459
Position 23849: 0.9629534649765928
Position 26408: 0.9622395866794426
Position 23440: 0.9604768831612731
Position 124: 0.8723837606155501
Position 13176: 0.8583910517112439
Position 15874: 0.8533896097289125
Position 16147: 0.8055678931542507
Position 22080: 0.7647116046839056
Position 739: 0.7010623600402217
Position 20010: 0.5825268591024946
Position 8494: 0.3460846741439123
Position 16581: 0.3107461687421501
Position 19649: 0.2733259093412799
Position 19926: 0.26585018582254205
Position 25961: 0.2524746211512808
Position 26754: 0.1910381229519075
Position 88: 0.10249749195881537
Position 37319: 0.08840103543621827
Position 19533: 0.08467972835283587
Position 28794: 0.082984555834852
Position 1176: 0.06549936607211687
Position 33414: 0.055085846005008376
Position 14251: 0.05043149345824464
Position 28381: 0.04949068928294162
Position 16261: 0.04506794641856543
Position 21026: 0.042234105956477516
Position 20952: 0.04209340617929552
Position 26879: 0.03530385494252041
Position 23241: 0.03281537459550556
Position 16155: 0.030669034318984097
Position 15532: 0.02748688454089124
Position 13894: 0.022890612621705074
Position 24795: 0.022332351683581053
Position 28765: 0.021763765692475807
Position 25319: 0.0214614529765136
Position 28376: 0.020663745694632866
Position 14331: 0.020663477378518307
Position 29318: 0.018200475797562295
Position 14259: 0.017036231811905566
Position 18319: 0.016920130020556267
Position 18286: 0.016115077359911
Position 16539: 0.014278191968471332
Position 142: 0.012915190762713236
Position 22085: 0.01036963868018462
Position 27241: 0.01030570254288934
Position 31100: 0.009350457590032633
Position 23421: 0.008840668822569883
Position 22408: 0.008619166334525363
Position 17982: 0.008606201606377444
Position 28681: 0.008452561141965083
Position 25540: 0.007580208732342005
Position 20804: 0.0071991904056079225
Position 15104: 0.007020313841020592
Position 18106: 0.007012419247604309
Position 15888: 0.006921210647691058
Position 16583: 0.006707457117596389
Position 23472: 0.006642250300552959
Position 31175: 0.006642213551007338
Position 28462: 0.006249965492208653
Position 28918: 0.00603359474044852
Position 16957: 0.005681759641218499
Position 13344: 0.004155357094341885
Position 25569: 0.0041097262218389155
Position 19943: 0.0037900152939272006
Position 8409: 0.003753538497209471
Position 19934: 0.0036673058262131682
Position 29046: 0.0032421146617830367
Position 16431: 0.003203691582179554
Position 30512: 0.003091698397239664
Position 359: 0.0027090132150819107
Position 23943: 0.0026691087775456367
Position 1135: 0.002596493444254274
Position 24911: 0.002543207657493893
Position 22071: 0.0024772624036864246
Position 5343: 0.0023708088009868006
Position 14389: 0.002343744061432431
Position 22873: 0.0023415188410720643
Position 128: 0.0022534669148399846
Position 26196: 0.002084477552534974
Position 264: 0.001858872514366099
Position 20199: 0.0018249398744139046
Position 28865: 0.0017775864812334748
Position 25068: 0.001484151203310134
Position 7568: 0.0013894850066764645
Position 7083: 0.0013894220250946347
Position 16097: 0.00077042623285958
Position 5383: 0.0007356175814846246
Position 282: 0.0006963149714099805
Position 24866: 0.0006568644386382295
Position 16137: 0.0005631268898594224
Position 158: 0.0005425410125726001
Position 25631: 0.00043414215242963835
Position 15878: 0.0003519093412449818
Position 941: 0.00031555591932600754
Position 25083: 0.00022550150220978116
Position 57: 0.00019956832750756277
Position 878: 0.00016552923256809066
Position 26269: 0.00015334259420571382
Position 24102: 0.00012387888121428346
Position 1887: 0.0001234501479711248
Position 3479: 0.0001217944058811663
Position 444: 0.00011966823903922602
Position 1870: 0.00011387781593750881
Position 424: 9.519890851712257e-05
Position 22777: 6.332099709638586e-05
Position 766: 6.18822390530479e-05
Position 339: 3.08607564880773e-05
Position 192: 2.740994211015687e-05
Position 286: 2.550289643234558e-05
Position 149: 2.5425126244075213e-05
Position 922: 2.4585266847108747e-05
Position 137: 2.167340938820081e-05
Position 19997: 1.8133589066437922e-05
Position 484: 1.4867243465049296e-05
Position 915: 1.4667185033529804e-05
Position 132: 1.4105419009748501e-05
Position 167: 8.623945479190743e-06
Position 513: 7.162101214536525e-06
Position 26399: 5.837357726232014e-06
Position 434: 4.676001315788072e-06
Position 329: 4.633501545115838e-06
Position 146: 4.516236155202564e-06
Position 90: 3.711702843794136e-06
Position 723: 3.4837421639404924e-06
Position 26472: 2.7291563660637515e-06
Position 268: 2.4469247974651925e-06
Position 510: 2.2117720633047977e-06
Position 551: 1.4304360642464968e-06
Position 507: 8.072789192743254e-07
Position 538: 6.646631943814983e-07
Position 144: 5.153780367910909e-07
Position 1444: 2.9278382080263814e-07
Position 177: 1.9140744861111272e-07
Position 1363: 7.276799112627391e-08
Position 1289: 6.984637612454249e-08
Position 691: 1.7938355510041612e-09
Position 253: 4.827562932858127e-15
Position 348: 3.1912632165870794e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 26065: 0.9880958679918902
Position 23341: 0.9749142892265888
Position 23701: 0.9641579678023466
Position 13562: 0.9555539428832732
Position 26323: 0.9302424315760229
Position 19868: 0.8510872123540119
Position 15765: 0.8494395780852996
Position 21985: 0.7740509757885048
Position 616: 0.6568695330186805
Position 30982: 0.6075241432606168
Position 13035: 0.45117608444096424
Position 15975: 0.44682236559957245
Position 13089: 0.3955174069480861
Position 8273: 0.3319648403594038
Position 16327: 0.31862278311227193
Position 16002: 0.30285379056753997
Position 19426: 0.1940892529420528
Position 28541: 0.17436155881233023
Position 19576: 0.1639163847520628
Position 25793: 0.12548072170708677
Position 33279: 0.1226650582205532
Position 37128: 0.12090487397237448
Position 37417: 0.08840103543621841
Position 16093: 0.06285255400863717
Position 26640: 0.0616535141940776
Position 20847: 0.05554822918953178
Position 25816: 0.05422068169949101
Position 1014: 0.05191316911455211
Position 14135: 0.048900600779874744
Position 25715: 0.043941536336585194
Position 26624: 0.0414387834992814
Position 28255: 0.04141178031075132
Position 36350: 0.039393920470929704
Position 29632: 0.03652776927112969
Position 22943: 0.03386088765331393
Position 28205: 0.03282449174102741
Position 26670: 0.032556379611357246
Position 16005: 0.03204309009225181
Position 26674: 0.02771246737305845
Position 14223: 0.025475930123630235
Position 16047: 0.025208327956228686
Position 20681: 0.023976382105689916
Position 13753: 0.02241933151988234
Position 26708: 0.022335168251270774
