Gene = Wnk
index = 1602
Annotated 5SS: [  375   904  2725  3129  6020  6208  8374  9051 10185 10370 10603]
Annotated 3SS: [  747  1334  2955  3189  6075  7539  8630  9124 10304 10430 10659]
SMsplice 5SS: [  904  2725  3129  3525  8374  9051 10185 10370 10603]
SMsplice 3SS: [ 1334  2955  3189  7539  8630  9124 10304 10430 10659]
top_k =  1000
Partition function (log Z): 15.834901604140558

Sorted 5' Splice Sites (High to Low Probability):
Position 904: 0.9987561855626494
Position 10185: 0.9861708402985871
Position 10370: 0.959503498982572
Position 10603: 0.9436592941285994
Position 3129: 0.937227394859974
Position 8374: 0.9246763381118837
Position 2725: 0.8066415491110642
Position 6020: 0.76584577811583
Position 6208: 0.7013545990051143
Position 6846: 0.6239555996831987
Position 3525: 0.5748955270937364
Position 8814: 0.3127842895126111
Position 590: 0.2596019560721576
Position 1291: 0.18671946464310993
Position 548: 0.14215946554163814
Position 9884: 0.12508514764496226
Position 363: 0.11108036706562781
Position 6700: 0.10135895488154091
Position 3470: 0.0976842552193813
Position 375: 0.09695927248600214
Position 9308: 0.09160675881908456
Position 8850: 0.06436476061446868
Position 100: 0.06201836794576599
Position 3135: 0.051458522417152264
Position 9065: 0.03695454815929191
Position 3439: 0.03675781869951034
Position 6327: 0.03166840459098738
Position 3560: 0.02367564745839549
Position 6424: 0.0175494697291553
Position 3411: 0.017497692285415343
Position 2712: 0.0162588384451304
Position 2905: 0.016056992949631047
Position 7313: 0.014150722100903897
Position 2573: 0.0139449156457481
Position 8406: 0.01335118807708002
Position 3460: 0.011817851086339946
Position 6535: 0.010823934404198064
Position 140: 0.009699898163042406
Position 8766: 0.008885068556983577
Position 1613: 0.008504813713876434
Position 7662: 0.007584954028440342
Position 3224: 0.00753778749242914
Position 3464: 0.0066287607779808985
Position 9497: 0.006382694379359294
Position 8534: 0.0058814409061759216
Position 1060: 0.00547365929629539
Position 3865: 0.005435299435151061
Position 3631: 0.00502122057778093
Position 594: 0.004693402776464376
Position 5990: 0.0044049907535684526
Position 8532: 0.003684781727745081
Position 6872: 0.0035607833692501848
Position 4050: 0.00310261249596129
Position 1762: 0.003049013378979287
Position 9887: 0.0027457367792666715
Position 1196: 0.0025144273222958684
Position 8673: 0.002509456490795886
Position 3611: 0.0024822281868441673
Position 18: 0.00246507724336289
Position 8944: 0.0023539789538270565
Position 1282: 0.0023310718361031703
Position 2869: 0.002051011400273392
Position 674: 0.0020181368427600326
Position 3596: 0.0019486933209091118
Position 2631: 0.0018105383081556416
Position 8469: 0.0015905913414870126
Position 8743: 0.001464376733112781
Position 9632: 0.0014470602023598283
Position 465: 0.0014225306764588273
Position 3300: 0.001342036764116859
Position 9453: 0.0012592132442522704
Position 8902: 0.0012438546891935895
Position 254: 0.0012342495811044508
Position 1890: 0.0012293258453458555
Position 3342: 0.0011863887042358216
Position 6852: 0.0011550042623097274
Position 8188: 0.0011486365063041685
Position 3162: 0.0011194885941109825
Position 4535: 0.0009821183325111587
Position 7892: 0.0009768990116265387
Position 1285: 0.0009249337614866103
Position 3312: 0.0008973137867926904
Position 3708: 0.0007722458570442342
Position 1400: 0.0007655114234822208
Position 379: 0.0007441138301052457
Position 6307: 0.0007378450248033666
Position 2066: 0.0007068909234552702
Position 7020: 0.0006646778368734965
Position 3088: 0.0006581259380111585
Position 10024: 0.0006343582387241314
Position 10179: 0.0006223491601297015
Position 1035: 0.0005161395322397331
Position 1147: 0.0004736223658816765
Position 2374: 0.00046464076138663456
Position 10427: 0.00046161559220279686
Position 4119: 0.0004373702175080454
Position 4445: 0.0004328586513125377
Position 1267: 0.00042479515470173856
