Gene = Pdk1
index = 1364
Annotated 5SS: [  439  6393  6886 13430 13768]
Annotated 3SS: [ 6007  6516 12319 13492 14064]
SMsplice 5SS: [  439  6393  6886 12242 13430 13768]
SMsplice 3SS: [ 6007  6516 12113 12319 13492 14064]
top_k =  1000
Partition function (log Z): 5.215782375039261

Sorted 5' Splice Sites (High to Low Probability):
Position 13430: 0.9949004983393626
Position 6393: 0.9814320904481969
Position 6886: 0.8638997860621965
Position 439: 0.8309919479626479
Position 13768: 0.7647571383871299
Position 15066: 0.7630556294784892
Position 12242: 0.7461275808106743
Position 14477: 0.2887529886199878
Position 116: 0.20349195718387372
Position 14004: 0.1898938340519852
Position 11991: 0.1883268006403913
Position 14850: 0.17521261092985912
Position 8223: 0.11729541708681743
Position 3081: 0.11411253623142045
Position 7901: 0.1106818095787953
Position 16334: 0.07596113436718116
Position 8776: 0.0614527807536316
Position 12246: 0.056831794459799266
Position 13616: 0.05415503533740725
Position 14459: 0.053320331899773504
Position 9730: 0.04702979590873455
Position 9242: 0.04685436155496679
Position 4628: 0.044774004362682016
Position 14846: 0.04360149806188322
Position 8245: 0.03964912965418855
Position 459: 0.03819394439439134
Position 4632: 0.03778022497547654
Position 14367: 0.03651113157311096
Position 14596: 0.035423644901746904
Position 12188: 0.03351970453961452
Position 13596: 0.030764913198735252
Position 8539: 0.02715905836322818
Position 14198: 0.0251109045964317
Position 14761: 0.02445719424605075
Position 14620: 0.02371994194083825
Position 3486: 0.021250056097992118
Position 12210: 0.020095312714118147
Position 13279: 0.020016794251081698
Position 14799: 0.01895797193757464
Position 7290: 0.017667709586742505
Position 16066: 0.017049487300222183
Position 1537: 0.01650054193969872
Position 1633: 0.015446594094774087
Position 380: 0.01410092882066882
Position 6423: 0.01351574083028603
Position 12924: 0.01308309253819626
Position 16342: 0.012782689433094577
Position 14321: 0.01180984347504463
Position 15485: 0.010785072494768353
Position 6788: 0.00974108101769387
Position 1749: 0.009733124403389094
Position 252: 0.009628584944601639
Position 7872: 0.008392677238708011
Position 6083: 0.006902058044508806
Position 14361: 0.0061793899080283795
Position 9931: 0.00583808096213803
Position 202: 0.005831651754721715
Position 8038: 0.0048891361924497025
Position 12388: 0.004589820387159584
Position 13906: 0.004425939078428362
Position 4480: 0.004079805907908716
Position 12992: 0.004061315676313196
Position 13785: 0.0039747306771178905
Position 10202: 0.003900095196409686
Position 585: 0.0033481944124330787
Position 14744: 0.003236302467369852
Position 14828: 0.0030966805043722103
Position 6907: 0.0030389363558634523
Position 14373: 0.003025519675325259
Position 15338: 0.00279032182666458
Position 1403: 0.0026772900218927946
Position 13865: 0.002659380445693705
Position 15297: 0.0023894708097694276
Position 13999: 0.0022363219042693624
Position 14012: 0.002168922937894472
Position 14257: 0.0018440823588604174
Position 14736: 0.0017624875458918956
Position 429: 0.0017303786514420336
Position 2484: 0.0016697086100236048
Position 6379: 0.0014661836961691657
Position 10014: 0.0013573838215534231
Position 168: 0.0012663088413744745
Position 464: 0.001231841970074753
Position 8002: 0.0010852514991128923
Position 7302: 0.0010824083594449805
Position 2509: 0.0010588617144052588
Position 3276: 0.0010171490200595712
Position 220: 0.0009935995210388585
Position 3089: 0.0009719500601748669
Position 12421: 0.0009151507816111012
Position 6911: 0.0008894163946193529
Position 16143: 0.0008432874486946431
Position 1316: 0.0007746869840454727
Position 190: 0.0007407366899916238
Position 4832: 0.0007305376259845464
Position 13734: 0.0006796042196219532
Position 4269: 0.0006506386316075918
Position 6878: 0.0006349467875617369
Position 3360: 0.0006252515271064067
Position 4469: 0.0006247553652023137
Position 13834: 0.0006085421393767777
Position 1295: 0.0005828590366376772
Position 4512: 0.0005530573622888969
Position 1552: 0.0005173216869273889
Position 3085: 0.0004749512397854666
Position 596: 0.0004582369408498691
Position 12881: 0.0004543887947566885
Position 7024: 0.00039390215825213694
Position 9017: 0.0003853492658123689
Position 860: 0.0003741605533564361
Position 12997: 0.00037413974921296213
Position 415: 0.00036766169016646226
Position 9726: 0.0003431589224714612
Position 7600: 0.0003404780376775266
Position 141: 0.000329696755827941
Position 12514: 0.0003262439518179557
Position 1767: 0.00031931595392477747
Position 6314: 0.0003067534862220545
Position 12679: 0.00028972617880776403
Position 1319: 0.00027934494699462524
Position 6923: 0.00026974537380506036
Position 6964: 0.0002672705837892958
Position 25: 0.0002582622530830207
Position 950: 0.00024139150112066746
Position 1955: 0.00023912669860935378
Position 551: 0.00023752540875086607
Position 135: 0.0002168251975785186
Position 6114: 0.00021323386179958483
Position 660: 0.0002020485066016361
Position 4841: 0.00020047064153698262
Position 6556: 0.00019908969651019192
Position 14275: 0.00018466650524756088
Position 2495: 0.0001841922506653735
Position 13579: 0.0001803606109331968
Position 12474: 0.0001751550902259908
Position 10371: 0.0001588880906506059
Position 7699: 0.00015563406163595324
Position 14115: 0.00015470737295389655
Position 8229: 0.00014971054097304387
Position 3147: 0.00014893832109704082
Position 10780: 0.0001481690931091871
Position 16326: 0.00014663853173970076
Position 4453: 0.00014090424723466475
Position 611: 0.00013623765063125755
Position 9368: 0.00012738727787493494
Position 14548: 0.0001252623510984072
Position 4340: 0.00012304759340418746
Position 8028: 0.00011794355499372997
Position 2503: 0.00011033715363903734
Position 6927: 0.00010853641235020391
Position 296: 0.00010791588620067452
Position 4535: 0.0001048575238678219
Position 14393: 0.00010231920063251125
Position 13620: 9.677638177078695e-05
Position 1559: 9.518681447830363e-05
Position 8543: 9.047084028105744e-05
Position 7147: 8.86249901001971e-05
Position 277: 8.60408780159646e-05
Position 6332: 8.268111640977673e-05
Position 9351: 7.012757996481553e-05
Position 1021: 6.939380849474983e-05
Position 7348: 6.859444067983513e-05
Position 6434: 6.690905243943824e-05
Position 13442: 6.619314156624006e-05
Position 12518: 6.208705166960949e-05
Position 9685: 4.599411133852155e-05
Position 8766: 4.4607310741790536e-05
Position 1025: 3.99896103740765e-05
Position 6409: 3.519436622638829e-05
Position 6843: 3.4832084198558554e-05
Position 1759: 3.247399129986674e-05
Position 3289: 2.9327003407759168e-05
Position 6811: 2.9230785722756494e-05
Position 13445: 2.781967154085862e-05
Position 990: 2.5457893569564293e-05
Position 6981: 1.7110517675866218e-05
Position 7057: 1.658181717529619e-05
Position 78: 1.6490816182870038e-05
Position 6337: 1.3167211982960563e-05
Position 833: 1.2647457207407995e-05
Position 514: 1.0676179378314215e-05
Position 741: 1.0519002275571767e-05
Position 1753: 9.930089023640742e-06
Position 13710: 9.651055897276856e-06
Position 14471: 9.46867709169627e-06
Position 30: 8.522160546933557e-06
Position 13869: 8.516553692177207e-06
Position 6604: 7.90173595444386e-06
Position 466: 7.6034930788831265e-06
Position 1525: 7.532023911719943e-06
Position 6814: 7.1151736666451105e-06
Position 12590: 6.974566675294916e-06
Position 1169: 6.816751292226581e-06
Position 61: 6.144453202515877e-06
Position 13772: 5.991247668678039e-06
Position 1188: 5.988961265422807e-06
Position 1647: 5.892220544344479e-06
Position 6074: 5.655464292300836e-06
Position 448: 5.392091114003108e-06
Position 13561: 5.327906019637102e-06
Position 6614: 5.298238428802191e-06
Position 33: 4.924648807997302e-06
Position 6931: 4.44367088858089e-06
Position 1059: 4.411792394271883e-06
Position 13120: 3.6874933326987956e-06
Position 7145: 3.6205707239182103e-06
Position 412: 3.6085333739183414e-06
Position 6543: 3.553061815668537e-06
Position 15060: 3.531272263587039e-06
Position 13160: 3.351360978562179e-06
Position 15034: 3.259556072819563e-06
Position 13173: 3.1389639268070413e-06
Position 12409: 2.9828286901046926e-06
Position 133: 2.8941675516706624e-06
Position 1779: 2.5928187235328843e-06
