Gene = trc
index = 1919
Annotated 5SS: [ 695 1371 1535 2077]
Annotated 3SS: [1160 1427 1591 2133]
SMsplice 5SS: [ 695 1371 1535 2077]
SMsplice 3SS: [1160 1427 1591 2133]
top_k =  1000
Partition function (log Z): 9.509814824960234

Sorted 5' Splice Sites (High to Low Probability):
Position 1371: 0.9986194934491954
Position 1535: 0.9960824160868433
Position 2077: 0.9890509194695892
Position 695: 0.936343235821695
Position 1270: 0.14630402858820732
Position 1748: 0.03548971379133125
Position 737: 0.022090947699733937
Position 664: 0.020898961060922486
Position 2211: 0.010207935822481657
Position 1081: 0.00844522201573772
Position 2754: 0.006794046412285046
Position 2280: 0.005046694274867352
Position 1689: 0.00420656163541611
Position 3214: 0.004034056158474771
Position 2525: 0.0035298003864155025
Position 1727: 0.003259653728571778
Position 3031: 0.0031170603030903988
Position 2482: 0.002798645072851531
Position 2158: 0.0026035678384312383
Position 296: 0.002527854432354217
Position 1259: 0.00234166655257999
Position 530: 0.0022458077287243355
Position 2016: 0.002163234395750499
Position 2081: 0.001535084897623155
Position 90: 0.0014411552955996563
Position 88: 0.0012547755332783586
Position 2906: 0.0010537617922459798
Position 679: 0.0009974241793505
Position 671: 0.0009017377909054778
Position 1812: 0.0008636442112722413
Position 1526: 0.0007824089331130928
Position 741: 0.0006372229045039369
Position 477: 0.0005563561639084472
Position 1987: 0.0005357232318774319
Position 623: 0.0005254363498979701
Position 3233: 0.0005185255737328087
Position 1659: 0.0004934546907977064
Position 1070: 0.0004402468067788146
Position 2612: 0.000428289206073008
Position 1740: 0.0003555712983760965
Position 761: 0.00034234522113847177
Position 3186: 0.00030674347313492496
Position 565: 0.0003045937568291182
Position 185: 0.0002914507600475945
Position 525: 0.00026827581409415185
Position 2409: 0.00025012543437822796
Position 1730: 0.000242434844445288
Position 1107: 0.00023882017550521485
Position 1946: 0.00023163103127432188
Position 614: 0.00022950767384993383
Position 3037: 0.00022619152658528245
Position 1025: 0.0002139154763846419
Position 3090: 0.00018597801351797862
Position 668: 0.00017605001956102215
Position 243: 0.00016713083031271784
Position 753: 0.00016514641446525383
Position 578: 0.00015830625842407455
Position 2608: 0.00015068424668633352
Position 2747: 0.00012939432961374866
Position 2225: 0.00012126075608889836
Position 1036: 0.00011480350419694089
Position 2486: 0.00011086160196673932
Position 970: 0.00010121245740510123
Position 3052: 9.321391832227744e-05
Position 2178: 9.059178961800474e-05
Position 106: 9.023520567974685e-05
Position 2758: 7.396818557022865e-05
Position 503: 6.056857929659026e-05
Position 2568: 5.7909828123954296e-05
Position 2266: 5.603438646778616e-05
Position 1542: 5.272827658534004e-05
Position 2477: 4.1866958734614635e-05
Position 2433: 3.93652610460985e-05
Position 326: 3.664475467679812e-05
Position 2779: 3.654476024913168e-05
Position 92: 3.600725659627227e-05
Position 2260: 3.598890514426637e-05
Position 2320: 3.42247057042263e-05
Position 976: 3.235256383230419e-05
Position 2407: 3.1073006258275486e-05
Position 3304: 2.8200696342721323e-05
Position 539: 2.633259889955205e-05
Position 2603: 2.2205090701140573e-05
Position 2595: 2.2095935933231206e-05
Position 647: 2.1590012446234878e-05
Position 3194: 1.9971449031927637e-05
Position 2195: 1.6506928645794632e-05
Position 699: 1.5974416320209e-05
Position 479: 1.487781924926442e-05
Position 448: 1.4360522419342549e-05
Position 2394: 1.4157472330187822e-05
Position 2729: 1.3624958088477883e-05
Position 2494: 1.3046807928877492e-05
Position 94: 1.2347102619719758e-05
Position 2670: 1.1240822875204036e-05
Position 917: 1.1028871150836999e-05
Position 301: 1.0984703125035614e-05
Position 334: 1.0384568842192686e-05
Position 1204: 1.0259023347935862e-05
Position 1930: 9.834066366592803e-06
Position 1375: 8.555127557522818e-06
Position 687: 6.799416177077716e-06
Position 799: 6.627925198224337e-06
Position 420: 5.373335758083268e-06
Position 930: 4.902970766692199e-06
Position 1201: 4.875159189767977e-06
Position 2853: 3.8326108700386105e-06
Position 801: 3.704394355257703e-06
Position 3024: 3.067038445176048e-06
Position 2063: 2.8528706937305788e-06
Position 2051: 2.717668178208916e-06
Position 3040: 2.6729691433426914e-06
Position 2805: 2.5287661071117095e-06
Position 874: 1.846911292306052e-06
Position 1993: 1.7816376605488833e-06
Position 1130: 1.6452965997500072e-06
Position 520: 1.4628818601936803e-06
Position 1309: 1.444878776348139e-06
Position 2769: 1.3431588268001097e-06
Position 879: 1.2849580757803537e-06
Position 1463: 9.579995680005217e-07
Position 933: 6.567547408064184e-07
Position 563: 6.043309006362462e-07
Position 394: 5.091609023583587e-07
Position 534: 3.8734202542915217e-07
Position 1560: 2.6191161002845974e-07
Position 1612: 2.481073640470862e-07
Position 2323: 1.532342259041028e-07
Position 955: 1.4589730213127966e-07
Position 1622: 1.2613524423339122e-07
Position 1918: 9.39597642978878e-08
Position 1619: 8.842259575014053e-08
Position 2061: 6.175114220648439e-08
Position 2792: 6.16759267172879e-08
Position 2504: 5.845418986156289e-08
Position 1122: 5.275865985041858e-08
Position 2606: 4.980108128974627e-08
Position 2551: 4.9734481563220084e-08
Position 641: 4.618240932225473e-08
Position 2036: 3.7225801323937737e-08
Position 1445: 3.4994226667441265e-08
Position 1190: 3.3985027990339495e-08
Position 1968: 1.825829458888744e-08
Position 2010: 1.4124273106000251e-08
Position 1591: 9.10294463533806e-09
Position 1950: 2.876102446554423e-09
Position 1955: 1.4686928033815006e-09
Position 1493: 1.5041677034809126e-11
Position 2119: 1.2804129667741156e-11
Position 1583: 1.2186525870953762e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1427: 0.997778876845772
Position 2133: 0.991386332961168
Position 1160: 0.9879767782766198
Position 1591: 0.9753891702545502
Position 1321: 0.15310993851521393
Position 1796: 0.029511318238011886
Position 1848: 0.02307173140277751
Position 2742: 0.01024335562865625
Position 3378: 0.009350309877182572
Position 1579: 0.009337782365937526
Position 2805: 0.007526194330178839
Position 3273: 0.005992728942218304
Position 1122: 0.005125552233396843
Position 2633: 0.0022828019694700447
Position 2423: 0.002240023388111294
Position 1654: 0.0016474210097784856
Position 2494: 0.001174405093515155
Position 2620: 0.0011249599320168036
Position 2237: 0.0007589291412113408
Position 151: 0.000738578470780028
Position 2500: 0.0007038044939141212
Position 1700: 0.0006918593984593178
Position 577: 0.0006610356083189979
Position 735: 0.0006128412318589431
Position 3109: 0.0005436567446092014
Position 2792: 0.0005136545772810379
Position 2153: 0.000498346037289856
Position 550: 0.0004966146702461046
Position 3364: 0.00038931738050751387
Position 1476: 0.00038786743942525597
Position 1874: 0.000372809958385287
Position 3233: 0.0003659539098189641
Position 988: 0.00030937360219063654
Position 2317: 0.00028079776717796515
Position 1521: 0.0002767801876497188
Position 177: 0.0002701518393841577
Position 211: 0.00023415162925692493
Position 1850: 0.00023039939123591804
Position 2447: 0.00022153215005287085
Position 2716: 0.0002208948164875455
Position 2853: 0.00021747643938774193
Position 364: 0.00021171065354923553
Position 1232: 0.0002088005615886061
Position 1689: 0.0001677741490971902
Position 2869: 0.0001621781215976356
Position 1229: 0.00015694246202288092
Position 544: 0.00015123608529035297
Position 1865: 0.00015004818631595088
Position 352: 0.00014732900151212126
Position 2524: 0.00013851890103612157
Position 1811: 0.00013569599745548534
Position 1607: 0.00013369689445566507
Position 3220: 0.00010889551766718065
Position 1463: 8.928136941343e-05
Position 2894: 8.152540303646029e-05
