Gene = cep290
index = 1644
Annotated 5SS: [ 758  989 1450 2341 3335 3526 3742 4486 5210 5396 6443 6836]
Annotated 3SS: [ 814 1041 1514 2399 3392 3587 3798 4549 5262 5453 6507 6898]
SMsplice 5SS: [ 758  989 1450 2341 3335 3526 3742 4486 5210 5396 6443 6836]
SMsplice 3SS: [ 814 1041 1514 2399 3392 3587 3798 4549 5262 5453 6507 6898]
top_k =  1000
Partition function (log Z): 41.26722582066515

Sorted 5' Splice Sites (High to Low Probability):
Position 989: 0.9999867535535221
Position 3526: 0.9986482017544986
Position 2341: 0.9981991688172158
Position 5210: 0.997989895551112
Position 1450: 0.9944017500840551
Position 3335: 0.9935600690808062
Position 4486: 0.9912124182235971
Position 758: 0.988183664519061
Position 3742: 0.969197713602138
Position 6836: 0.9466562369107255
Position 5396: 0.9114635145902898
Position 6443: 0.895071798166895
Position 245: 0.13875931137455574
Position 6578: 0.038591568672029807
Position 623: 0.031885575418469085
Position 4113: 0.022676907811166207
Position 1342: 0.007794001275441466
Position 6840: 0.006632790316448691
Position 6447: 0.006063752880790571
Position 401: 0.0060457494674920455
Position 4205: 0.004282281515444125
Position 4767: 0.0035690224054951408
Position 6001: 0.0023918259164253863
Position 6187: 0.002355860666000359
Position 3752: 0.0018080606437162992
Position 3183: 0.0016829932716010917
Position 2092: 0.0016256785124532497
Position 6075: 0.001444962486022907
Position 4500: 0.0014202348111500712
Position 1584: 0.0013485259065524617
Position 2306: 0.0011980303083293047
Position 2559: 0.0007737480664985755
Position 3755: 0.0007560241005746326
Position 3523: 0.0007198872765426277
Position 1150: 0.0006871193168855596
Position 5190: 0.0006654571473045534
Position 3962: 0.0006546378195289965
Position 765: 0.0006176286523596295
Position 1920: 0.0005825008524167224
Position 1349: 0.0005189840489598785
Position 1860: 0.0005064740093295313
Position 2493: 0.000462917672689068
Position 4019: 0.0004542823066976129
Position 5823: 0.0004054694188100399
Position 5849: 0.00032758331249459227
Position 5068: 0.00032735279519906783
Position 4709: 0.0003241850530963085
Position 3178: 0.00031483314223794325
Position 2532: 0.00028039501055182484
Position 2081: 0.00027344962627992396
Position 4015: 0.0002635072008254645
Position 2595: 0.0002453223659716386
Position 4639: 0.00023161306024415852
Position 3044: 0.00022913507984961056
Position 4355: 0.00022008221930233717
Position 5153: 0.0001920571404736744
Position 5222: 0.00018515892413869994
Position 4176: 0.00016662530774363605
Position 2817: 0.0001641721774440015
Position 3920: 0.0001619053747712918
Position 7067: 0.0001591766179526804
