Gene = Mbs
index = 1271
Annotated 5SS: [  216  1602 10285 10904 11215 12041 12359 13476 14151 14355 14871 16985
 18306 18612 18972 19213 25166 25324 25851]
Annotated 3SS: [ 1045 10171 10348 11128 11926 12267 13088 14063 14225 14653 16153 18160
 18368 18873 19149 25022 25232 25763 28799]
SMsplice 5SS: [  192  1602 10285 10904 11215 12041 12359 14151 14598 14871 16985 18306
 18612 18972 19213 25166 25324 25851]
SMsplice 3SS: [ 1179 10171 10348 11125 11926 12267 14063 14225 14653 16153 18160 18368
 18873 19149 25022 25232 25763 29455]
top_k =  1000
Partition function (log Z): 61.30723991608603

Sorted 5' Splice Sites (High to Low Probability):
Position 18306: 0.9998737447930255
Position 25166: 0.9995118796193017
Position 10285: 0.9993996334623807
Position 14151: 0.9978281820122168
Position 19213: 0.9970682570586307
Position 10904: 0.9928811138880999
Position 18972: 0.9889937505997894
Position 25324: 0.984758272449703
Position 12359: 0.9827106037777641
Position 1602: 0.9764684507858237
Position 14871: 0.9613048432107653
Position 18612: 0.9612911373751697
Position 12041: 0.9516893597067572
Position 11215: 0.9046888827463486
Position 192: 0.8416292693777802
Position 16985: 0.7200224796705288
Position 25851: 0.5121504741010682
Position 13476: 0.4924685747511288
Position 14598: 0.3794032469225394
Position 14355: 0.3064739355777664
Position 27768: 0.2767556089714556
Position 25879: 0.2708913972663631
Position 19623: 0.16155750858372242
Position 11779: 0.16128542826006903
Position 28863: 0.13987497265196278
Position 16460: 0.10114786785496704
Position 27170: 0.10006508802914241
Position 15581: 0.09428681404032255
Position 2189: 0.08447828791286899
Position 24690: 0.07401448915363922
Position 6697: 0.06561641721532242
Position 6422: 0.05810880919146758
Position 1119: 0.051912237982832184
Position 5603: 0.03742826572832972
Position 28879: 0.03691284010263381
Position 12218: 0.03397665463632204
Position 18024: 0.03275984189172433
Position 7306: 0.032137689497429636
Position 27990: 0.02907864881018979
Position 29092: 0.02885955782321154
Position 27316: 0.027819204973527446
Position 14375: 0.025757671454201755
Position 12064: 0.023764681299598234
Position 11190: 0.01971477029890826
Position 11481: 0.01845779592690825
Position 11219: 0.017020143463466968
Position 2280: 0.01658539765234738
Position 15831: 0.015539955074244235
Position 15234: 0.015273910235835464
Position 12747: 0.015127908902392174
Position 318: 0.014880057926609144
Position 12790: 0.014742390518985526
Position 17890: 0.012244060547091415
Position 12485: 0.011468703512620268
Position 16053: 0.011238938085380661
Position 16021: 0.01113547622925068
Position 19597: 0.010176381831025746
Position 2087: 0.009953260102291344
Position 17928: 0.009833900014332271
Position 11871: 0.009442153968820722
Position 24302: 0.008895586711057337
Position 18819: 0.00874437911427217
Position 1121: 0.00861074005105031
Position 2262: 0.008255365011896306
Position 8195: 0.007995579718603998
Position 28347: 0.007455811413556106
Position 29590: 0.007427608641155899
Position 15933: 0.007107681188998571
Position 13528: 0.006980496223663682
Position 19509: 0.006510860755752148
Position 20008: 0.006318800567227407
Position 16316: 0.006312023408395138
Position 27459: 0.006276548284816611
Position 11874: 0.00625715021314817
Position 216: 0.0062310063407007114
Position 15774: 0.005737843129556603
Position 27531: 0.00570958626320652
Position 928: 0.0056754045142863585
Position 6633: 0.005521080423968116
Position 8964: 0.005463764713112659
Position 18705: 0.00541974929683633
Position 15230: 0.005087694254277729
Position 12075: 0.005044336505019085
Position 7831: 0.004858169929508042
Position 18711: 0.004831485097711523
Position 19586: 0.004798334656114532
Position 15872: 0.004631237586254128
Position 21818: 0.004303662651972473
Position 18976: 0.004250681168568199
Position 19661: 0.0041214370294906915
Position 16268: 0.004112636934496286
Position 18656: 0.004104460932236377
Position 18622: 0.00404321448164813
Position 5575: 0.003952393866385522
Position 18740: 0.0038920758631952354
Position 18725: 0.00388665944440935
Position 28907: 0.003748839005983836
Position 13089: 0.0036764880133274224
Position 18698: 0.0036380304673538995
Position 19888: 0.003610505932420702
Position 13467: 0.00344531627790733
Position 27536: 0.003263357613472419
Position 11834: 0.003253905767718307
Position 16886: 0.0030752263301545104
Position 17556: 0.0029319362807117655
Position 25328: 0.0027087815270509397
Position 13551: 0.002706958911177718
Position 27407: 0.002685455265361235
Position 17540: 0.0026120732578127775
