Gene = RpL36A
index = 1443
Annotated 5SS: [ 87 470]
Annotated 3SS: [295 783]
SMsplice 5SS: [ 87 218 470]
SMsplice 3SS: [155 295 783]
top_k =  1000
Partition function (log Z): -1.8387062239500576

Sorted 5' Splice Sites (High to Low Probability):
Position 470: 0.9732007210108096
Position 218: 0.7800393531705317
Position 87: 0.7367142620861907
Position 441: 0.00874782696823464
Position 228: 0.0038907204554149053
Position 222: 0.0025417181080014976
Position 246: 0.0011516905096726315
Position 965: 0.000597468335850988
Position 968: 0.0003643292396504751
Position 884: 0.00030248444323098875
Position 93: 0.0002598444223813145
Position 48: 0.00024783569508086457
Position 359: 0.000227363450612879
Position 611: 0.00019403566112442003
Position 190: 0.00011233552167399477
Position 432: 7.982053185978715e-05
Position 268: 7.871196514625052e-05
Position 652: 6.933441189799699e-05
Position 296: 6.537925433299703e-05
Position 140: 5.5326776671209746e-05
Position 283: 4.4088907264592544e-05
Position 569: 2.358636488446853e-05
Position 106: 2.3117113772450624e-05
Position 474: 1.884817591896908e-05
Position 123: 1.6125362461226014e-05
Position 408: 1.0480527318892083e-05
Position 860: 8.643044746844261e-06
Position 975: 7.9023696278215e-06
Position 671: 6.86896424997494e-06
Position 915: 5.711329823134862e-06
Position 745: 4.439573935921673e-06
Position 367: 4.254089484101223e-06
Position 248: 4.247256966693583e-06
Position 486: 4.161495460557001e-06
Position 376: 3.4862301578257125e-06
Position 187: 3.0622062546532036e-06
Position 640: 2.9420479808433737e-06
Position 674: 2.3548786852538682e-06
Position 660: 2.1299164890036695e-06
Position 341: 1.934533151480471e-06
Position 411: 1.1474022214345109e-06
Position 812: 1.1396618461533735e-06
Position 302: 8.494637416649396e-07
Position 624: 4.969980061854421e-07
Position 334: 3.875390456304047e-07
Position 591: 3.673309114142855e-07
Position 285: 1.3539488593655637e-07
Position 676: 9.972573367705106e-08
Position 766: 5.548033118822269e-08
Position 805: 4.5850473032546406e-08
Position 978: 4.095882027027298e-08
Position 819: 1.7854988229154913e-08
Position 828: 1.6121036809572373e-08
Position 287: 7.518968633025116e-09
Position 643: 2.138632792561807e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 783: 0.9783124097577024
Position 295: 0.906164734756936
Position 155: 0.3200710168258499
Position 140: 0.2937691704401799
Position 1025: 0.0033882441780272755
Position 846: 0.0024727849864895186
Position 184: 0.0008687611929752729
Position 543: 0.0008403322476659992
Position 789: 0.0007541079443627917
Position 572: 0.000543237273952582
Position 331: 0.0004517436234379928
Position 334: 0.0003668523248348521
Position 630: 0.0002978051674830492
Position 843: 0.0002776375371374407
Position 858: 0.00011597721648822224
Position 665: 9.351725971103029e-05
Position 766: 8.58087585792471e-05
Position 340: 6.086203662239958e-05
Position 801: 4.186830546073829e-05
Position 714: 3.577009500553386e-05
Position 798: 2.2465116596480886e-05
Position 187: 1.8761090954562155e-05
Position 349: 1.3445463643873552e-05
Position 367: 1.2461713665004295e-05
Position 867: 1.0980664601941121e-05
Position 260: 1.0783948844791993e-05
Position 965: 9.564243315075006e-06
Position 358: 7.153342276200441e-06
Position 462: 5.596090297778324e-06
Position 376: 5.0314574871292865e-06
Position 828: 3.2515281442046353e-06
Position 420: 3.0104793494578223e-06
Position 373: 1.3676081533152274e-06
Position 1032: 1.3191012541818932e-06
Position 921: 1.148294231094674e-06
Position 157: 1.1220758225808789e-06
Position 385: 9.71212338278819e-07
Position 430: 7.136506688857728e-07
Position 819: 4.443986699115493e-07
Position 906: 3.1626977715082676e-07
Position 382: 2.5480986692828795e-07
Position 427: 1.8259033787393104e-07
Position 405: 1.6977294598468052e-07
Position 876: 1.1274148845301984e-07
Position 218: 8.86170237894006e-08
Position 400: 8.285774331307532e-08
Position 466: 8.26778469249412e-08
Position 391: 7.087915976557568e-08
Position 445: 4.4772368942618376e-08
Position 894: 3.695036912169397e-08
Position 915: 2.7995856242079788e-08
Position 91: 1.8892224257014522e-08
Position 440: 1.794017337829118e-08
Position 451: 1.2531635388558825e-08
