Gene = mRpL50
index = 1775
Annotated 5SS: [ 74 240]
Annotated 3SS: [129 298]
SMsplice 5SS: [ 74 240 471]
SMsplice 3SS: [129 298 519]
top_k =  1000
Partition function (log Z): 1.451066456744416

Sorted 5' Splice Sites (High to Low Probability):
Position 240: 0.9986406360198441
Position 471: 0.856580223237874
Position 74: 0.8094687284551848
Position 741: 0.22085236046480983
Position 593: 0.006713199397379823
Position 60: 0.005950566232152429
Position 78: 0.0015110210101008366
Position 692: 0.0011972381759478299
Position 748: 0.0011844557849248437
Position 456: 0.0007812841928123939
Position 587: 0.0006875673218472791
Position 277: 0.00045872837182319283
Position 745: 0.000418995180815074
Position 597: 0.00010464708317050907
Position 392: 7.602536410912785e-05
Position 360: 2.968051041828436e-05
Position 754: 2.6714557913904076e-05
Position 680: 2.110538058757025e-05
Position 349: 1.8708295697574964e-05
Position 489: 1.575510523761563e-05
Position 431: 1.3820993155086516e-05
Position 307: 1.8996183908216313e-06
Position 539: 1.7878125353049021e-06
Position 214: 1.1933370588454827e-06
Position 498: 1.0754781936513348e-06
Position 534: 8.72028287206763e-07
Position 22: 4.5726210530638385e-07
Position 34: 4.4954228328130436e-07
Position 673: 3.8737419784506835e-07
Position 685: 3.501390959177854e-07
Position 96: 2.683934624780017e-07
Position 222: 2.663760269079452e-07
Position 295: 2.1835618209959228e-07
Position 320: 1.7769928426891722e-07
Position 190: 4.517611491405956e-08
Position 522: 2.1410481146993124e-08
Position 152: 5.76392662272619e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 298: 0.926991020801726
Position 519: 0.860653368236667
Position 129: 0.7536436022329615
Position 809: 0.22466289982274723
Position 317: 0.04666377748261975
Position 149: 0.03941183937496168
Position 140: 0.021188556208729368
Position 336: 0.015909638453940757
Position 653: 0.00622940714770181
Position 363: 0.0038258412235979353
Position 171: 0.0022043850300264923
Position 392: 0.000987651256372816
Position 554: 0.000960776218460526
Position 666: 0.0006116802691130776
Position 440: 0.00022884652135465866
Position 587: 0.00015003249767062872
Position 593: 0.0001453800608616071
Position 618: 0.00013951881873828297
Position 211: 3.086995835087546e-05
Position 783: 2.500159153805552e-05
Position 470: 1.7734713094727815e-05
Position 443: 1.3723318108758468e-05
Position 200: 1.3042095037926271e-05
Position 789: 9.224412611978237e-06
Position 745: 9.192689806273912e-06
Position 152: 8.579920277817158e-06
Position 493: 5.670624920690244e-06
Position 680: 4.750350875313006e-06
Position 655: 2.5148768012778745e-06
Position 728: 2.4886606524939007e-06
Position 614: 1.9978978105023882e-06
Position 277: 1.8844358708067635e-06
Position 692: 1.6829608671952558e-06
Position 181: 1.1981854917964981e-06
Position 734: 1.0036765191408682e-06
Position 186: 7.0591733657497e-07
Position 449: 6.821559389921645e-07
Position 410: 3.310950061270932e-07
Position 708: 2.579535098874481e-07
Position 563: 1.0373025096648076e-07
Position 713: 5.072883220935525e-08
Position 78: 1.1749460732057043e-08
Position 237: 6.3332701833104115e-09
Position 456: 1.1654223066158949e-11
Position 244: 1.0356745666646817e-11
Position 572: 1.966845597650006e-12
Position 222: 1.3737884591963156e-12
Position 698: 5.437481970454357e-14
