Gene = pns
index = 1840
Annotated 5SS: [ 106  853 1018 1996 2349 3492 3821 4697 5099 5292 5600 5822 6007 6456]
Annotated 3SS: [ 386  907 1582 2058 2410 3613 4518 4758 5161 5348 5675 5887 6072 6516]
SMsplice 5SS: [ 853 1996 2349 3492 3821 4697 5099 5292 5600 5822 6007 6456]
SMsplice 3SS: [ 907 2058 2410 3613 4518 4758 5161 5348 5675 5887 6072 6516]
top_k =  1000
Partition function (log Z): 46.650226452726

Sorted 5' Splice Sites (High to Low Probability):
Position 5822: 0.9998642761636639
Position 5099: 0.9994126708795118
Position 3492: 0.9973852467908917
Position 5292: 0.9968006796701294
Position 6456: 0.9949408401474974
Position 6007: 0.9929667949259213
Position 4697: 0.988724483030608
Position 2349: 0.982727110213602
Position 853: 0.9784710681584317
Position 5600: 0.9478685798771068
Position 1996: 0.9309306724114228
Position 3821: 0.6377096716909002
Position 1018: 0.28232901874086397
Position 4016: 0.2800930116137941
Position 3871: 0.09189094455372708
Position 315: 0.08617018819864669
Position 1267: 0.07400270382226334
Position 4134: 0.06904482449248601
Position 7564: 0.05424968982692063
Position 1090: 0.04125429037153654
Position 5604: 0.038185409470238206
Position 1220: 0.028926783428525664
Position 334: 0.028898359755782102
Position 4130: 0.025351063066874572
Position 3202: 0.02337296091268927
Position 1915: 0.021642982409043394
Position 3723: 0.01936667949718964
Position 1070: 0.01679102163307025
Position 6659: 0.016405274812149435
Position 2435: 0.014178860043142753
Position 106: 0.012307928936920542
Position 1166: 0.011869920304551355
Position 6789: 0.011184170375099022
Position 3020: 0.009482247912288416
Position 675: 0.009374360602237645
Position 1062: 0.008574019091937782
Position 2308: 0.008346576545564088
Position 4869: 0.0077541155182060915
Position 4393: 0.007629708266214744
Position 3989: 0.0066907257455389255
Position 3302: 0.006632922661707236
Position 4640: 0.005115130171349369
Position 2126: 0.004633169924578784
Position 1990: 0.00447102510270845
Position 1954: 0.004295734440062925
Position 6803: 0.004104780700438611
Position 1033: 0.00410019816259111
Position 2665: 0.0039417679057660165
Position 3998: 0.0035224495429382486
Position 3043: 0.003301747888702318
Position 7223: 0.0026287653410702037
Position 4699: 0.002517390086260093
Position 202: 0.002287612211299333
Position 6436: 0.002025913176808046
Position 6172: 0.0019474234831522305
Position 1509: 0.0019434558973976353
Position 3008: 0.0018881261055998108
Position 3809: 0.0018175592975640047
Position 5560: 0.0017612993927773252
Position 3969: 0.0017171893431295062
Position 2159: 0.0016432731529657664
Position 1098: 0.0014979631964063213
Position 4361: 0.0014551631337390235
Position 6663: 0.0013319355353065719
Position 3866: 0.001310395902352565
Position 4718: 0.001272085964451477
Position 6829: 0.0012415459794826173
Position 27: 0.001199334219977502
Position 4099: 0.0011566117103184194
Position 5287: 0.0010760592922885118
Position 4245: 0.0010082928185274273
Position 4476: 0.0010057160655060834
Position 1040: 0.0008621337808560857
Position 7590: 0.0008496569723217943
Position 444: 0.0008306334832233015
Position 3339: 0.0008222793909744441
Position 3252: 0.000819305280276561
Position 1174: 0.0007301914133287892
Position 57: 0.0007268596167452628
Position 7070: 0.0007230686351177205
Position 1423: 0.0007192242780863697
Position 6022: 0.00058821488088141
Position 2481: 0.0005872355515460716
Position 1678: 0.0005783748916927246
Position 7378: 0.0005636229524145132
Position 7073: 0.0005447672514597287
Position 5969: 0.0004945169417278599
Position 2807: 0.0004909096798916623
Position 3841: 0.0004686982474146061
Position 5529: 0.0004418048896811647
Position 187: 0.00043384635757327735
Position 4169: 0.00042060570278924726
Position 372: 0.00040315308269122047
Position 3584: 0.00037743036722958897
Position 5296: 0.00036935992111878773
Position 1204: 0.00036872412252812064
Position 2105: 0.0003684990126481799
Position 7556: 0.0003035088797051633
Position 6926: 0.00030258578026605865
Position 6409: 0.00029951952932924313
Position 4163: 0.0002874866199627061
Position 2287: 0.0002626458009697357
Position 2802: 0.00026073080794445193
Position 2330: 0.0002490946641562792
Position 6655: 0.00024773443164996387
Position 5987: 0.0002418034481840062
Position 5108: 0.0002382999402307995
Position 5103: 0.00022257705418635585
Position 4675: 0.00021902925300489013
Position 306: 0.0002158733285675851
Position 30: 0.00021520726768529887
Position 1687: 0.00021179007451417264
Position 1912: 0.00020103273008161774
Position 4802: 0.0001999626397549122
Position 1076: 0.00019764041078141123
Position 4174: 0.00019517267952935484
Position 6631: 0.00018893739889396576
Position 6713: 0.00018878259700478341
Position 1887: 0.00018550097150241398
Position 2149: 0.00017236220859258736
Position 4052: 0.00017208600646525528
Position 223: 0.0001635055100197702
Position 5404: 0.00016349545691061985
Position 2850: 0.00016316576559639208
Position 3366: 0.00015519263400324846
Position 3534: 0.00014280480691539622
Position 5280: 0.0001380665509137538
Position 3333: 0.00013037227522165847
Position 3079: 0.00013006653336598113
Position 3878: 0.00012758068527144137
Position 7127: 0.0001254192344195037
Position 5616: 0.0001253290019341702
Position 6389: 0.0001248216732281673
Position 5484: 0.00011711534606505397
Position 3967: 0.00011630443150391974
Position 4893: 0.00011273075106292881
Position 244: 0.00011096405891826819
Position 591: 9.849403741130135e-05
Position 208: 9.701205305680988e-05
Position 2927: 9.278159593686955e-05
Position 1856: 9.243767916161332e-05
Position 235: 9.143760209818998e-05
Position 4020: 8.793486582462425e-05
Position 231: 8.787418004677726e-05
Position 1826: 8.780471645896864e-05
Position 4184: 8.771858497562836e-05
Position 3259: 8.610716796785068e-05
Position 7011: 8.60350727487968e-05
Position 1369: 8.420077009997057e-05
Position 2214: 8.235468314151785e-05
Position 3124: 7.441250681488695e-05
Position 1975: 7.341463480330495e-05
Position 3824: 7.223060385265483e-05
Position 3505: 7.05974295628916e-05
Position 5972: 7.032500240228825e-05
Position 6134: 6.847222645978482e-05
Position 2559: 6.842365499020397e-05
Position 2085: 6.782489677337642e-05
Position 2280: 6.50734700397737e-05
Position 3171: 6.404424673084944e-05
Position 2795: 6.309555444297633e-05
Position 5809: 5.9582543629460126e-05
Position 1507: 5.8120538135741974e-05
Position 1944: 5.788657994515288e-05
Position 979: 5.7217044098278975e-05
Position 7259: 5.560846839368426e-05
Position 3229: 5.479677702048643e-05
Position 696: 5.2199479601397306e-05
Position 2341: 5.1844171291748926e-05
Position 2703: 4.9168622039708805e-05
Position 2272: 4.759476687185957e-05
Position 829: 4.5722431902454895e-05
Position 1808: 4.219425481301303e-05
Position 7525: 4.1549433430818876e-05
Position 406: 4.111723667893627e-05
Position 3563: 4.0498008450492975e-05
Position 238: 3.838383994785951e-05
Position 857: 3.684423835776717e-05
Position 1273: 3.642943611974021e-05
Position 1394: 3.539611102997819e-05
Position 2539: 3.324726865590487e-05
Position 93: 3.2947774542598334e-05
Position 6329: 3.2706374348774935e-05
Position 4046: 3.184326332117785e-05
Position 7324: 3.153756753600287e-05
Position 1271: 3.06543638287009e-05
Position 4223: 2.977439210714242e-05
Position 4061: 2.9466159620198544e-05
Position 6366: 2.916310907669894e-05
Position 7348: 2.843936152479619e-05
Position 5960: 2.8094051954170935e-05
Position 4703: 2.7028364060233385e-05
Position 5447: 2.648447308409989e-05
Position 3496: 2.4303126971903892e-05
Position 3531: 2.4286508203615693e-05
Position 5783: 2.3047611456955298e-05
Position 2098: 2.2087743340452092e-05
Position 154: 2.127654665616541e-05
Position 7471: 1.9925310702878563e-05
Position 5837: 1.9748424331754312e-05
Position 5131: 1.932494237628793e-05
Position 7384: 1.892320015590538e-05
Position 200: 1.649818837467529e-05
Position 4701: 1.6114320605833245e-05
Position 2028: 1.5337952057859984e-05
Position 594: 1.4496889653821591e-05
Position 2930: 1.40126557944474e-05
Position 3432: 1.4009091480201033e-05
Position 658: 1.3316828890445501e-05
Position 102: 1.2742025750688978e-05
Position 3852: 1.114267342655393e-05
Position 3478: 1.0982232090704175e-05
Position 6287: 9.99941966963773e-06
Position 7538: 9.959372908999442e-06
Position 6293: 9.895425000073667e-06
Position 1417: 9.62179518343274e-06
Position 110: 9.61447939139359e-06
Position 4932: 9.476987712950314e-06
Position 7461: 9.190956306680298e-06
Position 133: 9.025143883852379e-06
Position 7386: 7.987955883731204e-06
Position 3795: 7.64076248128004e-06
Position 1821: 7.035365144599458e-06
Position 1876: 6.920671603468235e-06
Position 450: 6.282715220971763e-06
Position 221: 6.114572347628969e-06
Position 5953: 5.889112200071488e-06
Position 6025: 5.854050022989939e-06
Position 5713: 5.412622366147543e-06
Position 228: 5.028773996425983e-06
Position 369: 4.8351972811564365e-06
Position 634: 4.3748553073105e-06
Position 4976: 4.338150680589394e-06
Position 2467: 4.177381389142815e-06
Position 2463: 3.937288306782015e-06
Position 80: 3.86431570059437e-06
Position 7476: 3.708608361652112e-06
Position 9: 3.563574626787503e-06
Position 34: 3.5526932465899967e-06
Position 2312: 3.137107220661146e-06
Position 5632: 3.004105847085102e-06
Position 376: 2.8457734712894027e-06
Position 5112: 2.7849793571966044e-06
Position 2375: 2.770517821825414e-06
Position 401: 2.6213569742180292e-06
Position 131: 2.46632280719284e-06
Position 6888: 2.402905437800169e-06
Position 7311: 2.3431139736085756e-06
