Gene = capt
index = 1642
Annotated 5SS: [ 184 4877 5492 6086]
Annotated 3SS: [4530 4943 5561 6146]
SMsplice 5SS: [ 184 4877 5492 6086]
SMsplice 3SS: [4530 4943 5561 6146]
top_k =  1000
Partition function (log Z): 6.9882421612391346

Sorted 5' Splice Sites (High to Low Probability):
Position 6086: 0.9987619457003841
Position 184: 0.9971271918349718
Position 5492: 0.994274460902608
Position 4877: 0.9801771161762505
Position 3981: 0.44453998039829035
Position 4379: 0.23825173221177048
Position 4374: 0.0505607291764328
Position 3475: 0.02510479631972502
Position 1644: 0.024994397277686257
Position 3162: 0.013331669620462777
Position 3711: 0.011896155607157809
Position 1918: 0.011770780956259483
Position 848: 0.011668669465932665
Position 4171: 0.008352419098537336
Position 3098: 0.006201727863881706
Position 892: 0.006083631637305261
Position 3006: 0.006080852449108781
Position 5794: 0.004148667606633742
Position 4881: 0.003959780157003732
Position 6256: 0.003868797455922534
Position 1396: 0.0027296630640250537
Position 1456: 0.002710640741677624
Position 1892: 0.0024593605547838346
Position 3762: 0.002094736419921589
Position 4000: 0.001749383364552207
Position 5514: 0.0012887499430565966
Position 5808: 0.001011399380830067
Position 6278: 0.0009206446107800693
Position 4905: 0.0009119217493589245
Position 2517: 0.0008425668340083719
Position 4329: 0.000806424589386719
Position 5806: 0.0007118988612858547
Position 307: 0.0006775763708905401
Position 2071: 0.0005096960840490641
Position 4120: 0.00046518808018739964
Position 3684: 0.0004503762781867246
Position 601: 0.0004280073083764197
Position 5133: 0.0004259793408764316
Position 4431: 0.00042198766826067615
Position 6297: 0.0003952334799121928
Position 3048: 0.00038873149645489755
Position 6467: 0.0003221639943759553
Position 5474: 0.00031522952575844013
Position 5530: 0.0003148277599760325
Position 3119: 0.00028548479206467987
Position 5789: 0.00027296349393338967
Position 675: 0.0002699358094406015
Position 4150: 0.00023489524938604244
Position 5761: 0.0002224823910949943
Position 3974: 0.00018499042589233857
Position 453: 0.00015498625329629585
Position 5131: 0.000125831736508307
Position 687: 0.0001226146470327341
Position 2954: 0.00011211941423781483
Position 3737: 0.00010422268393842629
Position 5765: 0.00010027684937014648
Position 6260: 9.37273721579575e-05
Position 5840: 9.039113600761235e-05
Position 6209: 7.982169536938175e-05
Position 5792: 7.751042004799131e-05
Position 5351: 6.857006621884375e-05
Position 6452: 6.83840345155428e-05
Position 5942: 4.8891300617885264e-05
Position 6398: 4.313762854508806e-05
Position 6090: 3.155999891754657e-05
Position 6275: 3.0092564198278197e-05
Position 543: 2.125044701842049e-05
Position 932: 1.907914140143717e-05
Position 6235: 1.9075349097579792e-05
Position 3114: 1.8304571710314228e-05
Position 6323: 1.7674781645498534e-05
Position 4913: 1.6099334326443692e-05
Position 4792: 1.3403057600416733e-05
Position 5725: 1.3144899747642746e-05
Position 1263: 1.3128295394793377e-05
Position 5573: 1.0793820328967088e-05
Position 300: 1.0241256185170773e-05
Position 5737: 1.0171550970291753e-05
Position 960: 9.725185505931667e-06
Position 1719: 8.350885584639617e-06
Position 5963: 7.823908375851478e-06
Position 125: 7.774414787932942e-06
Position 5260: 7.7668023632755e-06
Position 5378: 7.71922572433268e-06
Position 188: 7.23366649079671e-06
Position 1419: 6.421911261432211e-06
Position 1069: 6.412433812289506e-06
Position 1666: 5.05024489683684e-06
Position 5244: 4.667732088979287e-06
Position 49: 4.542019480202287e-06
Position 1274: 4.186941836896127e-06
Position 472: 3.895232240556914e-06
Position 354: 3.88582012730085e-06
Position 80: 3.647948527564883e-06
Position 5317: 3.5909035237800987e-06
Position 293: 1.8236370986700627e-06
Position 5519: 1.7501936891750579e-06
Position 4956: 1.7218745358949551e-06
Position 334: 1.7095163499160285e-06
Position 5375: 1.6767195761642844e-06
Position 679: 1.6268483736486503e-06
Position 1578: 1.5792977916083168e-06
Position 6310: 1.5114369919580494e-06
Position 6040: 1.4271167388255702e-06
Position 6029: 1.4190679677717866e-06
Position 437: 1.3928528796211232e-06
Position 6469: 1.328326351563268e-06
Position 5911: 1.2298045330908529e-06
Position 21: 1.1587076652605986e-06
Position 338: 1.011327677121217e-06
Position 818: 9.481193245500687e-07
Position 1257: 9.093268136427772e-07
Position 5995: 7.477649833622612e-07
Position 435: 7.23614334996463e-07
Position 5153: 6.994175294396777e-07
Position 6317: 6.870693503739483e-07
Position 5239: 6.724185344374116e-07
Position 474: 6.578955482875508e-07
Position 580: 6.476950452305438e-07
Position 1198: 5.82896158070251e-07
Position 6020: 5.528735271431603e-07
Position 1704: 5.510826792818581e-07
Position 1162: 4.956761422582505e-07
Position 1268: 4.0824671718636305e-07
Position 967: 4.0419362557828685e-07
Position 420: 4.004571203603762e-07
Position 336: 3.450737113931845e-07
Position 6207: 3.376204381224756e-07
Position 418: 3.0896909995564894e-07
Position 1470: 2.8959817957013963e-07
Position 1053: 2.688829134132953e-07
Position 5954: 2.3362366165995075e-07
Position 661: 2.168502685121566e-07
Position 541: 2.135805377514885e-07
Position 6354: 1.905812547562055e-07
Position 1330: 1.7280207340623527e-07
Position 201: 1.2091366964441969e-07
Position 446: 8.882624605109862e-08
Position 6471: 5.9466652928172993e-08
Position 213: 5.5372715139161565e-08
Position 311: 4.084818866185637e-08
Position 748: 4.061908652330623e-08
Position 360: 3.441187414503569e-08
Position 364: 3.3457658619975315e-08
Position 637: 3.21718676563911e-08
Position 615: 2.506417441094648e-08
Position 6391: 2.4567902315452643e-08
Position 691: 2.0057723410826234e-08
Position 104: 1.9736966085039132e-08
Position 358: 1.6812768453460007e-08
Position 314: 1.515630281108808e-08
Position 340: 1.2821396745444989e-08
Position 631: 1.2382493110672832e-08
Position 342: 1.1237437117760693e-08
Position 728: 9.494853827363574e-09
Position 275: 9.318375223223417e-09
Position 277: 8.657926099762249e-09
Position 106: 8.090209889782533e-09
Position 5540: 4.6378311545326626e-09
Position 5322: 3.6371330619190853e-09
Position 5298: 2.965364115829478e-09
Position 5894: 9.265276304341696e-10
Position 5930: 7.54202566221105e-10
Position 58: 6.186760347220265e-10
Position 5800: 4.20174710832503e-10
Position 5897: 3.6590747237997014e-10
Position 5798: 3.6371313411105866e-10
Position 129: 2.454692849564991e-10
Position 714: 2.3140371253615376e-10
Position 5647: 2.2240715463712037e-10
Position 5411: 1.601828007464871e-10
Position 722: 1.5558908236244441e-10
Position 5884: 1.3856440189750336e-10
Position 6102: 1.07345881827646e-10
Position 260: 9.647335773144967e-11
Position 5915: 9.388849748899777e-11
Position 740: 8.051479690468975e-11
Position 5872: 7.915441193653438e-11
Position 5828: 6.093868225743139e-11
Position 5666: 5.4081443955602414e-11
Position 6170: 2.781527417351863e-11
Position 5906: 1.8901044694811687e-11
Position 5702: 1.6231915508161432e-11
Position 694: 1.052881372277512e-11
Position 5230: 2.0410262559566145e-12
Position 5137: 1.6911812609953257e-12
Position 319: 1.5292640907045668e-12
Position 5852: 2.880313991518709e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6146: 0.9987461549587042
Position 5561: 0.995680588578486
Position 4943: 0.9821136419468275
Position 4530: 0.8562313670085983
Position 3855: 0.4960802244654693
Position 4036: 0.06830026609503831
Position 3208: 0.06429166231067228
Position 3821: 0.04948827713624432
Position 4033: 0.03743257466233971
Position 4257: 0.02853763649309075
Position 4094: 0.02516550470689083
Position 1510: 0.02506519360812743
Position 4453: 0.02465815099550435
Position 3802: 0.020986293843285084
Position 4373: 0.020715318360531948
Position 3182: 0.01589810808568726
Position 4284: 0.00958591025297143
Position 3089: 0.00920059744310505
Position 4956: 0.007988685481701348
Position 3039: 0.0075114920228811595
Position 4097: 0.007503588239696479
Position 1023: 0.006541463323504805
Position 565: 0.006389720384649879
Position 967: 0.005980018079000782
Position 4351: 0.0057455962895554165
Position 4170: 0.005731401091981608
Position 3782: 0.005602598626315049
Position 2829: 0.004291077243160341
Position 1339: 0.004260131948196811
Position 562: 0.004228623477222646
Position 3222: 0.004018403920178619
Position 3762: 0.003622418857065865
Position 1492: 0.0035663166271417916
Position 537: 0.003292132279827079
Position 4716: 0.0028006926515015476
Position 5869: 0.0026447724729435898
Position 4753: 0.0023829823641714587
Position 1747: 0.0022787022818824393
Position 5872: 0.0022246143265268687
Position 6341: 0.002134171984350128
Position 4719: 0.002134134626264382
Position 6333: 0.002047278064991076
Position 4750: 0.001689230896125039
Position 4680: 0.0016418595750846783
Position 4977: 0.001605235180774109
Position 2810: 0.0015943418829573429
Position 4632: 0.0015163688015568276
Position 1296: 0.0014382941368046923
Position 653: 0.0013718494460501504
Position 1554: 0.0012685342059828818
Position 694: 0.001232652028193981
Position 3005: 0.0012028649787491946
Position 1708: 0.0010508525247381125
Position 2989: 0.000897599703764234
Position 3341: 0.0007951379621321474
Position 2886: 0.0007821236609639624
Position 5283: 0.000781410558273111
Position 5839: 0.0007418389980243808
Position 2253: 0.0006988717540182518
Position 6310: 0.0006755693626528251
Position 847: 0.0006393605798719925
Position 794: 0.000629052481044641
Position 3085: 0.0005932863450574531
Position 6533: 0.000558402124424145
Position 3250: 0.0005318107890402326
Position 5590: 0.00045133988192578233
Position 3767: 0.0004427781595527084
Position 5833: 0.000418022627508959
Position 1221: 0.00040113184216874744
Position 4299: 0.00038465148380910613
Position 350: 0.0003793550145927319
Position 516: 0.0003610884980397088
Position 1778: 0.0003579128691971437
Position 3539: 0.00033907346661496445
Position 1155: 0.00033589922483148716
Position 1456: 0.00033530041748756553
Position 2323: 0.000321031002345763
Position 2966: 0.00031679465451533713
Position 6317: 0.00030191764068737334
Position 2071: 0.00029952283965373183
Position 6170: 0.0002962413829710901
