Gene = Ect4
index = 1147
Annotated 5SS: [  587  8431  8620 29464 34852 35663 40945 41186 41423 41784 43076]
Annotated 3SS: [ 7077  8494 29184 34471 35271 39018 41005 41252 41565 42141 44764]
SMsplice 5SS: [  587  7007  8431  8620  9546  9845 10952 11201 19039 19854 29464 34852
 35663 41186 41423 41784]
SMsplice 3SS: [ 6919  7077  8494  8666  9607  9922 11017 18845 19127 29184 34471 35271
 41005 41252 41565 44411]
top_k =  1000
Partition function (log Z): 8.349276043792447

Sorted 5' Splice Sites (High to Low Probability):
Position 8431: 0.9994383092569215
Position 8620: 0.9899705300322873
Position 35663: 0.9751397726964585
Position 29464: 0.9683036337321633
Position 10952: 0.9359154975174667
Position 9845: 0.9276638067351312
Position 34852: 0.8599883231951281
Position 19039: 0.8494881078875324
Position 587: 0.8348175028460836
Position 41186: 0.7315162289610917
Position 11201: 0.7221847096476138
Position 41784: 0.6968582343362699
Position 9546: 0.6875809367705207
Position 19854: 0.6862166853900118
Position 17888: 0.6006907850823684
Position 41423: 0.5900790529795924
Position 7007: 0.5054274134168435
Position 20475: 0.45659871796104284
Position 78: 0.4347379489755854
Position 10024: 0.33519869960152393
Position 15768: 0.3089230028198768
Position 18387: 0.19504535120862465
Position 9290: 0.16965926748197024
Position 19219: 0.12285737242103652
Position 9283: 0.10191269361571773
Position 26755: 0.1010341832621166
Position 36162: 0.09832707694857933
Position 19365: 0.09075683016440267
Position 6177: 0.08881572699819285
Position 11181: 0.0886170430245224
Position 12057: 0.08859478292024396
Position 19426: 0.08565606963652926
Position 807: 0.0825099220129342
Position 7444: 0.07092143735720476
Position 25398: 0.06523876254495087
Position 3616: 0.05293003931986301
Position 1883: 0.052036941396194476
Position 261: 0.05184964163785375
Position 27771: 0.050401804828533514
Position 11223: 0.047827456180262275
Position 1859: 0.04745058543247888
Position 9608: 0.04068113555532796
Position 18582: 0.040507008494336916
Position 4231: 0.03692342252212413
Position 11877: 0.032126881694527785
Position 17267: 0.03142483353566569
Position 17247: 0.030681012362409527
Position 10764: 0.03059550690765659
Position 10460: 0.023809586532430684
Position 2029: 0.023668408902935808
Position 19885: 0.020241766256360236
Position 19242: 0.019754311650898717
Position 41224: 0.016363443437572844
Position 9826: 0.01365263414539227
Position 36440: 0.013338736703724503
Position 35433: 0.012337534766378506
Position 10523: 0.010545629810037194
Position 9457: 0.009829433415668158
Position 10494: 0.009214987292940093
Position 11381: 0.009105056906170361
Position 9742: 0.008940814592945177
Position 2333: 0.008683912282121477
Position 35019: 0.007473255888635305
Position 41880: 0.007249302790198075
Position 9806: 0.007096138526334905
Position 7255: 0.00700960366814535
Position 3195: 0.006893914557465253
Position 15323: 0.006661992193446059
Position 612: 0.00649138539395049
Position 19433: 0.005889651576124833
Position 8960: 0.005301817211788403
Position 12069: 0.005279682321581712
Position 821: 0.0051498696709886965
Position 825: 0.0050927010221507125
Position 12923: 0.004310167764863981
Position 3910: 0.004299404363817867
Position 9273: 0.003967732236968266
Position 2828: 0.0036357257469337785
Position 10482: 0.003529047218947456
Position 9500: 0.0034224068580531656
Position 72: 0.003390128081265255
Position 10110: 0.0033373629616430312
Position 11429: 0.0033230383543949326
Position 248: 0.0032045825087052473
Position 12763: 0.002917360936876729
Position 250: 0.0028013884979894627
Position 12919: 0.0026772889322595104
Position 10238: 0.002604115450597766
Position 252: 0.0025689169399257393
Position 9629: 0.00255956057297838
Position 246: 0.00231589766886975
Position 15436: 0.002282090670155566
Position 296: 0.001963924242586447
Position 8956: 0.0018436970513344374
Position 8609: 0.001710966206147318
Position 12705: 0.0016540697599176652
Position 15141: 0.0016301987226639168
Position 13700: 0.0015236019503389719
Position 622: 0.0014715614342414157
Position 13232: 0.0013590099853577043
Position 44846: 0.0011769083059188536
Position 3645: 0.0011699507691545642
Position 10551: 0.00111591923041947
Position 5958: 0.0010641183886038145
Position 10719: 0.0010458579335403712
Position 15384: 0.0010322581647074544
Position 12272: 0.000875468223824811
Position 1895: 0.0008487417644246487
Position 13333: 0.0007900944514807555
Position 30698: 0.0007540187048127499
Position 31476: 0.0007211459590157063
Position 15935: 0.0007174094580732492
Position 8760: 0.0006933270930835002
Position 34: 0.0005820428927519731
Position 474: 0.000551627267985906
Position 80: 0.0005218599690284454
Position 17848: 0.0004727233535364231
Position 9413: 0.00047166129961889145
Position 8442: 0.00042588446179158226
Position 8788: 0.00039775913125789515
Position 4430: 0.00034544015129059136
Position 82: 0.00031917178301073105
Position 2058: 0.0003172700734077634
Position 36050: 0.00029694134938819877
Position 10922: 0.0002898307562481647
Position 6206: 0.0002651295811823786
Position 10067: 0.0002396589242003329
Position 1467: 0.00021271115231332103
Position 90: 0.00018543801395161065
Position 157: 0.00017806944328242714
Position 1252: 0.00017352785091488592
Position 227: 0.0001608475463053155
Position 2285: 0.0001513049418003138
Position 8668: 0.00013757534930672812
Position 9797: 0.00012692394176130726
Position 240: 0.0001156532107092548
Position 18071: 0.0001110321469416417
Position 265: 0.00010693486985605477
Position 162: 0.00010457883755457772
Position 633: 0.00010447197374865331
Position 11539: 0.00010380430368993164
Position 256: 0.00010279238587732504
Position 11306: 9.698196039942291e-05
Position 413: 9.384934266306443e-05
Position 9201: 9.114750637443414e-05
Position 12315: 8.790424325059458e-05
Position 1547: 8.546340195307744e-05
Position 4767: 7.767469459170459e-05
Position 35592: 7.741533957534033e-05
Position 8796: 7.032244890876606e-05
Position 3817: 6.428735926982335e-05
Position 3147: 6.277160958919374e-05
Position 1240: 6.226916209061338e-05
Position 1948: 5.661041847765688e-05
Position 150: 5.4550798875484615e-05
Position 8939: 4.870223549064075e-05
Position 2715: 4.554949243334971e-05
Position 1318: 4.253167841335605e-05
Position 898: 3.839982111394013e-05
Position 11228: 3.7830037715288875e-05
Position 2038: 3.765520159795663e-05
Position 2346: 3.4931206197311106e-05
Position 8970: 3.440577539702195e-05
Position 575: 3.29463268496664e-05
Position 9590: 3.287675386186124e-05
Position 9027: 3.232457246170592e-05
Position 36156: 3.093547767829273e-05
Position 294: 3.088364651283285e-05
Position 28: 3.0408458609583737e-05
Position 548: 2.437730045337941e-05
Position 2869: 2.4191836549035575e-05
Position 11044: 2.3669399140897986e-05
Position 36190: 2.1213882903831048e-05
Position 47: 2.0953197683617808e-05
Position 1540: 2.078606135748398e-05
Position 238: 2.0393292798785037e-05
Position 9102: 2.0251441329341473e-05
Position 8635: 2.0238634333077366e-05
Position 8624: 1.9841021818023752e-05
Position 8824: 1.596134732969705e-05
Position 10881: 1.5617666728737507e-05
Position 1881: 1.5504231574746727e-05
Position 92: 1.435676662273906e-05
Position 1527: 1.3963136941853485e-05
Position 1670: 1.337875944748315e-05
Position 2053: 1.1752190032103208e-05
Position 152: 1.142304599399812e-05
Position 1192: 1.1395507343268847e-05
Position 231: 1.0145950810681506e-05
Position 254: 9.939914498130667e-06
Position 38688: 9.59256314563625e-06
Position 2501: 9.099199895825145e-06
Position 1342: 9.028556975039258e-06
Position 1062: 8.368668285565367e-06
Position 1430: 8.072148985374134e-06
Position 811: 7.474223684470346e-06
Position 8990: 6.957217194046538e-06
Position 2288: 6.697691169864268e-06
Position 1058: 6.2595807291665555e-06
Position 209: 4.410006149415699e-06
Position 36393: 3.984588172415538e-06
Position 300: 2.9952226371223314e-06
Position 49: 2.8206113890848217e-06
Position 591: 2.7894578040587934e-06
Position 657: 2.3145541315661255e-06
Position 2269: 2.138071427909655e-06
Position 7208: 2.0566819247144725e-06
Position 8798: 1.974194077326505e-06
Position 689: 1.3768651335116064e-06
Position 2005: 1.1714286984346647e-06
Position 8911: 5.78321038539819e-07
Position 517: 4.926135572168087e-07
Position 8838: 3.7194661022780917e-07
Position 8977: 2.2842965310784294e-07
Position 1030: 2.0726313459820395e-07
Position 36649: 1.9490771880539913e-07
Position 8656: 6.191615090338451e-08
Position 520: 3.772870807405749e-08
Position 8887: 2.1080607155393636e-08
Position 8591: 5.386040715052424e-09
Position 36388: 1.3379906617830522e-09
Position 927: 8.786770816129433e-10
Position 1197: 5.805574939175964e-10
Position 8546: 6.2918026340067e-11
