Gene = Sec3
index = 1478
Annotated 5SS: [ 772 1058 1566 2120 2684]
Annotated 3SS: [ 829 1115 1637 2175 2761]
SMsplice 5SS: [ 772 1058 1566 1818 2120 2684]
SMsplice 3SS: [ 829 1115 1637 1880 2175 2761]
top_k =  1000
Partition function (log Z): 7.570314171585199

Sorted 5' Splice Sites (High to Low Probability):
Position 1566: 0.9868657830295656
Position 772: 0.9761963028205537
Position 1058: 0.932975964481172
Position 2120: 0.910349954558156
Position 2684: 0.9001718637351882
Position 1818: 0.5431387007730647
Position 435: 0.08905985921494085
Position 2449: 0.06370231524608641
Position 1323: 0.04209051651120804
Position 2365: 0.03423820724819597
Position 2276: 0.029778692832417103
Position 1052: 0.02427458764911324
Position 2641: 0.0190153001917967
Position 363: 0.01221570227643158
Position 2034: 0.012137278779082572
Position 776: 0.009771713853626268
Position 2446: 0.006885730741486596
Position 2918: 0.0066599182330524895
Position 2525: 0.006608472642919568
Position 749: 0.006223952805170556
Position 1987: 0.006026289087330861
Position 1587: 0.005902575320280804
Position 2124: 0.005073525871847989
Position 1545: 0.004520993249967432
Position 1808: 0.004447162446838688
Position 2144: 0.0038607065074091583
Position 2346: 0.003660348581396555
Position 2694: 0.0036557409635598766
Position 2462: 0.0031395650772051142
Position 1383: 0.0022395672749742144
Position 2185: 0.0021792336380987085
Position 2885: 0.0016966982331381828
Position 1773: 0.0016602680667030874
Position 2960: 0.0015455099007823
Position 3131: 0.001368748348961045
Position 1760: 0.0013153244159895558
Position 2136: 0.0011820410512620725
Position 1062: 0.0011035916433056335
Position 2554: 0.0008654576081023608
Position 2082: 0.0007191398821046602
Position 2151: 0.000717580429222285
Position 2579: 0.0007085922743131254
Position 2858: 0.0006109724838823068
Position 1327: 0.0005785744899231584
Position 2038: 0.0005453672711860258
Position 205: 0.0005360247534133697
Position 2107: 0.00042062146166370286
Position 866: 0.00041448219545841256
Position 211: 0.00038929643681040146
Position 9: 0.0003371834310367371
Position 271: 0.0003220363640871142
Position 426: 0.00030803807076881887
Position 1073: 0.00029627121746068745
Position 1709: 0.0002730087815090397
Position 3173: 0.00023904211583334264
Position 2957: 0.00019248734701008224
