Gene = fry
index = 1708
Annotated 5SS: [  332  8993  9395 10853 11155 11402 13548 15027 15242 15483 15741 15938
 16161 18462 35676 35896 36076 36281 36518 36696 37097 42849 43423 44417
 45082 46139 46446 46871]
Annotated 3SS: [ 7394  9053  9464 10922 11218 13403 14858 15091 15312 15585 15826 16005
 18297 35555 35761 35976 36145 36345 36589 36760 41269 42915 43789 45033
 45178 46199 46503 46929]
SMsplice 5SS: [  332  8993  9395 10853 11155 11402 13548 15027 15242 15483 15741 15938
 16161 18462 35676 35896 36076 36281 36518 36696 37097 41595 42849 43030
 43423 44417 46139 46446 46871 47116]
SMsplice 3SS: [ 7394  9053  9464 10922 11218 13403 14858 15091 15312 15585 15826 16005
 18297 35555 35761 35976 36145 36345 36589 36760 41269 42759 42915 43094
 43789 45178 46199 46503 46929 47174]
top_k =  1000
Partition function (log Z): 92.48737373703223

Sorted 5' Splice Sites (High to Low Probability):
Position 36696: 0.999984979672487
Position 35676: 0.9997148359836115
Position 36076: 0.9992798632233851
Position 11155: 0.9990397956846824
Position 42849: 0.9970950687940049
Position 36518: 0.9962725274761766
Position 8993: 0.9942845777271294
Position 37097: 0.9922739835281493
Position 35896: 0.9920258477297381
Position 36281: 0.9904597284852149
Position 11402: 0.9891071658344572
Position 15242: 0.988105597006469
Position 15938: 0.9834575150605103
Position 46446: 0.9827386845711527
Position 15027: 0.9779860441777805
Position 43423: 0.9774211020771483
Position 46871: 0.9757367588369426
Position 16161: 0.9744015756712513
Position 10853: 0.9711592799225675
Position 9395: 0.9681028656980357
Position 332: 0.965226010069857
Position 18462: 0.9007076121090718
Position 15483: 0.8944619791325267
Position 46139: 0.8450461090496898
Position 44417: 0.7781960123239331
Position 41595: 0.762435906454596
Position 43030: 0.6069857152453245
Position 13548: 0.5999439336948136
Position 47116: 0.5668242053437405
Position 45082: 0.5499248052965008
Position 38376: 0.43837559670811876
Position 15745: 0.41642313311481816
Position 18130: 0.33690963554572356
Position 9762: 0.20367015648950565
Position 9683: 0.20104770743562572
Position 7523: 0.1299966518704274
Position 18252: 0.12669292653326217
Position 15772: 0.1155476789151426
Position 41141: 0.09581471175105424
Position 38861: 0.09387036025858674
Position 24533: 0.09360812885368863
Position 41420: 0.09041983818342973
Position 47208: 0.08621233868579177
Position 39795: 0.06840474418736935
Position 9969: 0.06588609605972198
Position 17094: 0.06529785702387242
Position 17272: 0.06267391682341975
Position 9586: 0.05954500328160243
Position 13238: 0.056843065624296626
Position 46717: 0.048864259460555726
Position 955: 0.04647056393074716
Position 9725: 0.045353559054765666
Position 7336: 0.04383799845072726
Position 15431: 0.040834951085972016
Position 17276: 0.040165051212425605
Position 7979: 0.03824475434716496
Position 44465: 0.035238858310022936
Position 44352: 0.035095246118233274
Position 9823: 0.029982162982130207
Position 9334: 0.028560233469287644
Position 44700: 0.02812384811120991
Position 25649: 0.027790720147432977
Position 45830: 0.027721240338929663
Position 47204: 0.02622550130635594
Position 3051: 0.025050534452491682
Position 7132: 0.02497087906326563
Position 3150: 0.023197068346056407
Position 41740: 0.02294787690857861
Position 46130: 0.022644832882781483
Position 7773: 0.020195377982107878
Position 41943: 0.019942140426171817
Position 7305: 0.018518919928528842
Position 3086: 0.01843305014624406
Position 14664: 0.018128159815003528
Position 6998: 0.017780383387342835
Position 45273: 0.016105427145347295
Position 16479: 0.01563520156351781
Position 4303: 0.015304441888111734
Position 6993: 0.015242196169760674
Position 46119: 0.014879812258426928
Position 39105: 0.014614313023864295
Position 16858: 0.0130599192073212
Position 9582: 0.011482072840260284
Position 37374: 0.010302105403105588
Position 5697: 0.009983497636398804
Position 43212: 0.009841128704348289
Position 43711: 0.00981970021418275
Position 15725: 0.008935699868860765
Position 40297: 0.008675670283860633
Position 12417: 0.008630717150510026
Position 9739: 0.008393876840814912
Position 11735: 0.008235709992663888
Position 9308: 0.008233193124249423
Position 25: 0.008137718504529283
Position 47123: 0.008104102848069861
Position 37902: 0.007020011305610628
Position 16328: 0.006867791695996753
Position 11427: 0.006624329442477359
Position 46432: 0.006382119303252081
Position 45294: 0.0063763134284153394
Position 17748: 0.006376116180978805
Position 38895: 0.00600089499052705
Position 873: 0.005982411463327804
Position 9827: 0.005703462371427306
Position 40326: 0.005551061089606961
Position 13202: 0.005485305957961969
Position 47174: 0.005423196524928256
Position 44765: 0.005380260706846699
Position 7146: 0.005340447354903074
Position 47100: 0.005279461062459229
Position 37610: 0.0052729055222698615
Position 9706: 0.005043493154828189
Position 38052: 0.004748553787700357
Position 15237: 0.004726153716293516
Position 38868: 0.004613690123429898
Position 6618: 0.004528673664273947
Position 2644: 0.004476377439689789
Position 16340: 0.004319292200578766
Position 46088: 0.004219784649529248
Position 2715: 0.004162698947800385
Position 37068: 0.0041487363844890015
Position 8000: 0.003989492682611381
Position 15235: 0.003956769016259926
Position 43675: 0.003762377289251293
Position 17253: 0.003659540705109282
Position 43516: 0.0036479237814486293
Position 38309: 0.003531654198679048
Position 13107: 0.003527709991893391
Position 3041: 0.003244923791204633
Position 3751: 0.003227642547949127
Position 44348: 0.0031745735522985415
Position 3606: 0.0030630708307277897
Position 43306: 0.002971446401216204
Position 47145: 0.0029640233458101983
Position 40416: 0.002853017734051072
Position 38347: 0.0028371480189529922
Position 6083: 0.0027653330317203295
Position 37084: 0.00263141410114999
Position 37925: 0.0026296366978548692
Position 10044: 0.002578240735397079
Position 42196: 0.002566297036570254
Position 36522: 0.0025487105817120774
Position 1521: 0.002517712345933424
Position 46019: 0.002340173989967493
Position 2573: 0.0023228480554553124
Position 17232: 0.002300152063346405
Position 13009: 0.0021483010229980675
Position 11507: 0.0020945063189050967
Position 46725: 0.002020995226484048
Position 7174: 0.00200731748197862
Position 45516: 0.001932010757319323
Position 37345: 0.00184750495848593
Position 12370: 0.0018374103622128628
Position 7052: 0.0017929836256665942
Position 37493: 0.0017703926218851777
