Gene = Nup107
index = 1337
Annotated 5SS: [2299]
Annotated 3SS: [2362]
SMsplice 5SS: [2299]
SMsplice 3SS: [2362]
top_k =  1000
Partition function (log Z): -5.486136637085738

Sorted 5' Splice Sites (High to Low Probability):
Position 2299: 0.9970472517792129
Position 1918: 0.3171769764279934
Position 661: 0.22614012687239263
Position 355: 0.07718551910057214
Position 1831: 0.07041925280659346
Position 13: 0.042408239873675944
Position 1380: 0.01920369659890342
Position 1464: 0.012687396854228388
Position 2068: 0.012194628088361812
Position 1139: 0.010506818309338783
Position 1239: 0.009715977422219862
Position 378: 0.007916782183371976
Position 451: 0.00715481890675497
Position 52: 0.006203867880492359
Position 1587: 0.005294710662234862
Position 846: 0.00500084060320967
Position 2039: 0.004580342595772125
Position 742: 0.003874049491050227
Position 638: 0.0025255109513618043
Position 1376: 0.0020314228364404358
Position 953: 0.0016287627436537843
Position 1599: 0.0014927451641546924
Position 399: 0.001435092181605132
Position 819: 0.0014238182449083907
Position 1399: 0.0013485986430464309
Position 1006: 0.0012238768549912387
Position 624: 0.0011371494989103389
Position 2280: 0.0010491816208399558
Position 675: 0.0008255823957606736
Position 1159: 0.0006764699814112514
Position 315: 0.0005989504285770423
Position 1974: 0.0004017880211424879
Position 339: 0.00027501502415493845
Position 752: 0.0002744400289198083
Position 414: 0.00026232409457366317
Position 411: 0.0002276577402924425
Position 1473: 0.00021216198739683895
Position 678: 0.0002052023243916446
Position 2004: 0.00014704803368690566
Position 695: 0.0001450545044705085
Position 2031: 0.00013625669064577095
Position 1420: 0.00013119758892764187
Position 2303: 0.00012682726195074472
Position 863: 0.00012157562960454103
Position 2049: 0.00010760285089989444
Position 2128: 9.793832243806454e-05
Position 665: 8.781288669594248e-05
Position 62: 8.13831152077092e-05
Position 1044: 7.204348682239915e-05
Position 2019: 6.134199940199952e-05
Position 479: 5.4672014760265975e-05
Position 1106: 4.502672187127633e-05
Position 1161: 3.795735830126791e-05
Position 1362: 3.7037605115540145e-05
Position 1543: 3.674714347978228e-05
Position 2550: 3.39188697704886e-05
Position 1841: 3.0343297134431484e-05
Position 5: 2.9551232467494465e-05
Position 2227: 2.942246103832881e-05
Position 635: 2.5534955814559295e-05
Position 1255: 2.498782114725235e-05
Position 329: 2.1495772359027866e-05
Position 160: 1.6856283900341477e-05
Position 2539: 1.5665595237725886e-05
Position 1555: 1.3913862508887344e-05
Position 515: 1.2610792525789886e-05
Position 1674: 4.9015436942043966e-06
Position 2526: 4.093203770173397e-06
Position 2408: 4.0056557827819846e-06
Position 1557: 3.676800721005445e-06
Position 826: 3.2401357613654394e-06
Position 2572: 2.994684398310616e-06
Position 2262: 2.94427272945757e-06
Position 956: 2.7914457703308133e-06
Position 2567: 2.7579393904868413e-06
Position 2416: 2.317290717077939e-06
Position 1764: 2.0974907599488762e-06
Position 118: 1.6475055922697862e-06
