Gene = Srp19
index = 1519
Annotated 5SS: [178]
Annotated 3SS: [249]
SMsplice 5SS: [178]
SMsplice 3SS: [249]
top_k =  1000
Partition function (log Z): -6.280860735451868

Sorted 5' Splice Sites (High to Low Probability):
Position 178: 0.8391257029774349
Position 225: 0.1335967662189844
Position 211: 0.023338600981881737
Position 327: 0.01310936892958361
Position 329: 0.01271541601039339
Position 26: 0.008661438769136123
Position 465: 0.0013108535863619976
Position 237: 0.00020705158905413607
Position 303: 0.0001752555009758709
Position 484: 0.00011290042795217534
Position 470: 6.823743321328778e-05
Position 4: 4.83942071083824e-05
Position 449: 3.4383142084270116e-05
Position 367: 2.5677494017037295e-05
Position 64: 2.4833403089445205e-05
Position 35: 1.1737262722387705e-05
Position 447: 8.626950274894467e-06
Position 406: 7.793390756957436e-06
Position 441: 6.719977826571856e-06
Position 240: 5.646181603884243e-06
Position 455: 3.410756504869071e-06
Position 371: 1.9471157406481995e-06
Position 436: 1.9042219032851973e-06
Position 362: 1.7579172313212288e-06
Position 125: 6.869751024937332e-07
Position 444: 4.566376382221015e-07
Position 385: 1.1479722114823938e-07
Position 411: 1.2841503416749673e-08
Position 627: 1.0861291001719704e-08
Position 630: 3.274237783410349e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 249: 0.5662939778318667
Position 385: 0.26523155198480386
Position 282: 0.19062048393102782
Position 76: 0.007009114467983303
Position 534: 0.001718491831517595
Position 98: 0.0012375201731450577
Position 397: 0.00014668284503636272
Position 298: 5.8281058898156216e-05
Position 342: 4.75003971112592e-05
Position 111: 3.599684739575238e-05
Position 423: 2.546479761346601e-05
Position 592: 2.470300900477781e-05
Position 322: 2.467200688315411e-05
Position 426: 2.4591415329478877e-05
Position 538: 2.0345165353407923e-05
Position 332: 1.6709774900062498e-05
Position 460: 1.2439577913381284e-05
Position 403: 1.1998953765254035e-05
Position 125: 8.917073285731948e-06
Position 406: 7.881355905196962e-06
Position 289: 6.935659483404235e-06
Position 319: 6.172628756225266e-06
Position 589: 5.417686965445482e-06
Position 562: 3.585637055557131e-06
Position 547: 2.039691844368054e-06
Position 122: 1.5030530125768515e-06
Position 301: 9.511761506091167e-07
Position 604: 5.20205895782592e-07
Position 511: 4.891798256628846e-07
Position 553: 2.674441489853699e-07
Position 598: 1.1199987672688304e-07
Position 153: 7.18074330009973e-08
Position 53: 7.099861693267613e-08
Position 418: 6.955947972700249e-08
Position 676: 6.244385483556141e-08
Position 352: 6.133201781780039e-08
Position 181: 2.6593933543962608e-08
Position 175: 1.1859029915361672e-08
Position 211: 9.454462213982e-09
Position 147: 6.895654990762451e-09
Position 188: 2.6591655104940405e-11
