Gene = Kr-h1
index = 1245
Annotated 5SS: [ 9642 11105 12551]
Annotated 3SS: [10391 11189 12634]
SMsplice 5SS: [ 1138 11105 12551]
SMsplice 3SS: [10391 11189 12634]
top_k =  1000
Partition function (log Z): 0.09423101645568988

Sorted 5' Splice Sites (High to Low Probability):
Position 11105: 0.9961427200537566
Position 12551: 0.9902603862123998
Position 1138: 0.950060308923649
Position 1661: 0.5743746370485514
Position 9642: 0.22197568171525434
Position 310: 0.12784348895093
Position 2043: 0.05552310200867989
Position 2095: 0.02997912560709576
Position 2603: 0.022297844365070783
Position 12157: 0.015657156694612463
Position 11535: 0.01082216630450252
Position 1510: 0.010557670705748756
Position 12909: 0.005016336900418449
Position 11277: 0.003899807610625575
Position 444: 0.0036604063695302876
Position 1737: 0.0031151301386709985
Position 1602: 0.0030138828103173977
Position 13271: 0.0028299697653842346
Position 4503: 0.0027203638824246945
Position 356: 0.002645515544237521
Position 706: 0.002408741188697333
Position 12822: 0.0023526252145591314
Position 1972: 0.002284233955882883
Position 11509: 0.0019140749039269496
Position 3701: 0.0018885724153063716
Position 12411: 0.0012263764327482473
Position 11315: 0.0012132323833647027
Position 13126: 0.0011400751886819227
Position 11907: 0.0007408968485295901
Position 13275: 0.0006641802611485435
Position 226: 0.0006331998601939124
Position 317: 0.0005892448472823385
Position 11305: 0.0004860589284707197
Position 12817: 0.0004589038773117629
Position 10796: 0.0004412801112852454
Position 158: 0.000436855572743519
Position 12927: 0.0004240029418236828
Position 147: 0.00041927422960790823
Position 12150: 0.00039909513695672767
Position 12555: 0.00039885291786350834
Position 1646: 0.0003192542667699823
Position 12303: 0.0002832126644420756
Position 338: 0.00026697204650941733
Position 62: 0.00025366972929225385
Position 11575: 0.00022829668892491935
Position 11919: 0.0002203627301187826
Position 12762: 0.0002181784165797097
Position 13086: 0.00020762612460764788
Position 1332: 0.00017077790464562723
Position 350: 0.0001552319461751224
Position 12956: 0.00013263994635838132
Position 12715: 0.00012943372808299456
Position 942: 0.00012773235867420495
Position 174: 0.00012136572539357526
Position 49: 0.00011391400521956523
Position 193: 0.00011238750592094519
Position 13667: 0.00010659563189197685
Position 836: 0.0001056029791204777
Position 11730: 0.00010429957387114877
Position 390: 9.686303300912206e-05
Position 1586: 9.50355898928345e-05
Position 172: 9.260650207213502e-05
Position 13072: 9.115233641400471e-05
Position 330: 8.839502027112687e-05
Position 10831: 7.911047161616219e-05
Position 1902: 7.786683836316176e-05
Position 934: 7.687936257261464e-05
Position 12935: 7.429443972672872e-05
Position 636: 6.867650566150664e-05
Position 360: 6.487783330761354e-05
Position 13042: 6.288228627574637e-05
Position 13209: 4.6385133572136123e-05
Position 180: 4.601078362005062e-05
Position 1857: 3.9950756138803875e-05
Position 161: 3.940233687194278e-05
Position 11322: 3.546545106726412e-05
Position 419: 3.46521316350134e-05
Position 13035: 3.291551987788245e-05
Position 1875: 2.5693240583752342e-05
Position 164: 2.495001143864577e-05
Position 1679: 2.44521183536499e-05
Position 4077: 2.4246369973445036e-05
Position 1044: 2.3285478819407993e-05
Position 12493: 2.263969337222779e-05
Position 2587: 2.1557489973593068e-05
Position 11408: 2.0280181998002385e-05
Position 11259: 1.9297726793203046e-05
Position 12426: 1.8832032716420277e-05
Position 2423: 1.8218659766123e-05
Position 11442: 1.7072479895091678e-05
Position 106: 1.6753791911692177e-05
Position 11317: 1.6602071879216414e-05
Position 1440: 1.565270857528266e-05
Position 1630: 1.4906185098502981e-05
Position 3286: 1.4840268715595145e-05
Position 1182: 1.456124752773537e-05
Position 12868: 1.3059291191214275e-05
Position 222: 1.1534845123921459e-05
Position 11406: 1.114106430225171e-05
Position 12496: 1.0649166470433581e-05
Position 11648: 1.0615468806144566e-05
Position 52: 1.0369306753674518e-05
Position 1199: 1.0329106258965543e-05
Position 712: 8.970868053488084e-06
Position 12232: 8.83559899371066e-06
Position 3306: 8.535878741684162e-06
Position 2872: 8.015639118044021e-06
Position 670: 7.752388504689373e-06
Position 448: 7.619648515420384e-06
Position 913: 7.1276455468549095e-06
Position 1713: 6.518193950226286e-06
Position 1399: 5.255731607339513e-06
Position 3475: 5.183699602305461e-06
Position 399: 4.620866241081611e-06
Position 13177: 4.469969493153897e-06
Position 12537: 4.392193537761838e-06
Position 743: 4.247427443589506e-06
Position 413: 4.161917416992727e-06
Position 2626: 3.954100519368812e-06
Position 3269: 3.841322122878184e-06
Position 855: 3.6448175290243642e-06
Position 573: 2.8678419213281133e-06
Position 2371: 2.788211322155567e-06
Position 4491: 2.718604792016825e-06
Position 11657: 2.601423121374845e-06
Position 2434: 2.5219996759155744e-06
Position 11483: 2.425250801008518e-06
