Gene = Srp9
index = 1521
Annotated 5SS: [243]
Annotated 3SS: [307]
SMsplice 5SS: [243]
SMsplice 3SS: [307]
top_k =  1000
Partition function (log Z): -3.7829563673449824

Sorted 5' Splice Sites (High to Low Probability):
Position 243: 0.9995501553329982
Position 526: 0.010116328662474309
Position 111: 0.004683805814939849
Position 11: 0.0026377706882648577
Position 105: 0.002581385286825218
Position 816: 0.0014027684823158726
Position 237: 0.0002873326101402876
Position 46: 0.000149367345942866
Position 55: 0.00011210169617865512
Position 6: 9.154347794990963e-05
Position 802: 8.36106298901847e-05
Position 52: 7.597394429362426e-05
Position 374: 7.582043880012836e-05
Position 790: 7.342893868518269e-05
Position 502: 5.752418076416276e-05
Position 538: 3.878292957082601e-05
Position 807: 3.309479085226659e-05
Position 33: 3.0903103916067177e-05
Position 769: 3.0366517567607553e-05
Position 89: 2.8104800179348092e-05
Position 536: 2.1023566821738836e-05
Position 778: 1.6343922527200365e-05
Position 58: 1.2039269870202846e-05
Position 152: 9.179296794112857e-06
Position 505: 4.788433052326951e-06
Position 625: 3.3204951845233877e-06
Position 822: 3.258189295490937e-06
Position 388: 2.663853843948388e-06
Position 528: 1.7301228313342018e-06
Position 678: 1.329417789196567e-06
Position 530: 1.2723506903152531e-06
Position 830: 1.25525211334363e-06
Position 540: 1.231949272119175e-06
Position 41: 9.691983676905308e-07
Position 734: 7.550100415639411e-07
Position 669: 4.4515005954678363e-07
Position 508: 3.114104353401737e-07
Position 266: 2.464668197044889e-07
Position 737: 1.3971591481013798e-07
Position 307: 1.3090060965714208e-07
Position 569: 1.296379822672526e-07
Position 684: 8.379311075646013e-08
Position 175: 7.06840544859084e-08
Position 542: 5.821144495532755e-08
Position 613: 5.46867675172359e-08
Position 596: 3.8714495189242686e-08
Position 309: 3.280469717577849e-08
Position 141: 1.2738361084998951e-08
Position 316: 4.814336914252342e-09
Position 311: 3.392951518853793e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 307: 0.9835633632145415
Position 316: 0.016075882009289864
Position 170: 0.010237376613245183
Position 756: 0.004783275988566789
Position 577: 0.003543341950961267
Position 876: 0.0012495366729548432
Position 860: 0.0009709939224074405
Position 569: 0.0007972006789144323
Position 588: 0.00023213465793044566
Position 641: 0.00014783047752799468
Position 880: 0.00013575467092457696
Position 116: 0.00011513623452406963
Position 345: 8.710940075978762e-05
Position 623: 7.499128259327541e-05
Position 358: 5.7738887940700136e-05
Position 760: 4.004578239211824e-05
Position 820: 3.440443139495356e-05
Position 323: 3.205410284641937e-05
Position 448: 1.4210009293430876e-05
Position 628: 1.0028962554668678e-05
Position 134: 8.574784713073837e-06
Position 366: 2.705400764875457e-06
Position 525: 2.4004375125828396e-06
Position 596: 1.9139228124297673e-06
Position 415: 1.0536910287063552e-06
Position 469: 1.00547086625943e-06
Position 328: 8.100286992025174e-07
Position 206: 7.409476440952141e-07
Position 400: 5.084870071225395e-07
Position 394: 3.755345590716855e-07
Position 625: 2.0985654065850665e-07
Position 266: 1.479884820816612e-07
Position 822: 6.208088662827329e-08
Position 522: 5.874442823721054e-08
Position 355: 4.6353453448514474e-08
Position 462: 2.7463741578132882e-08
Position 407: 2.081418814369033e-08
Position 146: 1.778249420199613e-08
Position 242: 2.267762586174576e-11
