Gene = GV1
index = 1177
Annotated 5SS: [  132  2097 10832 11511]
Annotated 3SS: [ 2040 10625 11218 11805]
SMsplice 5SS: [  132 10832 11511]
SMsplice 3SS: [10625 11218 11805]
top_k =  1000
Partition function (log Z): -6.597446685828647

Sorted 5' Splice Sites (High to Low Probability):
Position 10832: 0.9284898904315414
Position 132: 0.5814873998502329
Position 11511: 0.547972462447478
Position 11384: 0.30072369159444845
Position 2097: 0.25016652270365164
Position 2671: 0.14795886763620078
Position 55: 0.13887997476327102
Position 1619: 0.13334088576921557
Position 1359: 0.09809032564512195
Position 176: 0.0901433859059151
Position 1593: 0.039875073349730346
Position 901: 0.03478734935472519
Position 5373: 0.029120482872275682
Position 218: 0.028825698033259604
Position 11489: 0.026641985071728016
Position 2199: 0.025838760512463047
Position 1924: 0.017051673553351313
Position 11408: 0.015676381138078063
Position 88: 0.01560175367668851
Position 11679: 0.01341903291590743
Position 2369: 0.00988824079525513
Position 1779: 0.009355878199300763
Position 1886: 0.0063657815251419395
Position 797: 0.006083289906644265
Position 65: 0.0050444001912075
Position 11597: 0.004247424335893048
Position 11465: 0.003307436563011754
Position 11649: 0.002806027339851734
Position 10809: 0.0023754719747204104
Position 1987: 0.0021516057736762385
Position 2186: 0.0020590465848899877
Position 11397: 0.0020473342051982265
Position 2435: 0.0015720299520224472
Position 1918: 0.001498541685062032
Position 11423: 0.0012060260727878248
Position 362: 0.001203468174380254
Position 1559: 0.0011951510116346691
Position 801: 0.000968599252892053
Position 691: 0.0009098417445160458
Position 1366: 0.000808416075001516
Position 7272: 0.0007920257036953109
Position 7423: 0.0006154160290714281
Position 1632: 0.0005701612496720196
Position 6797: 0.0005269457891599153
Position 1022: 0.0005251223541304095
Position 1609: 0.0005171099589387488
Position 9705: 0.0004926369693971908
Position 1927: 0.0004600198198352478
Position 180: 0.0004519210835628177
Position 11886: 0.00044650999086154997
Position 199: 0.00040997307479847855
Position 997: 0.00037266624324610914
Position 183: 0.0003574107208241622
Position 1904: 0.0003544473873033144
Position 11355: 0.0002978465355654078
Position 11900: 0.0002877412826162003
Position 1127: 0.00019983154196263626
Position 25: 0.00018488738047313862
Position 920: 0.00014634126368135672
Position 885: 0.0001423547802594004
Position 1098: 0.00011829071722173078
Position 840: 0.00011662005222758458
Position 1335: 0.0001053787508467692
Position 951: 9.552855888970413e-05
Position 188: 8.955151319005024e-05
Position 360: 7.314345008393715e-05
Position 136: 6.857380001620764e-05
Position 1379: 6.277239654776636e-05
Position 617: 5.922265032364094e-05
Position 143: 4.8224515607588686e-05
Position 1279: 4.395097416630571e-05
Position 1462: 3.863115960603852e-05
Position 516: 3.5738358186149004e-05
Position 2142: 2.8444626507165856e-05
Position 141: 2.2516792109928447e-05
Position 738: 2.231174560096286e-05
Position 2207: 2.032023351352305e-05
Position 3: 1.804043988159081e-05
Position 815: 1.7049473859556766e-05
Position 1409: 1.5035547631197105e-05
Position 8030: 1.365183588352652e-05
Position 1599: 1.1586058062334912e-05
Position 1769: 1.0840328504756147e-05
Position 905: 9.918634281610533e-06
Position 722: 7.472161530591718e-06
Position 664: 6.206926997936371e-06
Position 1426: 4.605279539179348e-06
Position 12: 4.361762786418592e-06
Position 30: 4.029916963284426e-06
Position 14: 3.93131053103554e-06
Position 594: 3.839998341413332e-06
Position 858: 3.6653945937507192e-06
Position 178: 1.5124523607769284e-06
Position 1066: 7.760225377680121e-07
Position 5: 2.9787207595621133e-07
Position 305: 2.3105095655244857e-07
Position 458: 2.1326798655885244e-08
Position 260: 1.6839290988644656e-08
Position 418: 1.3803456309136237e-08
Position 5350: 4.758194162250939e-09
Position 743: 2.968605962534991e-09
Position 351: 7.166717327525165e-10
Position 2873: 6.025179372206932e-10
Position 758: 7.307065043932497e-11
Position 2715: 1.9063467492436855e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11218: 0.9259987251064599
Position 10625: 0.9244108549800177
Position 11805: 0.7376872327690063
Position 2040: 0.2469678091250237
Position 11669: 0.2165221065105014
Position 110: 0.13318580959630796
Position 1452: 0.08926025607430925
Position 2630: 0.04739265432410558
Position 11811: 0.027331854792127925
Position 1512: 0.026437522532630594
Position 970: 0.021149721353829243
Position 5212: 0.02016449571010555
Position 2257: 0.019070537846709236
Position 743: 0.01066070673015537
Position 1990: 0.00779820734498616
Position 5259: 0.007532337450157531
Position 2434: 0.007489127453207469
Position 1011: 0.007157195817361051
Position 2431: 0.005550911604591654
Position 11980: 0.005041647775083111
Position 188: 0.004686255115806043
Position 2319: 0.004155024315592215
Position 2299: 0.003974907601925886
Position 10071: 0.003436658413430907
Position 255: 0.0028752842276553027
Position 10179: 0.002603398517617104
Position 2588: 0.0021840315792398864
Position 2510: 0.002098436054029382
Position 643: 0.0019443274896751447
Position 2165: 0.001846251456164166
Position 2466: 0.001638891494034214
Position 11054: 0.0013873024047153673
Position 11438: 0.0013845516351445246
Position 1212: 0.0011503483689032038
Position 778: 0.00110421608844645
Position 11578: 0.0010972667537256355
Position 11814: 0.0010654872521201155
Position 2540: 0.0009999970602082864
Position 1131: 0.0009053730959471686
Position 9511: 0.0008877179864490528
Position 874: 0.0008525059094076173
Position 7086: 0.0007945462492052048
Position 5190: 0.0007738899465363963
Position 9929: 0.0007698334988957872
Position 5180: 0.0007471962417956117
Position 7340: 0.0006092750917004356
Position 1714: 0.0005817572793036191
Position 451: 0.0005309718033650306
Position 2639: 0.0005032750325694409
Position 9456: 0.00047674210273294346
Position 467: 0.00043906458492678027
Position 1885: 0.0004377446152347205
Position 2533: 0.0004079463161147495
Position 6565: 0.00036429276122874383
Position 2017: 0.000339915699920309
Position 11062: 0.00022071291504892929
Position 318: 0.00017326286414459107
Position 1165: 0.00013583167946243076
Position 565: 0.00012348152146804203
Position 2127: 0.00010829128977833398
Position 265: 8.653698677070243e-05
Position 674: 8.356884099973965e-05
Position 11984: 8.016438752236407e-05
Position 399: 7.755511782343222e-05
Position 2514: 7.541642340985694e-05
Position 5616: 6.323775289976955e-05
Position 592: 5.4657385909039955e-05
Position 276: 5.130238079445471e-05
Position 1751: 4.177023894089677e-05
Position 901: 4.1080910707299036e-05
Position 707: 2.2947395503681108e-05
Position 1113: 2.1000550325241285e-05
Position 7171: 2.0934459239228514e-05
Position 879: 2.0795748390285487e-05
Position 1516: 1.904432799802211e-05
Position 984: 1.6026924589379802e-05
Position 2045: 1.3370055659987914e-05
Position 11625: 1.2754789531269715e-05
Position 117: 1.2320572647775728e-05
Position 1343: 1.064165432393768e-05
Position 1075: 1.0000449959969567e-05
Position 649: 9.917017505402049e-06
Position 597: 8.580027441437376e-06
Position 199: 7.201258412043223e-06
Position 11168: 6.670570711975166e-06
Position 11037: 6.142802563090979e-06
Position 2004: 5.632549321294071e-06
Position 415: 3.184024886828953e-06
Position 8103: 3.164789771692353e-06
Position 329: 3.012403818246934e-06
Position 6336: 2.3079918240805174e-06
Position 77: 1.155949678066645e-06
Position 7574: 1.149089112828032e-06
Position 8334: 6.714459716590736e-07
Position 8162: 5.301194223427177e-07
Position 722: 4.544926089182213e-07
Position 285: 4.525823555913881e-07
Position 270: 3.6336987868884413e-07
Position 8842: 3.0550022905142423e-07
Position 291: 2.5992851019194076e-07
Position 336: 2.4074755970147496e-07
Position 505: 1.9342873672704493e-07
Position 2198: 1.7833348672699501e-07
Position 2193: 1.2484070599996211e-07
Position 5073: 7.955177472358194e-08
Position 2344: 7.849627569247319e-08
Position 1607: 3.43907120877943e-08
Position 6854: 3.0344360889390913e-08
Position 121: 2.8396904187485094e-08
Position 3189: 9.342513368885017e-09
Position 3722: 7.770830098842555e-09
Position 141: 7.731837057176496e-09
Position 3127: 6.914203652810174e-09
Position 2772: 4.152879933980782e-09
Position 5439: 4.070857898678834e-09
Position 2926: 2.7628738373316056e-09
Position 205: 2.5470007866844847e-09
Position 4267: 2.2837409263173713e-09
Position 88: 2.146859718666494e-09
Position 617: 1.768912644489102e-09
Position 3048: 1.6943229153345704e-09
Position 4414: 1.5425435061578342e-09
Position 497: 1.1674724416469636e-09
Position 475: 1.0102131319729118e-09
Position 124: 9.509412509634071e-10
Position 609: 7.756152161614879e-10
Position 213: 7.286452207561096e-10
Position 3482: 6.14880347704352e-10
Position 52: 2.839439762607083e-10
Position 46: 2.488301063155822e-10
Position 209: 6.610176141465922e-11
Position 340: 7.16678008875709e-12
Position 132: 5.643465072002538e-12
Position 345: 1.4568089752429733e-12
Position 357: 7.855495185124548e-13
