Gene = IFT43
index = 1218
Annotated 5SS: [115 415 495 685]
Annotated 3SS: [172 470 561 739]
SMsplice 5SS: [115 415 495 685]
SMsplice 3SS: [172 470 561 739]
top_k =  1000
Partition function (log Z): 3.4112243085867107

Sorted 5' Splice Sites (High to Low Probability):
Position 115: 0.9951581056523127
Position 685: 0.9591509606228927
Position 415: 0.7580302391141513
Position 495: 0.6395030794720679
Position 419: 0.11537489603804485
Position 381: 0.009607415259815963
Position 729: 0.006858876148634133
Position 671: 0.006122625623881674
Position 797: 0.0010706993871589016
Position 942: 0.0010428836982989147
Position 736: 0.000993279839082874
Position 505: 0.000953531594017887
Position 499: 0.0007258050806193344
Position 561: 0.0006949916503393061
Position 975: 0.000668560779551832
Position 119: 0.0006535806043660103
Position 915: 0.0005352172887700098
Position 1046: 0.0004653500633761467
Position 1001: 0.0004646127534096649
Position 726: 0.0002028001679048254
Position 739: 0.00011038964405904083
Position 325: 6.068823108561093e-05
Position 62: 6.0197285260745526e-05
Position 893: 5.074258577008636e-05
Position 471: 2.4026752643744586e-05
Position 537: 7.688586908369155e-06
Position 583: 4.865974155301563e-06
Position 813: 3.3749811428663943e-06
Position 641: 2.8776805211459183e-06
Position 369: 2.161941916476369e-06
Position 19: 1.848638288604829e-06
Position 349: 1.508347371140157e-06
Position 762: 1.3988154633462037e-06
Position 905: 7.728203992839057e-07
Position 281: 6.974851813993481e-07
Position 1024: 6.443887788543554e-07
Position 852: 2.5621674829413797e-07
Position 212: 2.2195049970940175e-07
Position 189: 1.6104529390490015e-07
Position 127: 9.296009377620923e-08
Position 204: 7.392682208018862e-08
Position 230: 6.554540245036186e-08
Position 620: 4.8051326279554935e-08
Position 149: 2.064847826559999e-08
Position 35: 3.163705327082785e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 172: 0.9911173897914843
Position 470: 0.840136515245143
Position 561: 0.6760784563638538
Position 739: 0.5071653531897165
Position 797: 0.34763200922726023
Position 810: 0.09933702843169241
Position 860: 0.018416184256145527
Position 770: 0.004153392738466154
Position 583: 0.0035919845474868023
Position 629: 0.003249751568628014
Position 1104: 0.00266174580593687
Position 380: 0.0025289417699459115
Position 183: 0.0006671919693243117
Position 1011: 0.0006001512201590459
Position 1001: 0.00039277442005104904
Position 286: 0.00024717245888001866
Position 1106: 0.00010326693232769578
Position 439: 8.231837351873696e-05
Position 1046: 8.107703825658904e-05
Position 220: 6.179460881858619e-05
Position 223: 5.7090518769250956e-05
Position 863: 4.10583271543814e-05
Position 966: 3.9082542950969276e-05
Position 477: 3.4490436635791715e-05
Position 773: 2.7669110766295857e-05
Position 428: 2.2055860127342507e-05
Position 1051: 1.7710809028476903e-05
Position 893: 1.3015959223869942e-05
Position 505: 1.1671596528254989e-05
Position 942: 1.1035183085386904e-05
Position 726: 7.923631765786438e-06
Position 674: 5.858104573587816e-06
Position 646: 4.455371450963481e-06
Position 202: 3.7180486530315854e-06
Position 235: 2.8503695149919078e-06
Position 878: 1.5049385668799663e-06
Position 187: 1.3512281933185038e-06
Position 72: 1.1143104249454692e-06
Position 149: 1.0255956535879262e-06
Position 226: 8.62821702763968e-07
Position 204: 7.815541452822453e-07
Position 902: 4.991514880103813e-07
Position 349: 2.679467877905025e-07
Position 110: 1.7498802073977404e-07
Position 565: 1.4395469768161618e-07
Position 407: 1.3510962629900588e-07
Position 253: 1.0618124587703448e-07
Position 667: 4.981612630922298e-08
Position 499: 4.179722728313289e-08
Position 114: 3.665790232288746e-08
Position 415: 2.8143720112878698e-08
Position 91: 1.102758099223629e-08
Position 495: 5.431367372441626e-09
Position 692: 2.706273093119965e-09
Position 689: 2.4262672955026894e-09
Position 695: 2.2425386192351504e-09
Position 119: 1.3708059235757318e-09
Position 99: 4.30991306473561e-10
