Gene = ndl
index = 1815
Annotated 5SS: [ 287  853 2721 3852 4405 4794 6134 6366 6535 7586 8121 8468 8639 8845]
Annotated 3SS: [ 708  908 2781 3912 4459 4854 6195 6420 6600 7650 8175 8530 8700 8899]
SMsplice 5SS: [ 287  853 2366 2721 3852 4405 4794 6134 6366 6535 7586 8121 8484 8639
 8845]
SMsplice 3SS: [ 708  908 2552 2781 3912 4459 5868 6195 6420 6600 7650 8175 8530 8700
 8899]
top_k =  1000
Partition function (log Z): 26.57789042835699

Sorted 5' Splice Sites (High to Low Probability):
Position 7586: 0.997873729187161
Position 853: 0.9977929456328777
Position 8639: 0.9949112421194758
Position 4405: 0.9827549843448242
Position 6535: 0.9808622076249175
Position 2721: 0.9614323062701698
Position 4794: 0.8975496393227819
Position 6366: 0.8155986042436714
Position 6134: 0.8033856799492123
Position 8845: 0.6954323545750861
Position 8121: 0.6942754594478077
Position 8484: 0.6914060508495322
Position 287: 0.5794245837531604
Position 2366: 0.4473738989554233
Position 3852: 0.4462074851556392
Position 995: 0.344796766393409
Position 8468: 0.2927613628948495
Position 5577: 0.2784622366957549
Position 3855: 0.25403849566863607
Position 7823: 0.24268313291398572
Position 5197: 0.1866521809890305
Position 604: 0.15329073038633495
Position 2860: 0.12681342733869524
Position 552: 0.1217598669571321
Position 5298: 0.11751448328192163
Position 8835: 0.1076052034006809
Position 8980: 0.07308753870487064
Position 9346: 0.06157779288591204
Position 6995: 0.05430630073321606
Position 5809: 0.04189138533502253
Position 535: 0.034104690127595455
Position 6759: 0.02724865671006112
Position 5265: 0.026264964641038176
Position 3824: 0.022656536483072757
Position 4060: 0.01571294170550543
Position 4608: 0.01367100103633228
Position 4757: 0.010870355355471496
Position 1212: 0.009253252604543565
Position 2163: 0.009034065345447548
Position 9003: 0.009028878261707769
Position 3088: 0.008615989653121903
Position 2361: 0.008475611074857834
Position 6138: 0.008065554711846674
Position 1478: 0.008058023274506639
Position 1448: 0.008006293894207083
Position 6894: 0.007880755614826103
Position 4981: 0.007822453113488533
Position 8073: 0.007810889372399446
Position 1419: 0.0072544605735202355
Position 2947: 0.00695561549602323
Position 2904: 0.005407782605248103
Position 4972: 0.005204900233160823
Position 28: 0.00516117768611718
Position 2878: 0.005145973514195385
Position 8083: 0.004996620501900143
Position 1256: 0.004943927650872671
Position 8093: 0.00462549690433794
Position 7176: 0.004133616210082287
Position 8472: 0.003466966160309831
Position 8776: 0.0033934375466842296
Position 401: 0.003299700361730352
Position 7225: 0.0032835732486261515
Position 6547: 0.003270522622021956
Position 608: 0.0031778011555181986
Position 5388: 0.003075879118721538
Position 7859: 0.0030696741966415885
Position 5040: 0.003000440495752405
Position 3539: 0.0028786855250831802
Position 4252: 0.002677198368402123
Position 1581: 0.0025022128347345603
Position 8635: 0.0024549556760194804
Position 3628: 0.0022657035430347495
Position 7173: 0.002210117605411704
Position 197: 0.0021136066966388916
Position 8128: 0.0018830830509521848
Position 3043: 0.0018144994650359963
Position 7943: 0.0014950493268008948
Position 4754: 0.0013945886858246753
Position 523: 0.0013909958874102056
Position 8994: 0.001361755466406344
Position 1472: 0.0012798820254115062
Position 7985: 0.0012061499307190976
Position 9118: 0.0011274138884090864
Position 2577: 0.0010873875786842314
Position 1874: 0.001077962043989974
Position 5114: 0.0010299658361498118
Position 2972: 0.0009997430029310146
Position 1097: 0.0009828066654731036
Position 2255: 0.0009375700710838502
Position 7359: 0.0009347465523631705
Position 6539: 0.0008836991366484029
Position 3620: 0.000842836269361069
Position 1787: 0.0008070415890814964
Position 9258: 0.0007339142610560551
Position 3347: 0.0007070568937610601
Position 2111: 0.0007069312873525341
Position 3996: 0.0006705399044448474
Position 857: 0.0006527227447596434
Position 31: 0.0006351395141503319
Position 3616: 0.0005926047808816308
Position 6702: 0.0005163144301789582
Position 2909: 0.0004925278250551579
