Gene = mael
index = 1784
Annotated 5SS: [3483 3727 4340]
Annotated 3SS: [3527 3782 4401]
SMsplice 5SS: [ 273  703 3483 3727 4340]
SMsplice 3SS: [ 322 2989 3536 3782 4401]
top_k =  1000
Partition function (log Z): 8.608096352949211

Sorted 5' Splice Sites (High to Low Probability):
Position 3483: 0.9986003235527001
Position 4340: 0.9871870465767822
Position 3727: 0.9851825106422759
Position 273: 0.7312601946019743
Position 703: 0.5226527740054492
Position 2902: 0.29128510468986474
Position 390: 0.20765494739162205
Position 3215: 0.19515630461592054
Position 929: 0.1789002970763735
Position 3210: 0.1739436735873047
Position 555: 0.12292854414042224
Position 905: 0.12024646571164264
Position 200: 0.11874084566375712
Position 3198: 0.11169107249195136
Position 948: 0.09201811113598671
Position 251: 0.0733447304352599
Position 2474: 0.03493266407843087
Position 215: 0.029698428178358126
Position 1112: 0.02513585257161371
Position 710: 0.024672099692550346
Position 3222: 0.021997369997228827
Position 965: 0.021222152364367777
Position 1236: 0.0197152231132326
Position 3153: 0.012232719131277651
Position 3954: 0.008771397115219138
Position 3058: 0.00802789235826346
Position 2685: 0.006114208485826952
Position 862: 0.005007385961863719
Position 3073: 0.004612173748379002
Position 1800: 0.004066183857465807
Position 3157: 0.003968928423764638
Position 1770: 0.0033982722706800135
Position 2737: 0.0028256333309665065
Position 2466: 0.0024946200961838156
Position 2001: 0.002317239854311612
Position 1957: 0.00219003974484125
Position 584: 0.002056239765044752
Position 2539: 0.0017348160321636818
Position 2095: 0.0014722687544552946
Position 403: 0.0011572456395529632
Position 714: 0.001136713150946106
Position 3056: 0.0011306302287492074
Position 725: 0.0010968311825017875
Position 4447: 0.000981659653502258
Position 1962: 0.0008767146585872906
Position 1104: 0.0008476805753032926
Position 108: 0.0008024150849487208
Position 277: 0.0007836929083064536
Position 1782: 0.000755368339762508
Position 4563: 0.0007416515059586734
Position 3933: 0.0007242320032625189
Position 1036: 0.000721165678401895
Position 219: 0.0006953530953232849
Position 819: 0.000656552828029843
Position 18: 0.0006126296886738594
Position 1970: 0.0005974814926856529
Position 2213: 0.0005771887899251217
Position 4127: 0.0005631126197189928
Position 560: 0.0004762723131512544
Position 4461: 0.0003870945905434963
Position 689: 0.00038267746017375153
Position 1654: 0.0003332057057562488
Position 3799: 0.0003211481186473631
Position 1297: 0.0003037050448243652
Position 1674: 0.0002993694070708628
Position 1328: 0.0002893940563541361
Position 1110: 0.0002721772847030955
Position 4442: 0.00025623189408067266
Position 2198: 0.00025329392532030115
Position 900: 0.00024340038357565684
Position 4193: 0.0002216489682917373
Position 1520: 0.00020441568772620902
Position 4482: 0.00020083415704077578
Position 453: 0.00018946118765501724
Position 4153: 0.00018544898139519653
Position 503: 0.00018403335548387756
Position 2707: 0.0001809606852286525
Position 734: 0.00016073836398503103
Position 2427: 0.0001580638803019817
Position 2029: 0.00015073792037571606
Position 1973: 0.00013031692959785215
Position 1742: 0.00010846509600602333
Position 3036: 0.00010624643121367725
Position 545: 0.00010340485016846518
Position 4882: 0.00010144590424591853
Position 800: 8.636873433748219e-05
Position 2377: 8.509102020170118e-05
Position 400: 8.478095009450872e-05
Position 4778: 7.173712488997489e-05
Position 4094: 6.657330039790229e-05
Position 4039: 6.273078532744811e-05
Position 3865: 6.0242211679884054e-05
