Gene = tadr
index = 1905
Annotated 5SS: [ 311 2100 2353 2781 3004 3717 4552 4731]
Annotated 3SS: [1953 2157 2688 2865 3561 3884 4631 4795]
SMsplice 5SS: [ 311 2100 2353 2781 3004 3717 4552 4731]
SMsplice 3SS: [1953 2157 2688 2865 3561 3884 4631 4795]
top_k =  1000
Partition function (log Z): 20.517168413398366

Sorted 5' Splice Sites (High to Low Probability):
Position 4731: 0.9896641566669337
Position 2353: 0.9805888636174729
Position 4552: 0.9770477577555486
Position 2781: 0.9721322755883037
Position 3717: 0.9560247063701017
Position 311: 0.928762220526284
Position 2100: 0.8985973357363258
Position 3004: 0.7183344051920745
Position 1694: 0.3218993900015817
Position 4100: 0.2752058872682757
Position 3314: 0.13164260580288234
Position 5018: 0.07612234786420195
Position 604: 0.07346838047321881
Position 4205: 0.0579277248549572
Position 2136: 0.05511644634350554
Position 4841: 0.04534441786916709
Position 4025: 0.042237452782090866
Position 3051: 0.01775978895630259
Position 4178: 0.015227767194617834
Position 1506: 0.01457345707351779
Position 1558: 0.013020177359536521
Position 2360: 0.012311714746595485
Position 3055: 0.009972294280967572
Position 4588: 0.008630858489166305
Position 1536: 0.008223021389028142
Position 4137: 0.0076492734597130695
Position 1417: 0.0074059565771341165
Position 4097: 0.0070579047770384295
Position 2785: 0.006888756050334427
Position 3020: 0.005864446176254837
Position 1202: 0.00525216622880198
Position 1469: 0.004732217002535666
Position 1576: 0.004273954285664609
Position 1622: 0.0040279505975354905
Position 3495: 0.0037084101035629027
Position 4030: 0.0035751564765406276
Position 2111: 0.003555088828807247
Position 979: 0.0035313285812554277
Position 2122: 0.003286236733216288
Position 3661: 0.00317042694000953
Position 4210: 0.003153783102482877
Position 3332: 0.0027981915514200847
Position 2373: 0.0027823355759979116
Position 2106: 0.0025835494023726865
Position 416: 0.0023868320325591075
Position 450: 0.0022517524860301385
Position 446: 0.0021428509544084767
Position 273: 0.002001406862209466
Position 1091: 0.0019943332833657454
Position 2195: 0.001970229845435199
Position 5402: 0.0019215162665952683
Position 3825: 0.0015581560870530117
Position 2536: 0.0015337597817819953
Position 3310: 0.001508729870208836
Position 3948: 0.00120169035634017
Position 4053: 0.0011864986788344895
Position 3367: 0.0010768433618534507
Position 2009: 0.0010010566887551078
Position 2329: 0.0009696922391194525
Position 4033: 0.0009285841655911529
Position 4146: 0.0009063965952533113
Position 3326: 0.0008783799088139505
Position 608: 0.0008735118681927309
Position 3799: 0.0007348682969871634
Position 510: 0.000708876931551579
Position 1843: 0.0006554247442215979
Position 3504: 0.0006487147882520911
Position 4556: 0.0006364926836686007
Position 67: 0.0005879945467347257
Position 3757: 0.0005238558962295787
Position 2809: 0.0005158002569989308
Position 5132: 0.0004893793825353228
Position 3706: 0.000437623059272803
Position 1740: 0.000430642767919325
Position 3703: 0.00039870567987711664
Position 4958: 0.000385454096788428
Position 2474: 0.00038113912905834025
Position 1457: 0.000350668372830435
Position 2060: 0.00032574557616003803
Position 3394: 0.0003215468011703168
Position 3952: 0.00029828242522564287
Position 3986: 0.00028384595505048446
Position 745: 0.00028287626298343304
Position 4877: 0.0002750820287155574
Position 591: 0.0002673176085227749
Position 815: 0.0002663601100444325
Position 4079: 0.00026142337016254894
Position 4119: 0.0002329535702312501
Position 2164: 0.00020503328489621323
Position 3778: 0.00018940701714611157
Position 454: 0.00018362025293881533
Position 1432: 0.00018257872172123564
Position 803: 0.00015841138023936578
Position 3192: 0.00012304004388608708
Position 544: 0.0001225712971479311
Position 813: 0.00011749547049330573
Position 87: 0.0001128734343749036
Position 140: 0.00011041859533185121
Position 4139: 0.00011013134438706823
Position 1605: 0.00010822005041442293
Position 2357: 0.00010779383172996154
Position 101: 0.00010659597376088312
Position 1442: 0.00010486445209266275
Position 2621: 9.746582524210754e-05
Position 1445: 9.728348370715653e-05
Position 2382: 9.629387708349014e-05
Position 4117: 8.99303789965216e-05
Position 2964: 8.922098697185365e-05
Position 4065: 8.859127652573866e-05
Position 3692: 8.248079503107968e-05
Position 5007: 7.587245083122648e-05
Position 3626: 7.224240232108795e-05
Position 261: 7.127225458668236e-05
Position 1019: 7.106719861153555e-05
Position 1206: 6.834334334791078e-05
Position 4108: 6.472208065280316e-05
Position 3721: 6.302257673293578e-05
Position 130: 5.8243876179749086e-05
Position 713: 5.6746915219192325e-05
Position 708: 5.435655905882022e-05
Position 5009: 5.021706918864063e-05
Position 138: 4.915131928121845e-05
Position 877: 4.8922295024340803e-05
Position 3786: 4.7261471645144395e-05
Position 1581: 4.6702249270952886e-05
Position 3572: 4.421495779224538e-05
Position 855: 4.418284708406851e-05
Position 4754: 3.924762345131295e-05
Position 2081: 3.778161293602192e-05
Position 28: 3.501895673886035e-05
Position 2398: 3.4173990039271986e-05
Position 146: 3.364518426268789e-05
Position 1475: 3.103678754533536e-05
Position 1423: 3.043730348352032e-05
Position 3791: 2.8201943318125e-05
Position 3014: 2.6744711711857407e-05
Position 2627: 2.483835913633493e-05
Position 4717: 2.464917742541455e-05
Position 103: 2.410626299517972e-05
Position 1698: 2.2172960099140907e-05
Position 1252: 2.0478800581307004e-05
Position 3972: 2.0118181113403408e-05
Position 2590: 1.9957119074650566e-05
Position 4939: 1.9727800385493762e-05
Position 1733: 1.947065929144201e-05
Position 3300: 1.928778966043518e-05
Position 2066: 1.902726802648804e-05
Position 448: 1.658472893228268e-05
Position 2199: 1.364805538603129e-05
Position 699: 1.3039779169976066e-05
Position 4565: 1.291468653410473e-05
Position 2502: 1.20069907561234e-05
Position 299: 1.1960862938509646e-05
Position 204: 1.1298330765272184e-05
Position 1390: 1.1135132201679272e-05
Position 35: 1.0949150000883066e-05
Position 4874: 1.0588362460912173e-05
Position 4577: 9.933301692962053e-06
Position 801: 8.937805037090475e-06
Position 4983: 8.208636245273103e-06
Position 4967: 7.888091656036849e-06
Position 4355: 7.882405245898069e-06
Position 2512: 7.696295782277252e-06
Position 2140: 7.5952338894084504e-06
Position 2739: 7.3669686899045534e-06
Position 3238: 6.907905848359658e-06
Position 630: 6.618250092443955e-06
Position 4712: 6.61422627703708e-06
Position 4406: 6.387873281852886e-06
Position 195: 5.5300489860644355e-06
Position 2268: 5.383139667538398e-06
Position 3262: 5.2543121411021705e-06
Position 2762: 3.696647914481387e-06
Position 304: 3.365586890421324e-06
Position 4704: 3.3370682103829176e-06
Position 395: 3.1953021280574985e-06
Position 3765: 2.9378406204144698e-06
Position 826: 2.9104163528139992e-06
Position 392: 2.680223011436581e-06
Position 2735: 2.4943531465983566e-06
Position 5230: 2.1438908714754057e-06
Position 3562: 1.7570497520110234e-06
Position 4594: 1.695624576833253e-06
Position 3008: 1.2654264415609409e-06
Position 3072: 1.0616385467096893e-06
Position 2562: 1.0608910437123794e-06
Position 74: 9.985996010264952e-07
Position 3002: 7.339448920453186e-07
Position 5562: 4.463167751600181e-07
Position 2302: 3.586326380309475e-07
Position 3066: 2.9446814020575345e-07
Position 72: 2.5985054374113223e-07
Position 3059: 2.4585125402714724e-07
Position 189: 2.409571456287162e-07
Position 2856: 2.197656172577908e-07
Position 2230: 1.7700462939282256e-07
Position 42: 1.3095186027228622e-07
Position 2955: 1.2553761678746883e-07
Position 2724: 1.1087657170195306e-07
Position 3107: 1.0487380303981791e-07
Position 3083: 9.096002412354452e-08
Position 2940: 8.850216229668332e-08
Position 4669: 8.53134421655663e-08
Position 3381: 7.300716695407597e-08
Position 3409: 6.868144415278397e-08
Position 2733: 5.702106898253217e-08
Position 1264: 4.9361729776064006e-08
Position 866: 4.246325345266054e-08
Position 2742: 3.445851342567609e-08
Position 4773: 3.1341099530599985e-08
Position 2751: 2.8890186500263425e-08
Position 411: 2.371826299659553e-08
Position 901: 1.8046538112993736e-08
Position 5154: 1.3001641172436043e-08
Position 4856: 1.2881985070194215e-08
Position 2904: 8.265018438729558e-09
Position 4826: 8.244103813881225e-09
Position 4391: 7.132816222903255e-09
Position 5076: 7.069468212396672e-09
Position 4475: 2.7368653541854206e-09
Position 2932: 1.5698188476348639e-09
Position 4516: 1.5084988356258002e-09
Position 3098: 9.012240225463652e-10
Position 5027: 5.311523187536391e-10
Position 527: 4.949129906555241e-10
Position 4376: 4.096875829880843e-10
Position 481: 2.4533444921327606e-10
Position 473: 2.397309544345186e-10
Position 487: 2.2390181004363716e-10
Position 5022: 2.1926337707370014e-10
Position 4824: 2.091761798124722e-10
Position 4845: 1.3360800297288606e-10
Position 4796: 1.3168556221679915e-10
Position 495: 1.0869528400595568e-10
Position 466: 4.670506833438078e-11
Position 3915: 4.177984217331339e-11
Position 498: 1.5480440229190635e-11
Position 2714: 2.930821281527259e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2688: 0.9989274080176859
Position 4795: 0.9969978919055089
Position 1953: 0.9939909449915083
Position 3884: 0.9320084413610294
Position 2865: 0.9096032814169849
Position 4631: 0.817703844680086
Position 2157: 0.7583844956861248
Position 4250: 0.45964033159827256
Position 3561: 0.3636055819126544
Position 3542: 0.2369741024642603
Position 3424: 0.17458607315930483
Position 2227: 0.15020506421558316
Position 370: 0.1411272550627558
Position 4653: 0.1289685990405085
Position 5070: 0.08415304259048786
Position 1394: 0.07191332122284948
Position 487: 0.04409175605049284
Position 3412: 0.041846647968427915
Position 1115: 0.03873957234769094
Position 3381: 0.028380218431072923
Position 2253: 0.02786366109056873
Position 2182: 0.024027750341385264
Position 3461: 0.02364437576052724
Position 3107: 0.021286289731192697
Position 708: 0.017822212659269535
Position 4646: 0.015743875121597292
Position 4669: 0.015356187934565127
Position 3440: 0.012841133069848075
Position 1605: 0.01277924019563645
Position 928: 0.01064724559746303
Position 1361: 0.010145996768966478
Position 5274: 0.009274671251277476
Position 1539: 0.007782109555872498
Position 3482: 0.007781456898047728
Position 5194: 0.007539318460925023
Position 392: 0.007008146064079302
Position 3155: 0.006966410562026171
Position 3842: 0.006254387476245542
Position 834: 0.00612973801443065
Position 1017: 0.005963504560103471
Position 4295: 0.0051540997005197
Position 4309: 0.005131609822755515
Position 654: 0.004734967937574132
Position 4274: 0.004716435171872846
Position 5474: 0.004588280575166112
Position 2927: 0.004457850939432345
Position 2173: 0.0043848209530970945
Position 5205: 0.004363421530986418
Position 1489: 0.0039553857234293196
Position 1486: 0.0038615360194267944
Position 850: 0.0034033539238476854
Position 5258: 0.0032290450796386965
Position 3167: 0.002993074139924551
Position 933: 0.002834726106302917
Position 4170: 0.0024769589762033656
Position 5007: 0.002256605361937151
Position 1505: 0.0022026391257552224
Position 813: 0.0020570161202115946
Position 1311: 0.002011289175927248
Position 4937: 0.0017783549838785327
Position 1521: 0.0017650679819749557
Position 2422: 0.0014367067705832839
Position 5289: 0.0013504088528390767
Position 5546: 0.0011940019384822655
Position 591: 0.001180445946478499
Position 1894: 0.0011281905133819629
Position 5595: 0.0010895779944079707
Position 1038: 0.001054362415488938
Position 1904: 0.0009918991779183286
Position 5139: 0.000988465581706237
Position 4271: 0.0009751500800395529
Position 1421: 0.0009661622483897014
Position 5218: 0.0009281200887493693
Position 3389: 0.0008807740751868081
Position 801: 0.0008533066684600431
Position 3051: 0.0008163278430554757
Position 1442: 0.0007917798070458926
Position 5343: 0.0007683871854577639
Position 4824: 0.0007006122016366437
Position 901: 0.0006057383677993744
Position 5326: 0.0004257778811865116
Position 2404: 0.0004170657274588135
Position 5620: 0.0004133781493263243
Position 627: 0.0004126302163888259
Position 171: 0.0003735663692686959
Position 3360: 0.0003612672060105371
Position 3891: 0.0003569556236326453
Position 3489: 0.00031363927898501434
Position 778: 0.0003135305214559587
Position 861: 0.000278809978403607
Position 5505: 0.0002484970912897128
Position 3466: 0.0002466869179944886
Position 3255: 0.0002458954061805212
Position 1974: 0.00022703660556514654
Position 5220: 0.00021000027231820142
Position 1831: 0.0002098707682195054
Position 5234: 0.0002055034363701252
Position 3072: 0.0002031678631993905
Position 1041: 0.000187260759202183
Position 1567: 0.00018675007550554614
Position 2882: 0.00016702397774061387
Position 3059: 0.00015326673530797593
Position 1558: 0.000151974960009788
Position 970: 0.00014615021221843177
Position 5625: 0.00012692922715111242
Position 1776: 0.000123234866904609
Position 1615: 0.00011887939665201681
Position 3300: 0.00010767388133416835
Position 1758: 0.00010693061969123505
Position 5599: 0.00010589915358425363
Position 3948: 0.0001022546647225002
Position 3504: 9.966424284049988e-05
Position 189: 9.594283135361207e-05
Position 3665: 9.386096295989607e-05
Position 670: 8.754582829101741e-05
Position 4189: 8.646201611086599e-05
Position 1035: 8.084484596989116e-05
Position 1063: 7.094242819742131e-05
Position 2446: 6.79589126994288e-05
Position 888: 6.71891296881529e-05
Position 4328: 6.335105367931561e-05
Position 4763: 5.423851194506029e-05
Position 1694: 5.073972606580396e-05
Position 4406: 5.0680455535596294e-05
Position 3442: 4.418878847240346e-05
Position 959: 3.847994765340088e-05
Position 3805: 3.26885823055882e-05
Position 2474: 3.100198034689215e-05
Position 2502: 2.8849447159201175e-05
Position 2985: 2.793809949309121e-05
Position 3894: 2.711926423465017e-05
Position 4355: 2.6776035567304916e-05
Position 2136: 2.5249817345700732e-05
Position 4425: 2.0477627121949636e-05
Position 745: 1.9744877166536698e-05
Position 256: 1.9123206397829105e-05
Position 1843: 1.897280868662159e-05
Position 4074: 1.883662504650881e-05
Position 2975: 1.8573806008504927e-05
Position 4724: 1.7895048933852237e-05
Position 2479: 1.7489775903092493e-05
Position 5550: 1.7087883766550963e-05
Position 986: 1.479371848779685e-05
Position 2531: 1.4110200395371392e-05
Position 4133: 1.2065422108360491e-05
Position 4376: 1.169373048955194e-05
Position 4712: 1.0670046024208246e-05
Position 5299: 1.0577945664751212e-05
Position 3394: 1.0470960859562104e-05
Position 124: 1.002534607721438e-05
Position 116: 9.638421664620218e-06
Position 4371: 6.639055122784982e-06
Position 1727: 6.137142977961759e-06
Position 5312: 6.068964764205314e-06
Position 1980: 5.454775623580871e-06
Position 216: 5.420752680609106e-06
Position 2052: 4.791593813227787e-06
Position 5449: 3.8600735568630765e-06
Position 138: 3.6668863315814585e-06
Position 1860: 3.571446741527554e-06
Position 3341: 3.3952626621136614e-06
Position 224: 3.09434385230613e-06
Position 4178: 2.2373287961296503e-06
Position 1849: 1.6410716334869944e-06
Position 2302: 1.401980914462008e-06
Position 2521: 1.2212370133501115e-06
Position 3904: 1.058899116785617e-06
Position 3002: 9.926083754578065e-07
Position 3807: 6.33083910819438e-07
Position 1733: 6.073995899888351e-07
Position 4730: 5.703554226681686e-07
Position 204: 4.5489736987098764e-07
Position 2385: 1.854457674217062e-07
Position 79: 1.6101470602656923e-07
Position 4832: 1.4895124602086596e-07
Position 273: 1.4481861463733625e-07
Position 146: 1.1829268515146048e-07
Position 324: 9.267865798014871e-08
Position 130: 8.289391873463503e-08
Position 2999: 4.510454258580689e-08
Position 3262: 3.01519881425935e-08
Position 84: 1.5850758698756392e-08
Position 2804: 1.5037595527450628e-08
Position 99: 1.3906885303425019e-08
Position 2873: 9.430204345878274e-09
Position 87: 3.850629436419241e-09
Position 310: 2.2544491727007977e-09
Position 4819: 2.1863871540548702e-09
Position 4735: 1.3729210653425321e-09
Position 81: 1.1469265358530255e-09
Position 314: 9.517456962048426e-10
Position 221: 8.300092930397185e-10
Position 686: 2.697699791950922e-10
Position 304: 2.6777461743418014e-10
Position 2809: 2.6026742656746e-10
Position 2780: 7.473132690468591e-11
Position 261: 1.4379773340763489e-12
