Gene = Elp3
index = 1153
Annotated 5SS: [ 101  405 1327]
Annotated 3SS: [ 162  460 1379]
SMsplice 5SS: [ 101  405 1327]
SMsplice 3SS: [ 162  460 1379]
top_k =  1000
Partition function (log Z): 1.8495995506018297

Sorted 5' Splice Sites (High to Low Probability):
Position 405: 0.9938875861897992
Position 101: 0.9096779824299005
Position 1327: 0.8013974778952656
Position 105: 0.08632272106090051
Position 717: 0.05005896739815402
Position 625: 0.038373606030188516
Position 1322: 0.03059233551791574
Position 1498: 0.030123795227466686
Position 992: 0.007168638815476906
Position 844: 0.007118830899143872
Position 1909: 0.006837132953441477
Position 815: 0.004121340468857716
Position 252: 0.0036812346212358304
Position 1295: 0.001778130205202916
Position 695: 0.001484681745231116
Position 1001: 0.0008887261441611917
Position 6: 0.0005713025547898397
Position 707: 0.000532959761412204
Position 580: 0.0005022655280294682
Position 96: 0.0004999322641406997
Position 1669: 0.0004875596144134241
Position 1456: 0.00048311980519056343
Position 1192: 0.0004582542889042873
Position 1288: 0.00030418679703019506
Position 400: 0.00027926999518219117
Position 1597: 0.0002733019734447929
Position 1046: 0.0001787291352747861
Position 565: 0.000157775843354854
Position 832: 0.00015327002707198428
Position 409: 0.0001380703826282798
Position 1684: 0.00013388287147801656
Position 577: 0.00011002996769179968
Position 1003: 9.03969568380988e-05
Position 279: 8.778966942861422e-05
Position 61: 5.398950462514929e-05
Position 619: 5.205728453741606e-05
Position 1111: 4.8912265628702616e-05
Position 1216: 4.541109116800575e-05
Position 192: 4.44949942704618e-05
Position 1936: 3.560203963415928e-05
Position 1102: 3.288443921991571e-05
Position 1182: 3.2566176109940514e-05
Position 1268: 3.071785957567134e-05
Position 1560: 3.0002925142708286e-05
Position 1076: 2.738608189409328e-05
Position 1526: 2.464859572420859e-05
Position 50: 2.381811836982514e-05
Position 1916: 2.3243356404206435e-05
Position 684: 2.253974473635239e-05
Position 1748: 2.0578132746377084e-05
Position 939: 2.012397566042745e-05
Position 803: 1.6519061894821664e-05
Position 110: 1.4501032588249028e-05
Position 918: 1.2633453319234466e-05
Position 727: 1.2034640207635214e-05
Position 742: 1.0874302283102767e-05
Position 721: 1.0860847755079513e-05
Position 530: 9.897665809264532e-06
Position 700: 9.410519079924629e-06
Position 304: 8.570623471751163e-06
Position 1334: 8.569742102993838e-06
Position 1286: 7.343263059856535e-06
Position 32: 6.6317574446269475e-06
Position 55: 6.460972346525738e-06
Position 10: 6.003224448809892e-06
Position 1471: 5.852595215299997e-06
Position 122: 5.724764271845129e-06
Position 950: 4.7946307457220726e-06
Position 656: 4.680361745530076e-06
Position 1166: 4.590674031453102e-06
Position 1705: 2.4484339198505156e-06
Position 1247: 2.2054271301579115e-06
Position 1825: 1.6888738680311534e-06
Position 1933: 1.6571622910167724e-06
Position 318: 1.132075384292528e-06
Position 495: 1.126921958958737e-06
Position 336: 9.507847803884042e-07
Position 1881: 8.576097862434215e-07
Position 498: 5.682033893862338e-07
Position 431: 2.4028168595463107e-07
Position 481: 2.0757392745356153e-07
Position 136: 7.427572902986375e-08
Position 165: 6.927287689536053e-08
Position 198: 4.359742863305426e-08
Position 686: 1.826565467627005e-08
Position 1238: 1.052171031235041e-08
Position 467: 7.481298311281301e-09
Position 140: 2.3739999568758837e-09
Position 537: 1.0791416667772237e-09
Position 470: 1.0634660849538097e-09
Position 476: 2.1040613057418706e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 162: 0.9965363696684263
Position 460: 0.9872187669656008
Position 1379: 0.8749786843244595
Position 912: 0.024092956753680814
Position 1576: 0.019523393945242884
Position 1247: 0.011646918934308012
Position 1150: 0.0097567036501309
Position 792: 0.009364857388428465
Position 1975: 0.006814043281897567
Position 1600: 0.006324266072907541
Position 1610: 0.0051994877188708015
Position 795: 0.004223296427285007
Position 1102: 0.0038718219587610568
Position 959: 0.003804607827928706
Position 304: 0.0028596375386748243
Position 643: 0.0021750975898803568
Position 863: 0.0020732304113760753
Position 684: 0.0015750680224009958
Position 344: 0.0009160980102782604
Position 1587: 0.000654815350376681
Position 1728: 0.0006160084503542129
Position 1653: 0.0005025433799472888
Position 577: 0.00043798868069485367
Position 587: 0.00041060381716173704
Position 664: 0.0003947394246737367
Position 1734: 0.0003906112449507312
Position 1460: 0.00030839476613637486
Position 1326: 0.00028966749036608846
Position 55: 0.00027523333104118844
Position 1978: 0.00024916871768932417
Position 1740: 0.0002294281031681282
Position 74: 0.00022224424889307867
Position 694: 0.00021707052350577576
Position 1120: 0.00018298551863377683
Position 1715: 0.00016245352753342746
Position 1497: 0.00015851572896580262
Position 673: 0.00013750251440107318
Position 670: 9.549872550672275e-05
Position 1482: 9.439139739099249e-05
Position 1099: 8.567885676483206e-05
Position 969: 7.010973212467118e-05
Position 832: 6.181677172300422e-05
Position 742: 5.371568955414563e-05
Position 1696: 5.197294328211045e-05
Position 739: 5.146480892146672e-05
Position 1216: 4.791772057095092e-05
Position 1042: 4.472631838615331e-05
Position 1255: 3.267690343559662e-05
Position 889: 3.116078633678031e-05
Position 1981: 2.9856437871134435e-05
Position 191: 2.313083551035767e-05
Position 1018: 2.1436597827817418e-05
Position 487: 1.9496358466701243e-05
Position 1431: 1.9432438127353658e-05
Position 1300: 1.6038959259679415e-05
Position 371: 1.3406322437397954e-05
Position 844: 1.0235679680617867e-05
Position 875: 7.941505322999272e-06
Position 218: 7.1921333480563925e-06
Position 829: 4.587108791376555e-06
Position 1835: 2.6093421854426096e-06
Position 1286: 2.5892501622627625e-06
Position 182: 2.4113783665718764e-06
Position 1518: 2.2411801578289426e-06
Position 396: 1.6411486337144617e-06
Position 870: 1.5887109214817109e-06
Position 221: 3.3677731797611244e-07
Position 248: 1.7787050963575187e-07
Position 84: 1.5818929944183273e-07
Position 376: 1.4276797004902213e-07
Position 96: 1.190920418157853e-07
Position 555: 9.961022900301206e-08
Position 1764: 7.679668785287422e-08
Position 230: 6.546213921248771e-08
Position 400: 2.468499770906579e-08
Position 565: 1.6222653472360156e-08
Position 122: 1.3969675262381278e-08
Position 240: 1.3628947062367635e-08
Position 93: 1.2188206894896499e-08
Position 104: 1.1733251249449096e-08
Position 383: 7.953111112973655e-09
Position 175: 9.203919442184861e-10
Position 428: 8.418126506093053e-10
Position 812: 5.689198165975566e-10
Position 595: 5.020489055255014e-10
Position 209: 6.233596524046968e-11
Position 700: 5.309627909013933e-11
