Gene = thoc7
index = 1912
Annotated 5SS: [ 70 243]
Annotated 3SS: [127 307]
SMsplice 5SS: [ 70 243]
SMsplice 3SS: [127 307]
top_k =  1000
Partition function (log Z): 2.645125800642101

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9975176093614265
Position 243: 0.9948934319082847
Position 397: 0.06152013705478387
Position 804: 0.04052970347717406
Position 442: 0.0022780062823158317
Position 259: 0.002188292826071761
Position 403: 0.00016763753674932394
Position 216: 0.00011344826528719982
Position 475: 9.820357103941873e-05
Position 372: 8.962503215601468e-05
Position 224: 8.109759112821395e-05
Position 190: 8.0333053773116e-05
Position 423: 5.195706654641021e-05
Position 848: 4.506027930932015e-05
Position 524: 3.868469541265487e-05
Position 568: 3.191800638485035e-05
Position 447: 2.948831547509269e-05
Position 683: 2.9017722632426927e-05
Position 618: 2.7906061794543183e-05
Position 647: 2.1483139417667065e-05
Position 74: 1.9754260599736605e-05
Position 930: 1.9044211862800282e-05
Position 317: 1.628038511845489e-05
Position 42: 8.8276626111101e-06
Position 362: 6.705749479392177e-06
Position 263: 6.469961458655617e-06
Position 54: 4.451036504476278e-06
Position 195: 1.9172201188409864e-06
Position 207: 1.6091490887557162e-06
Position 261: 1.2709797875344664e-06
Position 77: 5.709319322515997e-07
Position 13: 3.3813283537194147e-07
Position 193: 2.817409538138091e-07
Position 277: 1.854517115225445e-07
Position 83: 1.7147606813148538e-07
Position 279: 1.5075816152480156e-07
Position 911: 1.0144027182588058e-07
Position 915: 5.278206128273492e-08
Position 347: 6.144336848006515e-09
Position 11: 5.686689590426345e-09
Position 746: 2.0294009676817816e-12
Position 307: 1.3061991885927758e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 307: 0.9972132112080326
Position 127: 0.8384618007225839
Position 130: 0.15776688212840434
Position 459: 0.046290199742321333
Position 848: 0.021093794877960516
Position 885: 0.015699741629137304
Position 503: 0.006612262482388027
Position 475: 0.0037867981134457785
Position 551: 0.003460049756661354
Position 918: 0.0023777552451018477
Position 921: 0.001452061125600964
Position 751: 0.0012609404450379912
Position 144: 0.0008830220365896184
Position 483: 0.0003999204276060525
Position 653: 0.0003961342466956064
Position 500: 0.0003599180824776292
Position 906: 0.0003527706558950605
Position 707: 0.00032505577015810074
Position 989: 0.0002892169862469093
Position 710: 0.0002474609279160643
Position 518: 0.0001986811952769465
Position 629: 0.00017322163690489426
Position 141: 0.0001567771816970679
Position 347: 0.00012137743608879097
Position 598: 9.291803611018812e-05
Position 568: 8.13497461995313e-05
Position 698: 6.821111981396774e-05
Position 386: 4.4159186530027706e-05
Position 835: 4.245372940069939e-05
Position 578: 2.854981335890651e-05
Position 626: 2.8470372634170567e-05
Position 442: 2.669091166395775e-05
Position 512: 2.1815663121581558e-05
Position 423: 1.979142480601966e-05
Position 207: 1.825385813056971e-05
Position 485: 1.0975235450593146e-05
Position 783: 1.083704214959252e-05
Position 943: 7.289173480299266e-06
Position 368: 5.475252784021877e-06
Position 994: 4.940285567478557e-06
Position 438: 3.5153111932934112e-06
Position 353: 2.8732162314201055e-06
Position 106: 2.7761808766171455e-06
Position 635: 2.629347429453325e-06
Position 858: 2.4757798759511913e-06
Position 954: 2.3903156887824932e-06
Position 808: 2.3754214680730287e-06
Position 647: 2.0663974129538097e-06
Position 1003: 2.0170307742084997e-06
Position 896: 1.6643100068551087e-06
Position 803: 1.5922622262502014e-06
Position 997: 1.3198181312343504e-06
Position 975: 7.77280564595094e-07
Position 719: 4.546346473848447e-07
Position 590: 2.0720616890142245e-07
Position 724: 1.928333851206319e-07
Position 216: 1.5823383432900233e-07
Position 641: 1.0343816444922281e-07
Position 175: 8.560953664475083e-08
Position 938: 8.50426341257591e-08
Position 816: 7.713372109134799e-08
Position 524: 7.653775754788576e-08
Position 193: 2.995333765682511e-08
Position 239: 2.498786213927184e-08
Position 177: 1.0326226826726666e-08
Position 601: 7.02735733494215e-09
Position 224: 6.839132552820113e-09
Position 190: 5.6601714237703476e-09
Position 605: 2.145374672593239e-09
Position 773: 1.0961660133345383e-09
Position 243: 7.953929839177692e-11
Position 185: 3.3320224103471345e-11
Position 74: 7.454457849319683e-12
Position 247: 1.870230036724715e-12
Position 54: 1.1662659707052083e-12
Position 59: 9.77817116624295e-15
