Gene = emc
index = 1693
Annotated 5SS: [828]
Annotated 3SS: [2871]
SMsplice 5SS: [828]
SMsplice 3SS: [2871]
top_k =  1000
Partition function (log Z): -7.471876934083986

Sorted 5' Splice Sites (High to Low Probability):
Position 828: 0.9651642618358489
Position 203: 0.2286498166080897
Position 123: 0.03446204210624438
Position 195: 0.028213029375073417
Position 105: 0.02724410248942603
Position 3198: 0.024711768734197993
Position 3645: 0.017167698739154816
Position 2509: 0.0162880029926908
Position 2975: 0.01457015722676452
Position 3138: 0.012269409524402539
Position 2421: 0.005615852701786691
Position 52: 0.004057161648770289
Position 2037: 0.003680705842340332
Position 118: 0.0032285267242264048
Position 386: 0.002531390675515692
Position 2010: 0.0022875410970745777
Position 853: 0.0019125952678399462
Position 1806: 0.0018591154345325583
Position 3482: 0.00146938904807629
Position 1912: 0.001351176834927685
Position 2062: 0.0013409616409194244
Position 925: 0.0012577105088877264
Position 244: 0.0012266735985215639
Position 295: 0.0011932889612848584
Position 213: 0.0011871217160287968
Position 2243: 0.0009973270958651588
Position 2477: 0.000939859712215806
Position 3143: 0.0008886709908486085
Position 942: 0.0006467988801740681
Position 899: 0.0006220821400319371
Position 2279: 0.0005638483213773716
Position 817: 0.0005079453966123582
Position 3206: 0.0004310764256767079
Position 1439: 0.0004259191717618673
Position 80: 0.00042096075600609703
Position 2904: 0.00041835885586796176
Position 552: 0.0003446506994899566
Position 2041: 0.0001752771333437781
Position 3672: 0.0001752551834916942
Position 1792: 0.00013239104900254138
Position 1479: 0.00013013537308756193
Position 416: 0.00011566194952293677
Position 2539: 7.268851900721858e-05
Position 618: 7.181401629937128e-05
Position 1167: 5.927659407993322e-05
Position 82: 5.207188999522526e-05
Position 1451: 5.114703513983835e-05
Position 3959: 3.999214060298025e-05
Position 3662: 3.99917289340752e-05
Position 1665: 3.833172102642854e-05
Position 3006: 3.7011756655478e-05
Position 1796: 3.59252861971953e-05
Position 876: 3.556814466832076e-05
Position 1369: 3.5054313231206245e-05
Position 1063: 3.153800248581601e-05
Position 1159: 2.832289686394298e-05
Position 3030: 2.2284222137494216e-05
Position 211: 2.0658611176562096e-05
Position 832: 1.942171413652827e-05
Position 3980: 1.8123242938400864e-05
Position 1906: 1.5599768087911803e-05
Position 1232: 1.4773261954774033e-05
Position 3004: 1.4452030551343392e-05
Position 1431: 1.428440724233799e-05
Position 1226: 1.347276680742098e-05
Position 1500: 1.3255468905481859e-05
Position 945: 1.2949383648926615e-05
Position 1980: 1.2030194566549422e-05
Position 669: 1.151395387707261e-05
Position 1869: 1.1417572380021781e-05
Position 1047: 1.1223556278353732e-05
Position 1683: 9.194628111417957e-06
Position 982: 8.427718383996103e-06
Position 392: 8.383114614032416e-06
Position 688: 5.456304702038387e-06
Position 164: 4.7294819291511795e-06
Position 411: 3.337919252574825e-06
Position 10: 3.1992535864993962e-06
Position 269: 2.9041650304171676e-06
Position 282: 2.7714382036760962e-06
Position 1659: 2.0641264313708748e-06
Position 13: 1.8679311705457297e-06
Position 1334: 1.8673639638064043e-06
Position 1746: 1.7902396963283587e-06
Position 1238: 1.2185614246825331e-06
Position 2980: 7.164059910981497e-07
Position 1871: 4.962110306042568e-07
Position 87: 4.399732904238588e-07
Position 676: 4.342346204138553e-07
Position 968: 4.245645015385267e-07
Position 465: 2.807836966212879e-07
Position 1033: 2.5109506717911943e-07
Position 1494: 2.4930514942156934e-07
Position 856: 1.7668336599691143e-07
Position 1196: 1.7535083649907452e-07
Position 809: 4.585457385367691e-08
Position 1187: 8.863616060108545e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2871: 0.8761622661757591
Position 262: 0.2565435080670363
Position 2877: 0.07581234354842453
Position 491: 0.03980648778466821
Position 3361: 0.02921206550983911
Position 3568: 0.025168690732557897
Position 2333: 0.02010582559757309
Position 3740: 0.012458626937333848
Position 3714: 0.006656529878651056
Position 3045: 0.005636332007627913
Position 3865: 0.005275596157033585
Position 1708: 0.005218316583431803
Position 1391: 0.004910395315542655
Position 3242: 0.003572943931886443
Position 3574: 0.003411737002104913
Position 1558: 0.003144860176481186
Position 1936: 0.0028585691159546977
Position 3893: 0.0026086534954598306
Position 1008: 0.002607939021284947
Position 3055: 0.002384373549775387
Position 227: 0.0022671858448949805
Position 2293: 0.002146036432223124
Position 103: 0.0015383483949312816
Position 2582: 0.0015356123123576714
Position 1410: 0.0014874433785809949
Position 1805: 0.0013326242051675116
Position 164: 0.0012441764210383073
Position 3683: 0.0011867492842984654
Position 1278: 0.0008566604636753665
Position 1145: 0.0008424861740226207
Position 428: 0.0008401564172473439
Position 3452: 0.0008076663093361711
Position 160: 0.0007889159692132194
Position 3549: 0.0007023110614337389
Position 195: 0.0006326863283502057
Position 1033: 0.0006214412268700453
Position 2601: 0.0006000031538757652
Position 290: 0.0005939992538218987
Position 3416: 0.0004848334397181398
Position 749: 0.00046609448361056106
Position 1117: 0.0004544834896074109
Position 3024: 0.0004523645656976543
Position 3547: 0.0004376795595192336
Position 3185: 0.0004049614216712939
Position 4062: 0.0003874727182844153
Position 746: 0.00038165447603950153
Position 433: 0.00037441517710359433
Position 982: 0.0003253375839635282
Position 3387: 0.00031286034529215564
Position 2634: 0.0003058743371799253
Position 1097: 0.00027196586354108016
Position 404: 0.00022290402377720303
Position 1911: 0.0002161559311591649
Position 872: 0.00021288274262827125
Position 3011: 0.00019827415935872404
Position 3409: 0.00019812269999917365
Position 1421: 0.00019632215645287482
Position 3813: 0.00019548750205821883
Position 2421: 0.00015148335518588038
Position 294: 0.00013180685506698905
Position 3136: 0.00011645381305368836
Position 325: 0.00011235681079256447
Position 3191: 9.539349486655248e-05
Position 239: 9.516197789114682e-05
Position 2021: 8.937209176525345e-05
Position 3603: 8.52026783881911e-05
Position 2645: 7.338825851704848e-05
Position 3258: 7.253887186551269e-05
Position 269: 7.050792236200318e-05
Position 3606: 5.8901931848150994e-05
Position 641: 5.161654382427017e-05
Position 2704: 4.8333808497645155e-05
Position 1043: 3.9749091962220325e-05
Position 1063: 3.27791503734615e-05
Position 4047: 3.152996365121955e-05
Position 2980: 2.823406756918173e-05
Position 537: 2.721354036474129e-05
Position 659: 2.4610635468473994e-05
Position 497: 2.460403584134166e-05
Position 1497: 1.912615391392931e-05
Position 3589: 1.9124111739961405e-05
Position 1307: 1.908719027261239e-05
Position 1017: 1.829268625310609e-05
Position 461: 1.6961862237890796e-05
Position 1715: 1.2765987865987153e-05
Position 945: 1.223379141152926e-05
Position 968: 1.1319392695790995e-05
Position 3060: 1.0480307567562071e-05
Position 249: 9.804978369178297e-06
Position 2040: 9.573140210219553e-06
Position 242: 9.408080696373642e-06
Position 1284: 8.913866742551848e-06
Position 446: 8.52784646547223e-06
Position 2776: 7.901307216676704e-06
Position 171: 7.48071050459923e-06
Position 1196: 7.400094833977701e-06
Position 803: 6.257487561909826e-06
Position 2609: 6.168257806954969e-06
Position 169: 4.438883964656675e-06
Position 437: 3.858288830907724e-06
Position 656: 3.4344926800690027e-06
Position 338: 2.5299913222305e-06
Position 1659: 2.396135927534823e-06
Position 893: 2.039379339434015e-06
Position 503: 1.958158316840632e-06
Position 1212: 1.7037115184907704e-06
Position 1343: 1.5642318173217329e-06
Position 956: 9.425762894102155e-07
Position 883: 9.388451829085244e-07
Position 1047: 8.887193574104942e-07
Position 942: 6.472985833812063e-07
Position 118: 2.5612056662160247e-07
Position 123: 1.807941974282816e-07
Position 61: 5.774666209089245e-08
Position 136: 4.891962952174257e-08
Position 569: 2.5643483183358554e-08
Position 109: 2.33935273000861e-08
Position 782: 2.042533076319586e-08
Position 800: 1.5942343296100942e-08
Position 80: 1.1696928564747193e-08
Position 755: 1.0651823874627019e-08
Position 515: 9.649070161752656e-09
Position 851: 9.436148250387208e-09
Position 758: 7.849859265080275e-09
Position 876: 5.014759535019489e-09
Position 627: 3.6446064553572584e-09
Position 105: 3.065036612086477e-09
Position 590: 2.933589457858855e-09
Position 822: 2.8315616488988565e-09
Position 779: 2.2431917261784455e-09
Position 924: 2.0371875982559055e-09
Position 383: 3.957031853063084e-10
Position 817: 3.782775118707132e-10
Position 676: 2.8231372137283734e-10
Position 609: 1.5084294960338786e-10
Position 764: 1.2927100887633062e-10
Position 612: 7.858303916998915e-11
Position 452: 3.707650027062325e-11
Position 761: 4.061405709824566e-12
Position 368: 2.6436530774429024e-12
Position 127: 4.91313900931445e-13
Position 377: 1.1993728391803095e-14
