Gene = nompB
index = 1819
Annotated 5SS: [  197   447  2231  3024  7805 10693 10834]
Annotated 3SS: [  249  2004  2302  7606  9798 10746 10893]
SMsplice 5SS: [  197   447  7807  8084 10693]
SMsplice 3SS: [  249  7606  7868  9785 10893]
top_k =  1000
Partition function (log Z): 0.927603430157272

Sorted 5' Splice Sites (High to Low Probability):
Position 197: 0.9762258876919307
Position 10693: 0.973045721656249
Position 447: 0.9296440878114166
Position 7807: 0.8362840195910389
Position 8084: 0.7663340395161433
Position 2231: 0.6324566188298101
Position 3024: 0.30888397568522924
Position 10389: 0.23622620410425854
Position 3053: 0.20619565361761724
Position 10834: 0.13605416902557216
Position 451: 0.055202775521570886
Position 3638: 0.04394459488428602
Position 10176: 0.03455556475439702
Position 2406: 0.028313582845093072
Position 2490: 0.028069592956126696
Position 1669: 0.025248492135528752
Position 6093: 0.02019968013993449
Position 4159: 0.01677151022141868
Position 3264: 0.01663812758642382
Position 2657: 0.01606928681967763
Position 10839: 0.015857489602491105
Position 10968: 0.013607590853680568
Position 2847: 0.011394378483699457
Position 5440: 0.011221496948475747
Position 5419: 0.009583809386138984
Position 7919: 0.00884231684994927
Position 3267: 0.008127857762745865
Position 442: 0.007369100642394023
Position 3296: 0.006424320568017288
Position 1508: 0.005819171684817999
Position 1513: 0.0051773158670310815
Position 4127: 0.004602092283053535
Position 2427: 0.004136082514343036
Position 3398: 0.0038046656811574213
Position 8630: 0.003454638759004572
Position 9696: 0.0034010914018134182
Position 1003: 0.0031440624937997966
Position 6230: 0.003020592739304809
Position 4246: 0.002900225733051671
Position 2721: 0.002670778310464797
Position 366: 0.002648995520474869
Position 8915: 0.0026135230654003145
Position 1495: 0.0020722672990136247
Position 9146: 0.0018365347996063069
Position 2193: 0.001354156301348475
Position 2930: 0.001243842790698279
Position 57: 0.0011667373706929303
Position 541: 0.0011047319359704958
Position 1409: 0.0009724102474722904
Position 941: 0.0008537286617979583
Position 10673: 0.0008452609975189102
Position 2494: 0.0007772491236445548
Position 9102: 0.000728931636153037
Position 9968: 0.0006830619046322367
Position 1751: 0.0006058518309167898
Position 11053: 0.0005179853641544863
Position 526: 0.0004078576123937651
Position 1955: 0.0003701322187850819
Position 983: 0.00036607194006127485
Position 5265: 0.0003660276736227641
Position 1747: 0.00028190871352890196
Position 1320: 0.00024644031159150743
Position 2133: 0.0002240980386411275
Position 10697: 0.00020656975943498634
Position 3778: 0.00018012725354980377
Position 1644: 0.00016070603193865305
Position 2381: 0.00014598205097447463
Position 2452: 0.0001239285776197411
Position 2864: 0.00012140773957542926
Position 1482: 0.00011813813539568297
Position 3076: 0.00011729867015858152
Position 2949: 0.0001091954999363196
Position 11042: 0.00010259501094847302
Position 1293: 8.98248345881179e-05
Position 9923: 8.295604677998142e-05
Position 1633: 7.811166810296267e-05
Position 783: 7.424519773274728e-05
Position 503: 7.051823802703715e-05
Position 49: 6.912084721537563e-05
Position 2662: 6.312069697115769e-05
Position 2841: 6.00403192660877e-05
Position 2946: 5.119044228930303e-05
Position 476: 5.0909728056490316e-05
Position 1450: 3.9157418575354395e-05
Position 720: 3.870412712267449e-05
Position 1350: 3.8605957238699324e-05
Position 3801: 3.133855523465503e-05
Position 2201: 2.951359343688095e-05
Position 3028: 2.8294549025483893e-05
Position 1434: 2.7042635195829416e-05
Position 4468: 2.569839063383982e-05
Position 490: 2.3966270413126065e-05
Position 1162: 2.3397066429934785e-05
Position 3997: 2.0370988331870046e-05
Position 201: 1.894677289282835e-05
Position 2444: 1.5262509968059572e-05
Position 3122: 1.5031064720263454e-05
Position 1345: 1.4873276154741566e-05
Position 134: 1.2058838010008243e-05
Position 3409: 6.8847608452577e-06
Position 3151: 4.171608086529563e-06
Position 3130: 3.5948319228860857e-06
Position 1184: 3.5850408668407e-06
Position 328: 2.3989927939570264e-06
Position 2788: 1.7902444863047788e-06
Position 2282: 1.5020776337447265e-06
Position 47: 1.4751862062873193e-06
Position 52: 1.371007862520202e-06
Position 788: 1.279715978657474e-06
Position 296: 9.9700241935617e-07
Position 1356: 7.717848087229423e-07
Position 16: 3.991419473839575e-07
Position 1193: 2.481774119316859e-07
Position 1105: 2.4804852380793146e-07
Position 778: 2.3222725545227327e-07
Position 232: 2.1707996556810978e-07
Position 2682: 2.1575498476230256e-07
Position 794: 2.1378338975246506e-07
Position 2474: 2.0232071925223952e-07
Position 615: 1.490885942456205e-07
Position 319: 8.76905616385518e-08
Position 241: 8.657176488918392e-08
Position 1102: 7.633985658553602e-08
Position 706: 6.586269481464885e-08
Position 424: 4.90807967861597e-08
Position 605: 3.376699308920316e-08
Position 534: 3.2077952400461927e-08
Position 411: 2.8414653489930843e-08
Position 562: 2.1412133104695376e-08
Position 351: 2.1190453186017123e-08
Position 831: 1.677722403733911e-08
Position 901: 1.5686051502923167e-08
Position 838: 1.0453884016151175e-08
Position 116: 8.13685470887902e-09
Position 628: 5.481067662098405e-09
Position 659: 2.439278790056404e-09
Position 713: 1.3400141942883961e-09
Position 674: 1.3132233757701494e-09
Position 761: 1.2523154994531686e-09
Position 269: 4.809079674058737e-10
Position 230: 4.749225464318403e-10
Position 800: 3.8890057891587116e-10
Position 872: 6.129597554398577e-11
Position 3528: 3.754126683023666e-11
Position 651: 1.2876889166844187e-11
Position 710: 1.071352727508971e-11
Position 608: 5.383453435095143e-12
Position 644: 3.132431489116775e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 249: 0.956271766245409
Position 7606: 0.9231478728222642
Position 10893: 0.8457810779899426
Position 9785: 0.6745459750624404
Position 2004: 0.6078087843100815
Position 2281: 0.47176737648101436
Position 7868: 0.4251324235059904
Position 10469: 0.21436438606762034
Position 7883: 0.20118169208176362
Position 10746: 0.1973494326229929
Position 10435: 0.19323967340957834
Position 3120: 0.064608875228469
Position 10926: 0.057556393333363695
Position 7973: 0.05005963721837844
Position 9789: 0.04526897056419453
Position 10244: 0.03115090286847118
Position 2749: 0.02591990760339588
Position 2555: 0.02436351317468216
Position 9824: 0.023623966205313755
Position 5349: 0.021881048838367233
Position 10753: 0.01965888486827703
Position 9536: 0.019201002217714955
Position 269: 0.018677380712405503
Position 11037: 0.018272437226284445
Position 3173: 0.016717010787290282
Position 10901: 0.016574555543115783
Position 5817: 0.01536560106873249
Position 2030: 0.015325222799799178
Position 1422: 0.012372739269943114
Position 2984: 0.011443504316942094
Position 1407: 0.01075252150325038
Position 1564: 0.009983037098117181
Position 9509: 0.009691032779660814
Position 2752: 0.009496027152803914
Position 9568: 0.008003734724183458
Position 1240: 0.007702271568214823
Position 10509: 0.0072104036912717506
Position 1926: 0.0070671736795727596
Position 9837: 0.006673973309017502
Position 1602: 0.006494820173180466
Position 838: 0.006029114677647635
Position 2066: 0.005609222816829649
Position 8986: 0.005016860117854388
Position 2349: 0.004820338426715079
Position 3414: 0.004734859776414175
Position 7239: 0.004671656194668413
Position 2482: 0.004547448748479286
Position 3161: 0.004418356754597344
Position 9189: 0.004391683232437424
Position 5097: 0.004100512761662917
Position 1002: 0.004017050539471042
Position 761: 0.00334704934003623
Position 10223: 0.0029864967897731565
Position 2568: 0.002967616813218788
Position 4046: 0.0029002604819941846
Position 7887: 0.0028399771734254993
Position 2017: 0.002793424376237794
Position 9710: 0.002664823933458134
Position 2906: 0.002632007651507607
Position 1362: 0.0023761374593538795
Position 3469: 0.002222021957265598
Position 10757: 0.0022186518557854944
Position 1147: 0.0021867817809993993
Position 8533: 0.0021800386940544992
Position 1941: 0.0021182562459076374
Position 850: 0.0020474162209459866
Position 7687: 0.0020361624672268
Position 2421: 0.0020055316896272985
Position 5508: 0.001991196160271533
Position 8884: 0.001987935352135352
Position 2440: 0.001960947710319219
Position 7993: 0.0018592225999687043
Position 8467: 0.0017853635418154294
Position 1605: 0.0016418136738923347
Position 8406: 0.0016004911396758483
Position 3008: 0.001567639074040975
Position 961: 0.0013427483009618494
Position 3963: 0.0012710813252357455
Position 8791: 0.0011843586157981503
Position 9312: 0.0011721698585422109
Position 2705: 0.0011650619464736679
Position 5959: 0.001153719927999807
Position 891: 0.0011301524763615272
Position 8066: 0.0011205710070284736
Position 3693: 0.001072943415053579
Position 8333: 0.0010240580719849996
Position 1127: 0.0010228538812299748
Position 3151: 0.0009363752257422822
Position 1472: 0.0008644322645893569
Position 1259: 0.0008451444794534174
Position 3873: 0.0008447723199610666
Position 521: 0.0007939576923556423
Position 9287: 0.000782397093565924
Position 11110: 0.0007757262927596043
Position 10801: 0.0007754637549143311
Position 1356: 0.0007610321531269088
Position 266: 0.0007403841826599557
Position 9577: 0.000729796961291333
Position 3840: 0.0006304800744214048
Position 1796: 0.000581601124352131
Position 8995: 0.0005727251583921325
Position 2163: 0.0005367238140536872
Position 9303: 0.0005046636594749472
Position 2389: 0.0004998359780847237
Position 1014: 0.0004953690191738277
Position 1868: 0.00047359060719087654
Position 2047: 0.00045037168557129773
Position 8063: 0.00043903432166538274
Position 2833: 0.0003932724311844287
Position 1899: 0.0003730365572492078
Position 602: 0.0003337029549803147
Position 9077: 0.00032846299869845343
Position 2699: 0.00032129291683167453
Position 861: 0.0003111087448217696
Position 2882: 0.00030631304405794144
Position 1199: 0.00030184105123730304
Position 741: 0.0002917701342974443
Position 7271: 0.0002804743082316111
Position 1584: 0.0002772019751496113
Position 316: 0.0002566248960985923
Position 7114: 0.0002527496221498052
Position 1525: 0.00024543319729995093
Position 102: 0.00024340788498351584
Position 7313: 0.0002300994603462467
Position 595: 0.00022076746240377786
Position 2081: 0.0002134654845637155
Position 2183: 0.0002015190688725072
Position 10817: 0.00019090340019935583
Position 10806: 0.00017746658730211353
Position 3747: 0.00016189100625359286
Position 717: 0.00016028870065219763
Position 2813: 0.00015502280704617137
Position 10856: 0.0001473584366595453
Position 8498: 0.0001313492354060371
Position 1874: 0.00011985236984741984
Position 4321: 0.00011108609471313156
Position 9240: 0.00010945052390861134
Position 1162: 7.893837028697928e-05
Position 936: 7.716823701532225e-05
Position 1891: 7.544754648952771e-05
Position 1063: 6.597497037913702e-05
Position 2056: 6.4804103367891e-05
Position 1079: 6.113146431637317e-05
Position 295: 5.268020359440665e-05
Position 1955: 5.193952856531609e-05
Position 901: 4.0022640675195124e-05
Position 1373: 3.709361983588944e-05
Position 1184: 3.668571689611256e-05
Position 131: 3.428296126700559e-05
Position 1047: 3.382879082848544e-05
Position 2032: 3.2721784234295444e-05
Position 1266: 2.9766566490383556e-05
Position 1571: 2.7992487744130643e-05
Position 720: 2.708203730721671e-05
Position 1724: 2.5719715621014563e-05
Position 319: 2.5348242574349955e-05
Position 2188: 2.453015322891849e-05
Position 416: 2.306291778979079e-05
Position 656: 2.2874471120368484e-05
Position 365: 2.0683422914220552e-05
Position 1166: 1.9775300125064008e-05
Position 773: 1.9110459452919763e-05
Position 525: 1.886537596768313e-05
Position 540: 1.8708736356162356e-05
Position 2147: 1.8113745219379323e-05
Position 1178: 1.441539223705338e-05
Position 1626: 1.2843559543011753e-05
Position 280: 1.28261538362359e-05
Position 894: 1.0497356786989936e-05
Position 390: 1.0211345844425637e-05
Position 659: 9.346470131972182e-06
Position 3590: 7.678089663359828e-06
Position 3440: 6.324388050463516e-06
Position 2494: 6.128631798325251e-06
Position 2719: 5.6346617377635435e-06
Position 3503: 4.756411034074844e-06
Position 283: 4.667520013759248e-06
Position 3291: 4.629941488268445e-06
Position 4000: 3.693239974575703e-06
Position 305: 3.415147388395816e-06
Position 4363: 3.0354666399213357e-06
Position 4329: 2.605247653490999e-06
Position 3606: 2.03542411477958e-06
Position 3074: 1.80567449227876e-06
Position 2368: 1.7319611545448823e-06
Position 2575: 1.7196125924937996e-06
Position 2604: 1.4207259214122695e-06
Position 438: 1.2263007459289e-06
Position 187: 9.840005218201368e-07
Position 692: 2.8521969730721707e-07
Position 534: 2.1178567814925473e-07
Position 794: 1.425070034219481e-07
Position 197: 9.390903708883839e-08
Position 387: 8.019041964268855e-08
Position 695: 5.0926665862145735e-08
Position 604: 3.953975297608967e-08
Position 4820: 3.771238186456409e-08
Position 778: 3.2983056417752616e-08
Position 615: 2.2551557087955293e-08
Position 783: 1.804890077234338e-08
Position 4291: 1.728340378227198e-08
Position 4559: 1.3896229859896368e-08
Position 469: 6.554873531290098e-09
Position 165: 3.482062644547819e-09
Position 171: 5.865175522303753e-10
Position 351: 3.571189286852746e-10
Position 396: 2.990506863054371e-10
Position 418: 1.4107996561903903e-10
Position 112: 3.8844910853688975e-11
Position 487: 1.0158940753468431e-11
Position 447: 4.044135811889957e-12
Position 471: 2.6136495268061604e-13
Position 451: 1.640553288147506e-13
Position 455: 1.2797909700198077e-13
Position 201: 8.637888241812107e-14
Position 61: 2.4266775609322383e-14
