Gene = chinmo
index = 1648
Annotated 5SS: [16724 18932 27663 39498 43184 44119 44329]
Annotated 3SS: [18885 27610 38858 42965 43288 44180 44390]
SMsplice 5SS: [  455  2578 27663 43184 44119 44329 44617]
SMsplice 3SS: [ 1516 27610 42965 43288 44180 44390 50930]
top_k =  1000
Partition function (log Z): -7.463276227705366

Sorted 5' Splice Sites (High to Low Probability):
Position 27663: 1.0000000000000022
Position 44119: 0.9995680901971207
Position 43184: 0.9984805519291777
Position 44329: 0.9961557933627244
Position 44617: 0.9610213457702538
Position 2578: 0.7305466672126325
Position 455: 0.48430368964700127
Position 172: 0.3825758762935557
Position 19025: 0.17622910019916294
Position 18932: 0.1583128970020219
Position 52314: 0.11839350863985038
Position 13308: 0.11443125262808378
Position 495: 0.058115691807719236
Position 415: 0.05339993607795975
Position 8618: 0.04906301866094654
Position 404: 0.03646393839040524
Position 4106: 0.035887774501844175
Position 2195: 0.035730133174945486
Position 49674: 0.035509298182100975
Position 2044: 0.03327472963567865
Position 9187: 0.022126033885406356
Position 19788: 0.021198879889690034
Position 50324: 0.008365508154543025
Position 50998: 0.006621591589848534
Position 444: 0.006334732225970902
Position 2201: 0.00620258409058954
Position 44565: 0.00589359682645099
Position 1103: 0.005288381439014233
Position 408: 0.004042622940222926
Position 2367: 0.00400710752122667
Position 400: 0.0037228883315121118
Position 689: 0.0034372726356127173
Position 163: 0.0031846143083446563
Position 47020: 0.002873772514166212
Position 7333: 0.002816592593243664
Position 44754: 0.0027623050509870623
Position 49801: 0.0023745351463947163
Position 1370: 0.00228837360667449
Position 13303: 0.0022752758519149667
Position 684: 0.0019409723621153048
Position 1034: 0.0011424565719173362
Position 49407: 0.0011412174215338277
Position 1914: 0.000995526034865455
Position 1846: 0.0009820357766782354
Position 1021: 0.0008949291756381767
Position 630: 0.0008928937943500561
Position 50337: 0.0008747799013426132
Position 294: 0.0007783180123612141
Position 1075: 0.000753892587254907
Position 49428: 0.0006284442596604998
Position 2197: 0.0006263846076701134
Position 1233: 0.0004909828745886447
Position 1377: 0.00041524669070061614
Position 50660: 0.000393472089191919
Position 44333: 0.0003926057382184835
Position 2160: 0.00038803277682528364
Position 465: 0.00037414021698584614
Position 591: 0.0003604493110997047
Position 50678: 0.00034442141828539506
Position 3923: 0.00032436759045266993
Position 1023: 0.00031397150564324377
Position 269: 0.00029763016485879985
Position 7347: 0.00027911719465188863
Position 85: 0.0002678241665244289
Position 881: 0.00025289684936658977
Position 285: 0.0002341485352972055
Position 225: 0.00022019164609666083
Position 1870: 0.00021571614610096446
Position 49210: 0.0002054269970776143
Position 891: 0.0002050887238322288
Position 8636: 0.00019175566632460793
Position 2464: 0.00018979161895831312
Position 597: 0.00018701005938138383
Position 46869: 0.0001760491804157013
Position 599: 0.00016822557646046314
Position 595: 0.00016397726309053663
Position 49970: 0.00015974671343540767
Position 492: 0.00014275379822197096
Position 2809: 0.00014094704213359505
Position 593: 0.0001388709445838181
Position 387: 0.00013153323984498676
Position 549: 0.0001244726747871465
Position 787: 0.00012202153235824182
Position 2273: 0.00011683207055632758
Position 134: 0.00011237828777764399
Position 518: 0.00010819047092772117
Position 4697: 9.45574609560604e-05
Position 48775: 7.340847500502987e-05
Position 901: 6.971252424918166e-05
Position 1763: 6.673409566795042e-05
Position 903: 6.645853334270306e-05
Position 2065: 6.543499911968553e-05
Position 46313: 6.497210975282888e-05
Position 899: 6.383260992572735e-05
Position 893: 6.222083134177982e-05
Position 44351: 5.8339237193419465e-05
Position 905: 5.8075346881603284e-05
Position 2684: 5.7158378621231485e-05
Position 897: 5.674854254726886e-05
Position 895: 5.597629162028005e-05
Position 486: 5.5343306408736446e-05
Position 1757: 5.172893760774577e-05
Position 44319: 4.999787516576869e-05
Position 44336: 4.972717357634782e-05
Position 907: 4.80952704200737e-05
Position 1109: 4.56933515550238e-05
Position 1562: 4.0576362045979906e-05
Position 1042: 3.286971849294885e-05
Position 1095: 3.0590671024304214e-05
Position 334: 3.038253817595582e-05
Position 49: 2.9916204561926425e-05
Position 46315: 2.7324569550800383e-05
Position 553: 2.6832593231517386e-05
Position 47007: 2.56134797726681e-05
Position 46076: 1.9250928330863377e-05
Position 46676: 1.575302604914028e-05
Position 41: 1.5347420575120304e-05
Position 62: 1.4557800257094598e-05
Position 2554: 1.44624552319034e-05
Position 435: 1.35184512148263e-05
Position 89: 1.3044852404750347e-05
Position 1193: 1.3008059681730642e-05
Position 44651: 1.1872675142927835e-05
Position 46459: 1.1353670243812775e-05
Position 1044: 1.1165021788528981e-05
Position 44524: 1.1118535589747597e-05
Position 1245: 1.0368870954669842e-05
Position 3251: 9.606839169250486e-06
Position 46214: 9.543524832383189e-06
Position 45582: 9.122641857061757e-06
Position 46541: 8.941959479362809e-06
Position 46561: 8.572994035582402e-06
Position 856: 7.976885036445418e-06
Position 46697: 6.303957538124286e-06
Position 46163: 6.288321797607571e-06
Position 1000: 6.028230069971884e-06
Position 603: 5.95266915241576e-06
Position 45420: 5.724429510525629e-06
Position 45331: 5.210015869648402e-06
Position 44962: 3.717284425670303e-06
Position 46853: 2.084321792079945e-06
Position 44251: 1.8425004019484772e-06
Position 2582: 1.8263086012614231e-06
Position 46188: 1.8207483256482452e-06
Position 47136: 1.5625276436540283e-06
Position 2518: 1.5217756418384263e-06
Position 2148: 1.4612658969089765e-06
Position 2459: 9.136898708742584e-07
Position 1203: 5.944882761483756e-07
Position 957: 5.784688959317956e-07
Position 419: 5.780465221985759e-07
Position 948: 5.737274331905855e-07
Position 33: 5.573726011459647e-07
Position 412: 4.489834055891363e-07
Position 601: 4.469906996124101e-07
Position 421: 3.9217162137348483e-07
Position 46328: 3.101148300205033e-07
Position 56: 2.9261458095294146e-07
Position 46245: 2.7733735569576007e-07
Position 46679: 2.7280837494196723e-07
Position 65: 2.2620573381527402e-07
Position 35: 2.2330049008874552e-07
Position 44806: 1.63045629765184e-07
Position 46226: 7.204256249486061e-08
Position 22: 3.433123223179917e-08
Position 716: 2.843756428069734e-08
Position 127: 2.7793099100422093e-08
Position 44630: 2.5509451197473326e-08
Position 20: 2.2361984126568924e-08
Position 44601: 1.7714815117460892e-08
Position 45399: 1.450760907455177e-08
Position 329: 1.2472818765147407e-08
Position 106: 9.906147993945571e-09
Position 340: 8.537172709814694e-09
Position 560: 8.242060994507373e-09
Position 44632: 7.153161554701405e-09
Position 3: 4.582251544602465e-09
Position 44558: 2.843699713950857e-09
Position 389: 1.9192598434689126e-09
Position 379: 1.4555435815934815e-09
Position 44919: 1.271314243760598e-09
Position 45246: 1.098207495460431e-09
Position 46267: 6.979199012216712e-10
Position 338: 6.061995335469719e-10
Position 381: 6.029610448253846e-10
Position 345: 2.9624958718007695e-10
Position 391: 1.766139472452972e-11
Position 374: 4.711700258158364e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 27610: 1.0000000000000016
Position 42965: 1.0000000000000013
Position 43288: 0.9983883391425928
Position 44180: 0.9968640803613431
Position 44390: 0.9688309862604312
Position 1516: 0.6377085089261331
Position 18885: 0.3557408770908748
Position 50930: 0.25559414952343323
Position 53332: 0.15004025194762435
Position 2092: 0.09653897661060588
Position 13059: 0.07884135949341807
Position 53303: 0.07066015953766126
Position 8561: 0.06515238960719455
Position 49735: 0.05716899298670068
Position 50388: 0.0553707155285752
Position 225: 0.05476017834463921
