Gene = rk
index = 1858
Annotated 5SS: [  281  8312  9607 10334 10803 11466 11612 13428 14655 14851 14982 15183
 15612 17450]
Annotated 3SS: [ 7417  9534 10189 10658 11393 11539 13358 14516 14709 14915 15038 15243
 15667 17506]
SMsplice 5SS: [  281 10334 11466 11612 13428 14655 14851 14982 15183 15612 15808 17450]
SMsplice 3SS: [10189 10658 11539 13358 14516 14709 14915 15038 15243 15667 15868 17506]
top_k =  1000
Partition function (log Z): 10.832895187552213

Sorted 5' Splice Sites (High to Low Probability):
Position 15612: 0.9960757536098036
Position 14851: 0.9842911551357011
Position 14655: 0.9734059665391159
Position 15183: 0.9670071138174775
Position 17450: 0.9548028076709171
Position 15808: 0.9370244959429876
Position 10334: 0.9135290412793126
Position 14982: 0.8357821445375139
Position 13428: 0.8119902381794138
Position 11466: 0.7168540821975523
Position 9607: 0.6353881218416424
Position 281: 0.6351387252540973
Position 10016: 0.5397355444768721
Position 11612: 0.4561482192312584
Position 17989: 0.426481627991593
Position 6210: 0.29109480209333494
Position 8312: 0.2721939680700708
Position 417: 0.14348153348932693
Position 10803: 0.13902644311849183
Position 6940: 0.12378911610980858
Position 16693: 0.09135886970089302
Position 8988: 0.06542003591335821
Position 12549: 0.06105573282418829
Position 109: 0.0479163270614483
Position 11002: 0.04684143654762712
Position 13812: 0.04356884392671713
Position 11065: 0.034184311165318663
Position 11803: 0.033127511853996705
Position 114: 0.028636149917806983
Position 15857: 0.027403200788886528
Position 12374: 0.025383580569880097
Position 9326: 0.02380089859616313
Position 12996: 0.019579363774902943
Position 15966: 0.01412537237349508
Position 7162: 0.013707595158442738
Position 283: 0.013396410944640329
Position 672: 0.013108025797467945
Position 813: 0.012710496254265732
Position 6251: 0.012427626194759043
Position 16106: 0.01214219313707535
Position 17829: 0.012047441281989464
Position 11918: 0.01075125813004568
Position 14318: 0.009997368256293788
Position 393: 0.009632816027756973
Position 399: 0.00956531634458274
Position 12646: 0.009376416121333062
Position 881: 0.009320471597058604
Position 17886: 0.008845439244458778
Position 7100: 0.00837749848587571
Position 375: 0.008192214350525489
Position 401: 0.007673842570494762
Position 14847: 0.007650109025258038
Position 10: 0.007580449670497406
Position 373: 0.007534836381437405
Position 377: 0.007382240687293372
Position 397: 0.007271841648479013
Position 13459: 0.007068851041842652
Position 15187: 0.006753298052204344
Position 10338: 0.00598919666705438
Position 12442: 0.0059111839394878
Position 11470: 0.005718366536620337
Position 403: 0.005576038195661015
Position 16333: 0.00554755264135909
Position 17855: 0.005230773147212724
Position 395: 0.005095298491097754
Position 9629: 0.005057983732483799
Position 17972: 0.005043986629396113
Position 7625: 0.004951974785914291
Position 18321: 0.004846907498249518
Position 5865: 0.004662732167021673
Position 10982: 0.004574632319444055
Position 12977: 0.004502361778585094
Position 14643: 0.004485866868628519
Position 17225: 0.004260770551827003
Position 5658: 0.0042270081125643216
Position 1368: 0.0041359777864438
Position 4545: 0.0041198604058987134
Position 12640: 0.0038815281057884518
Position 8984: 0.0035773415424953897
Position 677: 0.0035433011254544966
Position 13059: 0.003219457621133758
Position 15011: 0.0031587590753837033
Position 11487: 0.002865191156927601
Position 12410: 0.0025735581773323546
Position 12681: 0.0020822667086262325
Position 12416: 0.001985994777092768
Position 12560: 0.0019714410069597973
Position 5871: 0.001950729796531707
Position 13466: 0.001899928650829883
Position 11899: 0.001799467789174884
Position 11766: 0.0017867898128671599
Position 13483: 0.001542723487708356
Position 10881: 0.0015056854691975772
Position 612: 0.0014884298049303902
Position 9754: 0.0014569264114784512
Position 1046: 0.0014244347791614637
Position 13432: 0.0013570953342957998
Position 28: 0.0012885674034176942
Position 12543: 0.0012644274013307285
Position 1497: 0.0012564707020800902
Position 11862: 0.0012385224964946498
Position 305: 0.0011832407180692337
Position 7177: 0.001182276869806136
Position 369: 0.0011045967284680732
Position 11912: 0.0011020823332160857
Position 18172: 0.001027327295031918
Position 12655: 0.001017935933417512
Position 371: 0.0009875726620475719
Position 12037: 0.0009708558266535921
Position 1595: 0.0009591202645570156
Position 129: 0.0009299516846725503
Position 12594: 0.0008756541777730346
Position 6060: 0.0008571259321911577
Position 6260: 0.0006415313619688317
Position 15839: 0.0005720770988436744
Position 18157: 0.0005705911973140529
Position 731: 0.0005600616491064125
Position 640: 0.000525382086609244
Position 1075: 0.0005086659991975752
Position 261: 0.00048509412661090366
Position 15616: 0.00046271318623057476
Position 14986: 0.00043512381301428316
Position 18301: 0.00038412016438782757
Position 10873: 0.0003820802673108019
Position 58: 0.0003718374815505077
Position 12538: 0.0003482602778797964
Position 16064: 0.00029081456575630576
Position 16006: 0.0002612983308217886
Position 18070: 0.0002530883550010463
Position 16120: 0.0002427473601193185
Position 2905: 0.0002043050601638667
Position 15970: 0.0002039976554991707
Position 11607: 0.00018348421882619374
Position 14807: 0.00017762659480785318
Position 16453: 0.00016698142661157142
Position 16152: 0.00010531809551421807
Position 15973: 9.63341740033066e-05
Position 14855: 7.84253215266355e-05
Position 11271: 6.605369776246739e-05
Position 15222: 6.126861179431054e-05
Position 15217: 5.040332054708605e-05
Position 16060: 3.9424189959705274e-05
Position 16009: 3.91758355906128e-05
Position 15343: 3.4444732873188464e-05
Position 14957: 2.953271614275331e-05
Position 14979: 2.822645174993371e-05
Position 15812: 2.7692717078893062e-05
Position 15559: 2.4398133235277248e-05
Position 14897: 2.173850745170267e-05
Position 15536: 1.8276192616557293e-05
Position 2715: 1.5396060563347157e-05
Position 3313: 1.0813881793062628e-05
Position 15268: 7.82382342784897e-06
Position 16375: 6.662644821100699e-06
Position 2249: 6.477241872202219e-06
Position 15524: 5.874142051342905e-06
Position 16011: 5.460977333640616e-06
Position 15689: 5.297723577227152e-06
Position 15215: 5.217008495151101e-06
Position 15574: 4.448993700754555e-06
Position 15409: 4.0896806555349596e-06
Position 15294: 3.2583457148706603e-06
Position 15231: 2.871606477447581e-06
Position 17605: 2.827293410849908e-06
Position 15478: 2.1438691565783887e-06
