Gene = mRpL23
index = 1768
Annotated 5SS: [ 20 576]
Annotated 3SS: [259 636]
SMsplice 5SS: [576]
SMsplice 3SS: [636]
top_k =  1000
Partition function (log Z): -7.022338069204205

Sorted 5' Splice Sites (High to Low Probability):
Position 576: 0.9149088066295845
Position 24: 0.08742397104153798
Position 567: 0.04017416379368891
Position 77: 0.029276501759928065
Position 20: 0.02622551493199468
Position 552: 0.008785020422658059
Position 480: 0.005952487320886751
Position 74: 0.003196824028302941
Position 428: 0.0024693913787779925
Position 435: 0.0022794589336058843
Position 207: 0.0017083272817530898
Position 108: 0.0010606489808189174
Position 83: 0.0010138510152037854
Position 393: 0.0005972127699382677
Position 802: 0.0005492910212106762
Position 18: 0.0005149395262690356
Position 55: 0.0003442820014188516
Position 806: 0.0001400116496819283
Position 245: 0.00013256385615696928
Position 179: 0.00012852853520395297
Position 474: 0.0001247086968753462
Position 293: 9.240505550826016e-05
Position 100: 8.392318613911691e-05
Position 4: 6.544138746437928e-05
Position 396: 4.2274583965097614e-05
Position 484: 3.5740076452599554e-05
Position 439: 3.0164370979931776e-05
Position 30: 2.8981562492991668e-05
Position 471: 2.5470014457121652e-05
Position 812: 2.3809288822401442e-05
Position 296: 2.2023506306720537e-05
Position 85: 2.1560725342859466e-05
Position 628: 2.0340464153233018e-05
Position 143: 1.7224566235984312e-05
Position 795: 1.699671110970857e-05
Position 783: 1.189370366635976e-05
Position 137: 6.366967788084761e-06
Position 408: 4.797122707940969e-06
Position 804: 4.482903429077833e-06
Position 626: 3.996576775329348e-06
Position 410: 1.1007586891665808e-06
Position 132: 8.976805987097945e-07
Position 333: 8.258046170195518e-07
Position 815: 5.498017157170441e-07
Position 177: 1.3156538264093428e-07
Position 731: 5.405634016774409e-08
Position 708: 2.0853688935117537e-08
Position 284: 6.223694103967357e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 636: 0.955931627682115
Position 259: 0.05522868140838909
Position 311: 0.026607835913800587
Position 143: 0.01841056953852538
Position 681: 0.016529450698542447
Position 641: 0.009532001091028463
Position 278: 0.009103604208741133
Position 207: 0.007786449115002292
Position 137: 0.007423000541437001
Position 326: 0.004662163248696775
Position 106: 0.004363008295561949
Position 100: 0.003994845325396128
Position 455: 0.0024353355094320723
Position 267: 0.002342758715852169
Position 857: 0.0007731196332091834
Position 74: 0.0005596445865363863
Position 428: 0.00045557289757051315
Position 645: 0.00044345044386863463
Position 359: 0.0003069447331130281
Position 383: 0.00022461440514476159
Position 452: 0.00019899363016786487
Position 377: 4.5052019262686086e-05
Position 546: 4.1521914809161025e-05
Position 690: 4.013249253161789e-05
Position 292: 2.2817304408231076e-05
Position 83: 2.2411105944165468e-05
Position 740: 1.7433778709791274e-05
Position 687: 1.5295824459836717e-05
Position 693: 1.2264684319628067e-05
Position 512: 1.0779659877814428e-05
Position 464: 6.028216390924183e-06
Position 802: 5.733403364585493e-06
Position 752: 4.211089787223801e-06
Position 648: 2.891964737780783e-06
Position 815: 2.2610159149745092e-06
Position 521: 2.2484971271091745e-06
Position 795: 8.672436260017456e-07
Position 557: 8.353648470153203e-07
Position 592: 6.411191018666493e-07
Position 515: 6.235471721547424e-07
Position 727: 1.1862665990654458e-07
Position 708: 7.394186116383266e-08
Position 699: 6.440849467843027e-08
Position 55: 6.64912893847106e-11
Position 49: 2.0532241379043347e-11
