Gene = mxt
index = 1811
Annotated 5SS: [  57 1654 2042 2209 2584 3127 3578 3756]
Annotated 3SS: [1078 1719 2136 2522 2648 3183 3636 4947]
SMsplice 5SS: [  57 1654 2042 2584 2987 3127 3578 3756]
SMsplice 3SS: [1078 1719 2343 2648 3052 3183 3636 4947]
top_k =  1000
Partition function (log Z): 13.952172458131303

Sorted 5' Splice Sites (High to Low Probability):
Position 1654: 0.9991393540049291
Position 3578: 0.9892266873161278
Position 2584: 0.9627736658548806
Position 3127: 0.9272050100489652
Position 2042: 0.9143087409355498
Position 3756: 0.8288373104182081
Position 2987: 0.7655304811398543
Position 57: 0.7246811143491263
Position 4490: 0.24168725316986228
Position 4857: 0.12787814817838855
Position 1017: 0.07800157959784512
Position 576: 0.07377610798944823
Position 2209: 0.04381621859664378
Position 1033: 0.03008905965574172
Position 2593: 0.02397343009971932
Position 2992: 0.01703803007349797
Position 1006: 0.01594911742367779
Position 4758: 0.015160389883166597
Position 4772: 0.012922766443636194
Position 195: 0.010565656906194066
Position 3530: 0.008242703512580843
Position 4375: 0.00808887530365507
Position 3131: 0.007714113594434747
Position 3787: 0.007655803583108306
Position 67: 0.007459472973388839
Position 215: 0.006974493364841444
Position 132: 0.005865504008391133
Position 1937: 0.005483469703691511
Position 4703: 0.0054324422282850645
Position 4659: 0.005414762904955983
Position 4232: 0.005169175196582637
Position 2588: 0.005070093328147535
Position 885: 0.004904018386446829
Position 4869: 0.004598626617918851
Position 652: 0.0042646736712663785
Position 1450: 0.0040630358714605465
Position 1025: 0.0037184900541119715
Position 770: 0.003382601680796631
Position 5138: 0.003050845407614491
Position 4083: 0.0026943696019648333
Position 3846: 0.0023955464045245464
Position 4196: 0.0023739962591183277
Position 3152: 0.002187512695206236
Position 957: 0.0020297520008647004
Position 14: 0.00196370477093164
Position 2421: 0.001818857483772568
Position 4861: 0.0018070996422791747
Position 1348: 0.0013482950085443404
Position 1474: 0.0008740064741948616
Position 2136: 0.0008722251143370678
Position 5108: 0.0008659998271902276
Position 648: 0.0008637272653005544
Position 622: 0.0008499120173245003
Position 3121: 0.0008459119948870183
Position 1942: 0.0007460757001058816
Position 4523: 0.0007259564218814732
Position 1476: 0.0006660251310770865
Position 411: 0.0005951512991715041
Position 2999: 0.000553800149728485
Position 4596: 0.0005310783469255226
Position 973: 0.0005060141065264424
Position 927: 0.0004839809849602318
Position 1949: 0.00048304276599951023
Position 1085: 0.0003978027786831921
Position 1151: 0.0003832530166537729
Position 1658: 0.00038156045988993616
Position 1387: 0.00036401146520703
Position 491: 0.00036197308649882966
Position 2801: 0.0003476084210378348
Position 2698: 0.00030945259397680697
Position 4707: 0.0003068186681081694
Position 4143: 0.00029146262714406436
Position 804: 0.00027270963612891104
Position 1391: 0.00023961862330156993
Position 3136: 0.00023828024479846395
Position 1663: 0.00023564880443222217
Position 2773: 0.00023261665875755195
Position 1368: 0.00022927118963046193
Position 3142: 0.00022850859364676433
Position 218: 0.0002163290364963327
Position 199: 0.00019480036383171163
Position 1801: 0.0001565236918437783
Position 865: 0.00015181112801695393
Position 3389: 0.00014904839336766712
Position 51: 0.0001399765627257556
Position 526: 0.00012652914958020397
Position 3049: 0.00012076132611334688
Position 3161: 0.0001195710717192821
Position 4049: 0.00011735915620442668
Position 3053: 0.00011431166237739532
Position 4481: 9.378501586951105e-05
Position 2926: 9.375014905140264e-05
Position 5584: 8.517588049833379e-05
Position 386: 8.287503293245956e-05
Position 580: 8.129019321557263e-05
Position 2226: 8.09414570293245e-05
Position 2235: 7.181383449813616e-05
Position 113: 7.1744635177687e-05
Position 502: 6.77155769203601e-05
Position 1897: 6.49989152526404e-05
Position 4326: 6.0115511776737284e-05
Position 645: 5.725866095274242e-05
Position 2386: 5.678936500886473e-05
Position 101: 5.543392120930082e-05
Position 1799: 5.478286987242235e-05
Position 168: 5.406869856942179e-05
Position 1381: 5.156178548251786e-05
Position 4382: 4.382690480858133e-05
Position 1326: 4.246877334471757e-05
Position 1789: 4.1968524553893705e-05
Position 4725: 4.181135710905181e-05
Position 1805: 4.03085760401249e-05
Position 333: 3.896916229138244e-05
Position 4224: 3.7843889764383343e-05
Position 2294: 3.6875163310177266e-05
Position 392: 3.60555872278231e-05
