Gene = Nplp2
index = 1328
Annotated 5SS: [268 477]
Annotated 3SS: [350 631]
SMsplice 5SS: [268 477]
SMsplice 3SS: [350 631]
top_k =  1000
Partition function (log Z): -3.1073926224831006

Sorted 5' Splice Sites (High to Low Probability):
Position 268: 0.9649657994030032
Position 477: 0.8690183021567361
Position 471: 0.02680688220242603
Position 773: 0.013054227403910906
Position 519: 0.012086790358832053
Position 576: 0.005051776863030484
Position 725: 0.004203632761211249
Position 272: 0.0037856481846540394
Position 421: 0.003660782985249832
Position 791: 0.00217254143315494
Position 28: 0.0013342126898636855
Position 529: 0.0005629874403189877
Position 152: 0.00035363432998045314
Position 728: 0.00033899378209984143
Position 126: 0.00029666127712351336
Position 590: 0.0002589075048408976
Position 286: 0.00021185896060730474
Position 138: 0.00018924551762399623
Position 446: 0.00018374106353546464
Position 455: 0.0001800445328834706
Position 794: 0.00012249083554342807
Position 376: 0.00010366175920998174
Position 669: 6.796170808438668e-05
Position 512: 6.446704483763184e-05
Position 628: 5.110901114598933e-05
Position 633: 3.627311558541685e-05
Position 539: 3.4876119199635876e-05
Position 369: 2.9361460965537977e-05
Position 183: 2.6888642779850285e-05
Position 43: 1.2371380999896462e-05
Position 169: 1.1499228743925207e-05
Position 261: 9.962780444249718e-06
Position 201: 6.9734908734972495e-06
Position 252: 6.62927309901867e-06
Position 141: 6.0741035361659135e-06
Position 190: 5.49771739672752e-06
Position 161: 4.615543355631679e-06
Position 128: 3.5154317176217167e-06
Position 92: 2.755257373612376e-06
Position 359: 2.7251092863495463e-06
Position 250: 7.721528077266004e-07
Position 78: 4.039992236010875e-07
Position 175: 3.979112068842184e-07
Position 350: 3.671348998957219e-07
Position 52: 2.957421186698172e-07
Position 131: 2.637058448327056e-07
Position 626: 2.0660952556794752e-07
Position 333: 1.6893290668549127e-07
Position 659: 1.6644913918142428e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 631: 0.8853715554091331
Position 350: 0.8850878671819238
Position 844: 0.04364376977789065
Position 318: 0.034340355816970536
Position 700: 0.023718818442583896
Position 664: 0.019815591505622118
Position 590: 0.0059370323808249775
Position 643: 0.005810436883563593
Position 791: 0.0015897886903903779
Position 78: 0.0011638536833347337
Position 399: 0.0008947977006619031
Position 529: 0.0007623750393855195
Position 183: 0.0002913594295271185
Position 667: 0.00026641941357133055
Position 413: 0.00021620466310646948
Position 419: 0.00016248738866777858
Position 88: 5.0441609267020834e-05
Position 201: 3.782682983028271e-05
Position 320: 3.601666365631746e-05
Position 380: 2.9704689009363533e-05
Position 188: 2.8747495515288203e-05
Position 190: 2.3675719657299156e-05
Position 446: 1.4949158482730454e-05
Position 299: 1.0503915161184257e-05
Position 544: 6.0241125263283375e-06
Position 508: 4.1114676518984716e-06
Position 231: 4.056620086475128e-06
Position 198: 3.6646812873543256e-06
Position 519: 1.5178626841625935e-06
Position 452: 1.1815335415347362e-06
Position 305: 1.0456794538457418e-06
Position 722: 1.0369131650540549e-06
Position 707: 5.026490767452401e-07
Position 488: 4.4305506434080666e-07
Position 149: 4.0912634022154144e-07
Position 286: 3.2421411098859126e-07
Position 161: 1.568680964437096e-07
Position 272: 1.5280546025270066e-07
Position 141: 9.072827863997129e-08
Position 467: 6.021782081777616e-08
Position 470: 4.679784643649484e-08
Position 169: 1.6616675424324038e-08
Position 125: 5.631194665488498e-10
Position 151: 3.659491092612625e-10
Position 138: 1.3696382638529322e-10
