Gene = smal
index = 1879
Annotated 5SS: [  567 11564 13727 17643 17864 22309 24186 24486 27293 27735 28543 29780]
Annotated 3SS: [11305 13620 17410 17715 22128 24045 24277 27076 27501 28403 28759 29922]
SMsplice 5SS: [  567 11564 13727 17643 17864 22309 24186 24486 27293 27735 28543 29780]
SMsplice 3SS: [11305 13620 17410 17715 22128 24045 24277 27076 27501 28403 28759 29922]
top_k =  1000
Partition function (log Z): 22.917343276137686

Sorted 5' Splice Sites (High to Low Probability):
Position 17643: 0.9991276341769989
Position 22309: 0.9973989459376092
Position 27293: 0.9943420367825793
Position 24186: 0.9881797305800899
Position 17864: 0.9833503727451944
Position 11564: 0.9748678742187505
Position 27735: 0.9725573873627856
Position 29780: 0.9499767590950842
Position 13727: 0.9225087914881254
Position 24486: 0.8956812995428064
Position 567: 0.8153382583031933
Position 28543: 0.4702451015821902
Position 18456: 0.42768922249916247
Position 25908: 0.18628670047242743
Position 20212: 0.15753345069530392
Position 26006: 0.141160807766155
Position 345: 0.12661226213360044
Position 26707: 0.12471912776729188
Position 25060: 0.11085528406177987
Position 24929: 0.1083865841615373
Position 28547: 0.10115687305546614
Position 1211: 0.09627540458572846
Position 4836: 0.09478971578143097
Position 18381: 0.0782131026258297
Position 22537: 0.07185077043038948
Position 18693: 0.07184970196886449
Position 1736: 0.07023383091929056
Position 23926: 0.06201305882838179
Position 1225: 0.06158446518351343
Position 17234: 0.0610160726233048
Position 4294: 0.06054372286072597
Position 26544: 0.05854792125224419
Position 30630: 0.053531787631786315
Position 24907: 0.049429245711810545
Position 4526: 0.04890859985551631
Position 14647: 0.042867948981315095
Position 13350: 0.04180469542445053
Position 24564: 0.04174105234295312
Position 13355: 0.03957364938359318
Position 11068: 0.039038579604426395
Position 25990: 0.03724342842004458
Position 23004: 0.03719738422532866
Position 18442: 0.03638083547300939
Position 30196: 0.034386571698491866
Position 1798: 0.03188897586088143
Position 25964: 0.030978796538994352
Position 24795: 0.03035090391993301
Position 28503: 0.02834691144658078
Position 26798: 0.026547658754521773
Position 4227: 0.025584903561971406
Position 17217: 0.024847918574515643
Position 25914: 0.023815629601247463
Position 25134: 0.02191845818099341
Position 6262: 0.02018436658727604
Position 22447: 0.019936577391412545
Position 16881: 0.019721878175178193
Position 17487: 0.019636296421906427
Position 25757: 0.019196491505393085
Position 11998: 0.016827285557777884
Position 22994: 0.015376864843447002
Position 1641: 0.015066623214303174
Position 10294: 0.01479067518464806
Position 25114: 0.014191736883064344
Position 30419: 0.013806353843788602
Position 20842: 0.012059842522890253
Position 4721: 0.011874319115646305
Position 24410: 0.011748431035618385
Position 4344: 0.010105420729863843
Position 11618: 0.009944686033449831
Position 16908: 0.009682321833363882
Position 28483: 0.009588028934315337
Position 23951: 0.00939519220949396
Position 25818: 0.008724081830037601
Position 17000: 0.008459171461194319
Position 29017: 0.008015444222506149
Position 13772: 0.007695799095109532
Position 13334: 0.00767905613463376
Position 12171: 0.00751687210295309
Position 15464: 0.006657499266532852
Position 25743: 0.006592913068489118
Position 23484: 0.006404219639545023
Position 28519: 0.006123122308807651
Position 23610: 0.005719111541758962
Position 14513: 0.00556658408588198
Position 9338: 0.005384135087240023
Position 12568: 0.0053081544026167184
Position 20808: 0.0053004744816594375
Position 25752: 0.004796905275910628
Position 24499: 0.004578673517659506
Position 28347: 0.004407721124826973
Position 27826: 0.004209208775257761
Position 6258: 0.004208010097042189
Position 16965: 0.004132062614753787
Position 28048: 0.004126290193922552
Position 2399: 0.004092982259173403
Position 29072: 0.003916138279112835
Position 21009: 0.003871383762059084
Position 6163: 0.0036525696330726902
Position 15291: 0.0036303029699546207
Position 14877: 0.0035778243900570746
Position 18533: 0.003569377965957581
Position 29854: 0.0031915504279751705
Position 17238: 0.003139319440954348
Position 14744: 0.0030613913297228386
Position 28478: 0.003004797105227705
Position 18564: 0.0029302830904700864
Position 24194: 0.002779769093574039
Position 23857: 0.0027314706486423995
Position 24869: 0.0026846834233917455
Position 15067: 0.002646280374462798
Position 18929: 0.0026099032466871865
Position 19986: 0.0025918728466356434
Position 6266: 0.002588118816795746
Position 16837: 0.0025509206535152705
Position 12267: 0.0024115535487228665
Position 23530: 0.0023868862879549047
Position 18482: 0.002350368367272594
Position 1429: 0.002287469560657211
Position 1989: 0.0022413508752534795
Position 23518: 0.00220475502540221
Position 19883: 0.002156162990014701
Position 18188: 0.0021559098990923667
Position 23535: 0.0020639879623152147
Position 3449: 0.0020239828977887085
Position 860: 0.00199241554179228
Position 27273: 0.0019327253071999562
Position 21052: 0.0018033240700417049
Position 13148: 0.0017834870124507187
Position 22734: 0.0017694423645113993
Position 18700: 0.0017245096309217273
Position 28334: 0.0017051286592283717
Position 24785: 0.0016047645480706248
Position 4567: 0.0015942214667088392
Position 9613: 0.0015734903028299398
Position 80: 0.0015591400050425624
Position 25747: 0.0015347749895077971
Position 12806: 0.0014798976048824091
Position 17882: 0.001473196913556935
Position 28640: 0.0013774169466998188
Position 19632: 0.001292673397907646
Position 31252: 0.0012730768163654155
Position 28472: 0.001236711209542333
Position 19879: 0.0011702281045133864
Position 4508: 0.0011557799598700433
