Gene = Sse
index = 1526
Annotated 5SS: [ 166  446  981 1398 1751 2134]
Annotated 3SS: [ 249  508 1037 1451 1807 2189]
SMsplice 5SS: [ 166  446  981 1398 1751 2134]
SMsplice 3SS: [ 249  508 1037 1451 1807 2189]
top_k =  1000
Partition function (log Z): 11.141486802729315

Sorted 5' Splice Sites (High to Low Probability):
Position 446: 0.9990518318608331
Position 981: 0.9876829270299945
Position 1398: 0.9543424668974857
Position 2134: 0.9495762290871311
Position 166: 0.9391664151477339
Position 1751: 0.8353793940030622
Position 922: 0.06503878789432439
Position 1386: 0.029451599276750083
Position 683: 0.019050623459976913
Position 637: 0.017548802371634777
Position 596: 0.008138926732372214
Position 2014: 0.00691236734351119
Position 1180: 0.004883392977464554
Position 1719: 0.004194808984476284
Position 1713: 0.00398857527367394
Position 72: 0.003272544270639277
Position 2479: 0.001975960040983567
Position 1598: 0.0015247086020962392
Position 2076: 0.0014827552512149394
Position 1401: 0.0013154572230473093
Position 790: 0.0009831587107619506
Position 2103: 0.0008092313651775775
Position 1869: 0.0007498685948969161
Position 2411: 0.0007371659649558135
Position 1940: 0.0005995798226653473
Position 2467: 0.000595575675082353
Position 1749: 0.00046614112749379086
Position 2404: 0.00046078924250764577
Position 2499: 0.0004376117527638155
Position 1389: 0.000418952790322681
Position 1986: 0.0003774727946818091
Position 796: 0.00031393711799485317
Position 1113: 0.00022987381440151586
Position 2423: 0.00021600997173269168
Position 1835: 0.00021062281520674154
Position 985: 0.0001852937594711046
Position 894: 0.00018426976315265908
Position 860: 0.0001714550575471618
Position 1990: 0.0001643726727663731
Position 1192: 0.00013277369170689324
Position 1928: 0.0001285436140488635
Position 2460: 0.00011863830395032155
Position 1602: 0.00011737866890659542
Position 2470: 0.00010979259361892986
Position 2282: 9.245707464424888e-05
Position 961: 8.033353226278782e-05
Position 732: 7.826960959375172e-05
Position 1506: 7.82331964200254e-05
Position 2054: 7.702190284916692e-05
Position 52: 7.404115010194501e-05
Position 1348: 7.020040024209023e-05
Position 1162: 6.719713148382052e-05
Position 2034: 6.514204012992103e-05
Position 941: 5.982844703678346e-05
Position 1147: 5.592283514212112e-05
Position 1535: 5.305896313343692e-05
Position 318: 5.2360896472152785e-05
Position 1913: 4.736061958497354e-05
Position 1591: 4.067046474728794e-05
Position 2315: 3.5376759402930406e-05
Position 1315: 3.381412512901742e-05
Position 1116: 2.5349599400068456e-05
Position 139: 2.4151826430030634e-05
Position 667: 2.274647392358972e-05
Position 1338: 2.2529704057265485e-05
Position 2267: 2.186587457893796e-05
Position 2380: 2.0680836241405974e-05
Position 106: 1.9264548554075757e-05
Position 2377: 1.7316905756789143e-05
Position 130: 1.5764362444653087e-05
Position 536: 1.405773842483661e-05
Position 2385: 1.3926606120183472e-05
Position 2028: 1.3234686265985922e-05
Position 2050: 1.3077077619674694e-05
Position 1878: 1.2422507365772799e-05
Position 147: 1.189186284755799e-05
Position 1006: 1.10631157865208e-05
Position 687: 8.869533494426908e-06
Position 19: 8.70557241434041e-06
Position 1648: 7.753824112101156e-06
Position 2139: 7.687172898220082e-06
Position 1661: 7.356497114810143e-06
Position 225: 6.734418924627506e-06
Position 231: 6.192322028007011e-06
Position 1149: 6.18192142163209e-06
Position 2421: 5.334037003191095e-06
Position 385: 4.788169042545238e-06
Position 1626: 4.151347469506698e-06
Position 873: 3.671376223045317e-06
Position 1816: 3.43428646527524e-06
Position 237: 2.6181031122679464e-06
Position 1698: 2.2846386363374576e-06
Position 2348: 1.7097871430042173e-06
Position 891: 1.7078104959132263e-06
Position 618: 1.5419260781955066e-06
Position 2158: 1.4313301741971197e-06
Position 900: 1.3083466471302277e-06
Position 2317: 1.2046292029822776e-06
Position 1194: 1.192708440844125e-06
Position 1453: 1.02769773658933e-06
Position 1292: 8.334270891827447e-07
Position 1488: 8.212071373938743e-07
Position 1448: 3.9142742265769146e-07
Position 349: 3.451691603060047e-07
Position 1600: 2.2801627704773207e-07
Position 1085: 1.9530549189686077e-07
Position 685: 9.671188201969266e-08
Position 329: 6.066037448566312e-08
Position 294: 5.227167716809271e-08
Position 335: 5.521062471917274e-09
Position 1975: 1.869031510812931e-09
Position 1676: 4.576087176049831e-10
Position 1268: 4.5778283225783194e-11
Position 2047: 3.0116654657759543e-11
Position 2084: 3.3671646124153915e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 508: 0.9766128666014728
Position 1037: 0.9736743945300957
Position 1451: 0.9070530405957292
Position 249: 0.9059910828894682
Position 2189: 0.8200662075719689
Position 1807: 0.8185170117333121
Position 2272: 0.08544381355685671
Position 977: 0.06034336761406787
Position 2195: 0.04785939250150603
Position 1493: 0.038027297816654794
Position 317: 0.03591009653538032
Position 1458: 0.02496748587575489
Position 1815: 0.02228716604720159
Position 524: 0.020835352241174988
Position 695: 0.016059848409018543
Position 1209: 0.015593168148812927
Position 654: 0.009278147261371113
Position 1242: 0.008387742648946414
Position 865: 0.007169666601107826
Position 2543: 0.006694530258029671
Position 2244: 0.006324917862447827
Position 754: 0.005443424421744074
Position 1482: 0.005322153724079418
Position 793: 0.004993855377085549
Position 1614: 0.004181343668709738
Position 1835: 0.0037417590087359593
Position 1642: 0.003436916599810551
Position 743: 0.0020231708542826636
Position 1986: 0.001169322994878499
Position 2276: 0.0008146282094825352
Position 1541: 0.0007856860325511045
Position 2171: 0.0007601642014666746
Position 886: 0.000706249825953936
Position 1562: 0.0005536264145495503
Position 1099: 0.00043982499961184323
Position 880: 0.0003621704060613358
Position 545: 0.0003388408809653941
Position 796: 0.00033430681224493644
Position 139: 0.0002269567758549664
Position 1134: 0.0002044915821989439
Position 921: 0.00019748655029994393
Position 1313: 0.00015051033007994146
Position 1676: 0.00011281025333063965
Position 1017: 0.0001124282106066861
Position 1651: 8.665858711480928e-05
Position 1876: 8.03438565086346e-05
Position 2460: 4.806413082932325e-05
Position 667: 4.54666767054916e-05
Position 1933: 4.2208882565223716e-05
Position 2158: 4.1829795439694834e-05
Position 1968: 4.1328066709658144e-05
Position 329: 4.088119026026332e-05
Position 2509: 3.920491543683295e-05
Position 396: 3.3129853634590376e-05
Position 324: 2.8640469706205585e-05
Position 678: 2.7930674512149936e-05
Position 536: 2.75827102305089e-05
Position 1682: 2.491596482632131e-05
Position 858: 2.4693867362449285e-05
Position 704: 2.2176543522102202e-05
Position 1292: 2.0238842158595293e-05
Position 927: 1.85593542604339e-05
Position 2368: 1.7709920364143942e-05
Position 1265: 1.5262740679398308e-05
Position 860: 1.3610771331258972e-05
Position 335: 1.3006477051285087e-05
Position 656: 1.2185754238261912e-05
Position 144: 1.1035603150520085e-05
Position 557: 8.243459241347242e-06
Position 623: 6.626168840542255e-06
Position 119: 6.348050218336642e-06
Position 89: 5.512420147504686e-06
Position 2076: 3.804206375150337e-06
Position 1768: 2.746461428094816e-06
Position 1324: 2.4730870158534553e-06
Position 383: 2.0986446228166016e-06
Position 981: 2.082693785780127e-06
Position 566: 1.6745912150905296e-06
Position 594: 1.6631032501359422e-06
Position 275: 1.4750720158432153e-06
Position 1661: 1.2899392148031902e-06
Position 2404: 9.900710636213097e-07
Position 929: 6.446905499526993e-07
Position 762: 5.989800166680583e-07
Position 398: 4.4490008801008067e-07
Position 554: 4.2383772880767247e-07
Position 2514: 3.9145129987489946e-07
Position 1389: 3.77461227045423e-07
Position 935: 3.506841788954611e-07
Position 181: 3.3281379697224007e-07
Position 633: 2.920480829449749e-07
Position 299: 2.4328661675832563e-07
Position 603: 2.4117190268495303e-07
Position 950: 1.756093896634588e-07
Position 434: 1.6934521290754746e-07
Position 941: 1.2759384049243129e-07
Position 560: 1.1901398973773433e-07
Position 706: 6.344958614350738e-08
Position 414: 6.141249518213154e-08
Position 938: 3.664789416542186e-08
Position 575: 2.322506740410849e-08
Position 187: 2.0473013177041974e-08
Position 1343: 1.8712090347738502e-08
Position 164: 1.708610871747492e-08
Position 596: 1.1531910210573628e-08
Position 572: 6.5573340014284625e-09
Position 113: 6.510735733980251e-09
Position 72: 4.484906248806841e-09
Position 64: 4.1825995492340745e-09
Position 401: 4.1617426953806076e-09
Position 428: 2.7179034159622806e-09
Position 178: 2.1839571403750892e-09
Position 158: 5.853018143998901e-10
Position 445: 5.3756817735923375e-12
Position 635: 2.246167307859351e-13
