Gene = smg
index = 1880
Annotated 5SS: [1136 4891 5946]
Annotated 3SS: [2423 4947 6451]
SMsplice 5SS: [ 138 4891 5217]
SMsplice 3SS: [4733 4947 5279]
top_k =  1000
Partition function (log Z): -11.027656922688738

Sorted 5' Splice Sites (High to Low Probability):
Position 4891: 0.903944002058422
Position 5217: 0.6110289641825165
Position 138: 0.5852685154379242
Position 5537: 0.38452287255750967
Position 411: 0.12399292065074642
Position 724: 0.11836158837831438
Position 264: 0.07089482562702994
Position 728: 0.0552944909856905
Position 6280: 0.028300679659911905
Position 489: 0.01693282613428955
Position 1136: 0.016892349240209912
Position 6141: 0.012931312785085716
Position 5181: 0.010914052020733525
Position 2527: 0.007199435024932571
Position 154: 0.006972481103831869
Position 5946: 0.006935052354427421
Position 170: 0.006638705351381571
Position 2267: 0.006544320288334436
Position 6137: 0.0054845416177938654
Position 132: 0.004335194007979131
Position 1404: 0.003959739901093949
Position 4956: 0.0038994973359275115
Position 381: 0.0023968217259480494
Position 6980: 0.0022634605675429446
Position 2480: 0.0021062947478417355
Position 5954: 0.001829038769360321
Position 718: 0.0013102506323793674
Position 6768: 0.0011299311957118203
Position 2812: 0.001051007230492161
Position 4896: 0.0007920968941779153
Position 612: 0.00074634323350942
Position 2367: 0.00048337740637679637
Position 1170: 0.0004191532418909477
Position 5541: 0.00037655775620600414
Position 5385: 0.0003479175511964301
Position 2753: 0.00031787904853879605
Position 2096: 0.00031629030853069356
Position 2251: 0.0003159522187995975
Position 1215: 0.0003123965711405385
Position 2851: 0.0002899610769469898
Position 1928: 0.0002576449100324794
Position 118: 0.00025451908620887357
Position 128: 0.00024949566319506464
Position 158: 0.00024826876846242217
Position 2283: 0.00023200401573606985
Position 714: 0.00023034446551823084
Position 621: 0.00018807799074519016
Position 2860: 0.00017312372281863886
Position 2264: 0.00016036835783485206
Position 998: 0.00012427060757876334
Position 1354: 0.00010827570739543253
Position 222: 0.00010756337954255185
Position 3106: 9.128717709525825e-05
Position 5349: 7.679180873523165e-05
Position 2453: 6.56225524025284e-05
Position 5221: 6.358926065195373e-05
Position 26: 6.122514980392253e-05
Position 704: 5.1516590533848e-05
Position 1439: 4.894091857924595e-05
Position 2254: 3.7797482131158196e-05
Position 1050: 3.775876425942645e-05
Position 1164: 3.0300864751326425e-05
Position 557: 2.853379189943536e-05
Position 1299: 2.852910817537526e-05
Position 1166: 2.3419664741671105e-05
Position 176: 2.0434509490885185e-05
Position 521: 1.858002782615991e-05
Position 104: 1.6767542082702928e-05
Position 1238: 1.620641265975486e-05
Position 1987: 1.4425052633372709e-05
Position 532: 1.2860406886704753e-05
Position 655: 1.0440925608589126e-05
Position 537: 8.897333681743659e-06
Position 493: 7.985946531735333e-06
Position 209: 4.478209097377036e-06
Position 353: 3.585929345975067e-06
Position 710: 3.3554944797687738e-06
Position 20: 2.5019020469592095e-06
Position 450: 2.0165869636337087e-06
Position 969: 1.7129542252409057e-06
Position 1042: 1.5546457781814888e-06
Position 1508: 1.463070518723859e-06
Position 500: 1.2356790481400883e-06
Position 995: 1.1923419455633796e-06
Position 1419: 1.1742716691832272e-06
Position 554: 1.136586994934339e-06
Position 1147: 1.0658947455544838e-06
Position 156: 1.0609983026608956e-06
Position 90: 9.127358273213628e-07
Position 552: 9.018325642767812e-07
Position 1158: 7.216904307716937e-07
Position 111: 6.946283219725663e-07
Position 1917: 5.1489773626571e-07
Position 993: 4.24336231814265e-07
Position 1168: 3.4508870567170246e-07
Position 525: 3.0131530770328386e-07
Position 1726: 1.8463072251185333e-07
Position 787: 1.7904371238204242e-07
Position 326: 8.44721070047956e-08
Position 523: 3.876857082297536e-08
Position 716: 2.4965081191488002e-08
Position 530: 1.903232242448204e-08
Position 333: 1.8615013722631213e-08
Position 481: 1.7561566396168707e-08
Position 466: 4.53685170137778e-09
Position 469: 1.4277354316675345e-09
Position 659: 1.2081632947256807e-10
Position 657: 1.1199430117881191e-14
Position 643: 1.0486090584002552e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4947: 0.8182333433036952
Position 5279: 0.519743831688264
Position 4733: 0.2243302552135014
Position 4675: 0.20383913217233138
Position 5610: 0.14336019498390223
Position 4645: 0.12284535480259538
Position 2423: 0.12044166787090115
Position 6050: 0.09185224478387957
Position 6228: 0.05925161205760201
Position 7179: 0.05001574872070201
Position 5080: 0.043419448282509474
Position 2962: 0.0383792468000923
Position 4511: 0.035653184349147375
Position 5638: 0.03185578941073377
Position 5083: 0.028759308451395554
Position 2592: 0.02865529534211513
Position 5104: 0.02679724292740384
Position 6137: 0.026439108378907356
Position 4678: 0.026438326635429305
Position 5660: 0.02341149361064792
Position 4753: 0.021227236121199988
Position 4773: 0.019685702744426097
Position 6831: 0.019509979867461506
Position 4104: 0.01782027251339445
Position 5644: 0.017041065223940364
Position 6342: 0.015593661187487838
Position 6451: 0.014289014454950729
Position 6201: 0.014213649651926286
Position 4423: 0.013741012060934317
Position 6978: 0.013655846666445868
Position 7479: 0.012412067358053905
Position 5446: 0.012358403472351821
Position 3290: 0.011419378823975547
Position 5663: 0.010878851440893456
Position 7122: 0.008613888991494909
Position 3955: 0.007590446196584565
Position 5242: 0.006849085328577748
Position 755: 0.006572260922907415
Position 6189: 0.006533788393082851
Position 4200: 0.006018418436439971
Position 366: 0.0057719999400899285
Position 6169: 0.004914304587593671
Position 4357: 0.004716437887798187
Position 5748: 0.004645994811775404
Position 2158: 0.004281886744587063
Position 2480: 0.0038462169484097695
Position 6413: 0.003414526121161781
Position 587: 0.003386846339117679
Position 3465: 0.003364253829013961
Position 7034: 0.0032507403068193605
Position 4113: 0.0029263283075126162
Position 3686: 0.002916242966055516
Position 4477: 0.002690218270600434
Position 7174: 0.0026487110509363287
Position 5293: 0.0025715492181337795
Position 4291: 0.0023557635145570847
Position 5993: 0.002185199751076277
Position 7358: 0.001998286523038016
Position 3397: 0.001842568004559512
Position 2504: 0.0018012492406170345
Position 4225: 0.0014416388788948975
Position 5788: 0.0013796277207588927
Position 6592: 0.0013672878927199106
Position 2507: 0.0013333588715954425
Position 5194: 0.0011438020913120237
Position 5239: 0.0011219789200965142
Position 4960: 0.001004301134815772
Position 655: 0.0010012231559257596
Position 2071: 0.0009879304263043318
Position 4989: 0.0008807957417067909
Position 6908: 0.0008762986480253995
Position 5191: 0.0008616394124477339
Position 3952: 0.0008269631627607134
Position 7668: 0.0008239003745425293
Position 5443: 0.0008154503162702277
Position 1234: 0.0007925802450008616
Position 5745: 0.000623323738567024
Position 791: 0.0006111932317720533
Position 5380: 0.0005687232181228302
Position 2752: 0.0005106192116784003
Position 5290: 0.00042704567657042455
Position 2113: 0.000424285969571359
Position 488: 0.00039217061215806903
Position 5560: 0.0003898769183641112
Position 1532: 0.0003775716644783133
Position 1242: 0.0003760650447618561
Position 6059: 0.00037145527685389753
Position 313: 0.00033598111963552534
Position 855: 0.00030537485756672355
Position 2782: 0.0003013537339992043
Position 6088: 0.00028169370341910683
Position 3693: 0.0002810841783690268
Position 1261: 0.00022504463695099106
Position 4998: 0.0002231845282985347
Position 758: 0.00020286377594977705
Position 5771: 0.00020089598746796352
Position 201: 0.00017421021067371648
Position 5554: 0.00015825690578314604
Position 910: 0.00013703440947584076
Position 1018: 0.00011729005615928516
Position 388: 0.00011687840126577137
Position 380: 0.00011161237310213038
Position 300: 0.00010573001670709841
Position 1279: 9.325359299687235e-05
Position 222: 9.272141956389343e-05
Position 1060: 9.168614033574043e-05
Position 800: 8.656015810904845e-05
Position 181: 7.930503578167051e-05
Position 1621: 5.844743518593178e-05
Position 5260: 5.784232118867376e-05
Position 209: 4.862526030420239e-05
Position 425: 4.3904526430322984e-05
Position 942: 4.208143325040821e-05
Position 956: 3.9213710617031844e-05
Position 1508: 2.2920839512409772e-05
Position 263: 1.9282794925682092e-05
Position 889: 1.6636585342462934e-05
Position 1439: 1.4894448441761698e-05
Position 1010: 1.4738410924297855e-05
Position 699: 9.752539618754885e-06
Position 391: 7.81056452008109e-06
Position 2636: 6.71027939733792e-06
Position 2874: 6.705454548200032e-06
Position 453: 6.31514869055045e-06
Position 1339: 5.775729209640322e-06
Position 2484: 5.638165507555083e-06
Position 2359: 4.7546130716115034e-06
Position 1303: 4.154895929892692e-06
Position 1252: 3.990860752600668e-06
Position 1386: 3.937404328913244e-06
Position 1750: 3.823977578205743e-06
Position 761: 3.2916355799113447e-06
Position 2447: 3.187150477602665e-06
Position 2385: 3.1066479695745694e-06
Position 2450: 2.8692017232360605e-06
Position 1419: 1.0073300491910681e-06
Position 1416: 9.683225845404876e-07
Position 1489: 9.113977550043403e-07
Position 90: 8.178249787822666e-08
Position 170: 5.3363505326365777e-08
Position 590: 4.873170404313549e-08
Position 443: 3.109515265264366e-08
Position 764: 2.502457511374094e-08
Position 65: 2.0231154168107708e-08
Position 1078: 8.570434242409348e-09
Position 98: 5.589216789588641e-09
Position 111: 4.573329315204573e-09
Position 410: 3.401171149400517e-09
Position 402: 5.160084553161386e-10
Position 258: 1.9729666585415574e-10
Position 399: 7.704603301323202e-11
Position 118: 6.810990102946092e-11
Position 142: 1.6792297725539861e-12
Position 136: 1.7472006110819978e-16
