Gene = dre4
index = 1676
Annotated 5SS: [ 203  661 1026 2272 3196 3513 3731 3959]
Annotated 3SS: [ 396  725 1093 2328 3249 3576 3841 4394]
SMsplice 5SS: [ 203  661 1026 2272 3196 3513 3731 3959]
SMsplice 3SS: [ 396  725 1093 2328 3249 3576 3841 4394]
top_k =  1000
Partition function (log Z): 20.400673860348668

Sorted 5' Splice Sites (High to Low Probability):
Position 3513: 0.9996172342960995
Position 3196: 0.9959958662645815
Position 1026: 0.9908617903851363
Position 3731: 0.9818500947297326
Position 2272: 0.9604054923819264
Position 661: 0.9265273925653048
Position 203: 0.6048830098432276
Position 3959: 0.5602565751377631
Position 339: 0.3781689458088899
Position 4337: 0.1687642092346546
Position 1379: 0.15422377821310188
Position 2080: 0.07529208311124007
Position 2940: 0.024514424605208505
Position 3058: 0.01274100821609631
Position 2508: 0.01209895435894902
Position 314: 0.010997340904411172
Position 2624: 0.009606944752609056
Position 1688: 0.007862890458591553
Position 2915: 0.005087388958697568
Position 3062: 0.004776030388855428
Position 1269: 0.004520842729394667
Position 2276: 0.004099764998421493
Position 4013: 0.004083048932303017
Position 2911: 0.0034759432974002485
Position 311: 0.0030050507273545984
Position 626: 0.0022530768763996526
Position 2844: 0.002182649439674524
Position 1479: 0.0020813169412804223
Position 3880: 0.0018885993263003695
Position 2894: 0.001764663314041307
Position 983: 0.0017424089547140545
Position 285: 0.0011468581591945488
Position 869: 0.001064604115468614
Position 3926: 0.0009781444815409545
Position 2635: 0.000929706273038202
Position 1337: 0.0008886345526339835
Position 1589: 0.0007460241985314111
Position 266: 0.0006976155674227541
Position 2366: 0.0006262455970967313
Position 3772: 0.0005137496596352561
Position 2270: 0.0005120381945863729
Position 2417: 0.00044802151045255083
Position 1277: 0.0004475592365491069
Position 3053: 0.00044303164111342643
Position 4066: 0.0004223071035285031
Position 3759: 0.00040123491469823126
Position 649: 0.0003850637190359072
Position 1991: 0.00035737896086566947
Position 4347: 0.00033996088359260413
Position 207: 0.0003325618999625924
Position 2978: 0.00032733741170329784
Position 1484: 0.00032583407401444117
Position 1682: 0.00032527964992299854
Position 543: 0.00032113743650714395
Position 219: 0.0003162721043861485
Position 3893: 0.00031065563512750393
Position 2117: 0.0002760442407154069
Position 1271: 0.00024718431252027524
Position 561: 0.00024249373956945912
Position 4128: 0.00023918255983861297
Position 477: 0.00022978702510833562
Position 4530: 0.00022533706984994862
Position 3179: 0.00020720866880617658
Position 2471: 0.00020045068562896245
Position 541: 0.0001983317680503122
Position 4061: 0.00019650611722276298
Position 830: 0.00019372922500447804
Position 2710: 0.00019213422114516707
Position 4588: 0.00018721964730699235
Position 1710: 0.00018006480652179414
Position 2069: 0.0001651389933946607
Position 1303: 0.00016386898638658158
Position 1241: 0.00015999922769890522
Position 3718: 0.00015045813947543648
Position 1712: 0.0001474305883423204
Position 2609: 0.00014683091748562995
Position 4539: 0.00014370401239502306
Position 4227: 0.0001410030762294554
Position 163: 0.00013808298399828353
Position 4221: 0.00012830126181756832
Position 962: 0.00012465862918314863
Position 1604: 0.00011393160969591617
Position 1150: 0.00011209131859510255
Position 2281: 0.0001094365108399296
Position 2104: 9.968031358591783e-05
Position 4173: 9.532775705753453e-05
Position 1231: 9.334069111116467e-05
Position 863: 8.798880691974058e-05
Position 342: 8.571140653571318e-05
Position 665: 8.052190554974432e-05
Position 4091: 7.50831451880286e-05
Position 3008: 6.93664144727608e-05
Position 3475: 6.470278755900627e-05
Position 4680: 6.268898714263407e-05
Position 460: 5.620316006575469e-05
Position 3963: 5.4601848085664177e-05
Position 4576: 5.2915877258265777e-05
Position 1509: 4.503875164387194e-05
Position 4251: 3.7431819989545734e-05
Position 2048: 3.7272360788379246e-05
Position 2090: 3.6294295772581626e-05
Position 3200: 3.106719367169142e-05
Position 3146: 3.0894692525544925e-05
Position 1982: 3.0409671975402348e-05
Position 1528: 3.024986649232077e-05
Position 1429: 3.0114030308381368e-05
Position 4118: 2.901549659559408e-05
Position 926: 2.6263228754742263e-05
Position 454: 2.3851174945499882e-05
Position 4204: 2.1565080392185128e-05
Position 211: 2.092357364561365e-05
Position 1306: 1.985620076547539e-05
Position 1161: 1.975444318865231e-05
Position 4683: 1.8551729450924464e-05
