Gene = ppk7
index = 1846
Annotated 5SS: [ 978 1176 1287 1591]
Annotated 3SS: [1042 1232 1347 1693]
SMsplice 5SS: [ 978 1591]
SMsplice 3SS: [1406 1693]
top_k =  1000
Partition function (log Z): -5.203568802457411

Sorted 5' Splice Sites (High to Low Probability):
Position 978: 0.6817155598458241
Position 1591: 0.6691385674024715
Position 1287: 0.6342547325102704
Position 1176: 0.630390159221611
Position 201: 0.18253843470470907
Position 1624: 0.06608776458389296
Position 1595: 0.04995123279075041
Position 965: 0.01888936464075891
Position 224: 0.014535242458093444
Position 463: 0.0071195492515537485
Position 435: 0.007044312164672069
Position 1291: 0.004532359056932938
Position 1490: 0.00249476041566134
Position 1133: 0.0020634269968352824
Position 1548: 0.001972450394369038
Position 756: 0.0012092843875652212
Position 1104: 0.0009478817806802273
Position 276: 0.000545326518323828
Position 1331: 0.0004821582878776877
Position 1578: 0.00044052914725860955
Position 1645: 0.00043870328711518257
Position 1385: 0.00039222785258748725
Position 279: 0.00036001988247495476
Position 945: 0.0002667365272244909
Position 1184: 0.00019712951558369042
Position 228: 0.00014684428308967673
Position 721: 0.00014292476509962968
Position 222: 0.00011699928949736285
Position 993: 0.00011271571271652926
Position 982: 0.00010955172536278883
Position 1233: 0.00010779185042656441
Position 377: 0.0001066945668399511
Position 534: 0.00010017776933108678
Position 300: 8.580750812414287e-05
Position 1631: 8.209808617445672e-05
Position 1812: 7.215865960165218e-05
Position 473: 7.11251439657965e-05
Position 1126: 6.849286486751027e-05
Position 728: 6.788240896946265e-05
Position 1108: 4.306603261909604e-05
Position 1389: 4.282077051129393e-05
Position 1843: 4.031823015711137e-05
Position 293: 3.616559711423103e-05
Position 969: 3.525990453700555e-05
Position 985: 3.3570686897698354e-05
Position 77: 3.123171909730532e-05
Position 205: 2.9582486173146994e-05
Position 736: 2.4890679436358694e-05
Position 1165: 2.3245722222132026e-05
Position 1521: 1.8605496776910348e-05
Position 1069: 1.7623038306311645e-05
Position 834: 1.713932454548012e-05
Position 321: 1.5214450858782265e-05
Position 537: 1.1465963105663293e-05
Position 1085: 1.0338164319450714e-05
Position 849: 9.83549616535035e-06
Position 1297: 7.653296273379598e-06
Position 1196: 6.9993674253674625e-06
Position 1219: 6.670232408220309e-06
Position 1566: 6.240607963861271e-06
Position 1693: 4.995462810683853e-06
Position 154: 4.436852500424545e-06
Position 191: 4.385007598751347e-06
Position 166: 3.6479777665879587e-06
Position 1421: 3.4927822554672182e-06
Position 183: 3.2960995261793426e-06
Position 647: 3.1343774413179933e-06
Position 1267: 1.6872527594346547e-06
Position 9: 1.188741029416064e-06
Position 1114: 6.606465945878412e-07
Position 519: 5.351667811216466e-07
Position 710: 4.749380141758852e-07
Position 912: 4.4953874784028987e-07
Position 760: 7.174047502928198e-08
Position 61: 5.74640251948217e-08
Position 584: 1.8182291560473403e-08
Position 762: 9.348935955727495e-09
Position 1488: 4.1496568387606315e-10
Position 866: 7.583634510644754e-11
Position 851: 7.209842928652812e-11
Position 828: 1.600539690058431e-13
Position 873: 1.589639552123738e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1232: 0.6554322736537881
Position 1406: 0.5987158686390345
Position 1693: 0.46857407386362093
Position 1042: 0.38237093699259683
Position 1347: 0.27631658535728637
Position 1679: 0.1574920147600428
Position 1742: 0.15225985296662808
Position 272: 0.09393960583063513
Position 529: 0.08799418072813874
Position 1114: 0.02636950078475099
Position 1108: 0.019612059937678897
Position 1258: 0.010883082629777139
Position 1697: 0.010543392410520496
Position 473: 0.009230448568764628
Position 1008: 0.007780734380251251
Position 1652: 0.005331317365503208
Position 533: 0.0033339984383620306
Position 1069: 0.002505836863977064
Position 1456: 0.0020284696059411507
Position 1056: 0.0019226288266097943
Position 773: 0.0018015818516969406
Position 1660: 0.001292524801296546
Position 1079: 0.0010025699563457496
Position 1382: 0.0005837210255603066
Position 1889: 0.0004183225830495019
Position 1923: 0.00035431674088406566
Position 497: 0.0002033340782370124
Position 799: 0.000177082593634871
Position 1126: 0.00017047788714229708
Position 634: 0.00016616204197809504
Position 1561: 0.00016069924754269282
Position 400: 0.0001416816529090346
Position 1989: 9.598439845469499e-05
Position 818: 8.30613932875241e-05
Position 1123: 7.369978486260605e-05
Position 1379: 4.965253016956732e-05
Position 1811: 4.6282837941179593e-05
Position 1060: 4.584857371160386e-05
Position 1294: 3.5576131599785214e-05
Position 1776: 3.4175653779350614e-05
Position 1830: 3.38604126278304e-05
Position 1654: 3.330201255753289e-05
Position 416: 3.260432855576622e-05
Position 782: 3.086059595763743e-05
Position 1538: 2.7700986926801916e-05
