Gene = atilla
index = 1614
Annotated 5SS: [ 343 1083]
Annotated 3SS: [ 911 2115]
SMsplice 5SS: [ 343 1083]
SMsplice 3SS: [ 911 2115]
top_k =  1000
Partition function (log Z): -2.6782999325260586

Sorted 5' Splice Sites (High to Low Probability):
Position 1083: 0.9348991892040932
Position 343: 0.8070656530718576
Position 611: 0.263527283515324
Position 1213: 0.03365991857897407
Position 845: 0.030696893417228865
Position 1365: 0.023682654076867492
Position 1252: 0.019786670350766835
Position 381: 0.012610485225607199
Position 606: 0.011053645889337204
Position 1307: 0.010678663992038966
Position 1292: 0.009600828385088933
Position 481: 0.00818501260708844
Position 421: 0.00759648524884607
Position 781: 0.0058466546485375906
Position 815: 0.0054041242283883306
Position 1701: 0.005315801963603018
Position 1274: 0.003544583081293899
Position 1711: 0.0023320509105444445
Position 1283: 0.0016397163832732916
Position 223: 0.00154429488453225
Position 155: 0.001357658795099229
Position 1070: 0.0013120102496526204
Position 211: 0.0012876794947520615
Position 1060: 0.001160941980760217
Position 1541: 0.0010731297724696379
Position 1704: 0.0008622733573126469
Position 204: 0.0008270871465002855
Position 1480: 0.0008182305786861451
Position 1776: 0.000762386680518971
Position 201: 0.0007141763288039675
Position 1907: 0.000540595220804873
Position 2359: 0.00046772922212213417
Position 1917: 0.00041059311278093954
Position 266: 0.0003845912806517949
Position 2271: 0.0003678710217921068
Position 659: 0.00036417784244450384
Position 347: 0.0003514010945494695
Position 111: 0.00029911203144412755
Position 1358: 0.0002819701605013795
Position 300: 0.00021023496501614068
Position 1634: 0.0002075560425682907
Position 1331: 0.00019999181665848146
Position 340: 0.0001992655276074858
Position 1735: 0.00018229983348741995
Position 1939: 0.00018180032163101395
Position 738: 0.000162273579663794
Position 763: 0.00014527828799089975
Position 1755: 0.00014234311264050965
Position 426: 0.00013381403842240748
Position 397: 0.00011978702082305793
Position 2361: 0.00011839978076872536
Position 1596: 9.610281547966205e-05
Position 1608: 6.884523756241297e-05
Position 171: 6.552501654801156e-05
Position 1087: 5.664661663184876e-05
Position 2205: 4.909960109845986e-05
Position 164: 4.070083973563701e-05
Position 1477: 3.952306106040389e-05
Position 1384: 3.356600477583738e-05
Position 1550: 2.6589283987749812e-05
Position 26: 2.5035522733532458e-05
Position 14: 2.155931174848524e-05
Position 649: 1.9851520544633514e-05
Position 1394: 1.923947338175492e-05
Position 712: 1.6463493265009067e-05
Position 428: 1.4663821422927316e-05
Position 1555: 1.1939852057769144e-05
Position 558: 1.1358838714221082e-05
Position 674: 1.1040260526417759e-05
Position 324: 7.83089399495336e-06
Position 2187: 7.434807306451235e-06
Position 1014: 6.2744933581378305e-06
Position 550: 6.2619410235100786e-06
Position 39: 6.2216082855824395e-06
Position 1102: 6.213899838228415e-06
Position 102: 5.3719445565796674e-06
Position 1219: 5.176367921331541e-06
Position 2376: 4.095190361162714e-06
Position 413: 3.119120384133631e-06
Position 2318: 2.6365652720793997e-06
Position 744: 1.9229196918986556e-06
Position 82: 1.783741689750149e-06
Position 2230: 1.453764623189259e-06
Position 406: 1.2932868978998287e-06
Position 1502: 1.2693735750271504e-06
Position 270: 1.2254893407207427e-06
Position 1526: 7.611062388712676e-07
Position 1073: 3.5619838007218063e-07
Position 1052: 8.146707455642711e-08
Position 326: 7.627703281260349e-08
Position 75: 4.047951902924459e-08
Position 309: 2.8121149547982786e-08
Position 695: 3.780823537233308e-09
Position 698: 2.2199043886501654e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2115: 0.9845728901479549
Position 911: 0.6275540598276731
Position 681: 0.22306820121517865
Position 515: 0.10566375728083754
Position 480: 0.07780356968098054
Position 1133: 0.07600042522848466
Position 1193: 0.02876570137242163
Position 406: 0.014466740312789866
Position 695: 0.013265715052384235
Position 424: 0.010405879800190579
Position 638: 0.009137184635461456
Position 1574: 0.006683206767752904
Position 266: 0.004064798486921402
Position 433: 0.003482904209364948
Position 457: 0.0034767393922072263
Position 934: 0.003303060625093696
Position 709: 0.003108695601903848
Position 759: 0.002378162889893062
Position 967: 0.002215359522565307
Position 2005: 0.0017700355433466096
Position 1863: 0.0016011225984591542
Position 1676: 0.0014343198046332713
Position 1432: 0.0012198309643533113
Position 201: 0.0011692504127056376
Position 413: 0.0011374261049278986
Position 1828: 0.0009955582408319606
Position 1516: 0.0008781227082591149
Position 2424: 0.000863200917275141
Position 1014: 0.000614709051420765
Position 550: 0.0006046993241272526
Position 738: 0.0005112243822561322
Position 925: 0.00043007815686890553
Position 1173: 0.0003104809786381358
Position 973: 0.0002655816513244266
Position 610: 0.00017682314223190613
Position 1304: 0.00016100952959218861
Position 1971: 0.000140958497808355
Position 1135: 0.00013665035487700174
Position 1600: 0.00012552638526204388
Position 2197: 0.00010283439271652983
Position 2343: 9.570806101190951e-05
Position 1781: 7.69211004100117e-05
Position 1930: 7.560062070574492e-05
Position 1286: 5.9995989901789314e-05
Position 1750: 5.523701557594544e-05
Position 1252: 5.1806132862524685e-05
Position 2256: 4.8289781373757626e-05
Position 1477: 4.575901433682937e-05
Position 860: 4.3901891112017637e-05
Position 723: 3.1995012535118845e-05
Position 1024: 2.828785386379194e-05
Position 2171: 2.74576380099243e-05
Position 102: 2.6122455343521885e-05
Position 2168: 2.178920408790591e-05
Position 711: 2.1047836957010737e-05
Position 300: 1.988751505731132e-05
Position 1728: 1.8551739675667964e-05
Position 822: 1.757385005037924e-05
Position 209: 1.7445770600695267e-05
Position 1492: 1.4229343747429825e-05
Position 2017: 1.2993855884686572e-05
Position 2383: 1.2469630883066302e-05
Position 1039: 1.1587054530467518e-05
Position 1048: 1.1275932238927536e-05
Position 1361: 9.903094898167283e-06
Position 1374: 9.732254136982837e-06
Position 1747: 9.621917193283369e-06
Position 772: 9.518586959691432e-06
Position 340: 9.418207592924281e-06
Position 1623: 9.117699126848559e-06
Position 1538: 8.24956341907371e-06
Position 1059: 4.812781831193673e-06
Position 1768: 4.3158127098989456e-06
Position 1606: 3.1132633636233105e-06
Position 2275: 2.9422822130149513e-06
Position 2386: 2.3690274736766236e-06
Position 1520: 2.2906490682953674e-06
Position 1442: 2.247933637148701e-06
Position 2014: 2.1248076223715348e-06
Position 122: 1.8275395444674544e-06
Position 1704: 1.7465521408227887e-06
Position 1541: 1.6047738608854104e-06
Position 1438: 1.5402624663550628e-06
Position 1341: 1.3185594423423167e-06
Position 1292: 1.2690762055099143e-06
Position 155: 1.169465412129585e-06
Position 111: 1.0410366790855783e-06
Position 381: 9.336317661865718e-07
Position 781: 4.0588372508743306e-07
Position 397: 3.0755905877277686e-07
Position 1283: 1.4187126653627122e-07
Position 803: 1.343670225588542e-07
Position 719: 1.114771440762189e-07
Position 1195: 5.993314097211878e-08
Position 1318: 3.5773438196883504e-08
Position 1203: 3.083070365531683e-08
Position 82: 2.5446922266272057e-08
Position 1080: 1.3630854932604253e-08
Position 1052: 1.0964830213745147e-08
Position 169: 9.130578653520484e-09
Position 1069: 8.588419914538899e-09
Position 347: 1.183154005530108e-09
Position 124: 7.853633732224436e-11
Position 119: 1.4430040299632466e-12
