Gene = Galt
index = 1180
Annotated 5SS: [363 673 948]
Annotated 3SS: [ 502  741 1024]
SMsplice 5SS: [363 673 948]
SMsplice 3SS: [ 502  741 1024]
top_k =  1000
Partition function (log Z): 0.15371229724737362

Sorted 5' Splice Sites (High to Low Probability):
Position 948: 0.9914085506538288
Position 363: 0.9603086316173707
Position 673: 0.9371777597495313
Position 1283: 0.01367285077495605
Position 99: 0.0087814443472465
Position 264: 0.004030874389081293
Position 454: 0.0027473662335900256
Position 367: 0.0017809213564468993
Position 966: 0.0016208668194043808
Position 1064: 0.0016149238807409468
Position 1578: 0.0012303373912578494
Position 1695: 0.0009332014457953027
Position 246: 0.0009108525676518819
Position 349: 0.0008456725546476202
Position 1237: 0.0007436492118614157
Position 136: 0.0004489133168820601
Position 952: 0.00039727482256012616
Position 1058: 0.00037744452306670697
Position 1421: 0.0003487476638452797
Position 378: 0.0003284573059154058
Position 360: 0.00029086228794591713
Position 440: 0.00028014478634360283
Position 418: 0.0002762723897450621
Position 1293: 0.00023509062847398808
Position 295: 0.00019883749351266614
Position 459: 0.00016376859368556014
Position 652: 0.00011647836210009597
Position 1287: 0.00011223189179252565
Position 284: 0.00010953151102269271
Position 1068: 0.00010036898202965979
Position 1640: 9.633876403025296e-05
Position 315: 8.852849092250821e-05
Position 402: 7.610583219516619e-05
Position 1290: 6.927920138467085e-05
Position 1571: 6.407514212014786e-05
Position 16: 5.526878072902191e-05
Position 1563: 3.670230998501246e-05
Position 584: 3.56450309303471e-05
Position 1679: 3.5200688541227345e-05
Position 425: 2.4451751423338093e-05
Position 934: 2.0547287272742014e-05
Position 1650: 1.893569847463154e-05
Position 871: 1.2754906192886069e-05
Position 931: 1.1759582837089288e-05
Position 331: 1.0838487481478665e-05
Position 1701: 9.615844446096838e-06
Position 876: 9.587858989771948e-06
Position 730: 7.377316627772408e-06
Position 917: 7.315670962628908e-06
Position 802: 5.947688219095348e-06
Position 721: 5.448793128574626e-06
Position 702: 4.88587899375907e-06
Position 796: 4.339640232793055e-06
Position 1263: 3.6114492004073238e-06
Position 642: 3.0639952093481315e-06
Position 1462: 2.561585252897945e-06
Position 298: 2.4205746194242963e-06
Position 719: 2.3691813738385014e-06
Position 579: 2.241263230148364e-06
Position 1230: 1.9477353174759386e-06
Position 805: 1.913833486919202e-06
Position 1136: 1.344290510732886e-06
Position 353: 1.1472349555184058e-06
Position 1103: 1.1176153343097869e-06
Position 837: 1.111541018611251e-06
Position 937: 1.0015468460476432e-06
Position 1180: 9.849700520196915e-07
Position 1663: 4.4952168804260846e-07
Position 771: 4.4739540721178016e-07
Position 1661: 3.666699251261603e-07
Position 1441: 3.516722803014518e-07
Position 66: 3.154823885225067e-07
Position 769: 2.69699501206797e-07
Position 544: 1.680412495368363e-07
Position 550: 1.5876298391095682e-07
Position 518: 7.065415653065836e-08
Position 493: 6.664958354588752e-08
Position 857: 5.423919005924672e-08
Position 279: 4.288655826574789e-08
Position 528: 1.7434598359504974e-08
Position 552: 1.050520659135413e-08
Position 1145: 2.97047679744994e-09
Position 1025: 2.5340103216224997e-09
Position 1186: 1.6567225921031311e-09
Position 1105: 8.350794456278878e-10
Position 1037: 4.99417022481357e-10
Position 811: 1.75521402882943e-10
Position 1433: 1.3423054189996073e-10
Position 1439: 9.173562037877924e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1024: 0.9925710814563177
Position 502: 0.9619311884114329
Position 741: 0.9164711249235475
Position 440: 0.013447309181960748
Position 843: 0.011768602081625985
Position 1374: 0.009056244816964971
Position 777: 0.0053525283274336935
Position 1130: 0.004473306388335132
Position 1439: 0.004053268623792423
Position 172: 0.002976020680860536
Position 1628: 0.001999184505811145
Position 550: 0.001101866402330981
Position 1757: 0.0010632626502444535
Position 1352: 0.0009669425606859612
Position 847: 0.0009513885688290865
Position 1406: 0.0006739855989090129
Position 1073: 0.0006482600952352267
Position 1507: 0.0004627546472710517
Position 263: 0.00040609173964428795
Position 1033: 0.0003362011807840902
Position 231: 0.0001774277086138729
Position 1379: 0.00016563241295235084
Position 193: 0.00014648791051219962
Position 759: 0.0001115460774589908
Position 196: 0.00011012092796471208
Position 1704: 9.460113628481766e-05
Position 1051: 8.755766059009839e-05
Position 162: 8.477984211904208e-05
Position 234: 7.483600362278134e-05
Position 1421: 6.532357249627606e-05
Position 709: 5.759891010930364e-05
Position 1632: 5.212605011506524e-05
Position 588: 5.049330667668931e-05
Position 298: 3.690372789791871e-05
Position 591: 2.7443118783981404e-05
Position 97: 2.115110286227434e-05
Position 1058: 2.0436407110204847e-05
Position 202: 2.0073869806872418e-05
Position 1175: 1.8949246325957574e-05
Position 1734: 1.613386122102587e-05
Position 349: 1.59814146723675e-05
Position 917: 1.564420584262818e-05
Position 504: 1.5135514313232375e-05
Position 922: 1.447379896850785e-05
Position 240: 1.3719830870089647e-05
Position 1473: 1.2316849804427206e-05
Position 402: 1.1711372229231958e-05
Position 1088: 1.1428516640985674e-05
Position 1037: 8.46578937596243e-06
Position 1721: 5.7544613493848935e-06
Position 325: 5.637787263417466e-06
Position 1172: 5.576570441849727e-06
Position 1571: 5.1100814804794505e-06
Position 1741: 4.898419693242057e-06
Position 594: 4.750668512701435e-06
Position 295: 4.338668468484577e-06
Position 1674: 4.237407299846254e-06
Position 1712: 4.087789619550539e-06
Position 979: 3.4132664166132584e-06
Position 205: 2.779771456418865e-06
Position 1409: 2.5993392848404172e-06
Position 148: 2.144206628761029e-06
Position 801: 1.7727493051210006e-06
Position 331: 1.2288900463415786e-06
Position 1082: 1.2008497271430385e-06
Position 976: 7.836300560289144e-07
Position 1639: 6.461772213810447e-07
Position 1247: 6.067038600106112e-07
Position 145: 4.7186921596852533e-07
Position 659: 3.707951191211803e-07
Position 360: 3.5011446657347567e-07
Position 1208: 2.8452647388382137e-07
Position 366: 1.9143405376181177e-07
Position 1693: 1.2763025113980014e-07
Position 597: 9.888076824247093e-08
Position 243: 9.051396372510883e-08
Position 378: 5.823600037626659e-08
Position 118: 5.455513867039414e-08
Position 677: 2.981767945570259e-08
Position 315: 2.7453683181162438e-08
Position 127: 1.8619892971980818e-08
Position 606: 1.7068200633429418e-08
Position 612: 1.506197374231186e-08
Position 139: 1.2647021593457902e-08
Position 603: 6.5913196083477515e-09
Position 761: 5.1769877293907645e-09
Position 375: 1.3537275184318494e-09
Position 1092: 3.6176653600147657e-10
Position 1178: 3.238236331840279e-10
Position 131: 6.18148108756719e-11
Position 122: 2.67969650873849e-12
Position 99: 2.0832334463830386e-12
Position 129: 2.069304011971577e-12
Position 103: 2.044435677873766e-13
Position 120: 1.462355822370068e-21
