Gene = Smg5
index = 1507
Annotated 5SS: [ 455  881 2587 4030 4519]
Annotated 3SS: [ 729  943 2679 4359 4597]
SMsplice 5SS: [ 636  881 2587 4030 4519]
SMsplice 3SS: [ 729  943 2679 4359 4597]
top_k =  1000
Partition function (log Z): 10.571534234568912

Sorted 5' Splice Sites (High to Low Probability):
Position 2587: 0.998442829311108
Position 4519: 0.9981488513638536
Position 4030: 0.9698633254206859
Position 881: 0.9151303679720856
Position 636: 0.3493823462334487
Position 264: 0.2647894937279535
Position 282: 0.21951621923221187
Position 3201: 0.07732191165840356
Position 1101: 0.07603657772269003
Position 864: 0.04369657536850375
Position 2173: 0.03929682232938998
Position 894: 0.03899704284662526
Position 2969: 0.03525140665067406
Position 649: 0.021887969007960667
Position 2862: 0.021056071134550627
Position 679: 0.019214337784586373
Position 557: 0.017567799262643465
Position 512: 0.010737476814776884
Position 1089: 0.009340987314873164
Position 999: 0.009100478321056205
Position 4227: 0.009012953177439489
Position 2163: 0.008765389880276883
Position 1585: 0.008365512485021437
Position 3165: 0.008334388268404276
Position 457: 0.006951816326548804
Position 212: 0.006195869052283998
Position 453: 0.005797472582570304
Position 660: 0.005654694838627071
Position 1110: 0.004991316865510718
Position 455: 0.004754507064137621
Position 3231: 0.004687670463527052
Position 4924: 0.004610146564710836
Position 4783: 0.004591216365109986
Position 4050: 0.004346840641439328
Position 670: 0.0039149462695884625
Position 4864: 0.003576977947602613
Position 1295: 0.0032679351076719885
Position 2802: 0.0029656621173475986
Position 3990: 0.0028451604906720492
Position 5432: 0.002515118969282991
Position 604: 0.0022475198945926594
Position 5618: 0.0021457372911479968
Position 640: 0.0021222538560372907
Position 2087: 0.0021167373722438404
Position 4274: 0.0018155960582814075
Position 2302: 0.001792262161042979
Position 886: 0.0017406871481521974
Position 4073: 0.00171063812789326
Position 1256: 0.0017051313781444098
Position 2955: 0.0015663308485896487
Position 333: 0.001225082491740368
Position 3364: 0.0011274466889426794
Position 447: 0.0010801369884562864
Position 2121: 0.0010252256838295898
Position 5232: 0.0009984685617079768
Position 4176: 0.0009376651370435007
Position 3221: 0.0008553978512528815
Position 3205: 0.0008480563785504009
Position 4701: 0.0008073871104427512
Position 5291: 0.0007044383477846357
Position 5625: 0.0006994171593502239
Position 1526: 0.0006651648922113524
Position 2994: 0.0005696039522555829
Position 5142: 0.0005682809080274535
Position 5032: 0.000561553024140403
Position 5446: 0.0005531513755916307
Position 185: 0.0005504692650225918
Position 1968: 0.000547868825382808
Position 1085: 0.0005177106544251595
Position 4523: 0.0004554575009466375
Position 3104: 0.0004504874938028813
Position 506: 0.0004434378547490692
Position 672: 0.0004215368071129264
Position 161: 0.00041828710650488265
Position 371: 0.00030546988792368396
Position 995: 0.0002983082922305324
Position 5383: 0.00026627530478714383
Position 1723: 0.0002448536112098991
Position 2925: 0.00024176218113940412
Position 1637: 0.00022124363522031768
Position 1933: 0.00021644892196618474
Position 2141: 0.00020784819554245767
Position 3216: 0.00019796530648110032
Position 289: 0.00019650661766345786
Position 169: 0.00017822676236081293
Position 3353: 0.00017392703625237205
Position 1580: 0.00016526584592245212
Position 4054: 0.00012721856094541882
Position 2118: 0.00012576801478955075
Position 4480: 0.00012468843668472717
Position 188: 0.00010852870359179385
Position 5147: 0.00010693320685527702
Position 1149: 0.00010606770933113822
Position 2129: 0.0001054547555673222
Position 2789: 0.00010326295326010157
Position 2763: 9.170318236061938e-05
Position 2744: 9.142285621164245e-05
Position 5456: 9.132176990242336e-05
Position 4066: 8.740285697744773e-05
Position 2787: 8.468675986074404e-05
Position 712: 7.954861013334615e-05
Position 1407: 7.856067409775183e-05
Position 1518: 7.396300668815297e-05
Position 1396: 7.221702402841626e-05
Position 4034: 7.049206913114126e-05
Position 3876: 6.913101047114855e-05
Position 3841: 6.896870465341127e-05
Position 3378: 6.456373369791942e-05
Position 4159: 6.425589617274067e-05
Position 1123: 6.366591343980632e-05
Position 3336: 6.247526647031962e-05
Position 4974: 6.0452864076108594e-05
Position 4189: 5.816663521397756e-05
Position 399: 5.487946399426996e-05
Position 510: 5.1796993386718875e-05
Position 4279: 4.998303111471417e-05
Position 3921: 4.995635981842944e-05
Position 4850: 4.5404050708498064e-05
Position 642: 4.424202645737582e-05
Position 3514: 4.289590713155623e-05
Position 504: 4.069242966088154e-05
Position 1172: 3.848006433680681e-05
Position 586: 3.78313190820383e-05
Position 1136: 3.739818256817539e-05
Position 2742: 3.234463011913751e-05
Position 3613: 3.023182341859759e-05
Position 719: 3.0118118660570985e-05
Position 4564: 3.0107979652819554e-05
Position 2108: 2.9274601108665456e-05
Position 461: 2.85809021281422e-05
Position 1409: 2.5167189183933064e-05
Position 3918: 2.48242876074459e-05
Position 5595: 2.415431588288087e-05
Position 2739: 2.401345854281393e-05
Position 990: 2.2984894180100768e-05
Position 1386: 2.21457489918446e-05
Position 4004: 2.1052024620729237e-05
Position 3978: 2.034067738965747e-05
Position 4672: 1.997172175586647e-05
Position 3004: 1.7874485169302894e-05
Position 5145: 1.630869575282667e-05
Position 299: 1.557594014966594e-05
Position 1047: 1.5490947384007184e-05
Position 888: 1.4579953753472213e-05
Position 2910: 1.4579846884464958e-05
Position 3517: 1.4213538605061117e-05
Position 4566: 1.3556768750393098e-05
Position 5237: 1.3419168590161823e-05
Position 2766: 1.3140148611102727e-05
Position 523: 1.1354191330241327e-05
Position 516: 1.1222814063899071e-05
Position 2591: 1.0102056602481707e-05
Position 92: 9.269946889405286e-06
Position 459: 8.735791061188856e-06
Position 3839: 8.339971375183902e-06
Position 3942: 8.180972754790507e-06
Position 4707: 7.907810484167358e-06
Position 5481: 7.73277361572225e-06
Position 3983: 6.399504209514502e-06
Position 4693: 6.221584286486828e-06
Position 1647: 5.855433550497913e-06
Position 3936: 5.525925388242011e-06
Position 907: 5.455794486925742e-06
Position 3939: 5.091101412028274e-06
Position 5453: 4.526018768728344e-06
Position 4943: 4.38568836975166e-06
Position 5542: 4.359245870752992e-06
Position 3664: 4.069061985479507e-06
Position 2730: 4.027665370927597e-06
Position 5041: 3.792809512133329e-06
Position 68: 3.7734684334881706e-06
Position 1447: 3.72694424970252e-06
Position 2630: 3.3578813399041935e-06
Position 2734: 3.25895147524773e-06
Position 2843: 2.3845481380920197e-06
Position 5556: 2.0328472815824924e-06
Position 4571: 1.0412248354591603e-06
Position 5755: 5.655496153565244e-07
Position 747: 3.7696852946472873e-07
Position 3108: 3.227639717425777e-07
Position 1649: 1.4950250334977864e-07
Position 788: 6.00466936208618e-08
Position 3334: 3.560565818703436e-08
Position 900: 2.3626224245194205e-08
Position 729: 1.9903293720721687e-08
Position 5114: 1.7051733914028698e-08
Position 2423: 1.6868770530913025e-08
Position 898: 1.197975059764249e-08
Position 4932: 1.07058948038345e-08
Position 4401: 1.0559845231736768e-08
Position 4433: 1.0383807367964093e-08
Position 1771: 9.396597850996476e-09
Position 1055: 8.793642668017763e-09
Position 2342: 7.827744173611281e-09
Position 1115: 7.806204219284207e-09
Position 1010: 7.51233498654097e-09
Position 1840: 6.141319505574921e-09
Position 5184: 6.115812809603647e-09
Position 4569: 5.847278726913358e-09
Position 1321: 3.716184075873204e-09
Position 4574: 2.6317156652027053e-09
Position 2310: 2.4701025655245406e-09
Position 4459: 2.1722130469311484e-09
Position 1992: 2.116210224844815e-09
Position 4696: 1.9096647711396458e-09
Position 5075: 4.4507500088756525e-10
Position 2192: 2.3387328904784296e-10
Position 4601: 2.1967996081116388e-10
Position 4417: 2.0673371787818164e-10
Position 2028: 1.6605621479240123e-10
Position 817: 5.613524006081919e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4359: 0.9901197683475226
Position 943: 0.9733057133382371
Position 4597: 0.9260594801610635
Position 729: 0.9257057641681649
Position 2679: 0.742978760987592
Position 2689: 0.24460500072362523
Position 3290: 0.06764747662290398
Position 1321: 0.05683306366506691
Position 4632: 0.053500705110597666
Position 2227: 0.051642472048945114
Position 2530: 0.0469447301541592
Position 3028: 0.03335442922423028
Position 2219: 0.00954325999324
Position 5329: 0.009414099302747454
Position 5550: 0.00899956068510361
Position 3407: 0.008987786327535071
Position 3791: 0.008856225142538247
Position 5525: 0.008752538557945864
Position 3272: 0.008749127319174942
Position 1476: 0.007620291562959984
