Gene = Pfdn1
index = 1374
Annotated 5SS: [172 411]
Annotated 3SS: [267 479]
SMsplice 5SS: [183 411]
SMsplice 3SS: [267 479]
top_k =  1000
Partition function (log Z): -4.126651218537469

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.9878964362483428
Position 172: 0.701842502358603
Position 30: 0.004058429793681267
Position 453: 0.0012039843070250666
Position 61: 0.0005964162025779522
Position 221: 0.0002261509984172493
Position 363: 0.0001589663766553019
Position 187: 9.702355515610058e-05
Position 76: 7.65248637827423e-05
Position 445: 7.483384718512675e-05
Position 333: 5.4355097526475445e-05
Position 343: 4.573646752007115e-05
Position 118: 1.1818172057091721e-05
Position 447: 5.1766414967055305e-06
Position 493: 1.0846794052359464e-06
Position 520: 9.933919350107715e-07
Position 481: 9.390805345180056e-07
Position 468: 4.3533942713206844e-07
Position 241: 2.04040461621726e-07
Position 489: 9.163754227357863e-08
Position 63: 5.852571106270287e-08
Position 635: 4.904431139739016e-08
Position 497: 2.6501317014294193e-08
Position 645: 7.527616183843644e-09
Position 600: 3.866958656874293e-09
Position 504: 3.6598280712705573e-09
Position 612: 2.0146502496676963e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 479: 0.9375104330573008
Position 267: 0.6841132005412004
Position 525: 0.05234616006429678
Position 234: 0.013673200383185945
Position 87: 0.003100061731195051
Position 241: 0.0021784105555671053
Position 489: 0.0012544571145644654
Position 247: 0.00042149739374147563
Position 123: 0.00032991033148099775
Position 285: 0.00031782835635205695
Position 481: 0.0002792009246371163
Position 333: 0.0002353524071400609
Position 76: 0.0002129286173157726
Position 444: 0.0001715097518244194
Position 129: 7.522650360199486e-05
Position 577: 2.9716322094007005e-05
Position 546: 2.9286930661277813e-05
Position 215: 1.5886125953001074e-05
Position 92: 1.365935998394535e-05
Position 294: 5.713601992875992e-06
Position 612: 5.66530457164468e-06
Position 312: 4.5328404565269615e-06
Position 609: 4.160829942189521e-06
Position 309: 3.1475255453607778e-06
Position 537: 3.0235485031096753e-06
Position 551: 2.8644120759772875e-06
Position 168: 2.3541921219691242e-06
Position 352: 1.6114328866903168e-06
Position 621: 1.0767941837882192e-06
Position 300: 1.0605139047547757e-06
Position 452: 1.0253715919141829e-06
Position 591: 9.522477162543367e-07
Position 348: 8.547122979043467e-07
Position 369: 7.546082510981956e-07
Position 97: 7.503247812589526e-07
Position 171: 7.242080552161672e-07
Position 363: 6.163100162660345e-07
Position 594: 5.614076333397024e-07
Position 389: 4.930999878547538e-07
Position 657: 3.858318733632831e-07
Position 279: 2.7772842979392584e-07
Position 422: 1.8657761552689277e-07
Position 381: 1.8294775314528053e-07
Position 392: 1.7124115042009915e-07
Position 654: 1.693656096753976e-07
Position 376: 1.6160538090266398e-07
Position 627: 1.5485549015034257e-07
Position 198: 1.5009971082162162e-07
Position 597: 1.135855094204859e-07
Position 555: 1.0665259946285923e-07
Position 588: 9.805560964767403e-08
Position 687: 8.512011426560424e-08
Position 571: 5.387959761937196e-08
Position 558: 3.128463167992746e-08
Position 410: 2.102557934713226e-08
Position 631: 1.7737207261778578e-08
Position 645: 6.557692126011904e-09
Position 675: 5.87766555767877e-09
Position 182: 2.0843193210402722e-09
Position 663: 1.282365818840025e-09
Position 600: 9.98041606288055e-10
Position 187: 8.451634747191705e-11
Position 176: 2.6468905064425052e-12
Position 217: 1.2517769605887491e-15
