Gene = Tgi
index = 1558
Annotated 5SS: [ 9350 14418]
Annotated 3SS: [14102 14485]
SMsplice 5SS: [  211   934 14418]
SMsplice 3SS: [  765 14102 14485]
top_k =  1000
Partition function (log Z): 5.0183767855993775

Sorted 5' Splice Sites (High to Low Probability):
Position 14418: 0.9998664824602832
Position 934: 0.9922986494357598
Position 211: 0.804578530235419
Position 2275: 0.5056707097332148
Position 3302: 0.17876718197645616
Position 7625: 0.11316544658140221
Position 681: 0.08104653131331907
Position 705: 0.07907394566196803
Position 5358: 0.06986014715950407
Position 4972: 0.05706599223640363
Position 5170: 0.04826361476728323
Position 5414: 0.019184915107076265
Position 5431: 0.015859712654052664
Position 3272: 0.015859125378740273
Position 555: 0.009197124143930537
Position 1524: 0.008383696403925145
Position 5106: 0.007873499102982209
Position 6318: 0.0077864107643556444
Position 9350: 0.007271756511383438
Position 12412: 0.007247899887068443
Position 1796: 0.005860194573446663
Position 1506: 0.0052348831483721905
Position 2376: 0.004957356621968244
Position 5665: 0.004437138263943025
Position 539: 0.0041902953609697716
Position 227: 0.0035673175326972895
Position 15255: 0.003187454999178612
Position 10729: 0.0029111045564820972
Position 1479: 0.002385064716283254
Position 15524: 0.0023587410881975293
Position 8107: 0.002322112514593302
Position 720: 0.0023193173618610255
Position 34: 0.002112305688163365
Position 14603: 0.001728086866030905
Position 2295: 0.0017042080771748837
Position 9053: 0.0015904443429882156
Position 5187: 0.0014883522505319744
Position 246: 0.0013797651396163819
Position 7093: 0.0013319564315658497
Position 5625: 0.001185315587950236
Position 216: 0.0011292737755707423
Position 2114: 0.0011253496954249246
Position 292: 0.0011052718052608867
Position 709: 0.0011011332198492083
Position 9737: 0.0010473315711307621
Position 14600: 0.0009430862533551372
Position 8093: 0.0009154297916939526
Position 707: 0.0008966031247208993
Position 3281: 0.0008344650240337219
Position 413: 0.000748439022085615
Position 9851: 0.0006996284008948027
Position 7985: 0.000670156777303643
Position 499: 0.000665176536839233
Position 1191: 0.0005712479682821423
Position 2126: 0.0005371228469099211
Position 6805: 0.0005262551907917846
Position 339: 0.0005177408284541042
Position 125: 0.0005136047124662831
Position 14872: 0.0004940270830097744
Position 575: 0.000484992679021893
Position 1230: 0.0004777766629798655
Position 1529: 0.00047487086854986637
Position 7158: 0.0004233684764329405
Position 722: 0.00040268258286851714
Position 14706: 0.0003608410609433682
Position 331: 0.00033279597298529936
Position 547: 0.00030018851964043117
Position 287: 0.00027363788063880566
Position 15588: 0.0002636745640113382
Position 1427: 0.00024593817874303433
Position 670: 0.0002324957163770742
Position 672: 0.0002304910441842524
Position 3398: 0.00022336545617984146
Position 8398: 0.00021626005299824272
Position 1461: 0.00020077453434418205
Position 381: 0.00018268077097903043
Position 4995: 0.00015528289866544715
Position 14620: 0.00014723895393603732
Position 269: 0.00012365519159848756
Position 15079: 9.664938745240992e-05
Position 2289: 9.3447053292907e-05
Position 1152: 8.70212333613533e-05
Position 14425: 8.52908882702873e-05
Position 580: 8.114660589957632e-05
Position 2647: 7.839084560390767e-05
Position 565: 7.497224415840766e-05
Position 129: 7.34748614634775e-05
Position 559: 6.564353474874204e-05
Position 1659: 6.136886307486964e-05
Position 2300: 5.76419823077367e-05
Position 1340: 5.667641177823403e-05
Position 938: 5.1770872257490656e-05
Position 1832: 5.099460696466408e-05
Position 2134: 5.073871583432551e-05
Position 1297: 4.996296204698681e-05
Position 598: 4.925011716533287e-05
Position 915: 4.699767345390547e-05
Position 15487: 4.1842092779258245e-05
Position 592: 4.05224470259451e-05
Position 523: 4.015059437741125e-05
Position 256: 3.826157839277813e-05
Position 1691: 3.760404809632075e-05
Position 1238: 3.3961400377585004e-05
Position 14716: 3.107351037619847e-05
Position 891: 2.6545958024767773e-05
Position 444: 2.5117785022078e-05
Position 2859: 2.4682049768300878e-05
Position 1093: 2.3897063193439663e-05
Position 3457: 2.3452195786706206e-05
Position 1251: 2.2117024722388194e-05
Position 532: 2.1593897403814032e-05
Position 23: 2.081477762865355e-05
Position 853: 2.0668686962743156e-05
Position 15478: 1.953806593321321e-05
Position 1843: 1.8240251928745614e-05
Position 1209: 1.7791264656814208e-05
Position 2051: 1.736740390704671e-05
Position 2777: 1.6789220105430116e-05
Position 155: 1.582134341439763e-05
Position 420: 1.5113337866673869e-05
Position 729: 1.4499494802634327e-05
Position 1099: 1.385382707620549e-05
Position 2173: 1.1194078826796098e-05
Position 118: 9.731186647929807e-06
Position 1881: 8.048971537059466e-06
Position 796: 7.91403284397791e-06
Position 15586: 6.963069498243399e-06
Position 1323: 6.95461456404412e-06
Position 14267: 6.127629587011363e-06
Position 14986: 5.866391283409053e-06
Position 603: 5.162916618560513e-06
Position 1755: 5.024179920513508e-06
Position 792: 4.9405566422170605e-06
Position 14263: 4.803857706632318e-06
Position 15598: 4.232053665200868e-06
Position 2149: 3.755190431284494e-06
Position 649: 3.649518263050176e-06
Position 406: 3.6146041569087553e-06
Position 1066: 3.4866104991570648e-06
Position 1605: 3.459382934766721e-06
Position 1167: 3.2227750969867296e-06
Position 14562: 2.839737701589535e-06
Position 1961: 2.8366946173985503e-06
Position 1708: 2.5152501748253703e-06
Position 744: 1.9912406626533466e-06
Position 1254: 1.968731595670906e-06
Position 15612: 1.7863646452846532e-06
Position 15451: 1.7593375918302601e-06
Position 1533: 1.7435819756444778e-06
Position 724: 1.2451733125306703e-06
Position 1637: 1.2445263495195256e-06
Position 726: 1.156615493269497e-06
Position 230: 6.89431483207098e-07
Position 450: 6.337722918291078e-07
Position 14863: 6.257495525529753e-07
Position 15430: 5.157418898718146e-07
Position 3293: 4.502866095441475e-07
Position 841: 4.0806689340667823e-07
Position 14550: 3.7798592962580866e-07
Position 781: 3.311926779906909e-07
Position 823: 3.154278839229036e-07
Position 15476: 2.4781721271712165e-07
Position 817: 1.9843125143720177e-07
Position 15625: 1.3137670594462744e-07
Position 15600: 1.2893503799139149e-07
Position 1087: 5.448216438000853e-08
Position 861: 3.536428236441025e-08
Position 15190: 1.9418343341531704e-08
Position 2307: 7.293026288176364e-09
Position 1402: 4.415477474627296e-09
Position 14887: 3.5390071983442935e-09
Position 15106: 3.2182842520455696e-09
Position 1009: 2.2257893948157454e-09
Position 1020: 8.15878343733229e-10
Position 1603: 5.224865402428309e-10
Position 1629: 4.84961295954734e-10
Position 14496: 2.938217223100463e-12
Position 737: 6.416657941002797e-14
Position 765: 3.599676150562043e-14
Position 767: 3.5983358308878434e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 14102: 0.9999896395274944
Position 14485: 0.9999455271114355
Position 765: 0.9426872899844349
Position 1574: 0.3907329367528
Position 7475: 0.08314465503533164
Position 5234: 0.0769498659575869
Position 2893: 0.07015683692836404
Position 4891: 0.05966872433176371
Position 5026: 0.05646788197623592
Position 1392: 0.051908147702504355
Position 1708: 0.034664199137529196
Position 2628: 0.030602030297188994
Position 1603: 0.024601116881380086
Position 266: 0.020918316722424682
Position 3122: 0.018063432810805316
Position 6800: 0.016218363712635162
Position 3154: 0.01279701520959813
Position 1943: 0.011587531056464224
Position 1659: 0.011179652298432088
Position 7758: 0.010548760584819275
Position 7508: 0.010514450504915587
Position 2137: 0.009342729482273285
Position 477: 0.00932126620307193
Position 4880: 0.008971386702244824
Position 5053: 0.00854744368665775
Position 786: 0.007523639107288535
Position 4855: 0.005771709447192152
Position 3020: 0.005605270728439441
Position 12329: 0.0054755491544649934
Position 2652: 0.0054617022089565835
Position 1637: 0.004797264463999594
Position 1612: 0.0045918682924100595
Position 2544: 0.004546367922899479
Position 2349: 0.0043416437871921666
Position 1018: 0.004260155657225654
Position 1618: 0.0037393958404276155
Position 5525: 0.0036308683388998407
Position 2550: 0.003462918149005894
Position 1461: 0.0034254491627234585
Position 3025: 0.003329769562357765
Position 15333: 0.003276054136459291
Position 5493: 0.00279221181799045
Position 15641: 0.0027256061056348422
Position 2739: 0.0025947460208530174
Position 4402: 0.0024601966442271087
Position 8845: 0.0024119703991932534
Position 6863: 0.0021752341849584993
Position 2925: 0.0018516170016668035
Position 11833: 0.0017723507326034495
Position 539: 0.0017414305204616126
Position 462: 0.0016533656073046091
Position 4821: 0.0016186699638007925
Position 109: 0.001568516828065754
Position 2700: 0.0014258105278592433
Position 10186: 0.0013846649481391686
Position 630: 0.0013768079493842874
Position 14657: 0.0013713866776390513
Position 2595: 0.0013037296376926589
Position 2362: 0.0012304727774542685
Position 366: 0.0012069219764885453
Position 2922: 0.0011676508904567495
Position 308: 0.0011246213393812435
Position 5031: 0.00111838371205822
Position 2231: 0.0011006771498018653
Position 9147: 0.0010727618307077341
Position 10312: 0.0010664384900588584
Position 489: 0.0010516195152700909
Position 4836: 0.001022816287795144
Position 6201: 0.001002971163964587
Position 4625: 0.0009823138362697874
Position 1109: 0.000977481950986269
Position 1521: 0.0008908932460074361
Position 856: 0.0007808822901201812
Position 7184: 0.0007492112503329654
Position 15437: 0.0007190254485195617
Position 9736: 0.0006996284008948027
Position 2513: 0.0006420414886575628
Position 7215: 0.0006091694118643755
Position 1087: 0.0005704621132688425
Position 2054: 0.0005538741573544262
Position 7292: 0.0005431523903939668
Position 2664: 0.0005073587763082878
Position 2685: 0.0004963141956952665
Position 3521: 0.0004750952519889303
Position 5242: 0.0004727651074956079
Position 3163: 0.0004671159102726901
Position 10041: 0.0004600023064409312
Position 7542: 0.0004365855955820798
Position 6998: 0.00041327033352161075
Position 15598: 0.00040127190318585773
Position 5970: 0.0003987794572094658
Position 1712: 0.0003888382527903781
Position 1171: 0.0003360652252886839
Position 2018: 0.0003313714560727119
Position 3509: 0.00033114553725108447
Position 2898: 0.0003225299622250377
