Gene = tctn
index = 1909
Annotated 5SS: [189 612]
Annotated 3SS: [259 670]
SMsplice 5SS: [189 612]
SMsplice 3SS: [259 670]
top_k =  1000
Partition function (log Z): -4.8547598679045745

Sorted 5' Splice Sites (High to Low Probability):
Position 612: 0.9943839327028924
Position 189: 0.692618145053165
Position 1016: 0.047393855980859045
Position 959: 0.019849228314766088
Position 411: 0.01893955578458715
Position 1300: 0.012523918998595094
Position 1070: 0.011172884590834212
Position 2148: 0.005304985401317604
Position 424: 0.0028569722629030875
Position 1293: 0.002258937128236672
Position 1447: 0.0015288877516943964
Position 1976: 0.0012849893696884082
Position 1906: 0.001219068109977095
Position 1688: 0.0012114411525451462
Position 2354: 0.0010583528360528069
Position 1084: 0.0010453339937587555
Position 761: 0.0006808965210598889
Position 409: 0.0004630961397082599
Position 702: 0.00043932907955728775
Position 1709: 0.00041691152030495554
Position 1088: 0.00039240848544068425
Position 1546: 0.00030429004287763675
Position 256: 0.0002923918077489727
Position 1781: 0.0002442912720577935
Position 1369: 0.0002381726986834273
Position 616: 0.00018911912749623727
Position 926: 0.00015064196040132558
Position 172: 0.0001246807445828758
Position 734: 8.35098197774505e-05
Position 604: 7.526414939580111e-05
Position 296: 6.916348320620609e-05
Position 677: 6.381357714421804e-05
Position 602: 6.082147389571428e-05
Position 776: 5.959913717485969e-05
Position 418: 5.173915900787773e-05
Position 652: 4.521754122429363e-05
Position 1703: 4.485865280207876e-05
Position 110: 4.2200671591481526e-05
Position 1255: 3.06222146311656e-05
Position 514: 2.8608761824290627e-05
Position 906: 2.754175804327455e-05
Position 163: 2.687522107385218e-05
Position 403: 2.1451684122115815e-05
Position 193: 1.889435015022602e-05
Position 312: 1.8669305072977436e-05
Position 177: 1.8067054085019505e-05
Position 82: 1.7348039156877448e-05
Position 1465: 1.3358966017881773e-05
Position 2684: 1.286121839201631e-05
Position 1173: 1.0991750293531602e-05
Position 289: 9.531377543163742e-06
Position 1304: 8.30813398905127e-06
Position 755: 8.013987162004878e-06
Position 46: 6.6103565466039285e-06
Position 750: 6.097000024336036e-06
Position 545: 5.800471533396552e-06
Position 640: 4.703778898081979e-06
Position 435: 2.8484651331441226e-06
Position 466: 2.5396332056992107e-06
Position 89: 1.2065511613424838e-06
Position 219: 1.093705715101272e-06
Position 379: 9.76288690266444e-07
Position 277: 7.93015217830619e-07
Position 708: 5.471592108675229e-07
Position 998: 5.201669976304191e-07
Position 996: 4.818621022340769e-07
Position 796: 3.4005156534963423e-07
Position 29: 2.8640374946433914e-07
Position 1122: 2.794558955106071e-07
Position 307: 1.3841664212075284e-07
Position 1039: 1.257210902830079e-07
Position 788: 9.396825140794387e-08
Position 670: 8.109751326548021e-08
Position 874: 6.036059859916465e-08
Position 460: 5.562877509243441e-08
Position 445: 4.75962332045366e-08
Position 140: 4.7017697329683425e-08
Position 1022: 3.283277136092223e-08
Position 1504: 2.8660879473972243e-08
Position 1193: 2.547585670490853e-08
Position 471: 2.2710177562521267e-08
Position 1216: 2.25066959419297e-08
Position 1195: 2.214242888839712e-08
Position 791: 1.3699355590678465e-08
Position 691: 9.63221105379027e-09
Position 551: 6.342327881836494e-09
Position 537: 1.9366540037454655e-12
Position 531: 1.0113972595274584e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 670: 0.8026386913968966
Position 259: 0.6375449138199871
Position 734: 0.059799815795600085
Position 1132: 0.05403910874395307
Position 1989: 0.04462620760622367
Position 2088: 0.03944361245345748
Position 481: 0.03919444656574563
Position 435: 0.031552683693571414
Position 1228: 0.029700559386063776
Position 1369: 0.017252660881616293
Position 701: 0.00787501368716987
Position 2451: 0.006343002880334922
Position 1708: 0.005635014856377584
Position 2322: 0.005333235875122893
Position 1136: 0.003968219124857347
Position 1564: 0.003439427684055183
Position 2200: 0.0034338477441768368
Position 282: 0.003028855299066308
Position 2060: 0.0027186881294572396
Position 2239: 0.002589112947588632
Position 1502: 0.0021054752349513903
Position 1314: 0.0016189646715655227
Position 1374: 0.0015941923406338782
Position 1420: 0.0013959677473829686
Position 1070: 0.001232433822301067
Position 677: 0.0010846651483280255
Position 1537: 0.0009031738624155209
Position 1006: 0.0007414943713077207
Position 1847: 0.0005903325266946377
Position 327: 0.0005698249254505192
Position 1832: 0.0005533454480609997
Position 1584: 0.0005355006577236356
Position 2002: 0.0005255608991165029
Position 1433: 0.0004749855135292736
Position 1282: 0.00040231012557252744
Position 384: 0.0003298491848329409
Position 2092: 0.00032544177753835135
Position 537: 0.0003238196994224908
Position 2281: 0.0002696832975697993
Position 348: 0.0002541868633973113
Position 2524: 0.00023534462696917237
Position 918: 0.00023479431030553127
Position 896: 0.00021658336614395978
Position 2740: 0.00021075286894299666
Position 1193: 0.00020859935946203995
Position 294: 0.00020514642038072377
Position 2062: 0.00019732276812229192
Position 1603: 0.00017615813136958192
Position 1676: 0.00015779120936164535
Position 2230: 0.0001524327994384228
Position 1403: 0.00014274632258863535
Position 332: 0.00012824055699789874
Position 1837: 0.0001246656863518354
Position 1719: 0.00012150284180564197
Position 1009: 8.838778540484215e-05
Position 1140: 7.903247711909225e-05
Position 403: 6.753009413677509e-05
Position 2153: 6.166467028267093e-05
Position 1781: 5.840317319824092e-05
Position 939: 5.556126490386545e-05
Position 691: 5.448103630788382e-05
Position 1524: 5.068934582927914e-05
Position 1255: 4.562438082216318e-05
Position 890: 4.3459620358964995e-05
Position 1572: 4.1304328874336296e-05
Position 1679: 3.845255447980827e-05
Position 513: 3.1674698644626684e-05
Position 2040: 2.886240561105988e-05
Position 2398: 2.7644528375662516e-05
Position 2769: 2.1313462700367293e-05
Position 1906: 1.990813404437327e-05
Position 300: 1.950736653807688e-05
Position 764: 1.8908556196339507e-05
Position 565: 1.4100262683281765e-05
Position 1546: 1.2991035054848692e-05
Position 1543: 1.172628132801989e-05
Position 498: 1.1210814172762777e-05
Position 288: 1.0897575386616497e-05
Position 1609: 1.044984718492583e-05
Position 1465: 1.0449822064003312e-05
Position 930: 9.329959837566067e-06
Position 915: 8.676523116236917e-06
Position 329: 7.366638748512388e-06
Position 1015: 6.9529899437512824e-06
Position 788: 5.617303572834104e-06
Position 559: 5.258943901417753e-06
Position 210: 4.4700977130169104e-06
Position 127: 3.659362227599092e-06
Position 207: 1.8497488021609418e-06
Position 137: 4.713828423497305e-07
Position 761: 3.1333130637897396e-07
Position 89: 3.0178717672996027e-07
Position 409: 3.000055738427648e-07
Position 755: 1.8184786929523085e-07
Position 87: 1.772889545780963e-07
Position 172: 1.5428866580148284e-07
Position 184: 6.568953787337819e-08
Position 177: 5.188705457377833e-08
Position 302: 5.063413056782218e-08
Position 652: 2.5526468642864212e-08
Position 772: 1.9617881569380308e-08
Position 578: 1.9017738799752823e-08
Position 109: 1.550779771428193e-08
Position 82: 1.3874900264554801e-08
Position 368: 1.0769938246255445e-08
Position 154: 5.651889464755035e-09
Position 568: 2.317578683120212e-09
Position 582: 1.8813164578721095e-09
Position 193: 5.591853263958411e-10
Position 958: 3.836957281654574e-10
Position 609: 1.9465027404885718e-10
Position 621: 3.319296655803152e-12
Position 186: 2.7518778564271886e-13
