Gene = nab
index = 1813
Annotated 5SS: [ 602 4709 5694 6566 6763]
Annotated 3SS: [4435 4818 6473 6686 6847]
SMsplice 5SS: [ 602 4709 6566 6763]
SMsplice 3SS: [4435 4818 6686 6847]
top_k =  1000
Partition function (log Z): 9.921020171769044

Sorted 5' Splice Sites (High to Low Probability):
Position 4709: 0.9992497375597729
Position 602: 0.9840911033994468
Position 6566: 0.8883422041614853
Position 6763: 0.8354622230323976
Position 2356: 0.5093592454014855
Position 5320: 0.4093859704271799
Position 5694: 0.29583123194441324
Position 1409: 0.24017219496938033
Position 2534: 0.23226535524285952
Position 2694: 0.1980997993841737
Position 2690: 0.12139945037816725
Position 1825: 0.10676758540207046
Position 3889: 0.09308707865633442
Position 6767: 0.08809218172716318
Position 3073: 0.08310436836179844
Position 3893: 0.07218819569782528
Position 1247: 0.03906174274099511
Position 4288: 0.031129706775876273
Position 6577: 0.030004018844221724
Position 2389: 0.028432162252242016
Position 2128: 0.02228744592347486
Position 5906: 0.021031239452087083
Position 2581: 0.019829267003283663
Position 2135: 0.01500139874984863
Position 1931: 0.01462994255708634
Position 2317: 0.014520953595634569
Position 3907: 0.014229529431851138
Position 5894: 0.0120456507693131
Position 3624: 0.011900303380666204
Position 3837: 0.009775667109522046
Position 913: 0.009198510626352921
Position 5043: 0.008270480414424247
Position 2886: 0.007749359932994084
Position 2308: 0.006926148800429719
Position 2142: 0.00610531288333257
Position 1490: 0.0058913456744670075
Position 1698: 0.005187529771502536
Position 5854: 0.005096371337687681
Position 5391: 0.004985683435205936
Position 1694: 0.004871779462882466
Position 5531: 0.00413345606054643
Position 5777: 0.0035117067572821123
Position 1458: 0.002989739050908084
Position 1993: 0.0025719656174302795
Position 2155: 0.0023823034278528093
Position 6570: 0.002073110831945777
Position 213: 0.0017484367912420932
Position 5121: 0.0017292223712761894
Position 5947: 0.001649243968991462
Position 2184: 0.0016290754368636056
Position 3485: 0.0014951488944331824
Position 1942: 0.0014278003669589345
Position 1668: 0.0013316797930355232
Position 1472: 0.0011966023308468913
Position 1788: 0.0011317957616097571
Position 707: 0.0010402364734106288
Position 1527: 0.001023611985967294
Position 3016: 0.0008457606804344121
Position 2988: 0.000836267876352432
Position 2543: 0.0008201249766296456
Position 5393: 0.0008149303185886788
Position 2590: 0.0007959475850888471
Position 5274: 0.0006273262941899558
Position 714: 0.0005584768262105171
Position 62: 0.0004866287545126232
Position 968: 0.0004724037752381166
Position 2169: 0.00047204864160167346
Position 5092: 0.0004672806553122743
Position 114: 0.0004663520184941179
Position 1981: 0.0004662418157818674
Position 748: 0.0004302935896503372
Position 3063: 0.0004139666560507306
Position 2121: 0.00038388844033187777
Position 1163: 0.00035844454866252326
Position 94: 0.00032335673987211953
Position 1487: 0.000321376678900697
Position 606: 0.0002968419461762458
Position 2567: 0.0002810114698195644
Position 6031: 0.00027008568982985273
Position 7120: 0.0002649647274846066
Position 6870: 0.0002490726782876041
Position 5724: 0.0002428070327675788
Position 6771: 0.0002226522880486996
Position 5712: 0.00020587548106162776
Position 1347: 0.00020386423894310106
Position 1434: 0.00019970870395121315
Position 1765: 0.00019487377684466756
Position 1033: 0.00018767807612666488
Position 48: 0.00018188547789857142
Position 4676: 0.00016832287740326765
Position 39: 0.00016313570782825262
Position 1233: 0.00014981125304991714
Position 4915: 0.00014396791452775853
Position 6773: 0.00014395017466791523
Position 637: 0.00014203245446476476
Position 5736: 0.00013735317061230006
Position 6974: 0.00012583077927409375
Position 202: 0.00012213796692654868
Position 6797: 0.00011610149426031497
Position 629: 0.00011583409633029067
Position 757: 9.864688333354432e-05
Position 5422: 9.748721969745517e-05
Position 53: 9.329299520145422e-05
Position 5504: 8.377104486552557e-05
Position 1041: 7.791779762505187e-05
Position 2175: 7.780418587876137e-05
Position 117: 6.415096931362742e-05
Position 1740: 6.365805573823833e-05
Position 900: 6.333091164301926e-05
Position 7049: 5.827345094556968e-05
Position 2191: 5.811090633031693e-05
Position 4659: 5.74268688849867e-05
Position 5762: 5.5991104068567355e-05
Position 2011: 4.249366254799694e-05
Position 765: 4.1693456741478686e-05
Position 861: 3.95093326738938e-05
Position 689: 3.9168943118979704e-05
Position 694: 3.7043999780530815e-05
Position 6545: 3.5794405133429466e-05
Position 193: 3.56651304072829e-05
Position 131: 3.555134169441997e-05
Position 5131: 3.432192138408112e-05
Position 1731: 2.990482147519935e-05
Position 4713: 2.9099444332204826e-05
Position 5071: 2.906034117406168e-05
Position 6963: 2.7743066841510956e-05
Position 241: 2.6035153571198514e-05
Position 5950: 2.4879225071216513e-05
Position 5028: 2.4432062098091093e-05
Position 112: 2.430090902544277e-05
Position 7238: 2.3608338860996946e-05
Position 5324: 1.765986786413802e-05
Position 5977: 1.5547537318725722e-05
Position 609: 1.526580808502842e-05
Position 1530: 1.4457074672599705e-05
Position 6521: 1.4352653407682811e-05
Position 926: 1.2909147282195726e-05
Position 5186: 1.2034871642821108e-05
Position 75: 1.1336586573641494e-05
Position 7184: 1.0814283741558092e-05
Position 124: 1.0734981398957054e-05
Position 270: 9.924441186107157e-06
Position 7189: 9.723786131891358e-06
Position 6089: 9.6768481732206e-06
Position 802: 7.91097645968737e-06
Position 1158: 7.3339674012092335e-06
Position 560: 6.773286136340395e-06
Position 5536: 6.555847537872124e-06
Position 1984: 5.919137072595183e-06
Position 1936: 5.485196637108744e-06
Position 7135: 4.765778074626107e-06
Position 7090: 3.862478582990005e-06
Position 7247: 3.843865275428088e-06
Position 1661: 3.5902382023147357e-06
Position 5539: 3.5379701229406374e-06
Position 483: 3.4573865149762725e-06
Position 4938: 3.4502344043183708e-06
Position 2014: 3.374800769991306e-06
Position 200: 3.182667980451265e-06
Position 4971: 2.9627100036151856e-06
Position 206: 2.642551182073718e-06
Position 4560: 2.4936795792023868e-06
Position 865: 2.3657769564084724e-06
Position 1282: 2.3636910728438622e-06
Position 5846: 2.3030763046878226e-06
Position 822: 2.0674931667094812e-06
Position 1288: 1.816220610110288e-06
Position 446: 1.4954141053412913e-06
Position 4603: 1.4376820752717717e-06
Position 426: 1.296032211918659e-06
Position 935: 1.0561629586139011e-06
Position 7123: 1.027204512593534e-06
Position 1209: 9.273456962016001e-07
Position 1303: 9.199728284527049e-07
Position 474: 8.537822978584106e-07
Position 260: 7.413499765417876e-07
Position 5729: 6.645692155156155e-07
Position 322: 6.354790226780962e-07
Position 1049: 5.680947818889756e-07
Position 134: 5.459277714675588e-07
Position 172: 4.996819447634896e-07
Position 254: 3.8142833067125505e-07
Position 1463: 1.6792422108889465e-07
Position 272: 1.6078179495305716e-07
Position 534: 1.3289190770844137e-07
Position 2550: 1.2519907996545922e-07
Position 680: 1.0141131663691944e-07
Position 697: 8.793263150659289e-08
Position 230: 8.126553707671586e-08
Position 347: 5.6261318707229596e-08
Position 906: 3.9504673529191874e-08
Position 664: 3.341849634098836e-08
Position 1023: 2.9340157574051987e-08
Position 487: 2.4348281988183008e-08
Position 1047: 2.417514088995972e-08
Position 187: 1.6206285126718082e-08
Position 783: 1.0399963585880175e-08
Position 669: 9.951030561331483e-09
Position 5397: 3.89862673105771e-09
Position 548: 4.696311125710105e-10
Position 671: 3.5492167174184974e-10
Position 879: 1.7013200072496443e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4818: 0.9977832408431235
Position 6686: 0.9969641264502387
Position 4435: 0.9346139852071362
Position 6847: 0.9106404991932188
Position 1886: 0.7695773218715356
Position 2421: 0.4238860772400036
Position 6473: 0.21178924853974987
Position 5810: 0.18625038343327294
Position 2951: 0.16015097359343936
Position 987: 0.07486670331312498
Position 1754: 0.06679545006509943
Position 5950: 0.05967234669102721
Position 1020: 0.059599733875761354
Position 5486: 0.046059404229697454
Position 1346: 0.043703217482309514
Position 6220: 0.042749986420086664
Position 2444: 0.04117828825508969
Position 1553: 0.039572753488199004
Position 6394: 0.03821336660939706
Position 4327: 0.03493273394482093
Position 3266: 0.030094276647930657
Position 6111: 0.029241584971013045
Position 887: 0.028549653556424283
Position 2468: 0.024609432470864796
Position 5977: 0.01988544252756994
Position 1105: 0.019187024967068027
Position 2777: 0.018702385288748524
Position 1091: 0.01736981369798807
Position 6895: 0.013556324375195253
Position 865: 0.012897117704570572
Position 6060: 0.012599593204333554
Position 5846: 0.01240458938805784
Position 3692: 0.011204913360301471
Position 812: 0.01119177098715979
Position 967: 0.010343525086448702
Position 1718: 0.009923316232407903
Position 2968: 0.009754300253695931
Position 2590: 0.009204708035024321
Position 2764: 0.008251487843126352
Position 3244: 0.00802076152626339
Position 1273: 0.00710244053869017
Position 6241: 0.0068678937373673685
Position 2636: 0.00640763503298153
Position 1864: 0.005449029125727604
Position 5552: 0.005408734958753328
Position 3328: 0.0052237574165852835
Position 680: 0.004677311824014872
Position 6233: 0.004002350386160313
Position 827: 0.003845952037918389
Position 5564: 0.0036855737390871133
Position 768: 0.0034502906335505275
Position 926: 0.0031947507833969555
Position 1694: 0.0029682763102603085
Position 5749: 0.0028817837905899444
Position 689: 0.002361381092209708
Position 5760: 0.002333618898995637
Position 5986: 0.0018128617946287114
Position 5435: 0.001728121914800224
Position 757: 0.0014628976356896553
Position 2645: 0.0014192648980322542
Position 5168: 0.0010852207310237943
Position 2062: 0.0010462631249236647
Position 1352: 0.0010131093816683654
Position 802: 0.0008653842988712884
Position 6003: 0.0008065299221900874
Position 1201: 0.0007406846722230774
Position 165: 0.0007238005475818782
Position 5741: 0.0007112619143344761
Position 5390: 0.0007074683721691461
Position 347: 0.0006906487048570531
Position 1367: 0.0006887191281342009
Position 1469: 0.0006826043331345778
Position 2028: 0.0006484306953278895
Position 2379: 0.0006215085431188964
Position 7165: 0.0005955000708772032
Position 6737: 0.0005861138771756623
Position 5521: 0.0005754704067974993
Position 6069: 0.0004711065391918392
Position 112: 0.00045133673390856444
Position 5198: 0.00040390291191576516
Position 6521: 0.00040113470113724764
Position 288: 0.0003764682769367781
Position 6810: 0.0003694287426854486
Position 654: 0.00030918615258126206
Position 7032: 0.0002778855616946349
Position 490: 0.0002768917079747805
Position 2059: 0.00027571840675937173
Position 6248: 0.0002687360195097179
Position 6692: 0.0002635782578964849
Position 1363: 0.0002622267003353039
Position 3175: 0.0002557766924861207
Position 1222: 0.0002466737353083067
Position 1390: 0.00023828907740447046
Position 400: 0.00023770177636382427
Position 6688: 0.00022583832291573616
Position 644: 0.00021430104317774287
Position 4759: 0.0002106882563033274
Position 5092: 0.00019819614048111894
Position 6157: 0.00019686715505849364
Position 2215: 0.00019116506774959966
Position 7300: 0.00017666033340497453
Position 5826: 0.00017297156700230712
Position 426: 0.00016507171700639504
Position 6477: 0.0001500576642635707
Position 358: 0.00014231520334617614
Position 3419: 0.00013383016029840946
Position 694: 0.0001272783752613041
Position 1179: 0.00012362081139958756
Position 6956: 0.00012113245370058611
Position 3287: 0.00010678731930639038
Position 5120: 0.00010528915903319905
Position 6649: 0.00010067366582007024
Position 2154: 9.693415816892275e-05
Position 7241: 7.703307522405998e-05
Position 117: 7.676978365856661e-05
Position 3387: 7.461726577997556e-05
Position 2344: 6.577880575097391e-05
Position 3312: 5.99484542661866e-05
Position 7213: 5.9851611214392785e-05
Position 172: 5.892746879954265e-05
Position 4889: 5.634476418053764e-05
Position 5206: 5.61188375811683e-05
Position 5864: 5.5551656881395846e-05
Position 2988: 5.436184874610442e-05
Position 1402: 4.830258173016348e-05
Position 2780: 4.5761365997278895e-05
Position 134: 4.453523082981471e-05
Position 5141: 4.266863278794396e-05
Position 1457: 3.4419139855859936e-05
Position 5417: 3.416385236139419e-05
Position 5003: 3.38001894026945e-05
Position 2664: 3.218109739218787e-05
Position 432: 2.8133137573309403e-05
Position 6869: 2.75029373664195e-05
Position 7179: 2.5307533364384346e-05
Position 5372: 2.5038447678222905e-05
Position 6901: 2.207438194794427e-05
Position 1376: 2.2010797569973472e-05
Position 707: 2.159283330159404e-05
Position 127: 2.125271395732747e-05
Position 704: 1.906945267879786e-05
Position 2667: 1.740463028771547e-05
Position 3301: 1.621166036476971e-05
Position 5359: 1.615726649350371e-05
Position 713: 1.531151855093191e-05
Position 92: 1.3222072075699457e-05
Position 7123: 1.1958558520068254e-05
Position 2783: 1.1059066674374557e-05
Position 2381: 1.0202971665902373e-05
Position 6926: 9.363005312525415e-06
Position 1494: 8.829493236007958e-06
Position 446: 7.660386360239838e-06
Position 1427: 7.6218289685081085e-06
Position 6746: 4.788521643447127e-06
Position 5071: 4.592677891858547e-06
Position 1226: 4.020096482148286e-06
Position 5294: 3.844802072627953e-06
Position 494: 3.4386783623413258e-06
Position 4947: 2.2154133680157063e-06
Position 567: 2.1592635986109565e-06
Position 5068: 1.9383471712469595e-06
Position 5131: 1.7389636076343044e-06
Position 6696: 1.6399260933610241e-06
Position 5495: 1.5199319313956528e-06
Position 5163: 1.1312360285421067e-06
Position 5219: 9.325583163478059e-07
Position 5245: 9.008472177546776e-07
Position 5237: 7.312668129207193e-07
Position 772: 4.7043322209602246e-07
Position 462: 4.0385483992317685e-07
