Gene = Pfdn4
index = 1376
Annotated 5SS: [109]
Annotated 3SS: [233]
SMsplice 5SS: [154]
SMsplice 3SS: [233]
top_k =  1000
Partition function (log Z): -5.870760840698175

Sorted 5' Splice Sites (High to Low Probability):
Position 154: 0.4737498997304352
Position 109: 0.3719850249633958
Position 173: 0.13464779673806088
Position 119: 0.015073014823422454
Position 113: 0.0018168466537149084
Position 12: 0.0011100323693158537
Position 16: 0.0008679729172220459
Position 182: 0.0007770810148770623
Position 569: 0.00012637724127112268
Position 76: 9.774972736985533e-05
Position 167: 4.974784943621193e-05
Position 522: 4.87247979599976e-05
Position 383: 2.5034007299781823e-05
Position 97: 1.507865801405757e-05
Position 414: 1.0390816393098163e-05
Position 560: 6.848180210905629e-06
Position 99: 4.52140572788807e-06
Position 483: 4.339801501659451e-06
Position 423: 3.1040603736721865e-06
Position 407: 3.5087064280684803e-07
Position 504: 2.5544404056512334e-07
Position 425: 9.954116021868268e-09
Position 243: 4.07513552085208e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 233: 0.9994366601146158
Position 269: 0.0003159090358943887
Position 647: 0.0001995014988464497
Position 70: 0.00018940182990686075
Position 266: 0.00012212550119919947
Position 440: 7.14205665139325e-05
Position 318: 2.082394004486427e-05
Position 76: 1.9444338551816917e-05
Position 290: 1.7283332158482336e-05
Position 79: 6.990497566118992e-06
Position 476: 6.1459776379761625e-06
Position 105: 5.946995023769822e-06
Position 260: 1.510052983349521e-06
Position 479: 1.3052891226912485e-06
Position 323: 1.1228145585703513e-06
Position 482: 9.786867020997986e-07
Position 467: 8.979356092695182e-07
Position 470: 7.628288341021979e-07
Position 455: 4.1866882419919933e-07
Position 566: 3.289471895494449e-07
Position 132: 2.5735527987866126e-07
Position 335: 1.7813437042818333e-07
Position 530: 1.5575709541638793e-07
Position 422: 9.142993075645217e-08
Position 577: 8.565997185150968e-08
Position 649: 8.350021669478528e-08
Position 491: 7.491250277565475e-08
Position 350: 6.539468686409366e-08
Position 515: 6.322068039655679e-08
Position 593: 4.6087131705531104e-08
Position 97: 4.6053375958612484e-08
Position 494: 2.037962469082626e-08
Position 521: 2.0021630960354514e-08
Position 137: 1.3355578278241994e-08
Position 359: 1.046391166409913e-08
Position 371: 3.5847539384346974e-09
Position 154: 2.4707435312494455e-09
Position 398: 2.0249393545077663e-09
Position 599: 1.967167096338594e-09
Position 446: 1.7323689727175564e-09
Position 551: 1.4091456935819244e-09
Position 83: 8.103109839984276e-10
Position 509: 7.426431545488409e-10
Position 146: 3.478224030065127e-10
Position 344: 1.9832475012315063e-10
Position 362: 1.0110884885126561e-10
Position 392: 8.608270251439786e-11
Position 113: 3.044152295010622e-11
Position 545: 1.6312961991255797e-11
Position 352: 1.7615797859476078e-16
Position 374: 3.50342296791084e-17
Position 380: 1.5460524781481897e-17
