Gene = Edc3
index = 1148
Annotated 5SS: [ 953 2156 2379 2526]
Annotated 3SS: [1240 2217 2440 2580]
SMsplice 5SS: [  89  953 2156 2379 2526]
SMsplice 3SS: [ 141 1240 2217 2440 2580]
top_k =  1000
Partition function (log Z): 7.5223276816176945

Sorted 5' Splice Sites (High to Low Probability):
Position 2379: 0.9987494873786945
Position 2156: 0.9817135422715353
Position 2526: 0.8383176318460805
Position 89: 0.8190030937468006
Position 953: 0.7405739868642798
Position 3669: 0.14966878633756325
Position 2518: 0.1360582654435212
Position 2811: 0.12896558149758053
Position 228: 0.11576655642401182
Position 235: 0.062852768378492
Position 1527: 0.038209834363066415
Position 2794: 0.0266467118587617
Position 2802: 0.02213134621214553
Position 242: 0.02187708660116588
Position 246: 0.01455322477361266
Position 2832: 0.010623313467950235
Position 3678: 0.008593558346952105
Position 1171: 0.008592830874938897
Position 2627: 0.008442746030236566
Position 1426: 0.0063660742615654345
Position 4294: 0.005496137679640239
Position 1027: 0.0034622426161045193
Position 1124: 0.0032319674251874847
Position 3544: 0.003026397010509091
Position 834: 0.003018866320410009
Position 2171: 0.002989926301464047
Position 72: 0.002699587309263097
Position 3489: 0.0026212092760511613
Position 1350: 0.002237601239727667
Position 2848: 0.0021876272862455448
Position 507: 0.002140559953932388
Position 1662: 0.0021058664945839147
Position 1368: 0.0020234339415524678
Position 3101: 0.0018347341056228295
Position 1189: 0.0016559610737407527
Position 93: 0.0015850545972885622
Position 2553: 0.0014525826172259756
Position 3644: 0.001313930243145615
Position 3622: 0.0011774661589000984
Position 3615: 0.001032086506371137
Position 1003: 0.0010087218625235823
Position 3485: 0.0007382485063835454
Position 2856: 0.0006300126164958901
Position 3877: 0.0005526887659575796
Position 78: 0.0005507511330851962
Position 2383: 0.0005171344957222102
Position 3529: 0.0004518341864216128
Position 3406: 0.00038617043863641703
Position 3178: 0.00030797002508153913
Position 3459: 0.0003054561618282405
Position 2784: 0.00030184285690497485
Position 239: 0.0002962065839138605
Position 555: 0.00024388578637185863
Position 3059: 0.0002291767961568486
Position 1629: 0.00020000313656528586
Position 1192: 0.0001978651869862545
Position 3144: 0.00019742977745086518
Position 1344: 0.00018967198379322875
Position 3033: 0.0001849660196762453
Position 2860: 0.00014976710095653993
Position 263: 0.00014361267637562938
Position 4207: 0.0001429688247759962
Position 2530: 0.0001356067294792273
Position 3125: 0.0001302721205334783
Position 2516: 0.00010549495667891265
Position 232: 9.992168258278497e-05
Position 2638: 9.970412124264471e-05
Position 397: 9.788830525151467e-05
Position 64: 9.448754007893035e-05
Position 1797: 9.211808763741282e-05
Position 1160: 8.60123385427082e-05
Position 3225: 7.445600294924993e-05
Position 976: 7.170323290925348e-05
Position 2838: 6.235242372988518e-05
Position 2372: 5.5360957168657605e-05
Position 352: 4.529314411079085e-05
Position 2363: 4.4728419637190464e-05
Position 1205: 4.3073868352060896e-05
Position 1044: 4.0108218499207506e-05
Position 1258: 4.000611078659586e-05
Position 2876: 3.131530305471499e-05
Position 3336: 2.8816986408563866e-05
Position 31: 2.804207280970405e-05
Position 3351: 2.7279527745827197e-05
Position 566: 2.0114361556728798e-05
Position 856: 1.8158769009596715e-05
Position 871: 1.667237240050406e-05
Position 645: 1.550161314502348e-05
Position 199: 1.4729624388439267e-05
Position 431: 1.3940673745600275e-05
Position 80: 1.2469655738192993e-05
Position 450: 1.0249623558588805e-05
Position 1157: 9.06476455151921e-06
Position 1904: 8.91052103464438e-06
Position 1809: 8.109631049653226e-06
Position 528: 7.986605457125534e-06
Position 1056: 7.930803429220743e-06
Position 250: 7.923708312459492e-06
Position 1387: 6.738409759593019e-06
Position 2338: 6.1809931110883895e-06
Position 3047: 5.554053824776975e-06
Position 1576: 5.423120927281512e-06
Position 3113: 5.292447980026775e-06
Position 2588: 4.638665599871958e-06
Position 2281: 4.556177091256852e-06
Position 3136: 4.271975988389085e-06
Position 2611: 3.955705531622331e-06
Position 2570: 3.8022491830018414e-06
Position 1461: 3.3019051769045713e-06
Position 1841: 2.718740403027156e-06
Position 1794: 2.420115923549333e-06
Position 375: 2.354514068277055e-06
Position 1926: 2.0390840068566174e-06
Position 1939: 1.2809771705316282e-06
Position 2546: 9.550636125450599e-07
Position 558: 7.50408381271892e-07
Position 459: 7.489952829388814e-07
Position 642: 6.857188272067793e-07
Position 2357: 6.824477894564359e-07
Position 3699: 4.77390478182309e-07
Position 2563: 4.0363753695665663e-07
