Gene = Herp
index = 1209
Annotated 5SS: [ 750 1896 2662]
Annotated 3SS: [1434 2325 2731]
SMsplice 5SS: [ 750 1896 2662]
SMsplice 3SS: [1434 2325 2731]
top_k =  1000
Partition function (log Z): -0.6213790191783048

Sorted 5' Splice Sites (High to Low Probability):
Position 1896: 0.9848807304179071
Position 2662: 0.9602132978676746
Position 750: 0.660374814955891
Position 1023: 0.35134130995073753
Position 1326: 0.30302940327698275
Position 226: 0.17875664169794978
Position 2465: 0.08720904626362455
Position 790: 0.061409902962484976
Position 2253: 0.05306048563517539
Position 1552: 0.04878051163067358
Position 1375: 0.048265686257847364
Position 3140: 0.045751560360647134
Position 867: 0.045014630916465376
Position 1031: 0.01915978400064874
Position 2070: 0.017588254701757712
Position 662: 0.013182412222598142
Position 2054: 0.009098664804627142
Position 2666: 0.008662797581379299
Position 762: 0.008580434139903875
Position 426: 0.007753078066280213
Position 244: 0.006295895006637905
Position 1084: 0.006223115781450929
Position 2423: 0.004883348746955963
Position 1092: 0.004353409882991164
Position 24: 0.004201063056084875
Position 2649: 0.004138064644545675
Position 1307: 0.0028987864882906588
Position 784: 0.0019532310762316062
Position 1191: 0.001915791315489192
Position 1353: 0.0018268247582112016
Position 2935: 0.0016220322966265179
Position 1733: 0.0014930495685957933
Position 1501: 0.0014493744528815084
Position 1017: 0.0009746084417109777
Position 1075: 0.0008950307233885388
Position 1636: 0.000873472963746494
Position 754: 0.00085567667533488
Position 989: 0.0008502268064961398
Position 829: 0.0008337691288079894
Position 277: 0.000783113656920399
Position 2232: 0.0007148342886506416
Position 3230: 0.0006644225759232301
Position 3144: 0.0005406040876268642
Position 444: 0.0004909155505381076
Position 268: 0.0004653055751182176
Position 1724: 0.0004023227152811102
Position 871: 0.0003984004741515749
Position 69: 0.0003705630899659099
Position 419: 0.0003659823659429446
Position 1570: 0.00036274776089954906
Position 702: 0.00030909634577010447
Position 67: 0.0003006210605179252
Position 3238: 0.00026530149588764303
Position 102: 0.00024694039316732884
Position 2340: 0.00019828557520700177
Position 1299: 0.0001976774069848691
Position 912: 0.0001672561292661444
Position 1250: 0.00016550511036055775
Position 1900: 0.00016490690999536239
Position 2103: 0.000155440761905617
Position 766: 0.0001493324830196991
Position 3159: 0.00014763490343911999
Position 331: 0.00013361791911629085
Position 2244: 0.000131066574455032
Position 970: 0.00011643078098360908
Position 3161: 0.0001146918763757977
Position 1872: 9.372490725002696e-05
Position 1068: 8.285843571582114e-05
Position 2162: 7.943613996747479e-05
Position 2033: 7.745984294169078e-05
Position 906: 7.507044456426187e-05
Position 1222: 7.380693749773678e-05
Position 2902: 7.169687031865036e-05
Position 151: 6.963781264517489e-05
Position 247: 6.831631701493843e-05
Position 1554: 6.187249252789594e-05
Position 647: 4.7821525525886014e-05
Position 678: 4.368515880831356e-05
Position 451: 4.345702611928135e-05
Position 875: 3.9118676424213354e-05
Position 3545: 3.7447924720050515e-05
Position 2173: 3.333023155184692e-05
Position 1256: 3.287744385079923e-05
Position 368: 3.10179845699807e-05
Position 2556: 3.0852157732089246e-05
Position 499: 2.9906513100648817e-05
Position 3304: 2.9786617071637002e-05
Position 3272: 2.7402008207789496e-05
Position 630: 2.7127379577273604e-05
Position 3251: 2.5511166327686047e-05
Position 2633: 1.722795233464544e-05
Position 436: 1.6867918819543998e-05
Position 2976: 1.6337998167155572e-05
Position 1342: 1.528012906039321e-05
Position 1215: 1.5010094374858485e-05
Position 537: 1.3842735178274168e-05
Position 3015: 1.2901550614836626e-05
Position 3057: 1.2614209296379386e-05
Position 297: 1.0399742646536044e-05
Position 893: 8.648766853979842e-06
Position 491: 7.4205058589936825e-06
Position 520: 7.0903600237603275e-06
Position 833: 6.8784453809710605e-06
Position 3498: 6.171697517669104e-06
Position 607: 6.13976018619803e-06
Position 650: 5.91785907536002e-06
Position 3353: 5.896444097383688e-06
Position 100: 5.618598936352971e-06
Position 778: 5.522049171837813e-06
Position 839: 5.169195376761925e-06
Position 2165: 4.763377915518798e-06
Position 3256: 4.367075060679095e-06
Position 155: 4.1147339837336134e-06
Position 2622: 3.077631750220994e-06
Position 199: 2.7055135956174117e-06
Position 1717: 1.817750759914291e-06
Position 453: 8.616094304820026e-07
Position 2788: 3.861838972927824e-07
Position 1272: 3.309893269422214e-07
Position 1238: 2.7564214356421843e-07
Position 2599: 2.1987362778174272e-07
Position 2636: 2.0614199224944635e-07
Position 628: 1.5775807928461588e-07
Position 1884: 1.553062943024167e-07
Position 1600: 1.1342727645710675e-07
Position 2588: 9.977053953128033e-08
Position 3069: 1.8122644418653074e-11
Position 2907: 1.6659807343511893e-11
Position 2432: 8.92582073408782e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2325: 0.968808851167935
Position 2731: 0.966895382897219
Position 1434: 0.8593497684936184
Position 857: 0.24684909934795793
Position 939: 0.1992392609492667
Position 866: 0.11259388956012109
Position 1180: 0.10069899709145928
Position 2524: 0.08197126741149592
Position 405: 0.04778504397068576
Position 3301: 0.04677191534779296
Position 1608: 0.0461214975232657
Position 1477: 0.026987043004078223
Position 2148: 0.02692809447534464
Position 2018: 0.021880020333353307
Position 2390: 0.02029758050840837
Position 899: 0.017199908001779094
Position 1215: 0.016489487950698656
Position 1443: 0.014909326609773179
Position 1964: 0.013042283853255465
Position 789: 0.01262168189700254
Position 1961: 0.010676711319380746
Position 573: 0.010278663782607275
Position 1611: 0.008794705942882359
Position 378: 0.008780568355292949
Position 829: 0.006295848253639705
Position 1824: 0.004918242283013662
Position 510: 0.0048212877652037125
Position 2190: 0.004771715044597055
Position 2482: 0.004172127591388061
Position 349: 0.004131196041358203
Position 516: 0.003110461774100301
Position 2831: 0.0030196448057932253
Position 148: 0.002995073149735078
Position 541: 0.0028347528935698633
Position 1146: 0.0027998598054192483
Position 1827: 0.002740468167234521
Position 2826: 0.0024797284823457806
Position 1533: 0.0022753396295205077
Position 3337: 0.0020165028139188922
Position 1511: 0.001939831064688665
Position 2021: 0.001921151125808107
