Gene = Drgx
index = 1139
Annotated 5SS: [  562 10557 15558 15720 21224 21889 27735]
Annotated 3SS: [10432 15465 15617 21121 21316 27576 28092]
SMsplice 5SS: [  562 10557 11074 15558 15720 21224 21889 27735]
SMsplice 3SS: [10432 10679 15465 15617 21121 21316 27576 28092]
top_k =  1000
Partition function (log Z): 16.930859329026728

Sorted 5' Splice Sites (High to Low Probability):
Position 21889: 0.9992359878477565
Position 21224: 0.9968360391970087
Position 10557: 0.9928985059991429
Position 15558: 0.9850390882784446
Position 27735: 0.9773832233760822
Position 15720: 0.9735768137186734
Position 11074: 0.8244959390077345
Position 562: 0.6229418348598532
Position 26819: 0.3513139028121158
Position 554: 0.2989334304595897
Position 16598: 0.16522377938174865
Position 11692: 0.15785102749319344
Position 9899: 0.15215003428843313
Position 208: 0.07695199130178247
Position 1379: 0.0740148839729745
Position 7784: 0.06926424842331075
Position 22547: 0.05784784143674351
Position 27031: 0.056489200707926755
Position 23282: 0.042724249306269134
Position 5176: 0.04119884629427829
Position 23118: 0.039050424859243135
Position 1653: 0.037385943865400076
Position 13941: 0.03255104759587481
Position 26943: 0.031898236934309
Position 9613: 0.027324594094776545
Position 17897: 0.022712469860503962
Position 20550: 0.020599930325491934
Position 20304: 0.020020678756150455
Position 9351: 0.019984612634801273
Position 27805: 0.019312572012550214
Position 1057: 0.018841818878106053
Position 22428: 0.01804995911580048
Position 13464: 0.01647094873598766
Position 210: 0.014568117041045856
Position 1217: 0.013409304502702259
Position 12854: 0.012135547320080079
Position 8218: 0.011581974153419775
Position 23207: 0.011435225469655363
Position 24326: 0.010519908896211325
Position 214: 0.010396413098489394
Position 25653: 0.009110328090008807
Position 5825: 0.00872823354868284
Position 896: 0.007638234943521513
Position 22256: 0.007501983245411423
Position 16397: 0.007445002777513804
Position 9155: 0.0071664123983925165
Position 25666: 0.007089702355548098
Position 9349: 0.007015012203016318
Position 20706: 0.006816014580760543
Position 9179: 0.006787555387667515
Position 27173: 0.00662243996562042
Position 2193: 0.006136496404695529
Position 16025: 0.005919750249732839
Position 3347: 0.005658634728781487
Position 12481: 0.005654732229655094
Position 2658: 0.005000321347066425
Position 9521: 0.0046519631346459865
Position 844: 0.003928506479921064
Position 2373: 0.003902672621981851
Position 11081: 0.003860531371816517
Position 13938: 0.003758524440584133
Position 16709: 0.003621159077764078
Position 26616: 0.003615633060261847
Position 24552: 0.003615000087267269
Position 3340: 0.0034773205283605124
Position 6478: 0.003213986152516011
Position 5741: 0.0032029637985064876
Position 21228: 0.0031154560214876675
Position 3433: 0.0028954664473867142
Position 23714: 0.0028896509925004647
Position 6341: 0.002853904774155209
Position 1139: 0.0028498395372273367
Position 727: 0.0028064969209608067
Position 26254: 0.0025751591476637554
Position 19681: 0.0025165007140439616
Position 23317: 0.0024314284912256585
Position 8102: 0.0023997431504455056
Position 27177: 0.0023300737642128985
Position 1834: 0.002118845964874537
Position 7633: 0.0021133890886910036
Position 195: 0.001995410153097524
Position 22347: 0.001976499247314547
Position 18429: 0.001938109035892212
Position 274: 0.0018962902430763808
Position 26235: 0.0018812254105744222
Position 6188: 0.0016578984803914724
Position 5865: 0.001614968495308435
Position 21701: 0.0015267772934776096
Position 5709: 0.0014639938005471293
Position 834: 0.001452131927935234
Position 28765: 0.0014299090960312175
Position 3: 0.0013890581635795478
Position 17680: 0.001359915019084824
Position 24372: 0.0012055772371136735
Position 527: 0.0011949337450834038
Position 25351: 0.0011920652053754159
Position 21397: 0.001157408772184092
Position 22666: 0.0010964229186567448
Position 15730: 0.001071759707099471
Position 29056: 0.0010635757973451768
Position 21405: 0.0009697915315532232
Position 875: 0.0009559116805113625
Position 1639: 0.0009364950019409174
Position 23799: 0.0008933771742211546
Position 1395: 0.0008879106819446115
Position 7599: 0.0008825188751871494
Position 6256: 0.0007717981680552757
Position 5258: 0.0007631812907949872
Position 28516: 0.0007461330455101518
Position 832: 0.0006999126777341504
Position 5166: 0.0006928698625465633
Position 10561: 0.0006733541453183781
Position 28710: 0.0006626277941805412
Position 19998: 0.0006275993886207559
Position 22940: 0.0006205474700674632
Position 28740: 0.0005935359161009794
Position 8882: 0.0005876999638332397
Position 15567: 0.0005185060837282258
Position 22573: 0.0005125440796334575
Position 69: 0.00050315242953105
Position 27879: 0.0004923636641037807
Position 25136: 0.00044507972959906077
Position 13691: 0.0004388270472428714
Position 27764: 0.0004348647304784746
Position 22494: 0.00043176218848719794
Position 28785: 0.0004286810449856607
Position 24026: 0.0004159198920452201
Position 18464: 0.0004087107496256934
Position 11096: 0.00039835006039394403
Position 7099: 0.00039300210070780255
Position 10905: 0.00039202845562631727
Position 19960: 0.00036255402646719645
Position 10884: 0.0003277374263483373
Position 15871: 0.0003236107905350029
Position 22564: 0.0002950058824631145
Position 28693: 0.00028928964634143136
Position 11975: 0.0002803142178985296
Position 17960: 0.00027005337944600513
Position 24464: 0.0002577791807274186
Position 23764: 0.00025182088946727613
Position 328: 0.0002269284086824339
Position 19929: 0.00022349483318701274
Position 13863: 0.00021647185235104533
Position 22464: 0.00019434053649228198
Position 1275: 0.00018687479319811343
Position 28985: 0.00017292612081953285
Position 22782: 0.0001706262970772686
Position 16218: 0.0001664921047743676
Position 27848: 0.00016393057385998878
Position 16232: 0.00015946635038528137
Position 1065: 0.0001591160254864763
