Gene = ebd1
index = 1687
Annotated 5SS: [522]
Annotated 3SS: [857]
SMsplice 5SS: [522]
SMsplice 3SS: [857]
top_k =  1000
Partition function (log Z): -6.256763050988901

Sorted 5' Splice Sites (High to Low Probability):
Position 522: 0.9977235508599699
Position 2226: 0.1939208793072012
Position 1038: 0.06949306631349818
Position 1554: 0.009702881015751025
Position 1618: 0.006621063698139312
Position 1536: 0.0038512332862773104
Position 1241: 0.003195822875813895
Position 588: 0.0012917498141284951
Position 1367: 0.0012680246908140273
Position 1265: 0.0011523473511722505
Position 1599: 0.0008849637269971248
Position 276: 0.0006869778508130554
Position 984: 0.0006663873561979162
Position 377: 0.0006135036184408995
Position 1501: 0.0005863501843035179
Position 1376: 0.0004980283687962459
Position 1716: 0.00043764980265417915
Position 824: 0.00026782487673287646
Position 1071: 0.00026148121843046776
Position 550: 0.00019877299124393933
Position 781: 0.00019413065203238516
Position 1899: 0.00016168327492885874
Position 56: 0.00013774925944735897
Position 2553: 0.00012431891184640752
Position 272: 0.00011651911187033411
Position 2335: 9.306224544853725e-05
Position 634: 8.960539836403339e-05
Position 1896: 8.579114864130623e-05
Position 2198: 6.129855757428403e-05
Position 1212: 5.740037508331584e-05
Position 1218: 5.484373011329189e-05
Position 764: 4.664692514851172e-05
Position 1612: 4.338655598873282e-05
Position 1226: 4.268244513374524e-05
Position 280: 3.745851800976399e-05
Position 1364: 2.2568671580062864e-05
Position 1944: 1.7535509509631453e-05
Position 616: 1.1779894574250097e-05
Position 176: 1.1749695414546029e-05
Position 535: 1.1708052722587694e-05
Position 306: 8.741169358920185e-06
Position 640: 6.649058026330182e-06
Position 526: 6.31254660322531e-06
Position 320: 4.26198083354413e-06
Position 10: 2.0117334054960357e-06
Position 1656: 1.9178363146338706e-06
Position 221: 1.8492180266810312e-06
Position 1319: 1.28036241879954e-06
Position 103: 1.2339563522263522e-06
Position 808: 9.908945889993462e-07
Position 1157: 9.151169067677304e-07
Position 72: 7.632503660247755e-07
Position 655: 7.058235006069082e-07
Position 297: 6.71038565973018e-07
Position 205: 5.047210571156782e-07
Position 586: 3.84641483206833e-07
Position 375: 3.5167515853659267e-07
Position 552: 3.290290487489192e-07
Position 685: 1.6417663526201723e-07
Position 694: 1.3899605982888787e-07
Position 274: 1.2588543331181223e-07
Position 608: 1.145246992682753e-07
Position 1083: 1.1096638054897257e-07
Position 1239: 1.1009302201452415e-07
Position 748: 9.889666155395579e-08
Position 444: 8.07395077008171e-08
Position 27: 7.306009480710322e-08
Position 873: 6.794705039884974e-08
Position 1128: 5.7913279286865836e-08
Position 22: 2.79208374913522e-08
Position 16: 2.2036234674544446e-08
Position 725: 2.169297558296607e-08
Position 425: 1.255023869618337e-08
Position 456: 8.097325573258552e-09
Position 672: 6.486290185624755e-09
Position 19: 5.268821084736119e-09
Position 733: 4.563351609310944e-09
Position 728: 4.22333572367484e-09
Position 853: 4.208640141771726e-10
Position 850: 3.844771006113033e-10
Position 1017: 2.2269137778764936e-10
Position 1094: 1.9561784887548932e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 857: 0.8026040554038449
Position 2270: 0.18143353909509757
Position 2052: 0.08209393559495134
Position 753: 0.07701477696340511
Position 833: 0.03517509402419074
Position 1877: 0.03085493345793243
Position 1361: 0.015755787963620673
Position 1105: 0.007934856366042577
Position 1836: 0.006852630638648104
Position 2301: 0.005508747769163479
Position 1850: 0.003932622723709872
Position 1749: 0.003912725909751205
Position 578: 0.0033853098840855743
Position 2353: 0.0023377663108321597
Position 1177: 0.0021916487610085843
Position 1880: 0.0020532305867224203
Position 1393: 0.0019104695247009053
Position 2497: 0.001817330615625733
Position 2381: 0.001483779114850081
Position 1439: 0.0013979978085394645
Position 2483: 0.00134912624834783
Position 1110: 0.001333526237312825
Position 2411: 0.001298618478011501
Position 912: 0.0012155627956352078
Position 1797: 0.0011834993396471235
Position 1716: 0.0010644722063950385
Position 915: 0.0009489722948694047
Position 1304: 0.0009450854250086286
Position 1454: 0.0009171009825858653
Position 431: 0.0009045839666088723
Position 949: 0.0008757370222404901
Position 1405: 0.0008302450237119731
Position 1460: 0.000823411822119305
Position 1720: 0.000807339312139007
Position 2614: 0.0008070603970827618
Position 717: 0.0007911804874513955
Position 605: 0.0007384896867793572
Position 1573: 0.0007314611504398343
Position 1037: 0.0005362044795603523
Position 1414: 0.0005360162055698601
Position 1136: 0.0005197065983663971
Position 2408: 0.00045419349380696996
Position 2291: 0.0003807844231762112
Position 964: 0.0003752213066661809
Position 2146: 0.0003450643291662583
Position 1307: 0.0002936816162669948
Position 1133: 0.00027135924051278264
Position 1883: 0.00022086349973311927
Position 1917: 0.00021442136126192127
Position 332: 0.00020605667752507132
Position 1428: 0.00020204409266517628
Position 885: 0.00018745096700407862
Position 2124: 0.00016513184182128553
Position 2372: 0.00016081768475664725
Position 1690: 0.00015052043125197683
Position 2331: 0.00014906253070557106
Position 2513: 0.00014626441037574164
Position 2579: 0.00013999827440479095
Position 2621: 0.00012836061235527388
Position 1282: 0.00011708383825802035
Position 2344: 0.00010938448260816033
Position 1584: 0.00010451400551108953
Position 624: 0.00010158567483753099
Position 1274: 9.191295163546071e-05
Position 1424: 8.955417394885802e-05
Position 2582: 8.769181856943605e-05
Position 1364: 8.707507354137751e-05
Position 1319: 7.371788140246768e-05
Position 1862: 7.097137257398902e-05
Position 872: 6.436938515253482e-05
Position 2393: 5.963926179441062e-05
Position 205: 5.6997898785614744e-05
Position 1381: 5.277345899942419e-05
Position 2064: 5.027995364487016e-05
Position 983: 4.94639318717758e-05
Position 1955: 4.608988921689095e-05
Position 1007: 4.292514014449035e-05
Position 2451: 4.254715051190238e-05
Position 1115: 4.11521016088734e-05
Position 393: 3.834236351164324e-05
Position 755: 3.128776653160301e-05
Position 329: 2.530941531027371e-05
Position 1079: 2.2226657622410144e-05
Position 1166: 1.625460591383597e-05
Position 1982: 1.5858804501964805e-05
Position 648: 1.550757545346706e-05
Position 1472: 1.521436950024545e-05
Position 1489: 1.4944005225112604e-05
Position 241: 1.3982839270368195e-05
Position 352: 1.3109983219603802e-05
Position 2103: 1.2935785590204443e-05
Position 110: 1.110936477745416e-05
Position 1928: 1.0846061360708048e-05
Position 1764: 1.0664828330747863e-05
Position 640: 8.986551876894439e-06
Position 1581: 8.013405497457138e-06
Position 335: 7.431877073103063e-06
Position 425: 6.868497853823183e-06
Position 1561: 6.808855011589314e-06
Position 263: 5.43393666108948e-06
Position 1934: 4.422265632955703e-06
Position 437: 4.118985648986924e-06
Position 586: 3.788784153682933e-06
Position 473: 3.413220295235344e-06
Position 1734: 2.6111436362339816e-06
Position 133: 2.5852869298323623e-06
Position 1808: 1.9803217177690803e-06
Position 1235: 1.913243406807149e-06
Position 2210: 1.7373843571322955e-06
Position 291: 1.3533051060788953e-06
Position 1121: 1.10434811753233e-06
Position 224: 1.0860393949889203e-06
Position 1216: 9.861463324682418e-07
Position 1325: 5.747275308091893e-07
Position 1013: 5.013773728404055e-07
Position 1208: 4.102602030520984e-07
Position 55: 3.640469752283915e-07
Position 759: 3.330026287718069e-07
Position 452: 3.197657472711746e-07
Position 152: 2.074818309443476e-07
Position 164: 1.852882956371466e-07
Position 61: 1.4131113945021642e-07
Position 467: 1.2107715263331218e-07
Position 90: 1.1723614057856982e-07
Position 93: 8.952021892722409e-08
Position 126: 6.908833196899668e-08
Position 173: 4.7404349092264646e-08
Position 442: 3.480684664178942e-08
Position 168: 3.227926962012523e-08
Position 114: 3.2066366163352244e-08
Position 176: 2.854442523530153e-08
Position 280: 2.32618157686496e-08
Position 482: 2.0840770463145642e-08
Position 449: 8.833048040268448e-09
Position 284: 8.18596058731278e-09
Position 141: 7.352585718449403e-09
Position 159: 6.849979455481953e-09
Position 103: 4.841336210178865e-09
Position 500: 4.24724421918073e-09
Position 485: 4.011978042073082e-09
Position 303: 3.13762106946517e-09
Position 72: 2.530956253581219e-09
Position 476: 1.1478256029655914e-09
Position 494: 6.819001779006726e-10
Position 515: 4.845061069269069e-10
Position 433: 3.474842839330291e-10
Position 980: 1.8575328719029801e-10
Position 135: 1.247271653800679e-10
Position 521: 5.8100630844353335e-11
Position 295: 5.572636473796649e-11
Position 535: 4.378891731936187e-11
Position 461: 3.596545597268133e-12
Position 550: 2.412981824304516e-12
Position 320: 1.2445980163785556e-12
Position 288: 1.6357555705995716e-14
Position 116: 1.939825749936446e-15
