Gene = GlcAT-S
index = 1189
Annotated 5SS: [1372 4949 5273 5840]
Annotated 3SS: [4675 5009 5487 5896]
SMsplice 5SS: [1141 4949 5273 5840]
SMsplice 3SS: [4675 5009 5487 5896]
top_k =  1000
Partition function (log Z): 2.9705880016992343

Sorted 5' Splice Sites (High to Low Probability):
Position 4949: 0.9973592786663417
Position 5840: 0.9729662531319259
Position 5273: 0.723573131392672
Position 1141: 0.5122389222768009
Position 38: 0.2799626704452765
Position 5225: 0.22293932511913167
Position 156: 0.13919451973697378
Position 4628: 0.09363207467628579
Position 1868: 0.08329211309937243
Position 45: 0.0773838030461018
Position 183: 0.029847060632760804
Position 4257: 0.023071695089364325
Position 4568: 0.021431514208680398
Position 448: 0.015022815707063547
Position 1372: 0.014025154817994608
Position 326: 0.011688646943606475
Position 473: 0.011644991982243636
Position 5178: 0.011481313663159
Position 1237: 0.009433358245032815
Position 1877: 0.009191183958552406
Position 6292: 0.008444422596047827
Position 5229: 0.008213631830057223
Position 5331: 0.006087601389013749
Position 3747: 0.005370148574580079
Position 2841: 0.00491055762593718
Position 6007: 0.004335653646054722
Position 5834: 0.004063293325322118
Position 4481: 0.00405386333258397
Position 4546: 0.0034994540659611826
Position 726: 0.003396652439016423
Position 6130: 0.0027388815435130803
Position 3081: 0.0025776230249639044
Position 2113: 0.0022818167820126303
Position 6012: 0.002152286986789581
Position 442: 0.002124997355797881
Position 678: 0.0020032528621909376
Position 6335: 0.00190729026537076
Position 3797: 0.0018268754512615376
Position 5079: 0.0016061619929790807
Position 5358: 0.001450918876011779
Position 2687: 0.0013510906052478127
Position 993: 0.001294704891791733
Position 5318: 0.0011987688896260642
Position 5249: 0.0011794878731939086
Position 142: 0.001177504215573939
Position 3456: 0.0009892807511513253
Position 2654: 0.0009476354656386574
Position 2180: 0.0008766985583166764
Position 2953: 0.000874695234608963
Position 5583: 0.0008281863621604119
Position 1033: 0.0008214662411076966
Position 2063: 0.0006968475014411594
Position 5740: 0.0006677530317484421
Position 5593: 0.0006131464602944876
Position 1454: 0.0005465857831959435
Position 2428: 0.0005402578401743316
Position 1815: 0.0005140902113280318
Position 5264: 0.00047923329748623543
Position 3476: 0.0004408391478785624
Position 6296: 0.00037501268027724885
Position 5571: 0.00034527689863562765
Position 639: 0.00031317302962190885
Position 5378: 0.00031054736260681946
Position 5355: 0.0003059270942791623
Position 319: 0.0002612270855589225
Position 6546: 0.0002443176975570708
Position 1559: 0.0002383993053414218
Position 5210: 0.00022713398669982232
Position 539: 0.00022426606270233436
Position 759: 0.00021043905334889977
Position 5107: 0.00020650165326606008
Position 1740: 0.0001819596731498216
Position 1917: 0.0001766941934595507
Position 3227: 0.000175948960481951
Position 6519: 0.00017054583599594277
Position 5261: 0.00016148150121452132
Position 469: 0.00015375934308420048
Position 354: 0.00012505216358787963
Position 5844: 0.0001122722325538448
Position 5341: 0.0001110914405742823
Position 6566: 0.00010314000913835719
Position 124: 0.00010311248250582488
Position 1701: 0.0001028934217619289
Position 6459: 9.988439091281577e-05
Position 323: 9.67565594975596e-05
Position 5967: 9.202850243875527e-05
Position 5560: 9.161611255516125e-05
Position 6134: 8.538088253517951e-05
Position 6299: 8.001182496011208e-05
Position 1900: 7.760089956725851e-05
Position 1714: 7.516883602593233e-05
Position 5494: 6.627272116953954e-05
Position 5701: 6.569097302849436e-05
Position 582: 6.147968814113267e-05
Position 696: 6.142509754222013e-05
Position 6261: 5.874579536507833e-05
Position 2457: 4.154040969018975e-05
Position 567: 4.0754033499570295e-05
Position 3223: 3.772365037730517e-05
Position 3245: 3.211336640085068e-05
Position 682: 2.9592272711929686e-05
Position 496: 2.7096050411902008e-05
Position 1006: 2.69790085732116e-05
Position 6414: 2.6962356228604642e-05
Position 2637: 2.4874415929074527e-05
Position 6048: 2.4381964977582276e-05
Position 1158: 2.3682570642758582e-05
Position 371: 2.3298796368179334e-05
Position 5822: 2.2852721359389174e-05
Position 5721: 2.253602336500283e-05
Position 778: 1.8206953277633055e-05
Position 4789: 1.734200447271626e-05
Position 5182: 1.7182025963505667e-05
Position 376: 1.6975359081803408e-05
Position 675: 1.6394539792667598e-05
Position 6170: 1.6262631217883973e-05
Position 839: 1.602016150322852e-05
Position 6511: 1.5574024693367424e-05
Position 467: 1.4660049182086379e-05
Position 699: 1.4222690238073354e-05
Position 5959: 1.3366031594827337e-05
Position 6417: 1.2595564824668725e-05
Position 4812: 1.2420219795226468e-05
Position 6091: 1.1546628933657706e-05
Position 388: 1.150810886299412e-05
Position 5552: 9.832353902100688e-06
Position 4891: 6.25790424615301e-06
Position 6371: 6.123030146619029e-06
Position 6557: 6.01088466708986e-06
Position 5410: 5.824350934104349e-06
Position 116: 3.8357019407776815e-06
Position 507: 3.7667798755139623e-06
Position 509: 3.298330798789522e-06
Position 317: 3.0549178581553488e-06
Position 458: 2.5133246082739826e-06
Position 5441: 2.442561709593966e-06
Position 97: 2.3335657538848273e-06
Position 5218: 2.213600682513586e-06
Position 5604: 1.7261252358174944e-06
Position 401: 1.4197254941617328e-06
Position 5030: 1.397234749198437e-06
Position 2320: 1.2516151480049368e-06
Position 357: 1.1806292711741529e-06
Position 3498: 7.026961357426629e-07
Position 649: 6.801023775537785e-07
Position 4091: 5.00897017895986e-07
Position 526: 4.402218167789872e-07
Position 3483: 4.253969498957706e-07
Position 3437: 3.909337889856198e-07
Position 281: 3.6289720286031703e-07
Position 5861: 1.2930581153633873e-07
Position 5815: 5.424884426586397e-08
Position 6147: 4.1141758741162135e-08
Position 2333: 2.954954379403715e-08
Position 6192: 2.668688374470227e-08
Position 6187: 2.1536841407224525e-08
Position 6082: 1.1854592672714516e-08
Position 6215: 7.188680323171062e-09
Position 6211: 6.973622351553731e-09
Position 5771: 3.461290540377562e-09
Position 6375: 2.4096034248599193e-09
Position 6380: 2.251254699677817e-09
Position 519: 1.9684511128044963e-09
Position 359: 1.6544224788018378e-09
Position 86: 8.472056953731357e-10
Position 514: 2.7815761031678076e-10
Position 247: 1.4124951107052858e-10
Position 374: 8.895496462092325e-11
Position 420: 3.3084416911481465e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5009: 0.9995615319718798
Position 5896: 0.9678636542161835
Position 4675: 0.8880614341050075
Position 5487: 0.8263578090693441
Position 4370: 0.10598174505737201
Position 5441: 0.09718225770737701
Position 105: 0.08109281506040056
Position 4721: 0.04934361346560736
Position 868: 0.0349340058725766
Position 4479: 0.03135914262660929
Position 244: 0.02830908885531678
Position 5493: 0.02526138138062873
Position 3356: 0.022160467823211828
Position 5560: 0.017112314155270095
Position 4352: 0.016048860487737838
Position 1802: 0.010984421442296473
Position 6075: 0.009025975958116852
Position 4604: 0.00872311604427419
Position 1772: 0.00800447113651032
Position 1348: 0.006473652909992898
Position 874: 0.0063759988009753805
Position 4078: 0.006060502468544275
Position 5228: 0.006002233153639562
Position 1395: 0.005976135967873589
Position 6354: 0.005894859631557899
Position 4117: 0.005547768774412953
Position 3691: 0.00496911638981209
Position 281: 0.004652395185222764
Position 5642: 0.0046239421246139995
Position 2179: 0.004510475945927714
Position 6400: 0.004305054555057757
Position 5990: 0.0040753496596377834
Position 3653: 0.003707368075870016
Position 6200: 0.00329962645018497
Position 1307: 0.003202721993761908
Position 2728: 0.0030444279616957727
Position 1978: 0.0027543633952224916
Position 592: 0.0026750124835819788
Position 722: 0.0025117259522715605
Position 1366: 0.002289562767563792
Position 4679: 0.0018315018403342088
Position 2263: 0.0017146190415040475
Position 374: 0.0015638299261240248
Position 5715: 0.0015585641356312822
Position 4322: 0.0015375222496491734
Position 4256: 0.0014246844249783963
Position 1627: 0.0014183483842716785
Position 2513: 0.0013807181026968972
Position 5341: 0.0013706011780818797
Position 3643: 0.0012860064728137115
Position 6206: 0.0011598126624609091
Position 1081: 0.0011556961604184573
Position 507: 0.0011245154647438285
Position 6364: 0.0010129859904379557
Position 354: 0.0007692997103178364
Position 251: 0.0007642445160766874
Position 5954: 0.0007375358027065458
Position 4457: 0.0007189844128620421
Position 1624: 0.0007071155438759071
Position 1211: 0.0006867042382871936
Position 2275: 0.0006405356881254454
Position 2775: 0.0005601826378279067
Position 5386: 0.0005438156660557581
Position 6617: 0.0005095837970341946
Position 2205: 0.000480400669506962
Position 5998: 0.0004244667736161593
Position 997: 0.0004185802796774024
Position 1751: 0.00040504873954637876
Position 1714: 0.0003855675761760873
Position 4307: 0.0003524895028389437
Position 3556: 0.0003321490259723577
Position 3989: 0.0003259132673795509
Position 5034: 0.0003067960408562916
Position 4440: 0.0002660599683173425
Position 5500: 0.0002470967380371535
Position 380: 0.00022878851658763474
Position 6473: 0.00020949436872193803
Position 5610: 0.0002067278208806226
Position 5410: 0.0001953353192789397
Position 6574: 0.00019514053657698665
Position 6153: 0.00018150378772375294
Position 6082: 0.0001804921275317341
Position 357: 0.00017684723975787945
Position 371: 0.0001721515240824709
Position 1684: 0.0001699954818675825
Position 890: 0.00016661071054575706
Position 5749: 0.0001594436542297674
Position 1420: 0.00015928030681400826
Position 438: 0.00015652433192064118
Position 1032: 0.00013223169482872528
Position 3858: 0.00012399719573346054
Position 1651: 0.00012049076081991321
Position 3013: 0.00011246654428089377
Position 6627: 0.00011186062420722365
Position 1657: 9.686351567295483e-05
Position 142: 9.56989552236248e-05
Position 526: 8.841958035966424e-05
Position 3465: 8.484423900798298e-05
Position 567: 7.249546683609855e-05
Position 768: 6.929989655755888e-05
Position 5583: 6.684890516551849e-05
Position 1311: 6.579489576897e-05
Position 5915: 6.527496741603301e-05
Position 6393: 6.244950786375619e-05
Position 6503: 5.514242570442276e-05
Position 2634: 5.4641107646698807e-05
Position 1701: 5.4481522193181276e-05
Position 1573: 5.4373340382925224e-05
Position 2875: 5.0459331413259675e-05
Position 6292: 4.82094461733754e-05
Position 6454: 4.6288650423610765e-05
Position 6242: 4.599187846203891e-05
Position 1546: 4.3387396071974605e-05
Position 708: 3.390002200589589e-05
Position 6225: 3.193986691616501e-05
Position 818: 3.046938905456248e-05
Position 949: 2.9343045068464192e-05
Position 314: 2.7858341340109667e-05
Position 5626: 2.5588151985528143e-05
Position 6295: 2.3375905758603563e-05
Position 6485: 1.434827620395229e-05
Position 5046: 1.2613488139417506e-05
Position 5571: 6.2282168574594455e-06
Position 6604: 5.988583842059274e-06
Position 5153: 4.685848430371957e-06
Position 6170: 4.452193925127524e-06
Position 6233: 4.341112208738931e-06
Position 1517: 4.309863430650803e-06
Position 5822: 3.5871882079546284e-06
Position 6586: 3.3567975890374785e-06
Position 2217: 3.0623485180044977e-06
Position 5065: 2.845623919087878e-06
Position 1236: 2.7055652046625318e-06
Position 116: 2.2109247500237615e-06
Position 5069: 1.925983899443497e-06
Position 5277: 1.2957456721471534e-06
Position 5721: 1.202358750569155e-06
Position 1270: 8.301089402582737e-07
Position 124: 7.951649480450665e-07
Position 148: 7.43515296618504e-07
Position 599: 7.364413020570276e-07
Position 1264: 6.902414469365995e-07
Position 5253: 5.541625192633267e-07
Position 5273: 5.449623215813337e-07
Position 688: 5.059051323862981e-07
Position 1314: 4.7030028029727805e-07
Position 1512: 4.3465151218961105e-07
Position 955: 4.3439430419162374e-07
Position 195: 4.1586940041414276e-07
Position 183: 4.01996568835345e-07
Position 5107: 2.537872708076574e-07
Position 1242: 1.9699820308627544e-07
