Gene = Best2
index = 47
Annotated 5SS: [ 119 3166 4407 4658 5086 5295 6056 8120 8759 8995 9308]
Annotated 3SS: [2801 4295 4470 4716 5165 5947 7879 8448 8901 9064 9458]
SMsplice 5SS: [ 119 3166 4407 4658 5086 5295 6056 8120 8759 8995 9308]
SMsplice 3SS: [2801 4115 4470 4716 5165 5947 7879 8448 8901 9064 9458]
top_k =  1000
Partition function (log Z): 38.05070176995594

Sorted 5' Splice Sites (High to Low Probability):
Position 5086: 0.9994726514461864
Position 8995: 0.9985043382981039
Position 6056: 0.9974847458457483
Position 9308: 0.9926543955430432
Position 8120: 0.9920670365872336
Position 4407: 0.986460110848922
Position 5295: 0.9784178124950433
Position 3166: 0.9495932332271281
Position 8759: 0.9442974405976712
Position 4658: 0.9403925328589563
Position 119: 0.8740129880951556
Position 3929: 0.28901921273621034
Position 4218: 0.2796655286023074
Position 5724: 0.1500670984046197
Position 3440: 0.1297400653681843
Position 9726: 0.11547291116980127
Position 10018: 0.10455803267613062
Position 96: 0.06674160061039153
Position 2308: 0.06645125307602048
Position 2690: 0.05894709387519054
Position 4652: 0.048729718457246864
Position 8687: 0.035302675704345754
Position 2669: 0.02769094079977469
Position 7262: 0.02707184066921224
Position 2738: 0.025933658762800644
Position 5690: 0.024232689798285266
Position 9750: 0.023289137697825243
Position 9178: 0.023148759303398957
Position 8347: 0.019008753579440638
Position 3584: 0.01713677128287561
Position 1212: 0.01710139443625293
Position 5884: 0.015225822604375527
Position 7277: 0.014967124561996732
Position 5818: 0.014738212961278526
Position 6818: 0.013747750865482461
Position 5870: 0.012521379275229587
Position 4411: 0.010028444582549608
Position 3428: 0.00960458561621685
Position 6522: 0.008284796433128966
Position 10016: 0.007815336782579053
Position 5515: 0.007792726474256842
Position 3871: 0.007626739445609144
Position 6486: 0.006202360581312593
Position 496: 0.0060808177922777006
Position 8720: 0.005834855355181091
Position 10081: 0.005805047682376323
Position 5286: 0.005610594000790827
Position 5719: 0.005458209319489792
Position 2253: 0.00541240998401046
Position 366: 0.0053613192057844
Position 3729: 0.004703155829444431
Position 9772: 0.004693277596182272
Position 2314: 0.004267150978066677
Position 7576: 0.0035265186861005186
Position 7152: 0.0034264240449963326
Position 8709: 0.003403671338044488
Position 9355: 0.0033526684391697093
Position 5663: 0.0031810396720339377
Position 1605: 0.0031683591387225638
Position 773: 0.0028463603671282263
Position 326: 0.00280673832434215
Position 9173: 0.002734615539574235
Position 10192: 0.002693658118750013
Position 2088: 0.0025710234991588297
Position 8763: 0.0024565393581127064
Position 4198: 0.0021299365952903108
Position 7183: 0.001981718660830292
Position 1049: 0.0018918482419861835
Position 6539: 0.0018505514252795676
Position 4194: 0.0017459227489433004
Position 8148: 0.0015804904576026024
Position 9871: 0.0015795640629216792
