Gene = tant
index = 1908
Annotated 5SS: [284 528]
Annotated 3SS: [440 580]
SMsplice 5SS: [284 528]
SMsplice 3SS: [440 580]
top_k =  1000
Partition function (log Z): -5.681673652583931

Sorted 5' Splice Sites (High to Low Probability):
Position 528: 0.9538320107130115
Position 284: 0.8611693756038439
Position 299: 0.013297236061105196
Position 1191: 0.0028368264416966547
Position 60: 0.0015535548271065913
Position 1421: 0.0013570418033629972
Position 1089: 0.0008961112063046858
Position 288: 0.0007894181280993203
Position 1505: 0.0007533335784970566
Position 116: 0.0006194428142228125
Position 1095: 0.0005589329917756272
Position 1104: 0.0004867568133462795
Position 3: 0.00047763670180706654
Position 10: 0.0003602658242847795
Position 331: 0.00026183375109625924
Position 218: 0.00020052313235691384
Position 1595: 0.0001708101399406565
Position 250: 0.00017044566947907
Position 703: 0.00015022085934533917
Position 414: 8.65110019480525e-05
Position 726: 4.863663172273379e-05
Position 696: 3.651541946663561e-05
Position 119: 3.4039853133828154e-05
Position 342: 3.28913222962015e-05
Position 1098: 2.9230614045923835e-05
Position 1538: 2.908382201656598e-05
Position 852: 2.6991778903137995e-05
Position 507: 2.2634894443666675e-05
Position 82: 2.190672972893424e-05
Position 425: 2.1035476048170313e-05
Position 34: 1.5195689354354522e-05
Position 1526: 1.4471932347341071e-05
Position 854: 1.404128301313446e-05
Position 825: 1.277439337788717e-05
Position 1489: 8.103668641279128e-06
Position 1070: 6.386292904547351e-06
Position 205: 6.061507912214197e-06
Position 1582: 5.860098708207398e-06
Position 161: 5.658717780864157e-06
Position 71: 4.86474767639115e-06
Position 1547: 3.875944803882819e-06
Position 1394: 3.477849804752356e-06
Position 1787: 2.9699654061062137e-06
Position 832: 2.911271379801752e-06
Position 781: 2.5524348376107277e-06
Position 1213: 2.5234986992120917e-06
Position 1606: 2.4497349272137845e-06
Position 799: 2.0436797042763467e-06
Position 436: 1.2743895269129598e-06
Position 1741: 8.218392543946333e-07
Position 484: 7.05544965832745e-07
Position 223: 5.750412410058877e-07
Position 1106: 4.565637917605254e-07
Position 989: 4.3718772537458753e-07
Position 1700: 3.5815887455303487e-07
Position 581: 9.72846248382065e-09
Position 742: 9.303897996007441e-09
Position 429: 7.674419406556597e-09
Position 462: 6.560614446820345e-09
Position 608: 1.857105133812561e-11
Position 632: 1.8997198058043e-12
Position 605: 9.598957498799525e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 580: 0.9214647915960883
Position 440: 0.8261892127442095
Position 453: 0.021951597970491232
Position 623: 0.019036097673269307
Position 342: 0.017802261430784425
Position 952: 0.004470393977935178
Position 1564: 0.004310419114617051
Position 672: 0.0039032355209742903
Position 331: 0.0029688466864588245
Position 1840: 0.002583603466988509
Position 484: 0.0015931870839113714
Position 729: 0.0015620046404952533
Position 1141: 0.001450782593883975
Position 1276: 0.0009852483003844838
Position 962: 0.000868706790024722
Position 561: 0.0007625468237971311
Position 976: 0.0007043258544941768
Position 1482: 0.0006776642166632741
Position 154: 0.0006468718115648115
Position 1265: 0.0006272384686793379
Position 129: 0.00043181322820364226
Position 1659: 0.0003889302381605433
Position 177: 0.0003849843888711777
Position 883: 0.00036087192826111464
Position 703: 0.0003473085294382593
Position 793: 0.0003309182553864905
Position 402: 0.00031735359798419713
Position 376: 0.00021190732278014105
Position 1678: 0.0001999472690211963
Position 644: 0.00018974606273946547
Position 973: 0.00018392662050002853
Position 1602: 0.0001662713505438605
Position 1175: 0.0001650868079426192
Position 94: 0.00015945827874037688
Position 1816: 0.00015840857152328255
Position 1653: 0.0001571905738419117
Position 119: 0.0001520146559610898
Position 911: 0.00012441349613848257
Position 1757: 0.00011526515393311945
Position 1530: 0.00011006450126000206
Position 819: 9.079471956821783e-05
Position 653: 9.00971806599157e-05
Position 1526: 8.261067085030866e-05
Position 166: 7.895083735726073e-05
Position 501: 6.364193227254505e-05
Position 700: 6.087232190493493e-05
Position 283: 5.8615745317201314e-05
Position 231: 5.2102397545455374e-05
Position 799: 5.1160207789447024e-05
Position 1226: 4.6773502674923266e-05
Position 1030: 4.253571448512326e-05
Position 1157: 4.215401989979574e-05
Position 908: 4.193694180624497e-05
Position 1053: 3.8649593490187715e-05
Position 838: 3.450014101080967e-05
Position 1489: 3.143286291264492e-05
Position 1367: 3.0109281934247872e-05
Position 104: 2.987612575621612e-05
Position 850: 2.914735130492434e-05
Position 1700: 2.8602351800493947e-05
Position 371: 2.713732494389018e-05
Position 1637: 2.065178303931576e-05
Position 1187: 2.00123961712784e-05
Position 1571: 1.5637542890187425e-05
Position 317: 1.361099825651052e-05
Position 1340: 1.2747929711574488e-05
Position 514: 1.2504773231094993e-05
Position 1084: 1.1448411218323253e-05
Position 1686: 9.09484159699386e-06
Position 383: 8.012967386289354e-06
Position 781: 7.239461986539352e-06
Position 50: 7.228869340604436e-06
Position 1177: 5.205766784341822e-06
Position 60: 5.06116079739991e-06
Position 1010: 4.307904807463626e-06
Position 1304: 4.104556588307781e-06
Position 1359: 4.011328515380469e-06
Position 241: 3.1786294330412135e-06
Position 989: 2.6576841148419924e-06
Position 1612: 2.59533521166469e-06
Position 769: 2.3256734792348836e-06
Position 527: 2.2669955893083815e-06
Position 298: 2.1121815525902696e-06
Position 520: 2.098284576596341e-06
Position 1384: 1.6544015071361606e-06
Position 1022: 1.1551992011036194e-06
Position 921: 1.0746771601795613e-06
Position 288: 7.942990523351965e-07
Position 262: 7.055460356517462e-07
Position 539: 6.809236933969099e-07
Position 213: 6.173275591197227e-07
Position 531: 5.968014334827276e-07
Position 205: 1.0417224382183428e-07
Position 339: 1.1182172003861983e-08
Position 1055: 5.07216395496073e-09
Position 259: 3.2859348204323375e-09
Position 248: 2.143250309574335e-09
