Gene = AIMP2
index = 3
Annotated 5SS: [ 244  458  802 1231]
Annotated 3SS: [ 358  648 1001 1284]
SMsplice 5SS: [ 244  802 1231]
SMsplice 3SS: [ 648 1001 1284]
top_k =  1000
Partition function (log Z): 2.523023339025087

Sorted 5' Splice Sites (High to Low Probability):
Position 1231: 0.9579862470214227
Position 244: 0.876836431068254
Position 802: 0.65843304347267
Position 845: 0.2648297651345826
Position 458: 0.08325318196060813
Position 306: 0.0472508344797969
Position 3: 0.02728796125332083
Position 824: 0.020676690929475144
Position 265: 0.015483297128803735
Position 99: 0.01221439526659982
Position 877: 0.012143615788152498
Position 575: 0.010883104286766636
Position 788: 0.006925268219056005
Position 1176: 0.0058176177898040474
Position 62: 0.003070065280929995
Position 1182: 0.0028848021071873797
Position 272: 0.002525193623604946
Position 10: 0.0015671853591867689
Position 1368: 0.0013197969994823747
Position 600: 0.001235259240823159
Position 1235: 0.0012208807499749445
Position 169: 0.0010605174127094916
Position 837: 0.0006928565653935969
Position 1319: 0.0005887739421822313
Position 1209: 0.0005116569938075099
Position 299: 0.00044945549383837517
Position 1341: 0.000440451134662544
Position 743: 0.0003612023251577262
Position 745: 0.0003557356888661857
Position 276: 0.000304777331037101
Position 1207: 0.00029401008135868616
Position 293: 0.000271883703635047
Position 938: 0.0001679544251609311
Position 248: 9.236037164958999e-05
Position 343: 9.110915597678944e-05
Position 408: 9.077188070214278e-05
Position 15: 8.628842107950041e-05
Position 920: 7.317371360769607e-05
Position 1485: 6.860697633824277e-05
Position 685: 6.804801882310628e-05
Position 579: 6.053510258670383e-05
Position 281: 5.180153393124682e-05
Position 537: 4.410703830648036e-05
Position 153: 3.856690533520717e-05
Position 1528: 2.764035825440912e-05
Position 228: 2.5880741295411028e-05
Position 818: 2.1620081781978555e-05
Position 1382: 1.817959781703159e-05
Position 577: 1.5939299278343496e-05
Position 1520: 1.2784008527361173e-05
Position 345: 1.0962754974325008e-05
Position 1647: 9.439763570279495e-06
Position 68: 8.761317881984746e-06
Position 1541: 7.788876359130211e-06
Position 1476: 6.865056436237634e-06
Position 1650: 4.545586225886024e-06
Position 918: 4.290013109826748e-06
Position 1088: 4.030642333391757e-06
Position 1253: 3.515577295371762e-06
Position 1366: 3.0028268259831715e-06
Position 749: 2.7647409130913708e-06
Position 585: 2.2453736426931593e-06
Position 1554: 2.2115815149517082e-06
Position 1387: 1.3921010614150242e-06
Position 956: 1.3247672791430685e-06
Position 570: 1.2786127087364253e-06
Position 1372: 6.513869109759026e-07
Position 1620: 6.461839791266407e-07
Position 70: 6.219217422926993e-07
Position 310: 4.181345743119393e-07
Position 1058: 2.7743925624173566e-07
Position 1002: 2.3509383404008047e-07
Position 1545: 2.0165470094111121e-07
Position 1558: 7.727219582378802e-08
Position 1560: 3.2669957421118454e-08
Position 610: 6.55926610800929e-10
Position 1101: 2.8949683509528185e-10
Position 1425: 1.3316409170861042e-11
Position 1323: 2.7640465950355724e-13
Position 607: 4.4295242783922714e-14
Position 664: 3.804300806526296e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 648: 0.9988810221334341
Position 1284: 0.9711629003829764
Position 1001: 0.8664990040311762
Position 1013: 0.06146415701623569
Position 358: 0.04145401266996867
Position 61: 0.027664041278752178
Position 165: 0.011722924399462098
Position 928: 0.010734182874899183
Position 944: 0.006549023927705049
Position 938: 0.006181167043954516
Position 1475: 0.003104043346640312
Position 1106: 0.00279610616486885
Position 1306: 0.0019796443078844927
Position 891: 0.0018600643415930256
Position 906: 0.0018442376302779495
Position 138: 0.0012913741094627313
Position 524: 0.0010681603159681517
Position 894: 0.0005480124465925295
Position 111: 0.0004930591175800522
Position 173: 0.00048341056639807843
Position 877: 0.00047174032752650115
Position 431: 0.0003469538121999439
Position 1202: 0.00032476212222105194
Position 375: 0.0002969057315238017
Position 952: 0.0002142277333439695
Position 1253: 0.00013841437880764485
Position 1377: 0.00012892783651644694
Position 1538: 0.00011736103800298406
Position 1587: 6.890370114621406e-05
Position 1146: 5.1986459673416525e-05
Position 384: 4.7548258264906964e-05
Position 367: 3.970942394381052e-05
Position 1143: 3.690387647874987e-05
Position 678: 3.5992641227901327e-05
Position 1698: 2.6985744784164524e-05
Position 1415: 2.4344984528095435e-05
Position 401: 2.3907685445394037e-05
Position 1567: 2.344981976953401e-05
Position 293: 2.0241941998154686e-05
Position 537: 1.1132825240275647e-05
Position 1207: 6.92348899238616e-06
Position 1175: 6.028963318096769e-06
Position 543: 5.80724321986211e-06
