Gene = ND-39
index = 1298
Annotated 5SS: [ 133 3438 3994 4442]
Annotated 3SS: [3269 3542 4075 4509]
SMsplice 5SS: [ 133 4442]
SMsplice 3SS: [4075 4509]
top_k =  1000
Partition function (log Z): 1.4830014805923732

Sorted 5' Splice Sites (High to Low Probability):
Position 4442: 0.9998692322273098
Position 133: 0.8662384777500071
Position 3994: 0.5947395608867581
Position 786: 0.1840068292059739
Position 2973: 0.17729963453631914
Position 3438: 0.12580433674854316
Position 2962: 0.05286860926873218
Position 190: 0.028798051094594893
Position 1232: 0.023960612079663348
Position 520: 0.022847359170010108
Position 2845: 0.020081286370194046
Position 1960: 0.019830627922408764
Position 1985: 0.015987434453572813
Position 493: 0.0119877031712825
Position 1956: 0.011764997585589354
Position 3356: 0.01169519859808537
Position 3153: 0.010407243009585444
Position 3839: 0.009426738397895394
Position 2623: 0.007748378452795125
Position 827: 0.006784368504351787
Position 2953: 0.006528422683744141
Position 18: 0.005949870056225706
Position 2999: 0.004854083482875029
Position 1796: 0.003495729739746666
Position 2610: 0.003409237660176507
Position 3082: 0.0030086463549291913
Position 3120: 0.002793698365035606
Position 3484: 0.002755106277381076
Position 3142: 0.0016460083054269815
Position 898: 0.0013051826768088349
Position 371: 0.001274281245390964
Position 2389: 0.0008861015801745728
Position 2470: 0.0007170164131682151
Position 188: 0.000655226338740581
Position 1516: 0.0006520403073999921
Position 3920: 0.0005290131283891969
Position 2601: 0.0005219565571962873
Position 1251: 0.0005104097350981723
Position 2349: 0.0004943070869998992
Position 1873: 0.00046260000443820796
Position 2806: 0.0004579694380349848
Position 137: 0.0004558356885022883
Position 1835: 0.0003795886585374004
Position 3239: 0.00036179217614716797
Position 278: 0.0003597474071257975
Position 254: 0.00032278996439838464
Position 9: 0.00030185884278741745
Position 321: 0.00029782674035122835
Position 561: 0.0001528926582717057
Position 2154: 0.0001272110595849298
Position 308: 0.000119362248701051
Position 4718: 0.00011256068813519524
Position 1478: 5.922189082534922e-05
Position 484: 5.250242045216845e-05
Position 126: 4.6437899392430814e-05
Position 4446: 4.406875280545766e-05
Position 270: 4.307210285792287e-05
Position 315: 2.9898223302445417e-05
Position 76: 2.1977278876894698e-05
Position 4437: 2.0011896550657897e-05
Position 4890: 1.85725800452615e-05
Position 4464: 1.6801327251517254e-05
Position 2053: 1.6506646164810227e-05
Position 42: 1.333002868682199e-05
Position 4195: 1.3280579994205222e-05
Position 834: 1.1228596252026773e-05
Position 4781: 9.568865827757127e-06
Position 478: 9.041618137504387e-06
Position 4674: 7.052252394771544e-06
Position 850: 5.0711928357761644e-06
Position 4864: 4.677994602013301e-06
Position 606: 4.434976352200819e-06
Position 622: 4.208135740870057e-06
Position 1196: 3.836276392186403e-06
Position 1847: 3.4576438668014467e-06
Position 686: 2.9133786536981545e-06
Position 4894: 2.1931066928756825e-06
Position 4187: 1.8472789368203096e-06
Position 229: 1.7312340879759674e-06
Position 1207: 1.615663010353738e-06
Position 4151: 1.6085261637903868e-06
Position 22: 1.4058330753372552e-06
Position 4920: 1.1246538553277094e-06
Position 4914: 1.0946375927057848e-06
Position 92: 9.943441540540348e-07
Position 4206: 7.735385904762927e-07
Position 1308: 7.362688387427547e-07
Position 1271: 6.828617806682407e-07
Position 1768: 4.83016488084658e-07
Position 20: 3.5940969107647755e-07
Position 4303: 2.678966500655812e-07
