Gene = thoc6
index = 1911
Annotated 5SS: [ 198 1195]
Annotated 3SS: [ 252 1263]
SMsplice 5SS: [ 198 1195]
SMsplice 3SS: [ 252 1263]
top_k =  1000
Partition function (log Z): -2.0419489448531305

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.9869347119926574
Position 1195: 0.707595694333475
Position 557: 0.5619796343019465
Position 1197: 0.23413944994396194
Position 1873: 0.17462245212447083
Position 1458: 0.16985073791202496
Position 1614: 0.11958654006540101
Position 443: 0.10475177642394427
Position 1841: 0.10251902815736795
Position 1453: 0.0807849396060784
Position 2375: 0.03924574619469804
Position 1552: 0.034155395848169755
Position 2074: 0.03207334261969048
Position 1178: 0.017110785498560103
Position 2016: 0.014314556629900362
Position 2336: 0.013411800869832092
Position 374: 0.010034608918858486
Position 1846: 0.006380668853109777
Position 2227: 0.006203187417689249
Position 36: 0.005288859121286799
Position 2614: 0.004446052271841489
Position 2169: 0.004006102538280204
Position 2457: 0.0035660246617767928
Position 365: 0.0031363884572617588
Position 2822: 0.0018918080607325121
Position 1952: 0.0018504709322241942
Position 2284: 0.001777913933259258
Position 1710: 0.0017323437828756691
Position 1664: 0.001274266411280508
Position 671: 0.0008514163570561125
Position 1504: 0.0006732450723425749
Position 1468: 0.0006034532282220195
Position 2056: 0.0006008296795562677
Position 2401: 0.0005807898420527242
Position 1877: 0.0005696595124586201
Position 623: 0.0005329739362965781
Position 959: 0.000524373366003551
Position 1570: 0.0004966849680160553
Position 190: 0.0004904067319591075
Position 58: 0.00048808766745200686
Position 1366: 0.0004710489976292897
Position 1488: 0.0004391591349088453
Position 461: 0.000420734757894804
Position 2032: 0.00042011093800760395
Position 1823: 0.00040638643973507426
Position 2584: 0.0003671307732940697
Position 804: 0.00034525306907426487
Position 369: 0.00033858668507455615
Position 485: 0.0003039437369267639
Position 1208: 0.0002682966281631303
Position 1537: 0.0002624277133649714
Position 1007: 0.00025985500957706844
Position 807: 0.0002100347069377741
Position 1625: 0.00020194906065720472
Position 918: 0.00017733394857631058
Position 378: 0.0001630419827830832
Position 476: 0.0001496696865183129
Position 17: 0.0001379396624572196
Position 888: 0.00013498900149907703
Position 1047: 0.00011062076244827804
Position 2764: 8.349564131238163e-05
Position 1896: 6.753686367379595e-05
Position 677: 6.241241767123328e-05
Position 1812: 6.014334302888936e-05
Position 935: 5.9373869681890816e-05
Position 2009: 5.705413436677639e-05
Position 2825: 5.5344245907403046e-05
Position 1388: 5.0504726609202246e-05
Position 908: 4.761154623485224e-05
Position 1108: 4.3223695729337005e-05
Position 153: 4.060557039644183e-05
Position 837: 4.013421294008434e-05
Position 980: 3.4609340423810655e-05
Position 545: 3.445270819488118e-05
Position 433: 3.166821036926275e-05
Position 620: 2.4814150125753178e-05
Position 739: 2.45370571136635e-05
Position 589: 2.3346353569170865e-05
Position 878: 2.2751634138195255e-05
Position 1556: 2.1413625132369362e-05
Position 857: 2.092491682200266e-05
Position 561: 2.0303838236774282e-05
Position 470: 1.8064791336987934e-05
Position 496: 1.6148465149352665e-05
Position 679: 1.2470107349492474e-05
Position 744: 1.0714699284051179e-05
Position 855: 9.740279067043328e-06
Position 618: 8.95684691793701e-06
Position 906: 8.714197984504608e-06
Position 323: 7.335558926944398e-06
Position 611: 7.27398417760252e-06
Position 773: 5.133976620421833e-06
Position 523: 3.755637272507159e-06
Position 1578: 1.2713533152264949e-06
Position 1928: 8.77670488139789e-07
Position 1727: 6.572564544763179e-07
Position 1118: 6.036240418940536e-07
Position 1332: 5.989730495002749e-07
Position 1060: 1.5953554596226074e-07
Position 1232: 6.308752949488256e-08
Position 236: 4.1216135568384244e-08
Position 121: 2.6699227740972007e-08
Position 273: 2.2422340915672695e-08
Position 1301: 1.6911211292728687e-08
Position 896: 1.680072543684843e-08
Position 779: 7.730717048997632e-09
Position 1372: 4.39548769469635e-09
Position 534: 5.3949886884914366e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 252: 0.9681495649041159
Position 1263: 0.9639933773212919
Position 1918: 0.49883643009258627
Position 1095: 0.3283696567278213
Position 1053: 0.25116663178986254
Position 2404: 0.18429955971365652
Position 618: 0.047084707096822616
Position 1947: 0.025322402748490444
Position 1896: 0.01754999429017927
Position 2425: 0.015249100003228617
Position 1075: 0.01278746241971632
Position 1669: 0.010329527882912613
Position 1617: 0.0092802124980416
Position 2506: 0.00922967932881868
Position 2665: 0.00876571606864877
Position 2511: 0.008531422395728003
Position 2432: 0.007082920482092914
Position 605: 0.0068561711204905736
Position 1832: 0.006489757009012866
Position 1765: 0.006297658806738978
Position 1099: 0.005983209000060596
Position 2305: 0.005739579585009542
Position 96: 0.005188863680688237
Position 260: 0.004778732561203525
Position 313: 0.004291953511166475
Position 864: 0.003729916512314527
Position 2914: 0.0036662844497675896
Position 1294: 0.0034006928549509033
Position 2630: 0.0031353960698903252
Position 1504: 0.003131826435654893
Position 516: 0.002922705369685673
Position 643: 0.002650914754480311
Position 1876: 0.0023039958012035745
Position 2055: 0.002107664367813635
Position 2581: 0.0019661275004002905
Position 2133: 0.0017425963013369633
Position 2879: 0.001646064254760268
Position 1524: 0.0015568941968120466
Position 2444: 0.0010750391094115957
Position 1520: 0.0009980668499016876
Position 1962: 0.0009928227425326757
Position 2020: 0.0008712948814445397
Position 1710: 0.0007965208546068341
Position 1552: 0.0006851443384226053
Position 1591: 0.0006281132633676313
Position 365: 0.000568317487937999
Position 271: 0.0004770306529215054
Position 1313: 0.0004072064586559308
Position 1403: 0.00037283978161723716
Position 2081: 0.00034135733191706385
Position 127: 0.0003328599541940448
Position 2144: 0.00030738051529959586
Position 2197: 0.00030355895171665616
Position 2739: 0.0003030954012602787
Position 1702: 0.0002671302584482865
Position 1628: 0.000226385944631949
Position 1926: 0.00021548288294459772
Position 2715: 0.0001715295356013142
Position 2568: 0.00015695110610135362
Position 2645: 0.00013671935595901323
Position 1388: 0.00013074799371504744
Position 2124: 0.00012120097488093533
Position 968: 0.00011284921848686998
Position 76: 0.00010322478389450668
Position 153: 9.047018791572952e-05
Position 448: 7.430251786490448e-05
Position 1060: 6.650844211102037e-05
Position 1178: 6.098710813743268e-05
Position 985: 5.819836193443606e-05
Position 374: 5.774910194144847e-05
Position 132: 5.595467074547798e-05
Position 767: 4.6223714796783396e-05
Position 2892: 4.450174226377475e-05
Position 770: 4.136387439198291e-05
Position 2141: 4.0029872919883254e-05
Position 1528: 3.560783931373945e-05
Position 677: 3.491777323299728e-05
