Gene = LUBEL
index = 1249
Annotated 5SS: [ 1870  2165  2421  2622  2803  3358  3910  4252  5498  6170  6785 10649
 10987 11520 11958 12196]
Annotated 3SS: [ 2045  2221  2484  2673  3018  3627  3962  4309  5741  6228  6872 10719
 11061 11585 12026 12529]
SMsplice 5SS: [  204  2165  2421  2622  2831  3358  3910  4252  5498  6170  6785 10987
 11520 11958 12196]
SMsplice 3SS: [ 1581  2221  2484  2673  3018  3505  3962  4309  5741  6228 10719 11061
 11585 12026 12529]
top_k =  1000
Partition function (log Z): 54.67175703311368

Sorted 5' Splice Sites (High to Low Probability):
Position 2421: 0.9995014925729119
Position 10987: 0.9994674300238269
Position 11958: 0.9993840008054855
Position 12196: 0.9977771811258969
Position 3910: 0.996759082279061
Position 11520: 0.9842385259223148
Position 6170: 0.9834262961822094
Position 2165: 0.9829773717592872
Position 3358: 0.9820729867483543
Position 4252: 0.9742463521478154
Position 2622: 0.9022504535094438
Position 5498: 0.8780792539497373
Position 6785: 0.8779319647479811
Position 204: 0.7615045274967311
Position 2831: 0.6786478061906654
Position 2803: 0.2898678754040963
Position 4664: 0.2558465186474781
Position 10649: 0.24943113818662904
Position 1978: 0.21645399458046918
Position 1870: 0.1355757324190364
Position 5200: 0.12756650170964579
Position 2602: 0.09760394668871653
Position 10581: 0.07398798934527305
Position 7848: 0.06730415480316393
Position 6662: 0.06189050847572128
Position 8028: 0.0566893052551748
Position 7106: 0.05659208960189917
Position 414: 0.05095234102688918
Position 4978: 0.04495875650960313
Position 7349: 0.04379211005446539
Position 404: 0.04269369761561585
Position 7162: 0.030554913950143387
Position 10043: 0.027109095813766648
Position 1480: 0.025946174610929195
Position 1708: 0.02317431401580334
Position 8166: 0.020535071289900092
Position 10136: 0.01931533955441691
Position 12712: 0.018793026438090294
Position 6462: 0.01794756249981552
Position 9510: 0.015798397021750784
Position 4198: 0.014835690464309654
Position 5597: 0.013873379745304457
Position 5838: 0.012730684439423457
Position 2859: 0.012317183503796672
Position 11702: 0.01012648828374335
Position 2869: 0.009943647065563149
Position 5570: 0.009939469147181086
Position 1311: 0.009042965843416483
Position 947: 0.007978364866384025
Position 11544: 0.007094853339940194
Position 6349: 0.0066129704416697755
Position 578: 0.005666422044717476
Position 12716: 0.0053162822299320615
Position 10140: 0.005291168755950443
Position 34: 0.005241460380035959
Position 8582: 0.004871726625995559
Position 9821: 0.004811963520182514
Position 5684: 0.004276131934621884
Position 7259: 0.004219366028581338
Position 12848: 0.004132093430662635
Position 244: 0.003907088024685541
Position 5665: 0.003696653446407302
Position 5801: 0.0035342730049262136
Position 4612: 0.003457542632646611
Position 4653: 0.0034367601479597066
Position 266: 0.003402861078050519
Position 4994: 0.0033163038867458704
Position 8849: 0.003290516182962472
Position 4362: 0.0031733343272014724
Position 765: 0.003169234732956651
Position 592: 0.0031107051813030104
Position 7188: 0.003108356243558094
Position 1066: 0.0030282126068640457
Position 12752: 0.002794654381458423
Position 7619: 0.0027877060276858697
Position 8891: 0.0026610333441083067
Position 6079: 0.002603811402115136
Position 8096: 0.0024603110911281516
Position 1262: 0.0024548514943501364
Position 12737: 0.0024218807147133262
Position 2162: 0.0024159128420723733
Position 7488: 0.0023915653646591948
Position 681: 0.002043940371286207
Position 1334: 0.002018514741159805
Position 9463: 0.0018713228660297812
Position 7316: 0.0016817107623897881
Position 2873: 0.0016403433850473742
Position 6780: 0.0016077058267381893
Position 6449: 0.001570671880870487
Position 5309: 0.001407325332562376
Position 9011: 0.0012981867243937544
Position 1063: 0.001239614017956222
Position 1163: 0.0012315565916054608
Position 6442: 0.0012089536566994255
Position 5232: 0.001080202464836059
Position 1955: 0.0010725080700758423
Position 208: 0.0009501886316654905
Position 4918: 0.0009367408663003021
Position 11690: 0.0009005279574684438
Position 2936: 0.0008708788935437151
Position 12457: 0.0008186240528937054
Position 6174: 0.0007469165268590553
Position 11670: 0.0007400880381689324
Position 12200: 0.000730295039045054
Position 189: 0.0006758411534899119
Position 4082: 0.0006617263068630819
Position 3465: 0.0006050920075312919
Position 8726: 0.0005883518385843356
Position 11663: 0.0005761852338224693
Position 21: 0.0004875400701586216
Position 8421: 0.00042895570627040123
Position 370: 0.00042443186316971514
Position 8829: 0.0003953453140601055
Position 3878: 0.00034297187735475197
Position 6479: 0.00034083185553343944
Position 11226: 0.0003407263225992898
Position 4485: 0.0003405615076093244
Position 11499: 0.0003278074188674708
Position 1093: 0.0003246516790192993
Position 2862: 0.0003215498495887142
Position 4128: 0.0003065784575118431
Position 6789: 0.0003006554849701539
Position 5688: 0.00029173430027761607
Position 6433: 0.00028581102950761756
Position 741: 0.00028570554202628673
Position 12581: 0.0002660730075446265
Position 4406: 0.0002630796784053534
Position 3389: 0.0002608571768314793
Position 4483: 0.0002525276897948996
Position 1045: 0.0002401025193213387
Position 2141: 0.00023865438276009186
Position 11265: 0.0002380940278101947
Position 2399: 0.00022484192144601686
Position 838: 0.0002200767147356806
Position 5112: 0.00021649199080627795
Position 10981: 0.0002109433433918174
Position 5383: 0.00020736589769262194
Position 11493: 0.00019926807350492145
Position 1105: 0.00018242003356613596
Position 6048: 0.00017254231008543539
Position 538: 0.00017241345656878655
Position 5822: 0.00017164401989172015
Position 11268: 0.00015589359483624227
Position 6793: 0.00015147612697985705
Position 4138: 0.00014465955183574442
Position 1083: 0.0001324706149924425
Position 6800: 0.00012970033437259665
Position 5032: 0.00012943847171206877
Position 3309: 0.00012445108773083606
Position 860: 0.0001238797779467338
Position 11954: 0.00012025256980501264
Position 6054: 0.00011728716593976845
Position 11154: 0.00011296257358758752
Position 6117: 0.00011130903544224907
Position 893: 0.00011117440455739764
Position 4195: 0.00010936879546780198
Position 4634: 9.971280065576082e-05
Position 12409: 8.394794898667353e-05
Position 5835: 8.082140436056621e-05
Position 2781: 7.889100105512014e-05
Position 1286: 7.818989295611879e-05
Position 6342: 7.695905234385612e-05
Position 4214: 7.548020051859437e-05
Position 3413: 6.429257188098708e-05
Position 1849: 5.830815418540012e-05
Position 5960: 5.596370742067745e-05
Position 58: 5.4853620480171886e-05
Position 237: 5.2317125704617336e-05
Position 1484: 5.2031128878514106e-05
Position 6375: 5.143546456214624e-05
Position 6336: 4.9058908580663536e-05
Position 4212: 4.830552093864595e-05
Position 1215: 4.798735563307901e-05
Position 11763: 4.6831921228396754e-05
Position 3914: 4.529930050151393e-05
Position 12856: 4.412777776722274e-05
Position 2029: 4.1462778091075814e-05
Position 6808: 4.0008988570339264e-05
