Gene = Cip4
index = 1073
Annotated 5SS: [  355  1076 26036 27834 36330 36870 37119 39042 39241 39819]
Annotated 3SS: [  974 25919 27782 36184 36399 36931 38691 39105 39654 39881]
SMsplice 5SS: [ 1076 26036 27834 36330 36870 37119 39042 39819]
SMsplice 3SS: [25919 27782 36184 36399 36931 38676 39105 39881]
top_k =  1000
Partition function (log Z): 23.07346534761436

Sorted 5' Splice Sites (High to Low Probability):
Position 39042: 0.9996722801485717
Position 39819: 0.999353384362697
Position 36870: 0.9979096940963245
Position 36330: 0.9945811308722007
Position 1076: 0.9911939151614229
Position 26036: 0.9896377643601513
Position 37894: 0.5948705572439573
Position 29139: 0.5464950899060668
Position 37119: 0.43945313458690194
Position 39181: 0.3346989535680483
Position 37462: 0.3096381289222544
Position 28901: 0.3018484106439427
Position 28612: 0.29520228018975064
Position 27834: 0.25708208883423156
Position 28152: 0.2021274924028711
Position 13038: 0.19979261607040413
Position 16054: 0.1819781480423378
Position 28148: 0.1700308733878819
Position 27905: 0.1580711521046494
Position 27876: 0.1376858921824702
Position 39451: 0.13524491138064484
Position 39241: 0.12460988985700626
Position 15930: 0.10372357375346287
Position 28156: 0.08297740267685287
Position 13400: 0.08034647088751083
Position 40384: 0.07471048292393904
Position 115: 0.06810668003980525
Position 27974: 0.06759336823892927
Position 34865: 0.06725903470750347
Position 28078: 0.05839216712885411
Position 34451: 0.05532715704442985
Position 37322: 0.04815155082448066
Position 333: 0.04340092980772885
Position 34473: 0.042373324284951004
Position 35112: 0.04071383528219769
Position 34499: 0.04018429168093404
Position 39397: 0.0374382661484517
Position 35108: 0.03498998071742417
Position 355: 0.028566948595701098
Position 35038: 0.026349680007209164
Position 40269: 0.023140321693237043
Position 37320: 0.02060678244568432
Position 37171: 0.019977701673433497
Position 302: 0.01824646109850321
Position 35116: 0.016061002610732934
Position 37338: 0.01349221391209732
Position 34836: 0.013379806361399033
Position 28880: 0.012418634672248947
Position 5281: 0.011528309765627841
Position 28845: 0.010042467868300263
Position 13745: 0.009649643281520093
Position 26902: 0.009380709815125485
Position 29267: 0.009315601133670219
Position 39456: 0.009158170699673044
Position 29028: 0.00905852182941883
Position 40278: 0.008717124893565888
Position 254: 0.008092341962296157
Position 13862: 0.007755438493455445
Position 337: 0.007033279256298905
Position 39965: 0.006569066351960591
Position 29567: 0.006508095288221086
Position 36624: 0.006479807198931345
Position 26583: 0.006227876976808174
Position 36334: 0.005346308425291762
Position 40710: 0.005301833300041482
Position 39590: 0.005286070493067526
Position 27909: 0.004989613992948065
Position 27283: 0.004946353400743439
Position 30240: 0.004806401495501365
Position 40540: 0.004650660516135445
Position 12157: 0.00458366456886755
Position 339: 0.004367453320429699
Position 40017: 0.004145348041673625
Position 28220: 0.004123640532423554
Position 26354: 0.0037499215766362702
Position 27867: 0.0034012809209280743
Position 12272: 0.0033487169417399645
Position 40479: 0.0032584509137371393
Position 41224: 0.003207302145596275
Position 15048: 0.0031797893909091186
Position 13007: 0.0030209471726737147
Position 40229: 0.003008982155210856
Position 28868: 0.0029370368315646627
Position 39473: 0.0027836089538508914
Position 14283: 0.002759800950495336
Position 36562: 0.0026996936842795583
Position 40316: 0.0026874057479087834
Position 30207: 0.002606556039589527
Position 38205: 0.0025481945177908884
Position 29339: 0.0025115076881902323
Position 38184: 0.0024024304056916436
Position 13285: 0.0021128230264790397
Position 29143: 0.0019724473861104544
Position 40117: 0.001960149824986699
Position 29036: 0.0017456251096083651
Position 36580: 0.0017367377225677213
Position 28302: 0.001644679452810909
Position 11701: 0.0015819668073108891
Position 34477: 0.0014649805441990388
Position 40883: 0.001411026752334686
Position 343: 0.0011399253825214457
Position 28107: 0.0011321598916911057
Position 37127: 0.0010427683605130915
Position 370: 0.0010273073803243483
Position 187: 0.0009882904612968084
Position 28160: 0.000987677699394699
Position 40084: 0.0009599981318205507
Position 40052: 0.0009100998010607915
Position 28379: 0.0008911471517525146
Position 39253: 0.0008881440166340882
Position 2288: 0.0008800102916959177
Position 28883: 0.0008718460457737462
Position 29524: 0.000842905435968959
Position 36859: 0.0008279404599239267
Position 53: 0.0008252032778309802
Position 8136: 0.0007967615024054772
Position 10738: 0.0007900521100155364
Position 5852: 0.0007671976549913391
Position 40249: 0.0007600941945213738
Position 146: 0.000639446083396746
Position 40136: 0.0006218198088588769
Position 148: 0.000614373595547459
Position 36986: 0.0006033690105595912
Position 29091: 0.0005811400557166703
Position 28290: 0.000559492989510192
Position 4666: 0.0005144410206469466
Position 32739: 0.0005085348799944766
Position 39535: 0.0004935228258314618
Position 1573: 0.0004932537688977009
Position 538: 0.00048782002923601734
Position 26919: 0.0004783830354512514
Position 39266: 0.0004393999211289872
Position 2318: 0.00042071277887522826
Position 4537: 0.00041073191523114744
Position 39641: 0.0004106596670507956
Position 11443: 0.00037858213896398385
Position 16151: 0.00037433693978448446
Position 341: 0.0003732664204563767
Position 16072: 0.00036272020897443636
Position 41367: 0.00035947537625891936
Position 144: 0.0003561992554589635
