Gene = l(2)k05911
index = 1749
Annotated 5SS: [ 875 5056 5248 5623]
Annotated 3SS: [3929 5111 5325 5679]
SMsplice 5SS: [ 875 5056 5248 5623]
SMsplice 3SS: [3929 5111 5325 5679]
top_k =  1000
Partition function (log Z): 1.2982979754698787

Sorted 5' Splice Sites (High to Low Probability):
Position 5248: 0.9984074191016522
Position 5623: 0.9854342032245016
Position 5056: 0.7527363168320595
Position 875: 0.4684459661619282
Position 495: 0.37662494437977867
Position 93: 0.10433193669065839
Position 4080: 0.050388407263992935
Position 2582: 0.03961208905356895
Position 930: 0.03945458699126836
Position 1422: 0.030212245445372817
Position 871: 0.02455033809821382
Position 113: 0.02398676566105909
Position 4482: 0.021922904164225744
Position 1535: 0.019266011148999094
Position 51: 0.009044710210450854
Position 976: 0.005189288473292837
Position 4084: 0.005071166752403598
Position 4523: 0.004872610888740716
Position 1355: 0.004403150826643509
Position 922: 0.004310307406774746
Position 2476: 0.0038153449082698005
Position 672: 0.0033954110987021342
Position 4358: 0.003357408811746998
Position 2613: 0.003321339422128101
Position 984: 0.003084926215056362
Position 2006: 0.0027304751641721425
Position 4981: 0.0025709120062810584
Position 490: 0.0024758994826113673
Position 147: 0.0023883549810581515
Position 4082: 0.0016600976323812393
Position 4111: 0.0011545709484691246
Position 5567: 0.0010848048475101987
Position 5597: 0.0009617729818063838
Position 152: 0.0009594481622855811
Position 1159: 0.0009369689266908286
Position 450: 0.000903679097997955
Position 4383: 0.0007916917143706629
Position 2730: 0.0007841305685716103
Position 603: 0.0007666465440176212
Position 5007: 0.0006450156814450436
Position 2726: 0.0006447704972206479
Position 134: 0.0005728647221683203
Position 2265: 0.0005595050804673208
Position 5506: 0.0005592752557176387
Position 2240: 0.0005414650418795754
Position 157: 0.0005315721132105692
Position 380: 0.0005235439960383992
Position 481: 0.00048501828174947627
Position 4088: 0.00042735251679003523
Position 4195: 0.0004033574419773677
Position 208: 0.0003781149772937206
Position 1388: 0.0003666507651327866
Position 919: 0.00036184849033614404
Position 5182: 0.00035334737184409995
Position 5627: 0.00028073418612556243
Position 4376: 0.0002784778759750669
Position 2617: 0.000275344784750127
Position 1980: 0.0002625861291780793
Position 879: 0.0002624326242829842
Position 5228: 0.0002338407253734888
Position 4847: 0.00021977319149940706
Position 171: 0.00021787642750113406
Position 5: 0.00021431059298731333
Position 4054: 0.00021349344010751818
Position 4223: 0.00020458660139556517
Position 515: 0.00020215543254031957
Position 1319: 0.00020172779490364095
Position 3476: 0.00017855476941403204
Position 3328: 0.00016900510060054857
Position 1426: 0.00016484668021407215
Position 4653: 0.00016484062246919902
Position 794: 0.00016384548100111882
Position 1959: 0.00015981677421029306
Position 1009: 0.0001533537379213769
Position 4385: 0.00015226664553299291
Position 549: 0.0001398193824437924
Position 4331: 0.0001367495602577581
Position 4271: 0.00013635793886661185
Position 4656: 0.00013250900915410516
Position 4086: 0.00011919540437313216
Position 397: 0.00011628579923132037
Position 3338: 0.00011156959701599201
Position 5215: 0.00010740769522399133
Position 375: 0.0001033848182366795
Position 1098: 0.00010283850162608394
Position 5440: 0.00010196901459177962
Position 5768: 9.582286339611806e-05
Position 868: 9.173696525726317e-05
Position 3358: 8.403500895007391e-05
Position 3463: 7.716784312423098e-05
Position 2268: 7.633678504701945e-05
Position 1408: 6.744794971615119e-05
Position 1428: 6.736359199173241e-05
Position 3005: 6.542376864516046e-05
Position 5731: 6.404416555299423e-05
Position 2746: 6.046940685908522e-05
Position 197: 5.547547018628374e-05
Position 2631: 5.488700709708839e-05
Position 1986: 4.699725321149283e-05
Position 5621: 3.91598285773263e-05
Position 688: 2.687871236158138e-05
Position 5782: 2.4844903882504927e-05
Position 5354: 2.085359369962516e-05
Position 5267: 1.693891350429814e-05
Position 277: 1.5309891954776388e-05
Position 5449: 1.5284641576559465e-05
Position 5283: 1.4087432000429809e-05
Position 407: 1.2684707211039917e-05
Position 5432: 1.1396656586842285e-05
Position 335: 9.967080011653202e-06
Position 588: 8.313206354310328e-06
Position 559: 8.067571952360725e-06
Position 701: 8.062226973850093e-06
Position 5555: 7.97368413638576e-06
Position 289: 7.808244228678184e-06
Position 384: 5.054874547857801e-06
Position 487: 4.828149747746744e-06
Position 469: 4.62548376792556e-06
Position 5794: 4.358615427130476e-06
Position 561: 3.8942200240140156e-06
Position 5465: 3.878249171245802e-06
Position 484: 3.733277311269534e-06
Position 41: 3.5193083132928696e-06
Position 5721: 3.4898102851554335e-06
Position 312: 3.4887528286140997e-06
Position 463: 3.445016446150846e-06
Position 173: 3.4398833193341537e-06
Position 5153: 3.290133358086158e-06
Position 5535: 2.6439905852256424e-06
Position 419: 2.5473389144630302e-06
Position 5756: 2.3224398927677213e-06
Position 703: 2.090725910458556e-06
Position 229: 1.7867971056968982e-06
Position 248: 1.6138991679991988e-06
Position 292: 1.3634911570421252e-06
Position 444: 1.1974601822263807e-06
Position 5580: 6.590312773944709e-07
Position 1134: 5.507288881177285e-07
Position 612: 4.941528214604063e-07
Position 776: 3.424491457499502e-07
Position 825: 3.3294431414292706e-07
Position 57: 2.2776928996340058e-07
Position 5792: 2.1891900518086194e-07
Position 5537: 1.375824044051897e-07
Position 781: 7.412897705164152e-08
Position 5643: 4.1852499399677135e-08
Position 55: 2.6480111348169662e-08
Position 736: 2.2277298872583273e-08
Position 5714: 1.0598948870390079e-08
Position 295: 1.7241297582985078e-09
Position 12: 1.5823025456192624e-09
Position 5362: 4.595830325877711e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5325: 0.9955089993644529
Position 5679: 0.987490986100976
Position 5111: 0.9610465708543809
Position 3929: 0.8252937641916251
Position 739: 0.05489745520464475
Position 688: 0.022796906026089383
Position 1233: 0.02203153802842308
Position 5082: 0.012349763745640053
Position 3955: 0.012174320931659998
Position 1227: 0.011854869260380155
Position 4585: 0.011399939229116304
Position 4817: 0.01135241058168515
Position 2343: 0.0095505587452245
Position 1460: 0.008763260702401418
Position 4263: 0.007229382966552196
Position 327: 0.006221793388708734
Position 4562: 0.005657085280399331
Position 1050: 0.005170538558494807
Position 2367: 0.004999541964379848
Position 736: 0.003910779987663897
Position 2436: 0.003848777589903745
Position 588: 0.0038313952281513663
Position 1367: 0.003660130712676905
Position 1073: 0.002895083288158246
Position 2652: 0.0023080278774805702
Position 769: 0.0020279390750279906
Position 2072: 0.001924997738346623
Position 2358: 0.001775595405861494
Position 2140: 0.0016885068367099817
Position 760: 0.00121208861990412
Position 5362: 0.0010414688051496224
Position 1322: 0.0009415285769228518
Position 1189: 0.0008626477072142886
Position 5375: 0.0008492805458557158
Position 5415: 0.0008426709111674558
Position 5432: 0.0007024105353305787
Position 2393: 0.0006760849014271844
Position 5730: 0.0006463701313613504
Position 5502: 0.0006243038750908519
Position 1319: 0.0005803679385070763
Position 585: 0.000574965398924171
Position 1475: 0.0005300496107497679
Position 2396: 0.0005039885682009788
Position 1958: 0.0004937400417478326
Position 1388: 0.00047421807342215
Position 407: 0.0004105108617817602
Position 3806: 0.0003237927748056613
Position 649: 0.00025847705529283223
Position 1281: 0.0002434790731763016
Position 412: 0.00024098481335937963
Position 432: 0.00021922537185957848
Position 844: 0.00021489831162764658
Position 5560: 0.00020712881910043873
Position 1732: 0.00018172914029817875
Position 1494: 0.0001635804831198547
Position 1500: 0.00015343160031718435
Position 5852: 0.00013210651244496968
Position 347: 0.00013112069195626657
Position 2415: 0.00012969927455579245
Position 344: 9.274946804480523e-05
Position 2582: 9.270104005811368e-05
Position 1916: 8.511767147714571e-05
Position 4882: 7.56818157344811e-05
Position 397: 6.879571661902822e-05
Position 3793: 6.404661480915914e-05
Position 1527: 6.294747327158428e-05
Position 1198: 6.120492200283823e-05
Position 208: 6.099384727484441e-05
Position 5840: 5.749025606910244e-05
Position 637: 5.3154961147243845e-05
Position 3852: 5.295255916691805e-05
Position 1638: 5.1830423246463996e-05
Position 184: 4.973675521091103e-05
Position 4718: 4.737634108006853e-05
Position 2200: 3.724392483823355e-05
Position 2692: 3.4339572302824906e-05
Position 5883: 2.9837562655749197e-05
Position 5621: 2.7331043502187217e-05
Position 181: 2.5493818493850873e-05
Position 3483: 2.4344029139139353e-05
Position 152: 2.2691215857258127e-05
Position 157: 2.174158889408676e-05
Position 4165: 2.0142109888276455e-05
Position 5662: 1.8940862207792198e-05
Position 530: 1.866538429654717e-05
Position 1082: 1.8350039586308985e-05
Position 5354: 1.6874040034971514e-05
Position 1029: 1.5354185231842992e-05
Position 5654: 1.4532386685391719e-05
Position 4221: 1.4222884391932338e-05
Position 5379: 1.2674564649180991e-05
Position 5240: 1.1064701512814125e-05
Position 4132: 1.09271119354554e-05
Position 4493: 8.095585160557707e-06
Position 5505: 7.783458435136776e-06
Position 4437: 6.530071438849171e-06
Position 5601: 5.7800751701299055e-06
Position 3998: 5.583768898232804e-06
Position 5487: 5.555457176542566e-06
Position 5543: 4.5046945340598786e-06
Position 3832: 3.900186600334572e-06
Position 3878: 3.331176833357651e-06
Position 2027: 1.9039819085732612e-06
Position 1994: 1.8945788896582344e-06
Position 164: 1.7530350602493545e-06
Position 222: 1.5288442498516054e-06
Position 5535: 1.3926164804159847e-06
Position 371: 1.3816177734395983e-06
Position 5643: 9.70238316307709e-07
Position 5283: 9.438352211833478e-07
Position 1038: 9.397064945041988e-07
Position 484: 8.542105549351801e-07
Position 832: 8.495685509267213e-07
Position 1103: 6.593695700133413e-07
Position 5823: 6.215463693324513e-07
Position 5858: 6.145651260762072e-07
Position 5277: 5.415710045360197e-07
Position 1425: 5.403905287272244e-07
Position 434: 4.927016989065274e-07
Position 5605: 1.8865583988955124e-07
Position 940: 1.740643753341186e-07
Position 655: 1.4981970775709123e-07
Position 309: 1.4955043821904366e-07
Position 820: 1.3973820345105325e-07
Position 5766: 1.3277871024472948e-07
Position 456: 1.2992616470386763e-07
Position 775: 1.174497862749438e-07
Position 494: 8.601134864876439e-08
Position 100: 8.281429158628362e-08
Position 147: 7.917997201191048e-08
Position 419: 7.161385639528325e-08
Position 1119: 5.467886441004067e-08
Position 1346: 4.23090980677064e-08
Position 197: 3.6659973083034064e-08
Position 5627: 3.329717985055578e-08
Position 363: 3.083634517779196e-08
Position 97: 2.5196052967057373e-08
Position 438: 9.649378183712419e-09
Position 104: 2.0044598576618658e-09
Position 444: 1.6389257035542194e-09
Position 450: 9.046059669835267e-10
Position 131: 4.236723134578375e-10
