Gene = mRpL10
index = 1762
Annotated 5SS: [113]
Annotated 3SS: [213]
SMsplice 5SS: [113]
SMsplice 3SS: [265]
top_k =  1000
Partition function (log Z): -8.613568585360294

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.8395480614151616
Position 200: 0.0955266026714336
Position 441: 0.06693387409643285
Position 169: 0.015581136629955599
Position 268: 0.010742485217573218
Position 588: 0.010240416424316098
Position 162: 0.00977115559933106
Position 125: 0.0036939582947343465
Position 157: 0.0029575232100132486
Position 180: 0.0022673617789092174
Position 22: 0.0012154047045959129
Position 198: 0.000861640752229212
Position 318: 0.0005678421897832202
Position 471: 0.0005414649645452846
Position 615: 0.000413786593838545
Position 33: 0.0002810102089588906
Position 160: 0.00014584900756598956
Position 519: 0.00010760267725724866
Position 623: 0.00010650310632963607
Position 557: 0.00010018282173033799
Position 382: 9.726421239800725e-05
Position 135: 8.506915241559709e-05
Position 748: 8.404866648877483e-05
Position 645: 6.293221573580896e-05
Position 48: 6.18478125709357e-05
Position 117: 5.660380077921413e-05
Position 16: 3.1052563382780105e-05
Position 54: 1.413507505473574e-05
Position 490: 1.356843974005128e-05
Position 81: 1.8204416934734153e-06
Position 699: 1.781236176310836e-06
Position 711: 1.0990759338357706e-06
Position 729: 9.424605449740833e-07
Position 235: 8.606309561074631e-07
Position 525: 8.084577896250505e-07
Position 795: 1.6491375047407517e-07
Position 823: 1.1194911751119052e-07
Position 929: 5.854153930564036e-08
Position 327: 5.615466071430514e-10
Position 321: 2.6693865360570367e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 265: 0.7070237059005987
Position 213: 0.17016747387322945
Position 697: 0.11961575592321491
Position 530: 0.030100136938239316
Position 490: 0.01824679942257521
Position 186: 0.005337661273065817
Position 360: 0.0027372678626855587
Position 235: 0.0022983649530679048
Position 668: 0.001709156018042832
Position 230: 0.0009617348218365632
Position 284: 0.0008284979135417575
Position 542: 0.0007448749817942755
Position 81: 0.0005040879017190337
Position 776: 0.00022186056069642036
Position 272: 0.0001577787370636459
Position 568: 0.00015579925895149697
Position 89: 0.00014480444001988607
Position 539: 0.00014467988957593612
Position 294: 0.0001361606425448912
Position 908: 0.00013166000232964968
Position 401: 0.00011091667728746272
Position 584: 0.00010929433159437724
Position 848: 0.00010154586531745994
Position 857: 6.514684220118835e-05
Position 557: 4.933252910123097e-05
Position 404: 4.251413284837664e-05
Position 815: 3.833695053499512e-05
Position 327: 3.644594182936155e-05
Position 365: 3.591342437881645e-05
Position 232: 2.7603113547458084e-05
Position 572: 2.670761350958464e-05
Position 823: 2.5549679042643186e-05
Position 335: 2.3007013682113292e-05
Position 800: 1.608719090312235e-05
Position 593: 9.380191384294373e-06
Position 609: 6.680224111351028e-06
Position 971: 5.184156855889971e-06
Position 321: 3.245417155758589e-06
Position 407: 3.1605703756993448e-06
Position 110: 3.089392205000177e-06
Position 308: 1.7742612139418641e-06
Position 67: 1.6560332460356605e-06
Position 751: 1.5514379987041053e-06
Position 113: 1.1350361554095732e-06
Position 866: 1.046907451993571e-06
Position 929: 8.914510810805119e-07
Position 440: 8.065203790315289e-07
Position 758: 4.587663418432487e-07
Position 938: 3.7127895268864365e-07
Position 871: 3.1717070817238306e-07
Position 367: 2.674949654229337e-07
Position 882: 1.5665039493548433e-07
Position 941: 1.0873430463487311e-07
Position 955: 7.169658901294265e-08
Position 60: 5.813092938604297e-09
Position 132: 4.021644182134834e-09
Position 389: 3.4849828949981846e-09
Position 62: 1.8944872493999306e-09
Position 410: 9.118394155469163e-10
Position 438: 3.190961524048421e-10
Position 117: 1.4100742926764018e-10
Position 148: 4.1176574638630124e-13
