Gene = Arpc4
index = 27
Annotated 5SS: [624]
Annotated 3SS: [691]
SMsplice 5SS: [624]
SMsplice 3SS: [691]
top_k =  1000
Partition function (log Z): -5.493705027883494

Sorted 5' Splice Sites (High to Low Probability):
Position 624: 0.9992216293029285
Position 18: 0.0022935851115214877
Position 324: 0.0012686604794498388
Position 330: 0.0010431661749674417
Position 297: 0.0007027418349095946
Position 392: 0.0005053433632341959
Position 617: 0.00046898394934508623
Position 416: 0.00042932929687192873
Position 57: 0.0003677239490389005
Position 52: 0.00012786799532792285
Position 38: 0.0001273995457456525
Position 201: 0.00011713817300558677
Position 228: 0.00010778000680784656
Position 64: 3.9820676981906184e-05
Position 150: 1.9035360761247827e-05
Position 692: 1.4465784537303455e-05
Position 383: 1.2704248379608797e-05
Position 628: 9.143898203830522e-06
Position 494: 7.9720293886223e-06
Position 255: 7.724309978478394e-06
Position 420: 6.748774187004766e-06
Position 630: 5.4475600574063924e-06
Position 204: 4.21361697222558e-06
Position 342: 4.155084989499423e-06
Position 705: 3.6574951475491827e-06
Position 605: 2.280965448664761e-06
Position 374: 2.1253674901632656e-06
Position 413: 1.3554445961906332e-06
Position 176: 1.3292035543282027e-06
Position 573: 9.71417652488918e-07
Position 3: 7.99068251916118e-07
Position 270: 5.057596473649877e-07
Position 510: 4.821759850746808e-07
Position 267: 4.053793347535186e-07
Position 238: 2.194771830417853e-07
Position 273: 1.0160289402056461e-07
Position 275: 5.757277896426087e-08
Position 311: 3.632766232928816e-08
Position 519: 6.424693294611905e-09
Position 657: 4.616850064891237e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 691: 0.9987694840453525
Position 85: 0.0021932729551362375
Position 526: 0.002027916975462442
Position 391: 0.0013865350705286577
Position 697: 0.000787822814264589
Position 491: 0.0005561786096512656
Position 111: 0.00040445462844557287
Position 750: 0.00024993370166499594
Position 123: 0.00011343426441044567
Position 89: 7.746238181591501e-05
Position 69: 6.766143349131418e-05
Position 383: 6.619479405270907e-05
Position 488: 5.823285538963519e-05
Position 200: 4.794298239713496e-05
Position 350: 4.716239597874581e-05
Position 730: 2.5283753085880272e-05
Position 437: 1.0410194410028974e-05
Position 460: 6.085221073311104e-06
Position 583: 5.386586726394094e-06
Position 347: 4.4711902488845386e-06
Position 185: 3.0131253726709387e-06
Position 757: 2.8326514951841555e-06
Position 92: 2.2631954838266957e-06
Position 134: 2.185097675415991e-06
Position 536: 1.9990975493654714e-06
Position 643: 1.958737910276982e-06
Position 64: 1.7535908364390257e-06
Position 623: 1.2704380623106963e-06
Position 551: 9.508954949992025e-07
Position 413: 8.873708231084668e-07
Position 705: 7.546520023947855e-07
Position 244: 5.578221698837541e-07
Position 251: 3.986492624445273e-07
Position 548: 1.6733453985455505e-07
Position 248: 1.5052622133471848e-07
Position 221: 1.3790505507090675e-07
Position 556: 1.2264650231907505e-07
Position 296: 9.827910979475115e-08
Position 446: 8.911734358517583e-08
Position 293: 6.151394486311542e-08
Position 500: 6.058531263512094e-08
Position 287: 4.810109225027474e-08
Position 52: 9.261985297800223e-09
Position 602: 6.997970368425559e-09
Position 57: 2.682860833078341e-09
Position 605: 2.042587123881039e-09
Position 359: 1.782130912320854e-09
Position 539: 1.562132037095432e-09
Position 227: 1.111360076805135e-09
Position 365: 5.829233778748043e-10
Position 628: 2.682365109561953e-10
Position 209: 1.9226494595635567e-10
Position 233: 1.8597401808127333e-13
Position 308: 1.1177936628548806e-13
