Gene = gdl
index = 1712
Annotated 5SS: [437 787]
Annotated 3SS: [ 491 1159]
SMsplice 5SS: [437 787]
SMsplice 3SS: [ 501 1159]
top_k =  1000
Partition function (log Z): -4.39058946941815

Sorted 5' Splice Sites (High to Low Probability):
Position 437: 0.9916608355479365
Position 787: 0.41740001049144104
Position 973: 0.08749615505664421
Position 962: 0.06786744772737806
Position 199: 0.03916329231447667
Position 204: 0.03760041035915566
Position 1306: 0.03497538592503308
Position 571: 0.025478049724365376
Position 835: 0.01901681937649558
Position 565: 0.012496679186728822
Position 171: 0.012153463406219143
Position 839: 0.007296181709914436
Position 259: 0.00383613862178478
Position 1036: 0.0036006359345178538
Position 175: 0.003253102357381424
Position 645: 0.0022806269310422568
Position 696: 0.0015513691001923008
Position 7: 0.0010681922674592424
Position 750: 0.0006961690782467695
Position 814: 0.0005429087087473319
Position 871: 0.0005262334615833618
Position 319: 0.0003902136932724692
Position 666: 0.0002545600936209808
Position 811: 0.0002457694121416417
Position 542: 0.0002256561558655287
Position 933: 0.0001424801979014481
Position 148: 7.584478462793795e-05
Position 658: 3.844647761858683e-05
Position 1406: 3.529268609734595e-05
Position 334: 3.200659984655246e-05
Position 544: 3.0641215119735156e-05
Position 106: 2.8353333828675136e-05
Position 1349: 2.4416835437109955e-05
Position 399: 2.1651196930598083e-05
Position 441: 9.19251695732749e-06
Position 125: 7.186815778961236e-06
Position 1269: 6.347884953306887e-06
Position 342: 4.593292767983826e-06
Position 371: 3.3711623296806897e-06
Position 1117: 3.2998688215386272e-06
Position 455: 2.753289583837401e-06
Position 12: 2.0333724766373965e-06
Position 350: 1.615698643700963e-06
Position 1130: 1.4484396997297164e-06
Position 83: 1.2523459904839824e-06
Position 1160: 8.38954032166092e-07
Position 1246: 6.064941126807014e-07
Position 101: 5.841222260838691e-07
Position 128: 2.1089557558269933e-07
Position 285: 1.9110766967683778e-07
Position 322: 1.5046759080976553e-07
Position 345: 1.495411732376709e-07
Position 1310: 6.4502549497216226e-12
Position 1252: 6.394710926825885e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1159: 0.74604112304656
Position 501: 0.4087906258738544
Position 491: 0.3885817762136512
Position 633: 0.054551931951187245
Position 285: 0.05223533872432414
Position 270: 0.037386484836932334
Position 1359: 0.021676224932396605
Position 1189: 0.016377482037912637
Position 835: 0.01389056192795342
Position 871: 0.006035908848991999
Position 1369: 0.004324113581675781
Position 318: 0.003631396669227295
Position 1448: 0.003453200924849211
Position 1438: 0.0019193837593122617
Position 290: 0.0015652369853836978
Position 1428: 0.001552839469914062
Position 1403: 0.001512915961516726
Position 1463: 0.0009968317776519935
Position 990: 0.0009621676949059031
Position 1093: 0.0009421059198003341
Position 933: 0.0007305510784214623
Position 113: 0.0005551729037766626
Position 972: 0.0005341007828847971
Position 571: 0.0005183850963699611
Position 1023: 0.0005178036123185242
Position 608: 0.00045614800858664666
Position 888: 0.00035237849675476935
Position 313: 0.0002936295570918051
Position 956: 0.000219057146969754
Position 1559: 0.00021202539042533813
Position 1458: 0.00020313681826570257
Position 577: 0.0001515983086448524
Position 334: 8.506571054804363e-05
Position 778: 7.349428046134734e-05
Position 148: 6.545864779021361e-05
Position 655: 3.975868865025613e-05
Position 639: 3.4120833939533835e-05
Position 658: 2.905911171338837e-05
Position 1484: 1.0986388317633302e-05
Position 345: 6.785155174309371e-06
Position 729: 6.119925327877379e-06
Position 1504: 5.858198663793229e-06
Position 961: 4.591575140569821e-06
Position 1478: 3.760400363221041e-06
Position 1228: 3.440423944948418e-06
Position 322: 2.7882979113702036e-06
Position 786: 1.7182608158058432e-06
Position 168: 9.074314378112236e-07
Position 359: 8.277642048432051e-07
Position 455: 8.223421160190045e-07
Position 1534: 8.201821632018772e-07
Position 588: 8.194777141166495e-07
Position 1501: 6.174550127783845e-07
Position 338: 5.311004034198987e-07
Position 155: 4.344015394712887e-07
Position 645: 2.985128547796903e-07
Position 738: 2.8967004249604443e-07
Position 342: 1.393242931606941e-07
Position 356: 7.492750139121719e-08
Position 350: 1.2163980209940963e-08
Position 671: 8.021456931240523e-09
Position 696: 7.923993497834654e-09
Position 371: 4.013272064657117e-09
Position 185: 2.942088863670841e-09
Position 762: 2.1914717130521944e-09
Position 187: 8.832339944758799e-10
Position 693: 5.215145345570837e-10
Position 678: 2.99797341092101e-10
Position 684: 2.2806086323519175e-10
Position 441: 1.166411091193823e-10
Position 666: 6.298842368988057e-11
Position 199: 4.907009530136607e-11
Position 437: 8.155488043094257e-12
