Gene = Cralbp
index = 1107
Annotated 5SS: [281]
Annotated 3SS: [2180]
SMsplice 5SS: [ 281 2003]
SMsplice 3SS: [1562 2180]
top_k =  1000
Partition function (log Z): -8.13471707729021

Sorted 5' Splice Sites (High to Low Probability):
Position 281: 0.9005552077750285
Position 2003: 0.5324516428367126
Position 2063: 0.09347500671721988
Position 2059: 0.0846554523141689
Position 1452: 0.07289724159231875
Position 2831: 0.0712899752200961
Position 1890: 0.05450318255651417
Position 1133: 0.029929242795698568
Position 539: 0.02769377816483576
Position 2055: 0.022884444337228776
Position 3209: 0.010511753355358302
Position 168: 0.008773345464971992
Position 293: 0.00864861592747825
Position 1645: 0.004069907204037982
Position 2826: 0.0037074816524758666
Position 1153: 0.0030496059568429113
Position 876: 0.002755302439031132
Position 2020: 0.00200892184849602
Position 297: 0.0019488268855910255
Position 299: 0.0017365734486159414
Position 295: 0.0016943414745055668
Position 301: 0.0016365588398505415
Position 2067: 0.0015423102911871665
Position 1517: 0.0013324117244339995
Position 154: 0.0010902209141801526
Position 186: 0.0009740148212565333
Position 89: 0.000810187271323849
Position 1625: 0.0008075676063729485
Position 1229: 0.0007194088642041241
Position 1287: 0.0005694798340157758
Position 1984: 0.00046868037002824786
Position 1437: 0.0004354995732514436
Position 1972: 0.00042518184995615413
Position 239: 0.00030238057737559166
Position 1137: 0.00029723651699903536
Position 1145: 0.0002727318312303007
Position 897: 0.00025411441378866387
Position 2852: 0.00022976592985670197
Position 1611: 0.0002124586706798122
Position 305: 0.0001921490079582557
Position 232: 0.0001847963572132281
Position 1338: 0.00017610052666799415
Position 2105: 0.0001689311397153838
Position 1760: 0.000141169815440388
Position 234: 0.0001366069745181371
Position 2007: 0.00013133330931185035
Position 2410: 0.0001301503578191026
Position 602: 0.0001068948311482945
Position 1975: 9.719265039598261e-05
Position 1773: 8.266479270785742e-05
Position 612: 5.671326571863198e-05
Position 1403: 4.7368671275136345e-05
Position 1157: 4.323096227778507e-05
Position 1873: 4.1671058115213896e-05
Position 285: 4.058346087674063e-05
Position 279: 3.480194699034129e-05
Position 543: 3.389312859865994e-05
Position 659: 2.9934113474721903e-05
Position 2752: 2.9919461904852992e-05
Position 2493: 2.853155042475211e-05
Position 1768: 2.7623052349647383e-05
Position 78: 2.555050484664698e-05
Position 1360: 2.3897252948113066e-05
Position 2555: 2.1105924674344325e-05
Position 3228: 1.9626363940371236e-05
Position 2878: 1.8922337064058017e-05
Position 1313: 1.6444977468916233e-05
Position 1660: 1.5369438354676025e-05
Position 309: 1.5177877458755395e-05
Position 1614: 1.5029370743759384e-05
Position 2023: 1.4687072700617163e-05
Position 1956: 1.2966703034743442e-05
Position 481: 1.1677916058371831e-05
Position 62: 6.143221829719835e-06
Position 1289: 6.029519359817854e-06
Position 338: 5.933977115871168e-06
Position 1105: 5.797817810593484e-06
Position 1354: 2.9990029550767944e-06
Position 2457: 2.528600530812835e-06
Position 81: 1.6111663021156188e-06
Position 303: 1.0914890712580263e-06
Position 22: 9.700101199752172e-07
Position 111: 7.703545420174156e-07
Position 55: 5.389636274694603e-07
Position 114: 5.244600972986668e-07
Position 1710: 4.420429296256961e-07
Position 1550: 4.4006369053879785e-07
Position 801: 1.848122184768491e-07
Position 796: 1.5964672806798302e-07
Position 65: 1.4631631837400373e-07
Position 209: 1.3286435348689876e-07
Position 128: 5.462760888429645e-08
Position 739: 3.1518580735762846e-08
Position 661: 1.3301731337713928e-08
Position 1346: 9.988791111523343e-09
Position 1324: 9.237559031405925e-09
Position 25: 5.074767142177822e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2180: 0.8812433824385844
Position 1562: 0.416070070843145
Position 407: 0.11682463003314934
Position 1689: 0.11486307763090983
Position 440: 0.0897898712561788
Position 1914: 0.06755747358409596
Position 1517: 0.05877640107774832
Position 2895: 0.040966453791966236
Position 2916: 0.032519701021821015
Position 2189: 0.02844303493799332
Position 2086: 0.01633156791035285
Position 487: 0.013072401168732923
Position 564: 0.007851906537294765
Position 1919: 0.00713410883971788
Position 1271: 0.007104826067999649
Position 3274: 0.007057116441291762
Position 1733: 0.005111458073893724
Position 1953: 0.0048076858212659414
Position 3280: 0.004024362511315958
Position 2105: 0.004002233931268403
Position 1856: 0.0030629145987431574
Position 2213: 0.0030269678617136243
Position 1338: 0.002912321072763367
Position 691: 0.0026749335360170988
Position 1890: 0.002395092688570578
Position 2963: 0.002020635191417638
Position 762: 0.0018616918738603482
Position 2234: 0.0014984190642158837
Position 462: 0.0013173740618076608
Position 2243: 0.001251336845506045
Position 2055: 0.0012201143711450075
Position 230: 0.0010135067113448161
Position 2601: 0.0006991378686818852
Position 3267: 0.0006588393808791171
Position 1723: 0.00044907701469079994
Position 801: 0.0004200386939737849
Position 467: 0.0003891386503122984
Position 334: 0.00035527889390245444
Position 2927: 0.00034138620540162453
Position 1437: 0.00030813859589188245
Position 1103: 0.00021083557222968671
Position 1956: 0.00020870825991566944
Position 1476: 0.0002074859244844447
Position 3254: 0.00017639973929292868
Position 1346: 0.00017295130292031138
Position 539: 0.00013363475886038058
Position 373: 0.00012001407953042706
Position 1984: 0.00011773939742114366
Position 1179: 0.00011522545239117855
Position 591: 0.00011458425528608989
Position 1524: 0.00010469877060003905
Position 2137: 8.18301589950134e-05
Position 360: 6.847168399355624e-05
Position 1645: 5.497076145507996e-05
Position 2934: 5.47779406230092e-05
Position 732: 4.672755774758359e-05
Position 3248: 4.3785953306193204e-05
Position 1126: 3.706989586458691e-05
Position 1052: 3.5525348934684786e-05
Position 1978: 3.501368078026571e-05
Position 1642: 2.8573494643490327e-05
Position 1873: 2.743846675403954e-05
Position 2215: 2.2944801581806888e-05
Position 2481: 2.2542663236727995e-05
Position 3260: 2.209101764929498e-05
Position 153: 1.9512711557217755e-05
Position 2826: 1.8548604821259603e-05
Position 138: 1.5180684045974944e-05
Position 2271: 1.3546833729435501e-05
Position 2218: 1.2193984215721152e-05
Position 2277: 1.1678866049488438e-05
Position 2063: 9.396307488154541e-06
Position 1242: 5.880235161136631e-06
Position 341: 5.552000818333723e-06
Position 1236: 4.480639365870354e-06
Position 1025: 3.819278067008387e-06
Position 261: 3.2792243886319686e-06
Position 1229: 3.2550691441822254e-06
Position 2724: 2.5421328872317717e-06
Position 378: 2.332501026167302e-06
Position 1015: 1.8081668873698444e-06
Position 816: 1.2221724332678032e-06
Position 171: 7.016399848567921e-07
Position 124: 6.727611377156893e-07
Position 866: 5.203421311650035e-07
Position 193: 5.029397610928273e-07
Position 276: 4.1158015812216457e-07
Position 168: 6.853164078893623e-08
Position 180: 5.593489561177921e-08
Position 1036: 1.3721953612143515e-08
Position 825: 1.277312018156048e-08
